0.0560065-0.0754207j -0.0248358+0.0555509j -0.0033647-0.00327451j -0.0311931-0.096763j 0.00557259-0.0149203j 0.00815113-0.0373427j 0.0211589+0.0201719j -0.0544056+0.00217257j 0.023685+0.0469567j -0.0190657-0.0320897j -0.00682683-0.0200746j -0.017315+0.0191445j 0.00306953+0.0134137j -0.0037548-0.027185j -0.00597042+0.00972769j 0.00610664+0.0193452j 0.00648884+0.0118915j -0.0210649+0.00331359j 0.00351878-0.0162589j 0.0103688-0.00419069j 0.0033989-0.026345j 0.0100291+0.00532699j 0.00633358-0.0127141j 0.00879534-0.000979238j -0.00186326-0.0173417j 0.000756771+0.0157533j 0.0109436+0.00162107j 0.00338405+0.0175069j -0.0146966-0.00843069j 0.0206872-0.0121981j 0.0135273+0.00409657j 0.0257731+0.0186577j 0.00913775-0.0170871j -0.00204254+0.00776557j -0.0022731+0.0128296j -0.00657213-0.0228301j 0.00304494+0.011522j 0.0206425+0.00485522j 0.0170526-0.0052946j 0.00298607-0.00387036j -0.0218174-0.0148547j -0.00550673+0.0130337j -0.00278518-0.0119037j -0.0048625+0.0257673j -0.00271142-0.00842048j 0.0165345-0.00280913j 0.00493195-0.0148901j 0.000796473+0.00432395j -0.00820035+0.000801435j -0.00245193+0.00902065j 0.0167845-0.0155642j 0.00786161+0.0110425j 0.0166364+0.0132801j 0.000561688+0.0107416j -0.000507806-0.00116523j 0.00459729-0.00331476j -0.0153242+0.00467314j -0.00108861-0.000628843j -0.0205481+0.00454159j 0.00564553-0.000784417j 0.00604616-0.00316712j 0.0097873+0.0107772j 0.0137095+0.00230493j 0.00964527-0.038133j 0.0259171-0.0194055j -0.0174729+0.00186201j -0.00723216+0.0123259j 0.00393079+0.00438858j 0.00687025-0.00860466j 0.00113154-0.0255925j -0.0111345+0.00438806j -0.0157477+0.00633962j -0.00919608-0.00729761j 0.00298782+0.0101795j 0.0175478-0.00919756j 0.05458-0.0187517j 0.0310333-0.00076734j 0.0522106-0.00178242j 0.0221343+0.0154967j -0.0200914-0.0393262j 0.0028123-0.0825443j 0.0483105-0.00974336j -0.000304336+0.0884327j 0.0126246-0.00843942j 0.122024+0.051706j 0.00827073+0.0236853j 0.0266702-0.0386318j 0.0357099-0.0198414j 0.0348219-0.0753507j -0.101045-0.00247325j -0.0181103+0.0369646j 0.017994+0.0107591j -0.0176809+0.00766379j 0.0079387+0.039193j 0.147138-0.0707963j 0.0117805+0.0397712j -0.1384+0.131699j 
0.0549503-0.0913322j 0.0758528+0.0219706j 0.0660029-0.168466j -0.134532+0.0698124j -0.0566706+0.0313792j -0.0175304+0.0345562j -0.0109506+0.0283573j -0.0637256-0.00429859j -0.00547469+0.0256161j -0.0107769+0.0827021j 0.0182072-0.00896734j -0.065713+0.0488994j 0.00781707-0.0354751j -0.00676565-0.0662555j -0.00223656+0.00403126j -0.009424-0.0434999j -0.0158646+0.0136702j -0.037927+0.0220332j 0.00369034-0.0165058j 0.0227067-0.00126522j -0.00538648+0.00127762j 0.0644289-0.00488358j 0.0146382+0.0181337j -0.0418831-0.0134252j -0.0103788+0.0479266j -0.0411327+0.0406922j -0.0265621+0.0262713j 0.0163969-0.0209101j 0.0418724-0.082169j 0.0331798+0.00838195j -0.0228805+0.00627297j 0.0277449+0.00647442j 0.0083184+0.00593765j -0.0284642+0.00142051j -0.0090246+0.0283471j -0.0153246-0.00125306j -0.010023-0.00755372j 0.0217574+0.024264j -0.0535855+0.0399375j -0.00347351+0.00940302j 0.0290203-0.0220674j 0.000509098+0.0181934j -0.00728208+0.000230438j -0.0129759-0.0151472j 0.0288881-0.0325439j -0.0285579+0.0115721j 0.0185298+0.0161374j -0.00231292-0.0276035j 0.00437671+0.053672j -0.00757232-0.0164604j -0.0166636+0.0303152j 0.0241585-0.0344648j 0.0341503-0.0128812j 0.00119058-0.00334006j -0.0155301+0.0106808j -0.000307165-0.0182611j 1.58748e-05+0.00411838j 0.00239853-0.028203j -0.0111449+0.0209181j 0.0106514+0.0130393j 0.00850451-0.000470193j -0.00493456-0.0344879j 0.0193671-0.00673606j -0.00879822-0.0112806j 0.0219426-0.00273423j -0.00434367-0.0017265j 0.00691471-0.00227976j -0.00830106-0.00717817j 0.0106045-0.0092313j 0.00546818-0.0093845j -0.020667+0.0293152j -0.0141654+0.00188349j -0.0225318+0.00756521j 0.01765+0.0124424j -0.00440416-0.00904096j 0.0227031-0.00568322j -0.0069959+0.0224344j -0.000670632+0.0304514j 0.00185827+0.00236685j -0.00480723-0.0166371j 0.00495214-0.0186063j 0.0113071+0.0311924j 0.0122769-0.0112331j 0.00252137-0.0136658j -0.00139416-0.00277951j -0.0395493+0.0315159j 0.0115017-0.0407107j -0.015917+0.0173131j -0.0051058-0.000237343j 0.00428676-0.0170373j -0.00968744+0.020664j -0.00711516+0.0237769j 0.0241602+0.00896287j 0.0129972+0.00101074j -0.0479489+0.0232432j -0.0161124+0.0135995j 0.000447592-0.0181312j 
0.0603313-0.0451211j -0.00816225+0.0334626j 0.088637-0.111407j -0.00370178-0.0731573j 0.0571608-0.116749j -0.0684288-0.0477699j 0.0902151-0.026374j 0.0162527-0.0337674j 0.0898983-0.00679871j 0.00752107-0.0317139j -0.0677259-0.0266409j -0.00401506+0.0561862j -0.0218125-0.00407852j -0.002143+0.0177589j 0.0163218+0.00987674j -0.0059413-0.00447145j 0.00528567-0.0207432j 0.0170633+0.0131401j 0.0039494+0.0162916j -0.0111265-0.0316197j 0.011026-0.0187882j 0.0196885+0.0198583j 0.0341324+0.00688032j -0.0208909+0.0215088j 0.013102-0.012949j 0.0155175+0.0191475j 0.0533889-0.00317476j 0.0200574+0.0360543j -0.0401134-0.0522635j -0.0305496+0.0289604j -0.0540883-0.0123185j 0.0079619-0.0570001j 0.0222059+0.0084364j 0.0315576+0.0262331j 0.0595876+0.0247866j -0.0201713-0.0035609j -0.0234418+0.00327066j 0.00804196-0.001347j -0.00496236-0.011954j 0.0123851+0.0311351j -0.0323204-0.0229294j 0.0041885-0.0121147j -0.0174108-0.000821227j 0.00190954+0.0140477j -0.0153996+0.0169973j 0.00567964+0.00142465j -0.00762948-0.0232473j 0.00391933-0.00304741j 0.0325206+0.0200254j -0.006535-0.0147077j -0.00288233+0.0263655j 0.0227247+0.0247222j -0.0244601-0.000301144j -0.0196374+0.00340086j 0.00305513+0.000186073j -0.0196321+0.0143598j -0.0118314+0.0131958j -0.0213861-0.0227932j -0.00356797+0.000567583j 0.00712317-0.0382364j -0.0417507-0.000559233j 0.00144735-0.00439079j 0.0163197-0.0220251j 0.00237302+0.0109625j -0.0116544-0.00327583j -0.000243614-0.0123572j 0.023272-0.00610603j -0.0308313-0.00541044j -0.00270837+0.0058054j -0.00042808-0.0229772j -0.0194337-0.00942139j -0.0193634+0.0316217j -0.00907452+0.00976092j 0.00325678-0.00256205j 0.0020317-0.0205066j 0.0234277+0.0131161j -0.017683-0.00873644j 0.000626664+0.0473279j 0.0167789-0.0219245j -0.0128869+0.0281331j -0.016746+0.000407199j 0.0195079+0.0155589j -0.00616061+0.0410115j 0.0257049+0.0424787j -0.0258753-0.00707656j -0.0440825+0.0142301j -0.00788761-0.00808408j 0.0145776+0.0287795j 0.0318851-0.00746868j -0.0105217-0.0236648j 0.0301838+0.0385685j 0.00225836+0.0111768j -0.042722-0.00718625j -0.0340302-0.00514789j 0.0156576+0.0144001j -0.0361056+0.0210389j -0.0343803-0.00836589j 
-0.0540198-0.0484415j 0.0540864-0.0464321j 0.0199788+0.00246182j -0.0194731+0.0408765j 0.0491342+0.0777518j 0.125068-0.122063j 0.0919511-0.0280499j -0.00570441+0.0516611j -0.0389358+0.0489546j 0.00692537-0.00433748j -0.0155196+0.0251754j 0.00135199-0.081352j 0.00623165+0.0144434j -0.00547118-0.00174302j 0.00377829+0.00108849j 0.0351699-0.0124199j -0.0354303+0.00331055j -0.0347645-0.0120403j -0.0258632+0.00283106j 0.0139981+0.0326683j 0.0206189-0.00924344j -0.037851+0.0450877j -0.0197686+0.0184554j -0.0103532-0.000180092j -0.0200113+0.02892j -0.00500389+0.017148j 0.0358567-0.0460908j -0.00146281+0.00580644j -0.023306+0.0487445j -0.0139552-0.0201066j -0.0220094+0.0394977j -0.00874748+0.0527615j 0.0391155+0.00285323j -0.0142436-0.00746224j 0.0016236-0.0608263j 0.0273997+0.0214498j -0.000892199+0.0155983j 0.00610144+0.0423266j -0.0226415-0.0336833j 0.024969-0.00612847j 0.017493-0.0344491j 0.00268867+0.026005j 0.0132752+0.00337422j -0.0219372-0.0209308j 0.00168653+0.0384786j -0.0174732-0.0221284j -0.00452671-0.000204237j -0.00990661+0.00483699j -0.0202321+0.0158293j -0.00251936+0.0053395j -0.00588185+0.00499891j 0.0184207-0.00369952j -0.00413824+0.00110951j -0.00602418+0.0159536j 0.00980046-0.0239133j 0.0234218-0.000996972j 0.026723-0.0106592j -0.023206+0.00115273j -0.0380189-0.00822985j -0.0221321+0.0166631j -0.012774+0.0452725j 0.00916456-0.0101589j -0.020605+0.00377271j -0.0168692-0.0115539j 0.00553762+0.00732538j 0.00647949+0.0121009j -0.0248701-0.00464454j 0.0187603+0.0159742j -0.0158308+0.0203163j 0.00517638+0.00517637j 0.00458669+0.0388812j -0.000451931+0.0100705j -0.0156998+0.00775463j 0.00856229-0.0132236j -0.0386268+0.0195059j 0.00606951-0.00740547j -0.00411501+0.0153901j 0.0122308-0.00231803j 0.0117199+0.020199j 0.0171438-0.0380505j 0.00902013+0.0146581j 0.00191452+0.0247651j 0.0162244-0.00544301j 0.00435305-0.0216755j -0.0111379+5.70371e-05j -0.0156075+0.0178226j -0.00208359+0.0125294j -0.0207805-0.00246355j 0.000245874-0.0123111j 0.00275172-0.000643856j 0.0109923+0.0203827j -0.0596159-0.0221865j 0.0108545+0.0115054j -0.00543031-0.0023302j 0.0054054-0.00288015j -0.024351+0.0223918j 0.00826773+0.00521791j 
0.00222771-0.0108681j -0.0995554-0.0658929j 0.0439053+0.0229772j -0.0944032-0.155522j -0.0642189+0.0615145j 0.0385175-0.00235064j 0.0967774-0.0510941j 0.0579442+0.0108509j 0.0596868-0.0549237j -0.0246227-0.0079573j 0.00334399+0.0240474j 0.0266458+0.00579663j 0.0322296-0.0266802j 0.00153995-0.0336938j 0.0424903-0.00779686j -0.00558477-0.0334833j -0.0174299+0.00146649j 0.00811491-0.0151411j -0.00540835-0.0134272j -0.0166015+0.0158996j -0.0288496+0.00639804j 0.0214608+0.00219187j 0.0133782+0.00212034j -0.00104997+0.0312533j -0.0621214+0.0309982j -0.0173349+0.0121024j 0.0361816-0.0314933j 0.00304901+0.00453349j 0.0173314-0.0322348j 0.00569731-0.00323418j 0.0312286-0.00368571j 0.0349914+0.0216363j -0.0203397+0.0442779j 0.000292765-0.0323012j 0.0294059+0.00248286j -0.00641551-0.0309619j 0.00593991+0.0213936j 0.0348302+0.0397903j 0.00539144-0.0298263j 0.0348956+0.0230812j -0.0192477-0.00235039j -0.0150286-0.00462868j -0.0420536+0.00857947j 0.04536-0.0267476j 0.0143523-0.028313j -0.00142687-0.0124808j 0.0382013+0.0153347j 0.010999-0.0412895j 0.0170167-0.0120491j 0.0174764-0.00232467j 0.00219453-0.0263448j 0.0273413+0.0171726j 0.0277359+0.00988805j -0.0111266+0.0314288j -0.00651351+0.0279835j 0.0158055+0.0258137j -0.00774709-0.0299573j 0.0244667+0.0274824j -0.027698+0.00358576j -0.0368204+0.00417558j -0.0283999-0.0320092j 0.0364724-0.0110605j 0.0139043-0.011279j 0.00858549-0.00668494j -0.0510286+0.0414323j -0.00386273+0.0148666j 0.0214579-0.00665388j -0.0072466+0.0515119j -0.0027559+0.00419433j -0.0195483+0.0126242j -0.00272747-0.0216169j 0.00275489+0.00887088j 0.0142833-0.0363891j -0.0170739+0.00706089j -0.0141405+0.0215709j -0.0090275+0.00653594j -0.00551807-0.0110625j 0.0265469+0.0199744j 0.0128821-0.00570207j -0.0168348-0.0130137j -0.0362267-0.00930984j 0.0226802-0.0164512j 0.0335668+0.000731753j 0.00422273-0.0210368j 0.0338797-0.00672565j 0.0127866-0.00488878j -0.0159649+0.00693659j -0.00380096-0.000846432j 0.0132254+0.00372135j -0.0443948-0.0274641j -0.027662+0.0269816j -0.00206787-0.00666306j -0.00932545-0.00908875j 0.0196868-3.74946e-05j -0.0065474-0.0363356j 0.0419063+0.0257163j -0.0361388-0.0203561j 
0.131111+0.0474891j -0.0182653+0.072477j -0.0553821-0.144161j -0.00510969-0.0332869j -0.0238464+0.0411488j 0.052807-0.012162j 0.0068929+0.0376673j -0.00367596+0.031676j 0.0939919+0.0105508j -0.00575908+0.00268287j 0.00352593+0.0428977j 0.0157957-0.0150594j 0.029764+0.00642958j -0.00863978-0.0192688j -0.0122253+0.0236213j 0.0503451+0.00922066j -0.0143057-0.00372774j -0.0281907+0.0256607j -0.000273082+0.0112352j 0.00332651-0.0124485j -0.0263789-0.00505588j -0.00690861-0.0166853j -0.0120875+0.00605715j -0.025995+0.0275261j -0.0206964-0.0277385j -0.000337914-0.0181993j -0.00160574+0.0202821j -0.00671642-0.00609229j 0.000526783+0.0554836j 0.0130092-0.00862932j 0.0218004-0.00214755j 0.0292422+0.00381444j -0.029855-0.064217j 0.0137733+0.0344622j 0.0098643+0.00796918j 0.0299902+0.0194367j -0.000545969-0.00330171j 0.0114812+0.0235341j 0.0221641+0.013526j -0.009412+0.0124113j -0.03709+0.00435713j -0.0180676+0.00672967j -0.00946345-0.0445429j 0.00418998+0.032691j 0.0197063+0.0198378j 0.01264-0.00478147j -0.0112659+0.0262768j 0.0270914+0.0297962j 0.0284271+0.0108445j -0.0179712+0.0097679j 0.0240681-0.000173233j -0.0251528+0.00145465j 0.00958097+0.00358346j -0.0120029-0.0162917j -0.0155881+0.00679474j -0.0116415+0.00562287j 0.00355647+0.00951712j -0.0139727+0.006013j -0.0271961-0.000206427j 0.00817155-0.0224132j 0.0349117-0.00285237j 0.0222198+0.0161584j 0.016566+0.0103008j -0.000446415-0.00311513j -0.0300445-0.0564245j -0.0180731-0.0110817j 0.00279352+0.00696287j -0.0180943+0.00688956j -0.00488819-0.00202556j 0.00372693-0.0251199j 0.0226955+0.0141296j -0.0100053+0.0146563j 0.00845588+0.00452179j -0.0203029-0.0281728j 0.00523453+0.0176924j 0.0194085-0.00709085j 0.0166523+0.0291245j -0.0133981-0.0212682j -0.0205106-0.0325714j 0.00258741-0.0167157j 0.0159677-0.030194j 0.0202687+0.00880326j 0.00278838+0.0134689j 0.0364632+0.0360658j 0.0506318+0.0110098j 0.0241497+0.0274921j 0.00143288-0.0385163j 0.00644997+0.000898591j 0.0284426+0.0295943j -0.00939451+0.0201305j -0.0231141-0.0360513j 0.0172907+0.0156336j 0.0145316+0.00442122j 0.00787681+0.0204769j 0.0280071+0.00702227j -0.023195-0.0213877j -0.0669986+0.00452869j 
0.0130761-0.0578698j -0.0423771+0.120243j 0.157086+0.133138j 0.189334-0.126826j -0.0520775+0.0237802j 0.0354192-0.00652339j 0.0535289-0.0170741j 0.0179264+0.00838197j -0.00673471-0.0590855j 0.0550431-0.0465653j -0.0617313-0.00276819j 0.0200999+0.0402158j -0.0116197-0.0165716j -0.00659633-0.00890872j -0.0106605-0.00200697j -0.0333699-0.00683517j -0.00729539+0.0319073j -0.00309766+0.0228174j -0.00633859-0.00885243j -0.00059352-0.00540203j -0.0101491-0.000577204j 0.0410734-0.0230408j 0.0099388-0.0255227j -0.0397216+0.0633417j 0.0173283-0.00163644j 0.0165709-0.010546j -0.0215756-0.0215719j -0.0362635-0.00813406j -0.0404088-0.0201935j -0.0041264-0.00129375j 0.0568771-0.0255894j 0.0159733-0.00957473j 0.0134274-0.0397957j -0.0194677-0.013337j -0.010374-0.0245434j -0.0114078-0.0148822j -0.000456201-0.00918636j 0.013534-0.0321407j 0.017792-0.0122037j 0.0227678-0.0529759j -0.0463367+0.0116569j 0.0114443+0.0130092j 0.0163918-0.000793343j -0.0240225-0.0180521j -0.0265965-0.00597814j 0.0106418+0.0278121j -0.0122506-0.0172313j -0.0285367+0.0118102j 0.00668631-0.027669j 0.0131897+0.0279124j 0.0359929-0.0112708j -0.0212492-0.027666j -0.0107564-0.0151689j 0.0203124-0.00169382j -0.0157239+0.0096367j 0.00404148+0.00347802j -0.0256471-0.00150142j 0.011685-0.0065581j 0.0266186+0.0213627j -0.00146461+0.00321324j 0.00186806+0.0278658j -0.00491348-0.013984j -0.0159751+0.000992265j -0.013324+0.00529654j 0.0135438+0.00691393j 0.0234901+0.000608149j -0.0123445-0.00731702j 0.0340497-0.0142824j -0.00528573-0.00576808j 0.0141529+0.0150326j 0.00609165-0.000143112j 0.00567559-0.0169731j 0.00726249-0.00577342j 0.00682119+0.0285298j 0.0156745+0.0123544j -0.0181094-0.00707038j -0.00637639+0.0055459j 0.0310399-0.0193994j 0.00256531-0.0114479j -0.0175227+0.00209318j 0.0108761-0.00627599j -0.0290841-0.0205363j 0.00576264-0.00456793j -0.015023-0.0200459j -0.0253206+0.0278446j 0.0251937+0.0202714j 0.00285855+0.000248563j 0.0050905-0.0202663j -0.0322657-0.0335344j -0.00103828+0.0277887j 0.0291145+0.0284568j 0.00917266-0.020698j 0.0224124+0.020825j -0.0292553-0.052926j 0.0395547-0.0168651j 0.0157984+0.0224351j -0.0245726+0.0521381j 
0.0631145-0.0513523j -0.0105348+0.095804j 0.0382664+0.00338263j -0.0273827+0.0125099j 0.0603735-0.0325071j 0.0138365+0.0527246j 0.0394472+0.0894136j 0.0330499-0.0555503j -0.0764866-0.0418411j 0.0131047+0.0137814j 0.0627032+0.00688275j -0.00483091+0.0248452j -0.0166523-0.0415802j 0.018999-0.0531893j 0.0369319+0.0200908j -0.0120499+0.010318j -0.014185-0.0266882j -0.0650192-0.00853818j 0.00243055-0.00749166j -0.00799715-0.0167722j 0.00621992-0.0230389j -0.00286752-0.020944j 0.00196979+0.00288612j 0.0199334+0.0133507j 0.00677784+0.00912447j -0.0114039+0.000203557j -0.00328389+0.0104359j -0.0479857-0.0295647j 0.0183041-0.00721801j 0.0081116+0.0148468j 0.0127681+0.00980477j 0.0356663+0.00801185j -0.00601106-0.0178262j -0.00962735-0.00820153j -0.0336622+0.0030768j 0.0112964+0.00258061j -0.00767633-0.0286158j -0.00162792+0.00655733j 0.0318811+0.0210725j 0.0179588+0.0368904j 0.00077491+0.000543391j -0.00791113-0.0150596j 0.00535222+0.0157668j 0.024175+0.0322246j -0.0419777-0.0112248j 0.00279178+0.00319525j 0.0362432-0.000885527j -0.0109164+0.0181207j -0.00601193-0.0253043j -0.00346311-0.00170837j 0.000573087+0.0210091j 0.0204299-0.0122864j -0.0335478+0.019479j 0.0199166+0.0146686j 0.00888195-0.0185903j 0.00701637+0.0362933j -0.00991512-0.0135492j -0.00801117-0.0035295j -0.0158429+0.0257148j 0.0212959+0.0136997j 0.0159065+0.0050542j 0.00492448+0.00398458j -0.000988868+0.0188606j 0.00648056-0.0143209j 0.0141806+0.0118423j 0.022066+0.00540242j 0.00893251-0.00310824j -0.0213119+0.00405816j -0.00738099+7.65282e-05j -0.00147402+0.00420729j -0.0106452+0.0294489j -0.00668684+0.0164895j -0.00175437+0.00672359j -0.00519102-0.0015182j -0.0302262+0.0167843j -0.0126856+0.0135777j -0.00622178+0.012571j 0.00543783-0.0189692j -0.0110933+0.017663j 0.0194328+0.00129071j -0.0168508+0.017475j -0.0156435-0.00691027j 0.0028588+0.0230603j 0.0291426-0.0131825j -0.0210444+0.0444867j -0.00371553+0.00833734j 0.00670442-0.0106698j 0.0210327-0.0710358j 0.00494429-0.00810538j -0.0150745+0.00437812j 0.00760626-0.0127492j -0.0190353-0.0388288j -0.017747-0.0428086j -0.00150643-0.00269899j 0.0304813+0.0284757j -0.0317-0.000487828j -0.0142384+0.0123956j 
-0.0246999+0.111839j -0.0525501+0.0246348j -0.0331989-0.0321709j -0.00129013+0.0672017j -0.0260323-0.0663222j 0.0432895+0.0101565j 0.00951865-0.0472933j -0.0822096-0.0744889j -0.0455946+0.0209367j -0.0164803-0.0543764j -0.0384033-0.0498821j -0.0161592+0.0176076j -0.0315723+0.0455649j -0.0323312+0.00516128j 0.0359767-0.0272842j 0.000572707+0.021781j -0.0287707+0.0150524j -0.00965918+0.0309069j 0.0113537+0.0142434j -0.00910988-0.00035096j -0.00862032-0.0233553j -0.0267716-0.00952917j 0.0040981-0.0236688j -0.000216676-0.0139052j -0.0212718-0.0217363j 0.00423314+0.00616994j 0.0152046+0.00263838j -0.0191491+0.0156772j -0.00798568-0.0253886j 0.0416064+0.00296915j 0.00987805-0.0215306j -0.0129239-0.0443254j -0.0205499+0.00881562j -0.00471601-0.000922433j -0.00329223+0.0354449j 0.00272141-0.021666j -0.00507699-0.0040041j -0.00145222+0.00610768j 0.00421788-0.00419374j 0.0262988-0.0125668j -0.00106647+0.0102742j -0.0207233-0.00781141j 0.037429+0.00778185j 0.0582405-0.013623j 0.0131872+0.049971j -0.000580219-0.0011876j -0.00259598-0.0180016j 0.0211211+0.0144239j -0.0279076-0.00390853j -0.0168232+0.0107592j 0.00717998-0.000299539j -0.00508653-0.0189364j -0.00850054+0.00997602j 0.0161309-0.00854986j -0.0316838-0.00235474j 0.036255-0.016928j -0.0109024+0.017618j 0.00946747-0.00108313j 0.0243124+0.0121471j 0.00305229-0.0212567j 0.0123363-0.0183941j 0.0335048-0.00865887j 0.0273928+0.0140136j -0.0216019+0.00907215j 0.020115+0.0194039j -0.00215911-0.0088777j -0.00515731+0.0166505j -0.00147076+0.00152309j -0.00291643+0.011419j 0.00712056-0.00873991j 0.0256795-0.00998569j 0.00422745+0.0051342j -0.00719854+0.00795296j 0.00459861-0.00150188j 0.0109309+0.0178813j 0.0218829+0.0106457j 0.0277834-0.0220617j -0.0417695+0.0119076j 0.0408221-0.0235525j -0.00699881-0.00899461j 0.00128546+0.0209761j 0.00804359+0.0207233j 0.00248316+0.00307426j 0.00387556-0.0118151j 0.0082928+0.00789931j -0.0164717+0.033245j -0.00672697+0.0269602j -0.00883307+0.0014522j 0.00228555-0.0235747j -0.00479568+0.0190073j -0.00616937-0.0536946j -0.0217866-0.0350492j 0.014579+0.027597j 0.0315406+0.053817j -0.0181186-0.000437235j 0.00787107-0.0157971j -0.0180873-0.00765095j 
0.155116-0.23156j 0.137997+0.045279j 0.105069-0.0535947j -0.0469241+0.0202988j 0.0324112-0.0783402j -0.0235909-0.0193975j -0.071014+0.0579216j -0.0155917+0.0754154j -0.00162573+0.0583032j -0.012651+0.0565947j -0.0436355+0.00683041j 0.0104416+0.0364038j 0.00208854+0.00446611j -0.0166527-0.0393658j -0.0491119+0.0380885j 0.0190631-0.0454047j -0.0232094-0.00173931j -0.0498952+0.027181j 0.00119181-0.0225224j 0.0236693-0.0199429j -0.0107938-0.0271247j -0.00473941+0.0346373j -0.0232045+0.0198999j -0.0111236-0.0398149j -0.000252099-0.00482318j -0.00889007+0.02887j -0.0808307+0.0180279j 0.00237818+0.00364759j -0.00141384-0.00632467j 0.000864647+0.0133877j -0.0032827+0.0294922j 0.0287393+0.0396188j 0.0340468-5.28422e-05j 0.0221152-0.010091j 0.000583543+0.0154799j -0.0190251-0.0173364j 0.00874011-0.0284407j 0.0357107+0.0241768j -0.0226125-0.00741051j 0.0201148+0.016178j -0.0311829-0.0236074j -0.016891+0.0411938j 0.0180025+0.00295358j 0.0142681+0.0220529j 0.0130923-0.0126336j 0.0171418-0.0189887j 0.00664261+0.0143278j -0.0221634-0.00259961j 0.0304822+0.0177302j -0.0033134-0.0043379j 0.0300207+0.0112475j 0.00304879-0.0136976j 0.0260254+0.00993848j 0.0254237+0.0208743j -0.0133059+0.00381342j -0.00245443-0.0311385j 0.00449492+0.0101757j 0.0113775+0.00166467j 0.0163538+0.0231275j 0.00964962-0.00649877j -0.0175457-0.015273j -0.0203372-0.0159725j -0.00683146-0.00326076j 0.0331907-0.00322695j 0.0143395-0.0207948j 0.0059234+0.00940063j -0.00496206+0.0129616j 0.0255302+0.0043488j -0.00944915-0.00166485j 0.0223375-0.00613137j -0.0123737+0.0121803j -0.00679639+0.00347351j -0.0194847-0.00613002j 0.00712968+0.0171438j 0.00294844+0.0111334j 0.00440227-0.00878899j -0.00744036+0.0194116j 0.0124316+0.00612951j -0.00986358-0.0164091j -0.00660715-0.0161859j 0.00805258-0.0203035j -0.0118185-0.0175473j 0.0166057-0.00276857j 0.00380084-0.0196578j 0.000632386+0.0059439j 0.0161171+0.02223j 0.0054624+0.00630508j 0.00634828+0.0105037j 0.00499085-0.039738j -0.0295308-0.0164835j 0.0119024+0.056813j 0.0149192-0.0048446j 0.0193994+0.0258486j -0.0298528-0.00357952j 0.0361226-0.0308398j -0.0415045+0.0125158j -0.0777711-0.0169374j 
0.140885+0.0968771j -0.189087+0.232906j -0.0451158-0.125192j -0.023129+0.0657172j -0.000259996-0.0237276j 0.00542617-0.047368j 0.0662967+0.103656j -0.000272842-0.0242284j 0.0574208-0.0229491j -0.00238726+0.0626394j 0.0199696+0.037439j 0.0074769+0.0352942j 0.0078265+0.00819265j 0.000735997+0.00236475j 0.0354564+0.0270134j -0.046337-0.0402589j 0.0207971-0.0011601j 0.00584995+0.0143346j 0.00856159+0.0127976j -0.0216103-0.0339334j -0.00222722+0.00819662j 0.046755+0.00544068j 0.0337758+0.0143855j 0.0111834-0.00371458j -0.0207049-0.0148218j -0.010817+0.00941823j 0.0106345+0.0284156j -0.0072318+0.0251838j -0.0164836+0.00920701j -0.00322175-0.00965606j 0.0205605-0.00908979j 0.0223567-0.0322271j -0.0197483-0.0237187j -0.00918938+0.000487356j -0.0164773-0.00817119j -0.0272629+0.0164047j -0.0386281-0.0303713j 0.0440445-0.0115792j 0.00357075+0.0193723j 0.00898398-0.00486302j -0.0126654+0.0580041j 0.0216792+0.0137521j -0.00448005-0.00207985j 0.0231919-5.40244e-05j 0.00997709+0.00135409j -0.0214755-0.0367289j 0.0331434-0.00112268j 0.0017359+0.0230229j -0.012916-0.0145463j -0.0161709+0.000922769j 0.0257576-0.00385391j -0.00729973+0.00886473j 0.0390812-0.00328753j 0.0112956-0.0147882j -0.0031155+0.00817445j -0.00672997-0.0178538j -0.0173975+0.00780704j 0.00595947-0.0146998j 0.0264959+0.0040668j -0.0234541+0.00279855j 0.00534922+0.000775365j -0.0194436-0.00376087j -0.0203626-0.00329595j 0.00232995-0.0279342j -0.00574925-0.0168566j 0.0221056-0.00453369j 0.00481983-4.70235e-05j -0.000720021-0.0279503j 0.0106375-0.0141807j 0.00741894-0.00347497j -0.00392971-0.0121947j 0.00544595-0.00184564j -0.0224653+0.0254887j 0.0276098+0.0141097j 0.0239264-0.0138558j 0.00707526-0.00578896j -0.00312299-0.00518774j -0.0162324-0.0206377j -0.0422937+0.0114644j -0.00433191+0.0266315j -0.0117096-0.0227554j -0.02826+0.0422602j -0.0056772+0.0170047j 0.00487975+0.00538435j 0.00263947+0.0107788j -0.0250731+0.007021j 0.0126641-0.0582148j 0.0040986-0.0233282j -0.0309735+0.00315949j -0.0233554+0.063331j 0.00379404-0.0528719j 0.00260093+0.0184933j -0.0220311-0.0120125j 0.0362064+0.00946819j -0.0253284-0.0177475j 0.0870209+0.0289827j -0.0207757-0.00537754j 
