-6.55781e-14-0.043496j -4.67804e-13-0.337882j -1.13853e-13-0.0836882j 1.90463e-14+0.0138274j -1.09636e-13-0.0783443j -2.20243e-13-0.150259j 2.05854e-13+0.138252j 1.31347e-13+0.0934535j -2.04166e-13-0.140513j 3.31122e-13+0.16766j -1.04503e-14-0.0102258j -1.07343e-13-0.0730987j -5.17037e-14-0.0274768j -1.16904e-13-0.0844489j 1.12284e-14+0.00881236j -7.81072e-14-0.0551827j 2.84448e-13-0.0815278j 9.24054e-14+0.0572761j 1.02356e-13+0.0710196j 9.23543e-14+0.0652591j -1.63568e-13-0.0901408j -1.61912e-14-0.0143362j 3.99308e-14+0.0207489j 1.88193e-13+0.112549j -2.28299e-14-0.0177461j 1.19401e-13+0.086395j 1.67525e-14+0.0125042j 8.4614e-14+0.0641515j -8.76783e-15+0.00731123j 9.01308e-14+0.0283137j -3.57895e-14+0.0760706j -1.02028e-14+0.00983269j -2.89779e-15-0.00228125j -6.72301e-14-0.0486086j 1.1126e-13+0.080731j 1.32287e-13+0.0967054j -1.57621e-13-0.113742j -7.46013e-14-0.0546393j 1.60017e-13+0.117692j -1.57153e-13-0.115569j 1.62255e-13+0.117856j 1.41962e-13+0.103413j 8.24289e-16+0.000487702j -4.22217e-14-0.0252043j 8.38562e-15+0.00475457j 1.40139e-14+0.0130789j 8.98643e-14+0.065228j -1.00256e-13-0.0720814j -1.26522e-14-0.00870016j 3.97227e-15+0.00345791j 3.53352e-13-0.00637969j -8.34418e-14-0.0608497j -3.35773e-14-0.0385831j -3.99542e-15-0.00226103j -5.09206e-14-0.0367964j 9.27507e-15+0.00540622j 4.97649e-14+0.0362666j 2.05548e-14+0.0159652j -4.72162e-14-0.0328988j 1.5129e-14+0.0128586j -9.27523e-14-0.0678751j 6.67331e-15+0.0047768j -9.04441e-14-0.0666143j -4.28378e-14-0.0312247j -8.41247e-14-0.0613199j -1.16728e-13-0.085136j 2.16804e-14+0.0157165j -9.08645e-14-0.066222j 1.73661e-13+0.126502j -2.08371e-14-0.0151979j 1.38189e-13+0.098215j -1.69393e-13-0.1196j 
-4.23617e-16-0.00502828j 9.04311e-17+0.00701325j -3.59184e-16-0.00470811j -3.48266e-16-0.00711294j 2.93695e-16+0.00342826j 2.17614e-16+0.00248379j -6.75503e-16-0.00631014j -2.41798e-17-0.00439799j 1.24926e-16-0.00170984j -1.90801e-15-0.00365969j -1.58504e-16-0.00207868j 8.1068e-17-0.0025974j -7.85593e-16-0.00174917j -1.11113e-16+0.0037311j -2.55765e-16-0.00259147j -1.6184e-17-0.00357007j 3.03147e-15-0.000614404j -1.05911e-15-0.00434105j 1.01586e-16-0.00541472j 1.24672e-17-0.00374684j 4.31136e-16+0.000917624j 5.41538e-17+0.00352724j -2.20944e-16+0.00415439j -1.57351e-15-0.00542805j -2.26207e-16+0.00147405j 2.27435e-16+0.00751791j -2.2026e-16-0.00322556j 1.57161e-16-0.00338207j -8.68022e-16-0.000731856j 2.45336e-15+0.000934804j 4.84545e-15-0.0020928j 6.92663e-16-0.00392177j -1.1941e-16-0.00576824j -1.98154e-16-0.00264991j -3.77264e-16-0.00509262j 4.19325e-16+0.00457737j 1.09096e-16+0.00866395j -2.97201e-16-0.00201483j 7.33448e-16+0.0120653j 4.77204e-16+0.0113017j 3.18106e-16+0.00390069j 4.23095e-17+0.00217894j 1.50728e-16-0.000141822j -1.4479e-15-0.00446855j 4.26681e-16-0.00158803j 7.9002e-16-0.00539156j 1.26561e-16-0.012448j 5.98993e-16+0.00366946j 3.61379e-16+0.00398273j -4.59066e-16-0.002736j -1.31475e-15+3.43662e-05j -9.33326e-17-0.00844728j -7.04629e-17-0.000796437j 2.43938e-15-0.0140761j 4.41928e-16+0.00693666j -2.2379e-16+0.00937792j -1.33932e-16+0.00253767j 6.50983e-16+0.0117046j 7.88908e-16+0.00440828j 3.40831e-16+0.00290756j 8.37753e-17+0.00812647j 2.80824e-16-0.00657345j -5.44393e-17+0.0035753j 8.83757e-17+0.00135359j -2.2159e-18+0.00400376j 7.33468e-16+0.0188825j 3.25104e-16-0.00270743j -7.90466e-16-0.0297229j -1.23086e-16-0.0111351j -2.37275e-16-0.00133215j -3.97968e-16-0.00919295j 2.29717e-16-0.00372864j 
1.62431e-15-0.00623303j 1.41507e-15-0.00418021j 1.89757e-15-0.00590318j 1.83419e-15-0.00426353j -1.61384e-15+0.00695503j 1.86937e-15-0.00888872j 1.05625e-15-0.00369269j -1.04709e-15+0.00391076j 1.30084e-15-0.00550473j -5.63398e-17-0.000698525j 1.94989e-15-0.00509471j -4.44306e-16+0.00284852j -2.79448e-16-0.00428946j -1.9157e-16-0.00060537j -5.64488e-16+0.00124203j -1.3412e-16+0.000949898j 1.68912e-14-0.0032274j 5.74035e-16-0.000136562j -1.76609e-15+0.00552975j 1.79432e-17+0.000285949j -1.03334e-16-0.00192934j 7.88837e-16-0.00337035j -4.37949e-16+0.00161339j -1.9062e-16-0.000902502j 7.73085e-16-0.00354832j -4.443e-16+0.000116439j 8.0161e-17-0.000254789j -9.97859e-16+0.00242977j -2.52671e-15-0.00161037j 7.29489e-15+0.00364758j 6.54642e-15-0.0027109j 1.97821e-15-0.00288164j 2.64119e-15-0.00709778j -1.36628e-15+0.00306273j 3.14104e-15-0.0112168j -3.46604e-15+0.0132402j -3.90734e-16+0.00137022j 3.34502e-15-0.0112856j -1.09148e-15+0.00565534j 3.56787e-16-0.00062665j 1.46731e-15-0.0030419j -2.04609e-16-0.00148955j -1.5401e-15+0.00575879j -4.92509e-16-0.00116098j -4.91731e-16+0.00567252j 6.8507e-16-0.00290673j -2.14844e-15+0.00764112j 4.71504e-16-0.000936811j 4.36178e-16-0.00164903j -2.3992e-17+0.00361043j -7.24025e-13+0.0127985j -1.32226e-15+0.00564159j 6.1399e-15-0.00771769j -3.18566e-16-0.00109061j -4.30266e-15+0.0137132j 1.66326e-15-0.00528461j -3.43976e-16+0.0016438j -7.16343e-16+0.00350416j 2.38892e-15-0.0132863j 7.0725e-16-0.00704083j 4.66998e-16-0.00149937j 3.64361e-15-0.0101637j 1.50774e-15-0.00524892j -1.30982e-15+0.00431497j 1.96776e-15-0.0045365j -4.77887e-15+0.0159065j -4.66112e-15+0.0184146j 3.5261e-15-0.0100612j -1.67921e-16-5.04627e-05j 1.36978e-15-0.00416191j 1.98225e-15-0.00734351j 7.50696e-16-0.000924086j 
5.28833e-17-0.00390391j 8.58575e-17-0.00613074j 2.14663e-16-0.00405486j 3.06316e-16-0.0202831j -5.86533e-16-0.00292769j 7.03051e-16+0.0111549j -7.73076e-17+0.00742527j -1.20186e-16-0.0017399j -7.09735e-17+0.00897356j -5.33177e-18+0.000753924j 1.26599e-15-0.00510245j -1.82798e-17-0.00945909j 8.65162e-16+0.00353723j 1.13521e-16+0.00320038j -1.23762e-16-0.00554925j 3.56528e-16-0.0106434j -1.08922e-14+0.00215304j -1.32243e-16+0.00037988j 2.30446e-16-0.00252055j 7.41966e-17-0.00257854j -1.29525e-15-0.00294545j 2.05496e-16+0.00731374j 5.28881e-17+0.0043741j 1.27757e-15+0.00283896j 3.98407e-16+0.00606877j 7.96066e-17+0.0122328j -1.38842e-16-0.00337686j -1.23396e-16+0.00311226j 1.70757e-16+0.000401413j -6.57856e-16-0.000146502j 3.52303e-15-0.00110144j 7.13758e-16-0.00463484j 2.91753e-16-0.0162682j -2.93734e-18+0.0138126j 3.20525e-16+0.00538884j -3.61807e-16-0.0140262j -4.90347e-19-0.00454194j 3.83633e-16+0.00411471j -1.66165e-16-0.0149528j 1.71797e-17+0.00139889j 2.5821e-16-0.0155352j -3.30947e-16+0.0169457j 9.50221e-16+0.00226713j -1.67898e-15-0.00715367j -2.26213e-15-0.0130061j -4.19908e-15+0.0211174j -6.48831e-16-0.0109877j -1.59747e-16-0.00864747j -2.92984e-17+0.00670702j -5.6706e-16-0.00202715j 8.37543e-13-0.0148634j 2.04356e-16-0.00892342j 2.66836e-15-0.0057805j 3.88628e-15-0.0131043j -3.31957e-16+0.00296603j -4.87095e-17+0.00590432j 3.76969e-16+0.00189027j 3.99602e-16-0.0142344j 5.13671e-16+0.0114603j 6.56888e-16+0.000496663j 2.96191e-16-0.00518704j 2.96405e-16-0.0160627j 1.24968e-16+0.00404437j -1.65751e-16-0.000795627j 3.61038e-16-0.0191918j -3.7983e-16+0.00258222j -4.15423e-16-0.0335872j 3.53532e-16-0.0201337j -1.00857e-16+0.00150101j 2.87378e-16-0.00306939j 4.40548e-16+0.00535725j -3.49422e-16-0.0101949j 
-2.66784e-16-0.00728541j -1.70667e-16+0.00584192j -1.05451e-16+0.000362086j -7.48059e-17+0.000454101j 3.30345e-16+0.0122923j -2.85649e-16-0.00668799j -2.22586e-16-0.00550955j 1.53967e-16-0.00710752j 1.18964e-16+0.00530976j -3.48093e-15-0.0053084j 4.15449e-16-0.00524157j 2.92983e-16+0.00309652j 7.91167e-17-0.000399594j 3.77884e-17+0.00411397j -5.99337e-18-0.00154335j 8.11061e-17+0.00493325j 2.03389e-15-0.000417715j 7.98569e-16+0.00340263j 4.70444e-17+0.0025854j -7.36243e-17+0.00259235j -7.15345e-16-0.000755236j 3.86315e-16+0.00603813j -2.10643e-16-0.0010518j -1.27963e-15-0.00395443j -2.52898e-16-0.00452833j -2.23816e-17-0.0037937j -7.92927e-17-0.00297873j 4.97639e-16-0.00676637j -2.08321e-15+0.00361955j 6.16138e-15+0.00437388j 8.64605e-15-0.00445435j 1.48277e-15-0.00226072j -1.44478e-16-0.0029903j 5.67054e-17+0.00457466j -5.50387e-18-0.0107071j 2.03183e-16+0.0157162j -7.53322e-17+0.00455707j -1.83163e-16-0.00084783j 2.28775e-16+0.00322804j -1.09233e-16+0.00367327j -7.10911e-17-0.0203312j 5.68633e-17+0.000123329j 3.14097e-16+0.00370731j 2.49717e-16+0.000836301j -5.58761e-16-0.00334677j 4.39419e-16-0.000638621j 6.81257e-17+0.00087585j 3.727e-16+0.00262167j 8.02958e-17+0.00546123j -1.39473e-15-0.0147119j -7.37456e-13+0.0130933j -8.72715e-16+0.00362463j -4.33949e-15+0.00940833j -7.81355e-16+0.00372697j 1.61195e-16+0.0013045j 3.12637e-16-0.000412003j 3.3416e-16+0.0108297j -8.7433e-16-0.0115113j -1.58804e-15-0.0126533j -1.04172e-15-0.000128825j -2.86977e-17-0.0129154j 1.96302e-17-0.0155137j -2.07438e-17+0.00200116j 2.17253e-16+0.0202908j -2.87014e-16-0.00803768j 1.7333e-17+0.00250473j 2.73039e-16+0.0120508j 3.52507e-17+0.00535805j 8.73915e-17-0.0170063j -1.35411e-16+0.00196896j -4.26397e-17+0.000970964j 1.06414e-16+0.00192905j 
-3.85384e-17-0.00283665j 1.27729e-16+0.00488347j -6.71437e-17-0.00030206j -4.42519e-17+0.00664329j 1.08394e-17+0.00455203j -1.42144e-16-0.00060993j 1.7775e-17+0.0020441j 9.30378e-17+0.000365233j 9.5878e-18-0.000570181j -8.94747e-16-0.00140685j -2.11374e-16-0.000218334j 1.14947e-16+0.0036095j -4.43583e-16-0.00169579j 1.0983e-16-0.00120893j -1.24203e-16-2.96217e-05j -5.7892e-17+0.00148542j -3.03183e-15+0.000590254j 1.08952e-15+0.00461587j -2.63543e-16+0.00637277j -5.08873e-16+0.00109602j 9.70001e-16+0.00214647j -4.86818e-16-0.0115963j 5.40277e-17-0.00608192j -2.30375e-16+0.000267622j 3.26821e-16+0.00498928j 5.92029e-17-0.00711718j -2.64285e-17+0.00144279j 8.01899e-17-0.00145354j -2.90038e-15-0.00399883j 7.54939e-15+0.00241161j -6.58701e-15+0.00263958j -1.00362e-15+0.00605471j -3.3901e-19-0.00426094j 2.75481e-17+0.0050916j -1.70338e-17-0.00236481j -2.3903e-17-0.00164971j -6.68516e-17-0.00330124j -2.8977e-17-0.0030594j 2.22599e-17-0.0093758j 8.94038e-17-0.000361728j 1.96996e-16-0.000483729j -3.6827e-17-0.00324197j -3.43533e-16+0.00480438j 1.51397e-15+0.0061385j 1.03511e-15+0.0084857j 1.0658e-15-0.00597225j 2.23467e-16+0.00996198j -6.25139e-17-0.00186079j 4.78556e-16-1.71061e-05j 1.82506e-15+0.0102409j -1.28732e-13+0.002285j 4.94506e-16+0.0151145j 7.59031e-16-0.00278536j 2.56059e-16-0.00180586j 1.58078e-16+0.0104167j 5.51978e-17-0.0110142j 3.60353e-16-0.0029312j 1.78516e-16-0.0225617j -8.35723e-16+0.00558625j -6.75509e-16-0.0114643j 1.27697e-16-0.0284287j 2.66967e-16+0.0158606j -2.37821e-17+0.00318952j -1.16378e-16-0.0155405j -1.98158e-17-0.0165316j 7.36476e-17+0.0141997j -4.46719e-17-0.0115027j 3.7194e-16+0.0361547j 1.68613e-16+0.0134428j -7.48087e-17+0.00805168j -9.14913e-17+0.00317231j 3.1193e-16+0.00803234j 
1.65384e-17-0.00252286j 9.69478e-17+0.0046291j -2.19788e-17-0.00842438j -8.66063e-17-0.00371368j 1.3791e-17-0.00574936j -1.25449e-16-0.00326849j -2.61826e-18-0.0032093j 8.05614e-17+0.00275454j 4.45532e-16-0.00688232j -4.06245e-15-0.00783244j 2.42917e-16-0.0073812j 3.78187e-16+0.00394773j 1.58423e-17+0.00106419j -1.20706e-16+0.00611898j -2.42556e-16-0.00549738j 3.22484e-16+0.00214232j -1.12681e-14+0.00237562j 4.25419e-16-0.00182876j -3.65255e-16+0.00439407j -5.98804e-16-0.0133339j 3.736e-16-0.000250909j -2.3981e-16-0.00673722j -5.04748e-17-0.00461209j -4.4485e-16-0.000435185j -4.65631e-16-0.00967967j -1.60489e-16-0.00991785j 6.97334e-17-0.0026024j -5.81122e-16+0.0114832j 4.69168e-15-0.00384757j -1.34869e-14-0.00814113j 2.07845e-14-0.012797j 3.49501e-15+0.00676169j -7.64514e-17+0.00345696j 3.88948e-17-0.00145196j -9.62132e-17+0.00432621j -3.17007e-17-0.00295925j -2.43755e-17-0.00113526j -1.34309e-16-0.00528254j -6.12302e-17+0.00675068j -8.0424e-17-0.00176841j -1.57062e-17+0.00596872j -3.67378e-17+0.00450963j -3.00036e-16-0.000410632j 7.14724e-16+0.00232877j 4.80315e-16+0.00229521j 3.84095e-16-0.00371365j 2.37875e-16+0.00138963j 1.12969e-16+0.00176013j 1.42064e-16+0.00201525j -2.0377e-16-0.00266914j 2.13471e-13-0.00379414j 1.01404e-16-0.0018667j -1.72313e-15+0.00373405j -1.10567e-16+0.00110023j 9.8844e-17-0.00506939j -2.43485e-16+0.00266965j -2.06361e-16-0.00194347j -3.19534e-16+0.00742562j 3.98578e-16-0.00327521j 2.05331e-16+0.00337329j -2.79187e-16+0.0150308j 1.00584e-16+0.0127595j 5.60746e-17-0.00353134j -1.04974e-16+0.00515066j -2.167e-16+0.00384304j 2.06652e-16-0.00777748j 3.85665e-17+0.0101417j 2.34904e-16+0.0022552j 2.18394e-16+0.0126108j -3.5395e-17-0.0108066j -3.7106e-16-0.00243303j 4.12003e-16+0.00896729j 
4.88433e-16+0.00784306j 3.49214e-16+0.0155483j -6.88079e-17+0.00418235j -1.56245e-16-0.00977362j 1.09956e-16-0.00148166j 3.23314e-16+0.0017671j -4.51916e-16-0.00748855j -1.74938e-16+0.00148268j 8.29134e-16+0.00701063j -6.52896e-15-0.0111097j -2.66969e-16+0.00156559j 2.35761e-16+0.00555523j 1.4516e-15+0.00276111j 3.36139e-16+0.0030772j 1.56478e-16+0.00769916j 4.23517e-16+0.00122084j -2.76982e-14+0.00558743j -2.60901e-16-0.00150532j -2.08114e-16+0.00205952j -1.43627e-16-0.0016645j 3.46218e-15+0.00952057j 1.87857e-16+0.00764912j -5.50972e-16+0.00965676j -1.34721e-15-0.00522221j -5.08335e-16-0.00892303j -2.16055e-16-0.00394873j 5.38147e-17-0.00139425j 2.86638e-16-0.00125341j 1.04787e-15-0.00333383j -2.73785e-15-0.00253717j 1.5108e-14-0.00623593j 2.51555e-15-0.0132847j -9.39286e-17-0.00341001j 3.83356e-17-0.00075475j 5.10997e-17-0.00798238j 1.52045e-16+0.00313017j 1.97826e-17-0.00209609j -7.92961e-17-0.0034169j 2.49716e-16-0.0101607j 8.70189e-17+0.00672329j 7.58663e-17-0.0102952j 1.20157e-16-0.00647579j -1.81782e-16+0.00668113j 1.23129e-15+0.00526383j 5.88798e-16+0.0048682j 1.47253e-15-0.0062671j 1.42128e-16+0.00531183j 1.57643e-16-0.000278643j 6.08182e-16+0.00437794j 1.8016e-15+0.00993708j -4.78148e-13+0.00849091j 2.79044e-16+0.0154694j 1.07913e-15-0.00292149j -1.67187e-16-0.00174965j 1.37326e-16+0.0165145j -6.45611e-17-0.00884871j 3.21826e-16-0.00104599j 1.66479e-16-0.0199692j -1.27074e-15+0.00255342j -9.85348e-16-0.0126238j 1.38874e-16-0.0176735j -1.76464e-17-0.00203218j -1.18414e-16+0.00723872j 1.24873e-16+0.000892971j -1.81511e-16-0.0154514j -8.3145e-18+0.0245162j 1.09871e-16+0.00146171j 4.40037e-17+0.0204876j 5.81426e-17-0.00112998j -1.12101e-16+0.00249154j -5.14397e-16-0.0146662j 6.07359e-16+0.0105104j 
-1.04733e-16-0.00482652j 1.1888e-16+0.0107681j -1.48689e-16-0.0035416j 1.19855e-16+0.00391977j -2.66423e-16-0.00163516j 6.88062e-16+0.00750855j -5.81705e-17+0.00128697j 9.69481e-17-0.000530705j -9.63899e-17-0.00138564j -5.14733e-16-0.00137732j 1.02915e-16-0.00283406j -1.044e-17-0.00110139j -1.1504e-15-0.00289082j -2.26652e-16+0.00338j -4.17599e-16-0.00370051j -1.31203e-16-0.00416836j -7.49821e-15+0.00151753j -7.65031e-17-0.00126914j -2.6273e-16+0.00106852j -3.44637e-16-0.00481331j 3.29032e-16+0.000146955j -1.02531e-15-0.0106269j -2.07521e-16-0.00323869j -9.10898e-16-0.0028829j 6.139e-16+0.00618063j 9.0282e-17-0.00277979j 8.3937e-18-0.00223054j 9.81696e-18+0.00119692j -2.02354e-15-0.0120046j 4.27538e-15-0.00212241j -1.32745e-14+0.00672592j -1.97123e-15+0.00528803j 1.06071e-17+0.00137796j -2.53516e-17-0.00261329j 4.54676e-20-0.00256255j -5.01042e-16-0.0123008j 1.83194e-16+0.00752156j 8.62534e-17+0.00536796j -3.39626e-16-0.0112805j 7.72516e-17+0.00601427j 2.54892e-16-0.00109598j -3.30257e-16-0.00682429j 9.78699e-16+0.00373962j -4.38455e-15-0.0106495j 9.18574e-16+0.000389866j 4.77049e-16-0.00207629j -6.03492e-17-0.00326196j 3.03273e-16+0.0027362j 1.12149e-15+0.0061071j 1.95318e-15+0.0122545j 4.70142e-13-0.00835649j 1.12073e-15+0.00800377j 6.25974e-15-0.0157306j -2.57128e-16-0.00118913j -1.06963e-16+0.00685834j -2.72923e-16+0.00617885j -2.34909e-16-0.00541134j 4.3309e-16-0.00301003j 1.24833e-15+0.0113326j 6.91877e-16+0.00136414j 3.02152e-17-0.0035293j 3.0389e-16+0.00533291j 4.48211e-17+0.000209279j -7.31773e-16-0.0133863j 3.92392e-16+0.0116455j 5.00344e-16+0.0173522j -7.22788e-16-0.0136464j -1.56936e-17+0.00400187j 2.17707e-16-0.000143446j 1.3893e-16+0.00391365j -1.54196e-17+0.00151713j 2.92957e-16+0.00856526j 
3.75653e-16+0.0149653j -1.11493e-16-0.0173037j -2.86255e-17+6.75436e-05j -1.06933e-16-0.00654553j -5.38049e-16-0.0170411j 4.68075e-16+0.00843432j 5.98193e-16+0.00620241j 1.37415e-17+0.016549j -8.04602e-16-0.00600077j 7.5915e-15+0.0122727j -2.78737e-16+0.00632511j -7.54076e-16-0.00773299j -1.21346e-16+9.51899e-05j 4.77314e-17-0.00752238j 2.94054e-16+0.0107131j -2.54248e-16-0.00746363j 4.24223e-15-0.000897878j -1.43564e-15-0.00620592j -1.94747e-16-0.00157263j 5.85838e-16+0.00367174j -9.88984e-16-0.00216103j -5.05381e-16-0.00732714j 7.14781e-16+0.00688658j 2.39341e-15+0.00661503j 5.60123e-16+0.00854851j 2.61079e-16+0.0109976j 1.38834e-16+0.00825892j -5.65371e-16+0.0101199j 1.5132e-15-0.00379111j -4.73606e-15-0.00375952j -1.59306e-14+0.00938672j -2.738e-15-0.00269993j -3.58125e-17-0.00348033j -1.28763e-16-0.00649163j 1.3556e-16+0.0129929j -2.0851e-16-0.0178452j 1.31722e-16+0.00381483j -1.06466e-16-0.0118049j -8.4981e-17-0.00114928j 8.10798e-18-0.00428025j 2.0944e-16+0.0180236j 2.75301e-16+0.0087139j 1.3714e-16+0.00390256j -1.79532e-15-0.00400596j 5.52397e-16+2.48744e-05j 7.97902e-16-0.0063615j 1.19173e-16+0.00565231j 4.87164e-16+9.47948e-05j 9.10527e-16+0.00666637j 1.57083e-16+0.00506705j 8.03504e-13-0.0142695j 4.63123e-16-0.0146685j 3.60017e-15-0.0067167j -6.79686e-16+0.00210298j -9.45928e-17+0.00285986j -2.28149e-16+0.00494537j -2.63444e-16-0.01044j 1.85267e-16+0.0091082j 1.23457e-15+0.00201674j 8.62478e-16+0.00605614j -1.91212e-16+0.0103451j 2.22981e-16+0.0143666j -1.44975e-17+6.65166e-05j -3.5509e-16-0.0237443j 1.74479e-17+0.00388329j 2.577e-16+0.00830104j -3.77748e-16-0.0194127j 4.25899e-17-0.00396923j 4.23404e-16+0.0335593j -6.24367e-18+0.00343225j 9.73608e-17-0.00411892j -3.27087e-16-0.0116097j 
-6.55245e-16-0.0178977j -2.79368e-16-0.0047284j 7.6335e-17-0.0124276j -1.99531e-17+0.000361553j 3.04999e-16+0.00672324j -4.96229e-16-0.00866999j 1.56505e-16-0.00229959j 2.30533e-16+0.00169798j -1.14081e-16-0.00746578j 1.65893e-16-0.000160429j 6.61997e-16-0.009558j 1.58832e-16-0.000853191j -1.84355e-15-0.0046946j -4.82665e-16+0.003196j -4.121e-16-0.00391194j -1.54196e-17+0.00138939j 2.40722e-14-0.00482418j 7.5067e-16+0.000162468j -4.86232e-17+0.00474928j 6.43482e-17-0.00368083j -2.60372e-15-0.00675681j 1.44468e-16-0.00276074j 3.09609e-16-0.00126364j -2.30045e-16-0.000123982j -1.68665e-16-0.00634498j -4.60742e-17+0.000779048j -5.80564e-17-0.0060685j -1.18777e-16+0.00293532j -7.15426e-15-0.00114206j 2.01241e-14+0.0097215j 9.98223e-15-0.00534531j 1.75026e-15-0.00135152j 5.28024e-17-0.00392501j -8.08266e-17-0.0100807j -8.17926e-18-0.0104896j 1.17457e-16+0.0125192j -9.64793e-17+0.000492506j 3.39201e-17-0.0156818j 5.7718e-17+0.0189768j 1.97225e-16+0.00223828j -1.70039e-16-0.00379395j -4.57261e-17+0.00953495j 1.04171e-15+0.0139937j -4.51512e-15-0.00969474j 7.49778e-16+0.0014456j 1.11834e-15-0.00591419j -4.81545e-17+0.00538264j 4.71892e-16+0.0020977j 9.01187e-16+0.00977167j 3.03503e-16-0.00566813j -1.28281e-12+0.0227824j -5.24189e-16+0.00919902j 2.40092e-15-0.00545364j 1.23568e-16-0.00623571j -7.97822e-17+0.0196353j -3.10672e-16+0.0150678j 7.718e-17-0.0024246j 1.89384e-17+0.0169299j -2.0617e-15-0.0226603j -2.11628e-15-0.0055147j -3.13295e-16+0.00619479j -2.19876e-16-0.00357186j 1.64182e-16-0.0298739j 2.45808e-16+0.0198141j -1.16743e-17+0.00852722j -1.05674e-17+0.0123339j 1.50457e-16+0.0328087j -1.88191e-17-0.00673559j -1.37139e-16+0.00725672j 1.18743e-17-0.0166317j -2.1842e-16+0.00554965j 3.25414e-16+0.0141137j 
6.16656e-16+0.00645329j 3.99193e-16+0.0233541j -1.28476e-17+0.00476111j -5.30204e-17+5.44352e-05j -1.53798e-16-0.0041495j 1.50076e-15+0.0171294j -1.13279e-15-0.00820338j -2.8092e-16-0.00498408j 6.09229e-16+0.00663745j -2.83918e-15-0.00488912j -6.97366e-16+0.00655382j 6.91264e-17-0.00171289j -2.56257e-16-0.00242449j -5.83047e-17+0.00618838j 6.28917e-17+0.00280509j 2.36658e-16-0.00581806j -3.04468e-14+0.0061608j -2.18463e-15-0.0066559j -1.59893e-16-0.00994731j 2.6077e-16-0.000278672j 3.12039e-15+0.00737099j -3.5829e-16+0.00306455j -8.92409e-16+0.00503435j -2.94217e-15-0.0107772j 2.61522e-18+0.00632921j -1.32396e-16+0.0040447j 8.59234e-17-0.000485003j 5.79919e-16-0.0097284j 2.3521e-16-0.0066361j -3.76744e-16-0.00256888j -8.42554e-15+0.00555064j -1.41544e-15-0.00508134j 5.64477e-17-0.00438612j 1.91888e-17-0.00636117j -8.11531e-17+0.00323337j 1.03428e-17-0.0231932j 1.70701e-16+0.016375j -1.51968e-17+0.007133j 7.33397e-17-0.0156862j -1.15902e-16+0.0154856j -9.68496e-17+0.00163782j 1.58044e-17-0.00824392j 1.55027e-15+0.00372364j -7.30156e-15-0.020412j 6.84571e-16-0.00595235j 2.39822e-17-0.000147423j 1.21237e-16-0.0156517j 8.78974e-16+0.00635385j 1.43238e-15+0.0110214j 1.75145e-15+0.0169939j 8.61486e-13-0.0152955j 1.46124e-15-0.0030905j 1.0371e-14-0.0237864j 1.7088e-15-0.0101014j -4.05215e-16+0.0186187j -1.0235e-15+0.0154225j 1.44736e-16-0.00999734j 1.01241e-15+0.000522423j 1.90543e-15+0.0237205j 1.5579e-15+0.00535537j 8.60984e-17+0.00206471j 1.34626e-16-0.014098j -3.86677e-17+0.011699j -1.0766e-16-0.0166739j 1.59216e-16+0.0161433j 1.7866e-16+0.0421746j -4.89305e-17-0.0266714j -1.09499e-16-0.0261053j 2.10342e-17-0.015535j 1.5534e-17+0.00882586j -2.66568e-16-0.0155042j 3.13507e-16+0.00074462j 
