0.000129485-0.00200773j 0.0019156+7.5291e-05j -0.000922946-0.000420515j -0.000557603+0.00089599j -0.000142193-0.0010599j 0.000162121+0.000779087j 0.000190404-0.00146609j -0.00129684+0.000534922j -0.000917179-0.000419954j -3.64676e-05+0.000301245j 0.00076749-0.000508704j -0.000139566+0.000933567j -0.001472+0.000244314j 6.39038e-05-0.000570385j -0.000511075+0.000264939j -0.000236028-0.000167133j 0.000975266+7.46301e-05j 0.000208513+0.000129478j -0.000691042-0.000501738j -0.000778102+0.000515856j -0.000323644-0.000362014j 0.000127772-0.000363501j -0.000816119+0.000290113j -0.000605673-0.00107198j 0.000502962-0.000122159j 0.000583374+0.000402074j 5.03544e-05+0.000273089j 0.000514925+0.000676663j 0.000157026-0.000113747j 0.00106031+0.000269291j -0.000759968+0.000296491j 6.44901e-05-0.000495892j 0.000231543-0.000378222j -0.000238562+0.000389782j 0.000402086+0.000836883j 0.000213282-1.48427e-05j 0.000422709+0.00130789j 0.000303167-2.27636e-05j 0.000371001+0.000935683j -0.000270601-0.000688031j 0.000513881+0.000334801j -0.000503591-0.000871387j 0.000542437-5.97427e-05j -0.000750661-0.000161313j -0.00086094+0.000605869j -0.000337657-0.00219872j 0.000419134-8.82345e-05j -0.000608032-0.000346831j -0.00033229+4.47642e-05j 0.000989706-3.03263e-05j 0.000174148-0.000109922j 6.79642e-05-0.000668175j 0.000641586-0.000537198j -0.00117625+0.00118111j 0.000190008+0.00086925j -0.000816759+0.000970426j -0.000333612+0.00031034j -0.000482709+0.000219267j -0.000456154+0.000951163j -0.000226155+0.000178661j -2.17028e-05+8.5606e-05j -0.000953386-0.000220176j 0.00043321-2.55431e-05j -0.000458597-0.000465707j -0.00066874+0.000226853j -0.000402361-5.40664e-05j 0.000929742-0.00105569j 0.000768182-0.000695218j -0.00165258+6.78649e-06j -0.000835903-0.000405152j 0.00118738-0.000533004j -0.00178247-0.0007343j 0.000702511+0.00112531j -0.000785246+0.00066524j -0.000487702-0.000698743j 0.00443871+0.00382522j 0.00373486-0.00441132j 
-0.00266511-0.00486661j 0.00485872-0.00268413j -0.00141788-0.00280382j -0.00370015+0.00158729j 3.01922e-05-0.00334906j 0.000815283+0.00117228j 0.0025941-0.00374215j -0.00385381-0.00243281j -0.0034768+0.000524371j -0.000361069+0.00351624j 0.00274879-0.000771646j -0.000295903+0.00245918j -0.00365013-0.00210183j -0.00306621-0.00407312j 0.000948526+0.00769576j -0.00267386-0.00334402j -0.00243574+9.65346e-05j 0.00217551-0.0044279j 0.00300297-0.00224225j -0.000667057-0.00188425j -0.0024536-0.00153865j -0.00199633-0.00103886j -0.00171299-0.000348762j -0.00120786-3.13421e-05j 0.000329193+0.00282346j 0.00226573+0.00344585j -0.00158893-0.00311461j -0.000240624+4.84218e-05j -0.00195937+0.00187672j 0.00339591+0.00114563j -0.000218346-0.00290537j 0.00521772-0.00285466j 0.00134664-0.00124048j 0.00380237-0.0032841j 0.000202287+0.00293647j -0.000481768+0.000693963j 0.00138295+0.000149328j 0.0051991+0.000891272j -0.00293565+0.00130537j 0.00246956+6.16253e-05j -0.00126333-4.28682e-06j -0.000865318+8.7166e-05j -0.00327945-0.00204949j -0.00199853-0.000947937j 0.00251031+7.55573e-05j 0.00230394-0.00191357j 0.00426698-0.00155313j 0.00278626-0.000812375j -0.000533541-0.000400196j 0.00047608-0.00307102j 0.00076124-0.00209968j -0.000552598-0.00200896j 0.000475079-0.00144996j 0.000103148-3.52312e-05j -0.00100682+0.000959185j -0.000447826+0.000745379j -0.00163656+0.00182411j -0.000174158-0.00047482j -4.16416e-05+0.0017441j -0.00189287+0.00190164j -0.00190163+0.0029713j -0.000249805-0.00417035j 0.000510811-0.000404169j 0.00422901+0.0051923j -0.00456572-0.00201314j -0.00139505-0.00646069j 0.00339665-0.00218414j 0.000762383-0.00219996j -0.00326734+0.000846866j -0.00355137-0.00131612j -0.000444649+0.00215427j 0.000423733-0.00117706j -0.00271999+0.00208737j -0.00244242-0.00133275j 0.000736727-0.00232571j 0.00282719-0.000480515j -0.000417902-0.00283773j 
-0.00082276+0.00246886j -0.0024983-0.000966878j -0.00182735-0.000684863j -0.000925617+0.00155679j 0.0023001-0.0036627j -0.00597296-0.0041901j -0.00418194+0.00364266j 0.000511316+0.00288458j -0.00233789+0.00156402j 0.00244676+0.00200934j 0.000456736+0.00130765j -0.00102277-0.00099156j -0.00339958+0.00140531j -0.00429182-0.000903752j 0.000494016-0.00275486j 0.00375499-0.00312834j -0.00365046+0.00419877j -0.00199085+0.000980569j -0.0015122-0.00292135j -0.00293472-0.000395698j -0.00111585-0.00091023j -0.0033445-0.0026526j 0.00142132+0.00223898j 0.000824754+0.00192726j 0.00364092+0.00328639j -0.000654976-0.00313648j 0.000273884+0.00291295j 0.000680474-0.00202563j -0.00101824-0.00164299j 0.00188608-0.00100862j 0.00162138-0.00101181j -0.000279473-0.000205917j -0.00270182-0.00233098j -8.57821e-05-0.00422517j -0.00126454+0.000582721j 0.0011265+0.00240426j -0.0019121+0.00259263j -0.00281515+0.0020248j 0.000598857+0.000457172j 0.0014021+0.000857854j -0.00126886-0.00265167j -0.000565908-0.000647806j 0.000434847+0.000350005j -0.00103525+0.000561023j 0.00123969-0.000546564j 0.00031514+0.000617942j 0.0022536-0.0026694j 8.05318e-05-0.00442076j 0.000133429+0.000590227j -0.00311667-0.00167742j 0.00122341-0.000414442j -0.000681389+0.000656531j -0.00299896+0.00139145j -0.00157763-0.000709919j -0.00228819+0.000746985j 0.00287194-0.000917388j 0.0028231+0.00180103j -0.00337433-0.00401281j -0.00117521-0.000304663j -0.00337783+0.00132864j 0.00328837+0.00219065j -0.00148696+0.00460009j -0.00306925+0.00349182j -0.000358415-0.00109406j 0.00204948+0.000642918j -0.00114189-0.00103802j 0.000739762-0.00120538j 0.00307343-9.21455e-05j 0.00121121-0.00210723j 0.00126127+0.00182066j 0.00313388+0.000748572j 0.00205112-0.00210168j 0.000254824-0.0030596j 0.000935709+0.00127134j -0.00105933+0.000305285j 0.00106927+0.000230431j 0.000135417-0.00103354j 
-0.000931308+0.00438886j -0.00440187-0.000951381j 6.08265e-05+0.00592578j 0.00671181-0.00070159j 0.00380618+0.00296035j -0.00232794-0.00581197j -0.00341598+0.00459586j 0.0020898-0.00244541j 0.00977501-0.000774458j 0.00334947-0.00580064j 0.000636413-1.04391e-05j -0.00196451+0.00500212j 0.00288837+0.00182894j -0.00217282+0.0101257j -0.00029504+0.00170194j -0.00520269-0.00264044j 0.00353405+0.000358855j 0.00363052+0.00497796j -0.000410856+0.00342721j 0.00604036-0.000191534j -0.000367695+0.00493456j -0.000392254-0.000604348j -0.00234631+0.00415768j -0.00256822+0.00471217j 0.00210862-0.00209617j -0.00134681+0.00259069j 0.00198188+0.000698605j 0.000765335+0.000573907j -0.00136756+0.00296003j -0.00472933+0.00231171j -0.00290644-0.00141658j -0.000377594+0.00237582j -0.00324631-0.00152716j -0.00349558+0.00551482j 0.000170673-0.00222039j -0.00231938+0.00024079j 0.00156913+0.000813828j -0.0060072-0.00148434j -0.0021995-0.00364688j 0.000912004+0.00251015j 0.00359327-0.000482149j -0.00539487+0.00391074j 0.00382693-0.00312151j 0.00212042+0.00197073j -0.0041502+0.00308895j 0.00517812+0.000547026j -0.00094893-0.00445381j -0.000582789+0.00209562j 0.00207769-0.00356385j -8.49852e-05+0.00137548j 0.00474771+0.00048456j 0.0010941-0.00313484j -0.000521893+0.0028258j 0.000843288-0.00208344j -0.000294254+0.00263393j 3.32088e-05+4.20349e-05j 0.00202603-0.000522462j 0.00182449+0.00400211j 0.002274-0.00176007j -0.00176266-0.000714424j 0.00159996-0.000859228j 0.00106008-0.00305306j 0.00442035+0.00221065j -0.000869934-0.00250493j 0.00167547+0.00100343j -0.00161168+0.00209511j -0.00134026-0.000659983j 0.000203404+0.000433827j 0.00230729-0.00131549j 0.00187192+0.000267389j -0.000474364-0.000952451j 0.00147682+0.00067859j -0.000460505-0.00341611j 0.00285314+4.73453e-05j -0.000147993+0.0022025j -0.0022364+0.000914506j 0.000930784+0.00231784j 
-0.00166768+0.0013797j -0.00149467-0.00171004j -0.000320138+0.000650013j 0.00075865+6.45375e-05j -0.0015991-0.00116102j -0.00321613+0.00319747j 0.00106539+0.00275977j 0.00039619+0.00320653j -0.00150272-0.00513901j -0.00561508-0.00109809j 0.000468101-0.00279213j 0.00299116-0.000535642j 0.000343803-0.000909535j 0.00176418-0.00102587j 0.000979874-0.00183259j 0.00261949+0.00150085j -0.00274287-0.000930536j -0.000420926-0.00329997j 0.00161018+0.000494824j -0.00172412-0.000265774j -0.00205139+0.000122541j 0.000410303+0.000265539j 0.00020886+0.000179609j -0.00139046+0.00132335j 0.000852173+0.00253007j -0.000294506-0.0034392j 0.0013757-0.00080136j -0.00272209+0.0016462j -0.000488116-0.000595394j 0.000694234-0.00141605j -0.00165614+0.000911497j -0.00164152-0.000762898j -0.000905656+0.00393109j -0.00074153-0.00231638j -0.000520214+0.000604482j 0.00210371-0.000528014j -0.00185385+0.000301181j 0.000424743+0.00151789j 0.00114588+0.000188001j -0.000820076-0.00178038j -0.00113163+0.00105941j -0.000721843+0.00160412j -0.00141248+9.02874e-05j -0.000803317+0.00161912j -0.00118649-0.000448818j 0.00104277+0.000443376j -0.00287538+0.00122863j -0.00320931+0.000395068j 0.000485851+0.00131597j -0.000285137+0.00207415j -0.00202405+0.00173643j 0.000123013+0.000941008j 0.0024098-0.000739295j 0.00203099+0.00170791j -0.000611775+0.00190713j -0.000749012-0.00129867j -0.00195725-0.000874718j 0.000281193+0.000874878j 0.00168144+0.00115144j 0.000142899-0.00121542j -0.0025335+0.0027473j -0.00147887-0.00209759j -0.000648429-0.00153094j 1.44122e-05-0.000655734j -0.00188063-0.000919546j 0.002847+0.000121835j 4.96031e-05+0.00281256j 0.000445285+0.00127269j 0.0031055-0.00018875j 0.00153023+0.00312712j 0.00422383-0.00123161j -0.000377808-0.00254155j -6.70231e-05-0.00116513j -0.000932728-0.000989539j 0.00114308-0.00110967j 0.000967549+0.000615412j 0.00053826-0.000844174j 
0.000246486+0.00232822j -0.00227325+0.000231512j -0.00416257-0.00433057j -0.00404867+0.00310903j 0.00315934+0.00122164j -2.74527e-06-0.0018165j 0.000848823+0.00139869j 0.00185428-0.00103694j -0.00387008+0.00041102j 0.00223949+0.00430312j 0.000479202+0.00294123j 0.00223006+0.00242142j 0.00237203+0.000445964j -0.00085352-0.00378707j -0.000312262+0.00305518j 0.00196405+0.00122593j -0.00248945-0.00462362j -5.73925e-05-0.00415721j 0.00479009+0.000488662j -0.00257998+0.00220892j -0.00205128+0.00232148j -0.00208364+0.000521221j -0.000672895+0.00134535j -0.0042911+0.00204363j -0.00305539+0.00218484j 0.00242568+0.000377318j -0.000455124-0.00367656j 0.00155821+0.00193074j -0.00133071-8.27756e-05j 0.00122023-0.000209864j -0.00319073+0.000444845j 0.00476872-0.00159276j -0.00156053-0.00186074j -0.000201004-0.00271916j 0.000489573+0.00131066j -0.000789794-0.00218507j 9.22053e-05-0.00169678j 0.00183637+0.00159139j -0.000952594+0.00149832j -0.00138413+0.00241953j 0.000631833-0.00177418j -0.00263373+0.001096j -0.00225542-0.00261776j 0.000729067-9.13747e-06j -0.00213299-0.000388515j -0.000197628-0.00203941j 0.000828206-0.00241021j -0.000469187+0.00116073j 0.00193607-0.000257754j -0.000886051+0.000636118j -0.00212384+3.25821e-05j -0.000645834-0.00160589j -0.000202643-0.00225295j -0.000548951+0.00107329j -0.0019861-0.00176144j -0.00149892+0.000149743j -0.000827794-0.000557416j 0.0023389-0.000936765j -0.000794466+0.000105719j -0.000907446+0.000214416j -0.000497298+0.000379044j 0.00131207-0.00101567j -0.0010234+0.00112415j 0.000244797+0.00307366j -0.000581365-0.00119271j -0.000665074-0.00214189j 0.00171031-0.00298087j 0.000502998-0.0013065j -0.00258707+0.000986532j -0.0013987-0.00248034j -0.000310423-0.00101921j -0.000858553-0.000659769j -0.0015963-0.00032427j -0.00128873+0.000315365j -0.000438264-0.00164173j 0.000849593+0.0010229j 0.00105453-0.000704377j 
-0.000276744+0.000249909j -0.000187374-0.000207184j 0.000774482-0.00425094j -0.00412694-0.00103372j 0.000779169+0.000675449j 0.00200011-0.00132999j -0.00112527-0.000765576j 0.000847725+0.000177786j 0.00257648+0.00142975j -0.000761642-0.00220846j 0.0029167-0.00256773j 0.00150406+0.00129792j -0.00323338-0.00149792j -0.0003312-0.00181785j 0.000682735+0.00126707j -0.00116973+0.00348435j -0.000776373+0.00375719j -0.0018805-0.000553094j 0.00310772-0.000905718j 0.00110728-0.00179828j -0.00270908+0.000308368j -0.00296693+1.34061e-05j 0.000280529-0.000626004j 0.00201806+0.000273522j -0.00167501-0.00141095j -0.000580833-0.000334425j -0.0014424+0.00107041j -0.00175066-0.00215222j -0.00129471-0.00178023j 0.00071991-0.00124047j -0.000977927-9.68103e-05j -0.000417649-0.00156448j -0.00253061+0.00140845j -0.001767-0.000785927j -0.000460987+0.000647789j -0.00269387-0.00180312j -0.00265873-0.000633777j 0.000508816+0.000887402j 0.000913234+0.000821061j -0.000227205-0.000642731j -0.000148197+0.00213449j 9.92599e-05+0.00308975j 0.000701191-9.73781e-05j 2.14496e-05-0.00234537j 0.00187903-0.00110539j -0.00214661+0.00152718j -0.000497395-0.00191486j 6.94876e-05+0.00119798j -0.0004563+0.000812942j -0.00020941+0.000259489j -0.00233644+0.00211874j 0.000665355-1.5808e-05j 0.000368044+0.00167464j -0.00302318-0.000243268j 0.000627681-0.00132842j -0.000364149+0.00140892j 0.000286987+0.00185341j 0.000505826-0.00179166j -8.2535e-06+0.000813279j 0.000795685+0.00126653j 0.000897116-0.00324689j 0.00129926-0.00043047j 0.00145495+0.000673511j -0.000394212-5.02766e-05j 0.00119301-0.000581591j 0.00193295+0.00287777j -0.00276733+0.00186261j -0.00169113-0.000726826j -0.000247298-0.000553203j 0.00247982-0.00064044j -0.00065327-0.00244776j -0.000637127+8.24462e-05j -0.00034798-0.000163007j -0.00201174+0.00187415j -0.00187359-0.0019443j -0.000411365+0.00099113j 0.00113951+0.00046009j 
-0.000424956+0.00240077j -0.00238634-0.000567785j 0.00141058+0.0065043j 0.00767651-0.00228288j 0.0036288+0.00769429j 0.00261659-0.00101675j 0.00215074+0.0022414j 0.00532251-0.00249407j 0.00308314-0.00266806j -0.00347156+0.000613774j -0.00235142-0.00208614j -0.00112959-0.00164027j 0.000524398-0.00260916j -0.00124591+0.00642632j 0.00203693-0.00194507j 0.000699559-0.000124835j -0.000401781-0.00226371j 0.00149379+0.00500158j -0.00299584+0.000950773j 0.00170216-0.00115951j 0.000959587+0.00397132j 0.000617351-0.00101662j 0.00145066+0.00261696j -0.00196266+0.00328045j 0.00309872+0.00116281j -0.000127395-0.00147434j 0.00054564+0.00131994j 0.00408919+0.00121987j 0.00147809+0.00103537j -0.00372303-0.000473022j -0.00411216-0.0011466j -0.000578882+0.0006479j -0.000716022-0.000961615j -0.000801029+0.00168938j -0.000907787-0.000911648j 2.13863e-05+0.00294863j 0.0007584+0.00195568j -0.00415879-0.000162064j -0.00100645-0.002893j -0.00110289+0.00266753j 0.00298292-0.00437818j -0.000476697+0.00245678j 0.00318109-0.000782224j 0.00069771+0.00456612j -0.00125858-0.00145761j 0.00569497-0.00081474j -0.000523119-0.00137646j -0.00176272+0.00113173j -0.000496115-0.00213674j -0.000687813+0.000253001j 0.00526073+0.000815025j -0.000734755-0.00112906j -0.000298545-0.00124841j 0.00487723-0.00181854j -0.00202856+0.00286714j 0.00257839+0.000959135j 0.00294883+0.000528117j 0.000868446+0.00382133j 0.000725756-0.0036942j -0.00326196-3.43912e-05j 0.00211608+0.00379821j -0.00138675+0.000680103j -0.000290387+0.00384246j -0.000772602-0.00143221j -0.00244126+0.000183794j 0.000709015+0.0030217j -0.00408808+0.00443452j -0.00210889-0.00130128j 0.00203254+0.000534408j 0.00138614+4.67331e-05j -0.00079111-0.000410639j 0.000601505+5.02964e-06j -0.00122382-0.0019109j 0.0052108-1.73404e-05j -0.000438328+0.004815j -0.00325909+0.000240727j 0.000233319+0.00319652j 
-0.000474382-0.00517863j 0.00489081-0.000266195j 0.00409104+0.0023086j 0.00218675-0.00231971j -0.0055694-0.00287995j 0.000168846+0.00214009j -0.0025084-0.00106399j -0.000972051+0.000260219j 0.00200971+0.00161348j -0.00216872+0.00243694j -0.00583798-0.00303078j -0.00571203-0.00235924j -0.0042109+0.00388323j -0.00182127-0.000217436j 0.00117931-0.00103301j -0.00132926-0.0018426j 0.000719191+0.000386847j -0.00129516-0.00252913j -0.00395682+0.00478944j 0.00216059-0.00182068j -0.00128672-0.00266906j 0.00108905+0.00017549j -0.00119974+0.00428114j -0.000340416+0.000635915j 0.000230999+0.000268388j 0.00469972-0.000672591j 0.000240324+0.00330172j -0.00429526+0.00228929j -0.00124561+0.00047764j 0.00160676+0.000621923j 0.000192093-0.00112572j 0.00213256+0.00173781j 0.00398238-0.00159953j 0.000900414+0.00183925j 0.000554944+0.00431372j 0.00230757-0.00137927j 0.00131003+0.00145566j 0.00149262-0.00109065j -0.0026455+0.00280913j -0.000421895-0.00172654j -0.00110017+0.000431531j 0.000223177-0.000662098j 0.000959093-0.00377669j -0.00200907-0.00376498j -0.00159753-0.000955996j -0.00309368-0.00107493j 0.00457767-0.000548005j -0.00441389-0.000819117j -0.000574573+0.000184042j -0.000288182-0.000737857j -0.00198706+0.000212344j -0.0027178-0.000324788j -0.0036233-0.00237762j -0.00174946-0.000344064j -0.00013515+0.00255353j -0.000733955+0.00173043j 0.000771853-0.00140313j 0.000438082-0.000369575j -0.00159253-0.0022488j -0.00265706+0.00195761j 0.00227935+0.00107705j -0.00244146+0.000859969j 0.00140248+0.000218918j 0.000651141+0.00197318j 9.41214e-05+0.000513183j 0.000154271+0.00107334j -0.00176721-0.000292919j -0.00181004+0.00135341j 0.00318992+0.00129102j -0.00283176+0.00127108j -0.000295793+0.000234571j 0.000103809+0.000824078j -0.00236297-0.000834514j 0.000495562-0.000796691j -0.000448123+0.000130811j 0.000795188-0.000766825j -0.000765431-0.000563588j 
0.00125688-0.00194454j 0.00198482+0.00118692j -0.000746227+8.82609e-05j 0.00109082+9.86534e-05j 0.00261199+0.0042808j 0.00156541-0.00342235j -0.00167673+0.000648457j 0.00150304+0.00165075j -0.0028021-0.00465668j -0.00102945+0.00718225j -0.00126727-0.000723212j -0.000339283+0.00673003j -0.0055021+0.000460688j 0.00163196+0.000599265j 0.000818805-0.0035314j 0.00411031+0.00380359j -0.00206799-0.000318792j -0.00177511+0.000287323j -0.000203436+0.00158433j 0.00107685-0.00215354j -0.000974289+0.00703321j 0.00142332-0.00414749j -0.00519904+0.00653524j -0.0045329+0.00576794j -9.36288e-05+0.00301247j -0.00188381-0.00022637j 0.00169923+0.00119135j 0.00139163+0.00412794j 0.00062078+0.000428386j -0.0015015+0.00191604j -0.00305539+0.00299551j -0.00403259-0.00158678j -0.000176112+0.000751161j 0.000484616+0.00210338j 0.00140649-0.00129748j -0.00286169+0.00286695j -0.000724142+0.00270208j -0.00429437-0.00264556j -0.00351496-0.00494801j 0.000154176+0.00243194j 0.00474347+0.000372502j -0.00428759+0.000533301j -0.00210895-0.00128901j 0.000373876-0.00074675j -0.00341347+0.00592922j 0.00174603-0.00297528j -0.00388573+0.00115256j 0.00248323+0.00231592j 0.00278599-0.000758662j 0.00161966-0.000383027j 0.00338639+0.00366169j 0.00282206-0.00549359j -0.00109811+0.0017628j 1.5083e-05-0.00131157j -0.00213187+0.00166567j -0.00215061-0.00101922j -0.000916935-0.00138929j 0.00167177+0.00234392j 0.00270592-0.00263065j -0.0014532-0.00117875j -4.03152e-05+0.00184458j -0.00306469-0.000487586j -0.000562281-0.00248589j 0.000160977-0.000291942j -9.8852e-05+0.00329835j -0.0031856-0.0036792j 0.00284308-0.00235587j 0.000589724-0.000417152j 0.000626074+0.000562461j -0.00254538+0.0022054j 0.00190249+0.0020894j 0.00102627-0.00011016j 0.000824815-0.000169198j -0.00101616-0.00206003j 0.00221423-0.00107103j 0.00202456+0.000883773j 0.000779248-0.0020153j 
-0.00185135+0.00362705j -0.00372743-0.0019139j 0.00102849+0.00356768j 0.00343466-0.00155055j 0.00429305+0.00144324j 0.00367846-0.00541008j -0.00425545-0.00445161j -0.00297449+0.000822463j -0.000885555-0.00191935j -0.000934681-0.00123369j -0.00151432+0.0035671j -0.00313366-0.00333818j 0.00570044-0.00155003j -0.00112035+0.00180135j 0.00174217+0.00152961j 0.00262507-0.00262454j 0.000307392-0.006554j 0.00388821+0.00123238j -0.000298664-0.00178254j -0.00128647-0.00294503j 0.0021662+0.00278079j 0.00124833+0.00109333j 0.000391887+0.001494j -0.000651412-0.00138559j 0.000553218+0.00410762j 0.00163434-0.00187705j -0.00227097+0.00139049j 0.000725319-0.000536471j 0.00345739-0.000157568j -0.00127099+0.00180667j -0.00281607+0.00105837j 0.0029833+0.00133874j 0.000249106-0.00189205j 0.00222391-0.00081946j 0.00143042-0.000200669j -0.00136406+0.00202915j -0.0014434-0.000706195j -0.00398952-0.00147582j 0.00113449+0.000958233j 0.00177105+0.000851111j 0.000991517-0.00101208j 0.000350754+0.000587757j -0.000491744-0.00135565j -0.00240355+0.00126131j -0.00173861+3.2396e-05j 0.00140405+0.000301357j 0.00107037-0.00124996j 0.000717021-1.32169e-07j -0.00308769-0.00229427j 0.000679476+0.00126581j 0.00216543-0.00211382j -0.000876352+0.00184805j 0.00176698+0.000443665j 0.00272643+0.0010037j 0.00146488+0.000634528j 0.00184674-8.87808e-05j 0.00197105+0.000374674j -0.000691812+0.00144115j -0.000768506+0.000126982j 0.00137472-0.00325687j -0.00217263-0.00209301j 0.000580837-0.00211634j -4.20074e-05+0.00102265j 0.000574924-0.00269559j 0.00187727-0.000954048j -0.000684798-0.000381132j -0.000406516-0.00175098j 0.00351275+0.00141629j 0.00223549-0.00255447j 0.00169082+0.000448524j -0.00102451+0.000537824j 0.00237357+0.00152711j 0.000623332-0.00281417j 0.00108078+0.000109873j -0.000120653+0.00068067j -0.00256999-0.00155822j -0.00154509+0.00264082j 
0.00203652+0.00141559j -0.00150886+0.00185875j 0.000981833-8.82445e-05j -0.00054715-0.00179427j 0.00362042+0.000998229j 0.00542051-0.000369147j 0.000259902-0.00741487j -0.00239705+0.0010176j -0.00345196+0.00138941j 0.00470419-0.000824983j -0.00157334+0.00425115j -0.000740359-0.00386916j 0.00271663+0.00199648j 0.0025783+0.00289062j -0.00188708+0.000679384j -0.0019264+0.00350793j 0.00294054+0.00258037j -0.00181304+0.00136128j 7.11138e-05-0.00154839j 0.000819346+0.00220896j -0.00189749-0.00214255j -0.00263941+0.00073719j 0.000201131+0.000520121j -0.000651933-0.0002104j -0.00223958+0.00115519j 0.00119192+0.00192928j -0.00258004-0.00127535j -0.00188496+0.00144303j 0.00245946+0.00103081j 0.00231014+0.00237387j -0.00101464+0.00127952j -0.00281106+0.000586515j 0.0012376-0.0003535j 0.000709877-0.00153259j -0.000755391+0.00169032j -0.0012097-0.00187378j -0.00037224-0.00245869j -0.00179087-0.0018624j -0.00298475-0.0005611j 0.000832925+0.00183463j -0.0017463-0.000406254j -0.000274652+0.000173245j 0.00126154-0.00106633j -0.000611918-0.00437954j -0.00253165-0.000303637j 0.00129146-0.0026343j -0.000910049+0.000753553j 0.00300942-0.00317361j 0.000472931-2.47961e-05j -0.00197339+0.000487502j 0.00054291-0.00119682j 0.000689089-0.000185886j -0.00026524+0.00313987j -0.00120266-7.0531e-05j -6.49262e-05-0.00196858j -0.0011819+0.000604494j 0.00103363+0.00138059j -0.00352506+0.002391j 0.00128762+0.00108392j 0.000704043+0.00157452j 0.00234464-0.000703491j -0.000609386-0.000282j 0.00236088+0.000812456j -0.00162862-0.00283693j -0.00191182-0.000231461j 0.000986847-0.00343217j 0.00183205+0.00152228j 0.00258048+0.00107069j 0.00249194-0.000401446j -0.00139089-0.000347707j -0.000897482+0.000736986j -0.000348625+0.00189147j 0.00206555-0.000290635j -9.76206e-05+0.00063824j -0.000310022-0.00047947j 0.000397649+0.000793373j 0.000674146-0.000413278j 
-0.00198739-0.013576j 0.0136782-0.00212649j -0.000920248-0.0107703j -0.0119926+0.000961886j -0.00378276-0.0109513j -0.00656783+0.00936084j 0.00889129-0.00393289j -0.0129277+0.000509431j -0.0101307-0.0032398j 0.00586505+0.00483457j 0.0083639+0.00743019j -8.90801e-05+0.00946405j -0.00478715+0.00252039j -0.00193305-0.00707539j 0.000732955+0.00483325j -0.000148639-0.00145076j 0.00255731+8.32335e-05j 0.00096633-0.00592604j 0.00142124-0.00752849j -0.00375329+0.00533554j -0.00191147+0.0012822j -0.0026907-0.00142933j -0.00600555+0.00287146j -0.00558584-0.00449942j -0.00168146-0.00211816j -0.000414085+0.00755556j 0.00131761+0.00300833j -0.00279003-0.000480541j -0.00487446-2.06448e-05j 0.00383188+0.000247989j 0.0010585-0.00234831j 0.00674948-0.00400247j 0.00259886-0.000120147j -0.00302283-0.00230033j -0.00169987+0.00765031j -0.00741656+0.00387338j 0.00378611-3.19031e-05j 0.00745667+0.00212285j 0.00100629+0.000466091j 0.00225244-0.000256565j -0.000953521+0.00390915j 0.00053989-0.00411742j -0.00854785-0.000231571j 0.00358341-0.00284038j 0.00533228+0.00101069j -0.00721932-0.00391088j 0.00394407+1.52953e-05j 0.000985849+0.000683151j 0.00250675+0.0016742j -0.00154643+0.00150324j -0.00484081+0.000754751j 0.00371757-0.00659267j -0.00170134-0.00282537j -0.0100165+0.00123931j -0.00944216-0.00426494j -0.00463729-5.20973e-05j -0.00233462-0.00202607j -0.0046813-0.00749973j -0.00137365+0.00640988j 0.00259651+0.00460504j -0.00315712-0.00263064j 0.0001033+0.00271846j -0.000816188-0.0048031j 0.000357291+0.00854634j -0.00351311-0.00505933j -0.00332431-0.00973187j 0.00303535-0.00685176j 0.00117934-0.00510213j -0.00561752+0.0052709j -0.0112516+0.000358707j 0.00369774+0.00182785j -0.00552779-0.00486624j -0.00463294+0.0097053j -0.0113835-0.00213395j 0.00125943-0.0106859j 0.00786765-0.000187079j -0.000116109-0.00782296j 
