-0.043134+5.55112e-17j -0.0477286-0.000192786j -0.0305104-0.000168927j 0.0374002-0.00222674j 0.0101232+8.73931e-05j 0.0343355+0.00113227j 0.0357133-0.0028577j 0.022802-0.000221989j -0.00330826-0.00168354j 0.0123003+1.57008e-05j -0.016755+0.00225279j 0.0404321-0.00136524j 0.00702158-0.000471337j -0.00513424-0.000940979j -0.000410017+0.000717307j -0.0135268+0.00173618j 0.0237329+5.53883e-05j -0.00363646-0.000118886j -0.0132009+0.00147787j -0.00766013+0.000686858j 0.00327915-0.000276518j -0.0200312-0.00131742j 0.00352613-0.000156974j 0.0188569-0.000890185j 0.00492837-0.0016599j 0.00446778-3.85211e-05j 0.0165018+0.000493702j 0.0225283+0.00116212j -0.0113824-0.000286007j 0.00104589-0.00188927j -0.0265888+0.001655j 0.00411972+0.000921985j 0.0408235+0.000802171j -0.0110734-0.00394189j 0.0354289-0.00165608j -0.00382015+0.00119701j 0.0371512+0.00482317j -0.0688475+0.0028509j 0.204967-0.00205951j -0.102752+0.00501183j -0.458727+0.00930896j 0.065598+0.0197323j 0.139743+0.000470682j 0.00549857-0.0100394j -0.00964578-0.00301362j -0.0560649-0.000970385j -0.0229042+0.0076422j 0.0618434+0.00240527j 0.00826818+0.00235353j 0.0103691-0.000777887j -0.0135921-0.00352768j -0.0540802+0.00294343j -0.0177859-0.00128268j 0.0133913+0.00436217j -0.0125649-0.000399719j 0.0062245+0.00116152j -0.0207077-0.000802972j 0.0424248-0.000947552j -0.00387562-0.000789843j 0.0210435-7.20104e-05j 0.00943401-0.00383691j -0.00547561-0.00144514j 0.0160735+0.00197028j 0.0135185-0.000347911j -0.000591034+7.95371e-05j 0.00925516+3.66597e-05j 0.014288-0.00133939j -0.00371637+7.44646e-05j -0.00166048-0.00326185j -0.0143909-0.00151669j 0.0143887+2.59964e-05j 0.0167629-0.00365177j -0.013273+0.00175808j 0.0141952+0.00042293j -0.00357865-0.000276043j 0.0166619+0.00112581j -0.00708058-0.00108195j 0.00104839-0.00255326j -0.0148648+0.0029512j 0.0117668-0.00151857j -0.0089643-0.00372712j 0.0170433-0.000717098j 0.00362398+0.00584802j -0.0295746-0.000712449j -0.017337+0.000721831j 0.0147985-0.00657618j 0.0329022+0.0017166j -0.0342788+0.00644718j -0.0206747-0.0166077j -0.0884846+0.00219467j -0.00127421-0.0200119j -0.100823-0.00913327j 
0.0424248+0.000947552j 0.00356219-0.00460448j 0.037337+0.000649181j 0.00436308-0.00321894j -0.015232+0.00174666j -0.0217528-0.00509405j 0.0410164-0.000196856j -0.00660964+0.00250606j 0.0261615+0.000387926j 0.0306736+0.000975209j -0.0132674-0.00326412j 0.0323057-0.000325117j -0.000520641-0.000994461j 0.0466737+0.000884754j -0.00438318+0.00121476j -0.0377734-0.00414341j 0.00826437+0.00167434j 0.0132469+0.000784283j -0.0114117-0.00434464j 0.00466053-0.00367569j 0.0152162+0.00202847j 0.059122+0.000776554j 0.00169813+0.00127043j -0.0102775-0.00189248j 0.213804+0.00727324j 0.0189939+0.00226375j 0.0234148+4.26686e-06j -0.0140748+0.00222036j 0.0242002-0.00298162j -0.00824467+0.00104625j -0.00826075+0.00422173j 0.0060874-0.00137048j 0.0311372+0.00360157j -0.0320336+0.000591381j -0.00222081-0.00615002j -0.00222451-0.00507356j 0.0295751+0.000964017j -0.0159106+0.000334838j 0.000592297+6.26657e-06j -0.058477+2.07046e-05j 0.0261023+0.000135041j 0.0338733+0.00209831j -0.0234007-0.000911479j 0.0286241-0.00168444j 0.00159581+0.000860547j 0.00801607+0.000102659j -0.0228992-0.000427855j 0.00423867+0.000312422j -0.00356827-0.000142314j -0.0149298+0.000435412j -0.000320621+0.000201725j -0.00904841-0.000640633j -0.0037015-0.000303521j 0.00310591-0.000629956j 0.00466086-0.000522929j 0.00255296+6.99589e-05j 0.00128295-0.000224139j 0.014093-1.91795e-16j 0.00670562-0.000285471j 0.00353159-0.000181693j 0.00110582-0.00022848j -0.000179837+0.000494687j 0.000203206+0.000439351j -0.00401257+0.000415723j -0.00125853-0.000153675j 0.00346731-6.0265e-05j 0.00411685+0.000723121j -0.00105985-0.000461323j -0.000771577+7.0854e-05j -0.000485808+0.000441698j -0.000962748+0.00040598j 0.000288256+9.61848e-06j 0.00313031-0.000235817j 0.00252173+0.00035805j 0.0215119-0.000253423j 0.00498561+3.66416e-06j -0.000498735-0.000759926j 0.000658288+0.000273707j -0.00156025-9.39255e-05j 0.00405381+0.0011252j -0.011475+0.000172037j -0.0012308-0.000352083j -0.0105988+0.00037727j 0.00507695-0.000172668j -0.000767151-0.000102456j -0.0138206-5.27492e-05j -0.0098378+0.00107682j -0.00330993-2.79102e-05j 0.00811584-0.00128056j 0.00581602-6.45216e-05j -0.00253174+0.0010729j -0.00234336+0.000233781j 
-0.00387562+0.000789843j 0.00981495+0.000645716j 0.0136943+0.00382963j 0.0158199+0.000620423j 0.000579435+0.00556864j -0.0113056+0.000790047j 0.00281966+0.00202924j 0.00983093+0.00530113j 0.0141392+0.00427406j 0.0123383-0.00133896j -0.0129516+0.00177452j 0.0499296+0.000970429j 0.0102186+0.00105275j -0.0115893+0.000203913j -0.0126234+0.00408365j -0.00768469-0.00130392j 0.0258828+0.00298203j -0.0110289-0.00134301j -0.0259474-0.00206998j 0.0859979+0.0100288j -0.00512947-0.0088345j -0.0343736+0.0045863j 0.0969861+0.00207359j 0.0688662-0.000348182j 0.0400252+0.00202413j -0.025356-0.00557118j 0.0416306+0.00161198j -0.0183441+0.00324549j -0.014963-0.000316905j -0.0229304-0.00254848j -0.0101053+0.00760334j 0.00629107+0.00444077j 0.00172571+0.0029022j -0.000927011-0.00380387j -0.0173745+0.00473552j -0.0022506-0.00229296j 0.00737884+0.000163178j 0.0227132-0.000862037j 0.00516526+0.000204011j 0.00216718+0.00151723j 0.0106622-0.000195839j -0.00891807-0.000415102j 0.00259919-0.000341899j 0.0174815+0.00131594j -0.00185274-0.00143465j 0.00863852-2.14186e-05j -0.00519974+0.000233149j 0.00295471+0.00165958j -0.00146445-0.000379408j -0.00506326+9.92951e-06j -0.00292141-0.000160739j -0.0074955+0.000619828j -0.0036309-9.23718e-05j 0.00583055+0.000596882j -0.00532607-8.90919e-05j -0.000513001+0.000156505j -0.00507235-6.11157e-05j 0.00670562+0.000285471j 0.00281113+1.40513e-16j -0.00206345-0.000165719j -0.00182847-0.000128215j 0.00163443+0.00030667j -0.000295324+0.000192303j 0.00287259+4.31286e-05j 0.00243105-0.000279746j 0.00066613+0.000261005j -0.000737617+0.000579084j -0.000717362-0.000444032j -0.00320893+4.80443e-05j -0.00119339+0.00016312j 0.000453405+0.000179139j 0.000629229-0.000741002j -0.00192986-0.000524092j -0.0209629+0.000208099j 0.00422971+0.000201767j -0.000876765+0.000275632j -0.00242607-0.000663308j 0.000822547-0.000540065j -0.00107524-0.000638573j -0.00071258+0.000773549j 0.000147144+0.000627464j 0.000440577-8.65659e-05j -0.00746682+9.1771e-05j 0.00466425-0.000777827j 0.00593382-0.00051836j -0.00731447-0.000162232j 9.30403e-05-0.000825605j -0.00229571-0.000554167j 0.00113092-0.000396882j 0.00798961+0.000350292j -0.000554351+0.000490088j 0.00262147-2.63707e-05j 
0.0210435+7.20104e-05j -0.00457014-0.00351088j -0.0093232-0.00241819j 0.00158011-0.000325278j 0.00958693-0.00166395j -0.000999332+0.000376195j 0.00993358-0.000647631j 0.0231668-0.00126225j -0.000378832+0.00173889j -0.016996-0.00149987j -0.0357999-0.00272529j -0.0218085-0.00427387j -0.0141695-0.00351918j 0.00541314+0.00438479j 0.0278554+0.00315468j -0.0291055-0.00344052j 0.00730935+0.00231775j 0.0190565+0.00452367j -0.0191161+0.00584096j -0.0839521-0.00826092j -0.0354586-0.00800713j 0.0237235+0.00360736j 0.0957759+0.00247673j -0.112952-0.0049584j 0.0898496+0.00313206j -0.0458205-0.0030748j 0.037972-0.00298887j 0.0564297+0.00137336j -0.0253592-0.0028335j 0.01363-0.00330644j -0.0105318-0.00253438j 0.00317556-0.00584383j 0.0111811-0.00405385j -0.0183445+0.00564554j 0.000455058+0.00434865j -0.00559618+0.00363232j 0.00486402+0.00155626j -0.0090782-0.00345283j -0.00980922+0.00151262j -0.0300512+0.000365592j 0.00496158-0.000916257j 0.00862729+0.00242798j 0.0019786+0.000556736j -0.00264966-0.00169619j -0.00266108+0.000641003j 0.00491103-6.45887e-06j 0.000466615-1.50706e-05j 0.00992816+0.000469412j -0.000127622+0.000393947j 0.00422886+0.0001152j 0.00908603+0.000622741j -0.00353718-0.00044774j -0.00351831-0.000774647j 0.000236989+1.98609e-05j 0.00216558+0.00041587j 0.000602313+0.000348297j 0.00441719+0.000173239j 0.00353159+0.000181693j -0.00206345+0.000165719j 0.00695043+5.08599e-16j 0.00291575+0.000396594j -0.00238319-0.000172463j 0.00102622-0.000386793j -0.000607934-0.000130609j 0.00200854+5.39878e-05j -0.000151782-0.000164703j 0.00252877-0.000151414j 0.00112586+0.000404129j -0.00215078+9.2069e-06j 0.000984361-0.000528023j -0.00273541+0.000347628j 0.000286946+0.000615051j -0.020526+0.00010332j 0.00362349+0.000450047j 0.0030101-0.00042243j 0.00122036-0.000221521j -0.000880519+0.000262404j 0.00236236-0.000168738j -0.00336082+3.8028e-06j -0.000669916-0.000151242j -0.00102717-0.000371145j -0.00482693+0.00022891j -0.00198438+0.000306139j 0.00179501-0.000137272j 0.000120826-0.000649372j 1.78656e-05-0.000155819j -0.00266292+0.000290034j -0.000704549-0.000657582j 0.00111586+5.35932e-05j 0.000173497+0.000666672j 0.00208484+0.000280479j -0.00162131+0.000400776j 
0.00943401+0.00383691j 0.026864-0.000845796j 0.00247085-0.0038402j -0.0105529-0.000531566j 0.0139513-0.000855459j -0.0135818-0.00364786j 0.0141655-0.00294187j 0.0196051+0.000109085j 0.00381846-0.000782561j -0.0163175-0.000501491j -0.0123384-0.000221775j -0.0251909-0.0091516j 0.0081084+0.000529509j -0.00901389+0.00344983j 0.00411497-0.00302847j -0.0223897-0.0017595j 0.0138447-0.00675671j -0.0402324-0.00319963j -0.0676787-0.00590157j -0.0037731-0.00181322j -0.0483379+0.000225321j 0.100504+0.00535563j 0.0395736+9.83728e-06j 0.027728-0.000934831j -0.0180671+0.00137909j 0.0658148-0.000738383j -0.0138757+0.00433581j 0.00684919+0.0010265j -0.0231989+0.00491297j 0.021833-0.00760753j -0.00659482+0.000509446j -0.0116904+0.00162619j 0.000218295-0.00468495j -0.015305+0.00543614j -0.00988649-0.00056538j -0.0038711+0.00231915j 0.0198797-0.000248261j 0.0088628-0.00440494j 0.0321734-0.00126175j -0.016025-0.00278022j 0.0205375+0.00220978j -0.00285118-0.000213192j -0.00887063+0.000148763j 0.000437378-0.00145822j -0.00476456+0.000656437j 0.00969648+0.000982431j -0.000847246+0.000380746j 0.00770092-7.87203e-05j -0.00100315+0.00061959j 0.00209598-0.000470583j 0.00657608+0.000449336j 0.00403392+6.70023e-05j -3.68446e-05+7.57578e-06j -0.00147316-0.000285959j -0.000641758+0.000496854j -0.00083639+0.000244685j -0.00206377-0.000208006j 0.00110582+0.00022848j -0.00182847+0.000128215j 0.00291575-0.000396594j 0.00536134+2.26056e-17j 0.00235105+0.000411992j -0.00337707-0.000346021j 0.000153583-0.00021309j 0.00103335+0.000192242j 0.00189478-0.00024086j -0.000115682-0.000459434j 8.61634e-05+0.000377021j 0.00126044+0.000147418j -0.000246874-0.000525337j 0.00743254-8.18477e-05j -0.0199723+7.26671e-05j -0.00163308-0.00030813j 0.000209669+0.000800211j 0.00124857-0.000226577j -0.000716957+4.99067e-05j -0.000720666+0.000163166j -0.000455704+0.000209706j 0.00254746+0.000146726j 0.000892896-0.000554756j -0.000571398+1.84744e-05j -0.00663527+0.000230906j 0.00346392-0.000118438j 0.00298642-0.000246751j -0.00409841-0.000458909j -0.00188711-0.000417225j -0.00257509+0.0007514j 0.000111103-0.000191413j 0.00370328+0.000836917j 0.00228092+0.000243046j -0.00508984+6.68116e-05j -0.000486691-0.000547182j 
-0.00547561+0.00144514j 0.0113322+0.000620898j 0.00200071+0.00435665j 0.0150589+0.000585978j -0.00417398+0.00275613j -0.0143121-0.00274588j 0.00354533+0.00100932j 0.00144607+0.0015573j -0.00369992+0.00166302j 0.00353417-0.000132533j 0.00648329+0.000773512j -0.0147097-0.00249623j -0.00320545-0.00358387j 0.0255092+0.00303673j -0.0159724+0.00327777j -0.00591384-0.00304172j -0.0160163+0.00439492j -0.0104887+0.00162128j -0.033737+0.00253679j -0.00341107-0.00696163j 0.0193217-0.000644471j 0.0711363-0.00178785j -0.0756057-0.00150366j 0.122393+0.00269092j -0.0509301-0.00369633j -0.125435-0.000825824j 0.00741061+6.58991e-05j 0.00466956+0.00303324j -0.00354385-0.00273777j -0.00789781-0.0053518j -0.0214829+0.00685704j -0.00950635-0.00159957j -0.0133798+0.00252879j -0.00339737+0.00197758j -0.0026243-0.0031947j 0.00404994-0.00188069j 0.00996833-0.00328897j 0.0108659+0.00121855j 0.0155642-0.00262438j 0.00920441-0.00206971j 0.0120305-0.0003577j -0.00430817-0.00103056j 0.00456852-0.00144103j 0.00346709+0.001258j 0.00396937-0.000729853j 0.00622506+0.000831684j -0.00284164-0.000446728j -0.00286832+1.42691e-05j 0.000717833-0.00012298j -0.00183397+2.73385e-06j -0.000149311+0.000234728j 0.00256426+0.000380071j 0.00211752+0.000402043j -0.00524454-0.000378237j 0.00225704+0.000234457j -0.00183645+0.000134126j 0.00012793-8.48507e-05j -0.000179837-0.000494687j 0.00163443-0.00030667j -0.00238319+0.000172463j 0.00235105-0.000411992j 0.00286744+2.52257e-15j -0.00122623+3.24233e-05j -0.00113059-2.80923e-05j -0.000613921+0.000151552j 0.00132668-0.00040633j 0.00165612+0.000340909j -0.00132902+0.000142194j 0.000634509+0.000108422j -0.000222171+0.000173815j -0.0187587-6.42247e-05j -0.00817422+4.8343e-05j 0.00266383-0.000478379j -0.00141091+0.000181016j -0.000356439+0.000408473j 0.000504952-2.21101e-05j 0.000937953-0.000243416j -0.00236763+0.000320294j 0.00121002+0.000151474j -0.00573079+0.000415483j 0.000398899+0.000229918j -9.57371e-05-9.51095e-05j 4.13647e-05-0.00013969j 0.00358029-0.000124989j 0.00200602-0.00017343j -0.00237739+0.000286959j -0.00173719+0.000493999j 0.0013568+0.000243157j 0.00318708+0.000126263j 0.00294803-0.000834733j -0.00351731-0.000127671j 0.00201378-0.000295357j 
0.0160735-0.00197028j -0.0184999-0.00351416j -0.00604186+0.00307743j 0.0101971-0.000215364j -0.0103495+0.00107286j -0.00701225+0.00549522j -0.0227429+0.000554089j -0.0116812-0.00132361j 0.0116117+0.00136235j -0.000423025+0.00476907j -0.0162865+0.00851821j -0.019753-0.00048876j -0.000388094-0.00202378j 0.0196356+0.00996594j -0.00725469+0.00537611j 0.00108358+0.00365613j -0.0129481+0.00293111j -0.0111068+0.00525095j 0.0598855-0.00108694j -0.0497422-0.000958022j 0.027851+0.00019777j 0.00456343-0.00142375j 0.0988399-0.00396854j -0.0208328+0.00182813j -0.0134944+1.91941e-05j -0.043892+0.00401411j -0.00471908+0.00236097j -0.0397931+0.0121219j -0.00582232-0.00017015j 0.0155485-0.000238019j -0.00560286+0.000307587j -0.00539829+0.000663219j 0.0149319-0.00380656j -0.000349662-0.00232939j 0.0122412+0.00152636j -0.000305951+0.00251512j -0.00201886-0.00219715j -0.0174775+0.00186005j -0.0178369-0.00182942j -0.0178998+0.00211673j -0.00602231-0.00137723j 0.0206866+0.002076j 0.00732498-0.000842695j -0.00352316+0.000455419j 0.00295477-0.000524902j 0.00253365-0.00143858j 0.00382711-0.000263264j -0.00766082+0.000520433j -0.000825246+0.000107716j -0.00161743+7.62212e-05j 0.00345998-0.000477333j -0.00203156+0.00084184j 0.000316279+0.000110576j -0.00216034-0.000180261j 0.0015907+0.00071679j -0.00122352+0.000527185j 0.00248811+0.000205464j 0.000203206-0.000439351j -0.000295324-0.000192303j 0.00102622+0.000386793j -0.00337707+0.000346021j -0.00122623-3.24233e-05j 1.14019e-05-2.38145e-16j -0.00119909+0.000198857j 0.000406767-6.33175e-05j 9.11138e-05+0.000124217j 0.00108471+0.00015033j -0.000872071-0.000426672j 0.00880851-0.00014616j -0.0190781-4.79537e-05j 0.000142224-0.000176735j 0.00218181+0.000418692j -0.00219092+0.000535892j 0.000641618-0.000171571j 0.000167464+0.000207131j 0.000334594+0.000292566j -0.00283022+0.00010718j -0.0018839-8.52527e-05j -0.000716068-0.000100617j -0.00131272+0.000176439j -0.00615016+0.000492838j 0.00252409-0.000148744j 0.00173288-0.00028546j 0.00164462-0.000417794j 0.00305379-0.000814554j -0.000515996+0.000540653j 0.00476676-0.000839171j 0.00173061-0.000361596j 0.000250652-0.00054333j -0.00163939-0.000906241j 0.00144651+0.000476192j -0.00252451+0.000399931j 
0.0135185+0.000347911j -0.00404809-0.00154113j 0.00430078-0.00289013j -0.0244829-0.00233184j -0.0172058-0.00193078j -0.0068118-0.000748311j -0.00983771-0.00238091j -0.0201106-0.00108934j -0.0019601-0.00183175j 0.00590291+0.0010237j -0.000736087+0.00173338j -0.0164585-0.000451051j 0.00108457+0.000986673j 0.0281983+0.000433886j 0.00853982-0.00592551j 0.0230279+0.00394789j -0.0444491-0.00274076j 0.0361712-0.00238071j 0.0656421-1.55261e-06j -0.0124979+5.27792e-05j -0.0354553-0.00673022j 0.0957766+0.00372995j -0.0436958+0.00149429j 0.00493483-0.00177522j -0.0465218+0.00803255j 0.0289087-0.00296402j -0.0289346+0.000331283j -0.0367073+0.00498752j 0.00117224-0.00561274j 0.0160256+0.000596199j -0.0121132+0.0051921j 0.000638193+0.00153775j 0.0145042-0.00363393j 0.00348917-0.00236259j 0.0114308-0.000435645j 0.00394228+0.000890333j 0.00279446-0.000472035j -0.021985+0.000786702j 0.00470451-0.00265592j -0.0149198-0.000862413j -0.00329226+0.00155143j 0.0221379+0.000405315j -0.0147731-0.000869178j -0.0106651-0.0016851j 0.00554905+0.00108779j -0.00224535-0.000354175j 0.000661414+0.000356324j -0.00914787-0.00103845j 0.000766712+0.000211027j -0.00124427+0.000228077j 0.000637943+3.27708e-06j 0.00288315+0.000287955j 0.00221762+0.000276295j -0.00335159-0.000656058j 0.00355567+5.82175e-06j 0.00105488-8.66964e-05j 0.00343134-3.69596e-05j -0.00401257-0.000415723j 0.00287259-4.31286e-05j -0.000607934+0.000130609j 0.000153583+0.00021309j -0.00113059+2.80923e-05j -0.00119909-0.000198857j -0.00361266+2.337e-16j -0.00121059-0.000184989j -0.000409408-9.38974e-05j 0.00041393-0.000268319j 0.000657428-9.6842e-05j -0.0186197-3.593e-05j -0.00926052+0.000136106j 0.000749176-0.000173014j -0.00116157+5.47315e-05j 0.0015556+0.000312895j 0.0033296-0.00013524j -0.00146699+0.000291412j 0.00159847+4.33194e-05j 0.000214383+0.00013744j -0.00456303-4.16203e-05j 0.00239798-1.41375e-05j 0.00254253-0.000635685j -0.00582544+0.000205433j 0.00103446-1.76158e-06j 0.00544178+0.000364008j -0.00141483-0.000112319j -0.00454208+0.000156532j -0.000534176+0.000349081j 0.00260321+4.92699e-05j 0.00258269+0.000558296j 0.000893549-0.000287921j -0.00497984-0.000781389j -0.00271645+8.99656e-05j -0.0038327-0.0002695j 
-0.000591034-7.95371e-05j -0.00124116+0.000855006j 0.00774674-0.00256373j -0.0135653-0.00144177j -0.000445201-0.000413371j 0.00732004-0.000460154j 0.0102277-0.000352509j -0.00453862+0.00224057j -0.00918354+0.00209437j -0.0200809-0.00893163j 0.0239591+0.00327704j 0.0112938-0.00365142j -0.0156156-0.00477182j 0.0251357+0.00349385j -0.0108632-0.00234001j 0.0150745-0.000854777j 0.00328645+0.00109806j 0.0746503+0.00427966j -0.0143657-0.00353645j -0.00664705-0.00190626j -0.0566358+0.000939982j 0.00754428+0.00313913j 0.014146+0.00387956j -0.018328+0.00511983j 0.0064739-0.00344846j -0.00305242-0.00222125j -0.0359611+0.00220663j 0.0189421-0.0107708j -0.0103819+0.00258508j -0.0148703+0.0111462j -0.0144297+0.00436181j -0.00986174-0.000879335j 0.0017458+0.00534667j 0.00491385-0.00119005j -0.00072723-0.000601221j 0.00182748-0.00115998j -0.00202282+0.00227857j -0.00551575-0.0004208j 0.000148431+0.00076737j 0.00199989-0.000858806j -0.00155282+0.000144979j 0.00235074-0.00091952j -0.0104557-4.68143e-05j -0.00089672-0.00110088j -0.000144534+0.000573917j -0.004848+8.25381e-05j -0.00207183+0.00060412j -0.000131232-0.000348076j -0.00279311-0.000977475j 0.00297439+0.000417777j -0.00165143+0.000567814j 0.0016114+3.90922e-05j 0.00265724+0.000660785j 0.000615742-0.000129363j 0.000821583-0.000170733j 0.00220962+5.10415e-05j 0.0012763+0.000294217j -0.00125853+0.000153675j 0.00243105+0.000279746j 0.00200854-5.39878e-05j 0.00103335-0.000192242j -0.000613921-0.000151552j 0.000406767+6.33175e-05j -0.00121059+0.000184989j 0.000533924+5.67032e-15j -0.00275241+0.000242324j -0.00516213+8.08574e-05j -0.0198245-5.94456e-05j -0.00114994+1.78225e-05j 0.000723747+0.000459077j 0.000373144-0.000109619j -0.000337848-0.000220773j -0.00114063-0.000248761j 0.000916623+0.000189647j -0.000125727-0.000225393j 0.000399474-0.000103304j 0.00129418-2.15252e-05j -0.00348277-1.04204e-05j -0.000497704+0.000499715j 0.00237756+1.77151e-05j 0.00153848-0.000608713j -0.000750906-0.000155784j 0.0017326+0.000397425j 0.00219212-0.000296479j -0.00267934+0.000757801j 0.000151114-8.7501e-05j -0.00013574+0.000172625j -7.1765e-05+0.000644773j -0.000465879-9.4669e-05j -0.00194902+0.000276307j -0.000195498-0.000265815j -0.000121804-7.03389e-05j 
0.00925516-3.66597e-05j 0.00648086-0.00145771j 0.0211932+0.00378503j 0.0238857-0.00211813j 0.0131937-0.00157174j -0.00886813+0.00514278j -0.00448318+0.000524243j -0.000914572-0.0060206j 0.0192838+0.00128799j -0.0022226+0.000688224j -0.0327329+0.00213209j 0.0123435+0.00651468j 0.00362127-0.0010574j -0.01534-0.00246812j -0.000544324-0.00449953j -0.0405389-0.00366936j -0.0134618+0.00496466j 0.0287786-0.00131375j -0.0698826-0.00214787j 0.00497855-8.24153e-05j 0.137364-0.000407172j 0.0586975-0.00360702j 0.0282365-0.00117648j 0.0165625+0.0010063j -0.012599-0.00520726j 0.0144065+0.00451907j -0.0124253+0.00302673j 0.00648926+0.000405832j -0.00191711-0.00352797j -0.000924259+0.00322926j 0.00784226-0.000625123j 0.000236723+0.00274746j 0.0060925-0.00703786j -0.0127636-0.00150742j -0.00828324+0.00526819j -0.00601652+0.0010443j 0.0172561-0.0026617j 0.00229375+0.00338846j 0.0065399-0.000564105j -0.0104173+0.00010646j 0.0139759-0.000535482j 0.00806156-0.000178691j -0.000394782-0.00117492j 0.0215242+0.0014449j -0.00818807-0.000136413j 0.00750834-0.00121803j -0.00141605-0.000704346j -0.00120591-0.000625661j -0.00158494-0.000255502j -0.00251204+9.18265e-05j 0.00406265-0.000590967j -0.00378864-1.79113e-05j -0.00254027+0.000214698j 8.03728e-05+0.000195309j -0.00109619+9.11885e-05j -0.000441265-0.000153551j 0.00107507-0.000301811j 0.00346731+6.0265e-05j 0.00066613-0.000261005j -0.000151782+0.000164703j 0.00189478+0.00024086j 0.00132668+0.00040633j 9.11138e-05-0.000124217j -0.000409408+9.38974e-05j -0.00275241-0.000242324j -0.0201258+2.09832e-13j 0.000830307+3.75727e-05j 0.00281366-0.00027921j 0.000974033+0.00012158j -0.000217499-0.000152527j -0.000992562+0.000291817j -0.00232486+0.000358338j -0.000183284+5.29326e-05j -0.00103039-0.000178302j 0.00405929-4.55664e-05j -0.000559249-0.000243496j -0.000381793-0.000160292j -0.000956523-2.40989e-05j 0.000426655+0.000184352j 0.00183672+0.000105127j -0.00418358+0.000101003j -0.00248-0.000489767j -0.00206716-0.000123329j 0.00320617-0.000220536j -0.00113773-0.000646772j -0.00277951+0.000480125j -0.004134-0.000696536j -0.00272008-0.000344654j 0.00643264-0.000182198j 0.00346531-0.000593836j -0.00260633+0.000120167j 0.00047808+0.000289225j 
0.014288+0.00133939j -0.00101741-0.00289837j -0.00892022+0.00442966j -0.000690007+0.000262768j -0.0495921+0.0022436j -0.0299404-0.00697293j -0.00400682-0.00258454j -0.0345976-0.00242026j 0.00219667+0.00476162j 0.000473127+0.00377633j -0.0127726+0.00466863j -0.00834093-0.000103875j -0.00625522-0.00369101j 0.0354843+0.00433485j -0.0893062-0.00834488j -0.0479067-0.00686328j -0.0515244+0.000127212j -0.00371692-0.00100789j -0.000733611+0.00429102j -0.114425+0.000883103j -0.0381281-0.00170836j -0.0173111+0.000971198j 0.0171933-0.00191105j 0.0489372-0.0031187j 0.0370089-0.011791j -0.0112996+0.00258318j 0.00574086-0.00137138j 0.0231505-0.00337247j 0.000228912-0.00256135j -0.00889313+0.00222538j 0.000666345+0.00397708j 0.00227481+0.000301848j -0.000496986-0.00268272j -0.0111627+0.00273991j 0.00794237-0.00333422j 0.0107025-0.00227065j 0.00285267-0.00124516j -0.0100074-0.00158021j 0.000758747-0.00299945j -0.0175924-0.0028885j 0.0113547-0.00139563j 0.0113034+0.00229067j -0.000166046-0.00187669j -0.00833687+0.00087831j 0.0205453-0.000588148j 0.00673491+0.00101939j -0.00972276-0.000993551j -0.0158719-0.000703999j -0.0026451-0.000122017j -0.00379167-0.000147534j 0.00224623+4.16095e-05j -0.00467901+0.000639435j 0.00521817+0.000633457j -0.00659593-0.000470286j 0.00252896+0.000499049j -0.00740358-7.13327e-05j 0.0024682+0.000234492j 0.00411685-0.000723121j -0.000737617-0.000579084j 0.00252877+0.000151414j -0.000115682+0.000459434j 0.00165612-0.000340909j 0.00108471-0.00015033j 0.00041393+0.000268319j -0.00516213-8.08574e-05j 0.000830307-3.75727e-05j -0.0204507-1.12085e-15j 0.005521-9.70115e-05j 0.00037211+0.000366102j -0.00250712-2.44659e-05j -0.00190744-0.000458956j -0.000110755+0.000366158j -0.00206699+0.00024948j 0.000971673-0.000584266j 0.00468909+0.000599276j -0.000580187+0.0003005j 0.00465214-0.000123661j 0.0020248-0.000336527j 0.00251265-0.00011157j -0.00859246+0.00072473j -0.00497106-0.000369651j 0.0003717+0.000314584j -0.000102332-0.000266533j 0.0024768-0.000167903j 0.00737863-0.000784268j -0.00346101+0.00067955j -0.00155395+0.000614887j 0.0103663-0.000104993j -0.00214425+8.08821e-05j 0.000184453-0.00126859j -0.00100787+0.000109514j 4.88678e-05-0.000449538j 
