2.181e-15-0.00407199j 4.844e-16+0.00509833j -2.0341e-18+0.00463709j 5.14143e-18+0.00389951j 2.58202e-18+0.00572501j -5.84711e-18+0.00166907j 1.89512e-20-0.00420071j 2.14339e-18-0.000415479j 7.91644e-18+0.00210969j -1.5967e-17+0.0059969j -1.24642e-18+0.000725173j -1.31968e-17+0.00120626j -4.5865e-18+0.00444023j 1.33468e-17+0.00427379j -1.86128e-17+0.00452671j 2.45697e-16-0.00445968j 9.27131e-19-0.00133405j 1.91501e-16+0.00170018j 5.04391e-17+0.00259423j -6.60122e-18+0.0018574j 1.51166e-17-0.00526j -2.78414e-19-0.0033847j -9.39634e-18+6.34427e-05j -2.12882e-16-0.0049005j 1.2634e-16-0.00349519j 6.89205e-18+0.00168999j -2.96087e-17-0.00840869j 5.55626e-17-0.00368386j -2.17401e-17-5.51849e-05j 6.09404e-18-0.0022038j -5.11958e-17-0.00182242j -8.3669e-16+0.00279408j 6.49315e-17-0.00391532j -1.21912e-16-0.00135094j -1.68445e-17+0.000569531j -7.19473e-17+0.00397571j -7.27422e-18+0.00265524j -7.80305e-16+0.00185546j 7.52489e-16-0.000146409j -1.0615e-15+0.000402225j 5.08331e-17-0.00448732j 1.79345e-16-0.00518476j 3.49598e-17-0.00146911j -1.42289e-17-0.00131741j -1.117e-17-0.00418945j 4.9822e-17-0.00302539j 1.37452e-17+0.0019107j -2.51764e-17-0.000466234j -1.29712e-18+2.28454e-05j 5.20663e-17+0.00354815j 2.46194e-17-0.00713861j 2.76611e-16-0.00490056j 5.72552e-18+0.00208144j 4.31579e-16+0.00529355j 3.73821e-17-5.26997e-05j 9.87244e-18-0.00158028j 2.2107e-17-0.00439271j -1.18647e-17-0.00222265j -4.9148e-17+0.00427965j -7.69064e-19-2.39434e-06j 5.25406e-18+0.000572175j -2.00687e-16+0.00591648j 2.5375e-17-0.00330885j -1.7132e-17-0.00211086j -1.59354e-17-0.00538137j 1.00353e-19-0.000568222j 1.27742e-20-0.00188285j -3.44906e-18-0.00561915j -1.24282e-18-0.00106239j 3.74413e-18+0.00262604j -4.76193e-18+0.00475608j 2.57812e-17-0.00156154j 2.18504e-17-0.00485457j -3.52507e-18-0.00490329j -1.33061e-18+0.0037123j 1.2765e-15+0.00533666j -5.73699e-15+0.00366625j 
-8.07407e-17+0.000258893j -2.96821e-17-0.000850275j 6.05545e-17+2.98396e-05j -6.82688e-17-0.0012298j 6.08099e-17-0.000161971j 8.39731e-18-0.00014276j 4.18123e-17+0.000961923j 1.59534e-16+0.00160472j 7.76239e-17+0.00045753j 2.71882e-17-0.000543081j -8.74763e-17-0.000947833j 4.84913e-17+0.00029315j -6.4501e-17-0.00123092j 1.50542e-16+0.00086893j 8.88567e-17+0.000208744j 2.72196e-17+0.00166033j -6.502e-17-0.000407419j 2.10827e-16+0.000933313j -1.33761e-16-0.00148095j -1.60173e-17-0.000459766j -4.43571e-17+0.000188552j -1.33019e-16-0.000881063j 2.39373e-18+3.65576e-06j 7.68382e-17+0.000990772j -9.56212e-17-0.000557987j -2.31665e-16-0.00246137j -8.00935e-17+0.000320254j -3.03258e-17+0.000207295j 4.36525e-17+0.000288942j -1.18561e-16-0.000918077j 1.26348e-17+0.000290443j 1.53504e-16-0.000617334j 4.94522e-18+0.00071246j 1.44913e-17+0.000165192j -5.78924e-17-0.000654209j -7.14172e-17-0.00139426j -9.74993e-17-0.00162034j -7.30122e-16+0.00232901j 9.39617e-16-0.000148341j -1.19397e-15+0.000463329j -1.25765e-16-0.000665971j -7.37776e-17-0.000161456j -5.70439e-17-0.000402336j 6.79306e-18+0.000192852j -2.20655e-17+0.00034733j -2.85654e-17+0.000171794j 1.03357e-17-0.000200388j 1.33181e-16+0.00126962j 2.13463e-17+0.000321684j -2.80706e-17-0.000760608j 8.55406e-17+0.00171768j -1.42247e-16-0.00156809j -1.12733e-16-0.00128607j 3.79249e-18-0.000379201j -2.18505e-18+8.84673e-06j 1.30391e-16+0.00152476j 5.03595e-17+0.00107648j -3.03416e-17+3.57231e-05j 1.1396e-16+0.000539835j -1.06592e-16-0.0011596j -5.69853e-17-0.000642827j 1.00394e-16+0.000263059j 8.64357e-17+0.00125558j 1.61736e-16+0.001711j -6.13923e-17+9.13719e-05j 4.50292e-17+0.000521758j -8.70628e-17-0.000598916j 2.43042e-17+0.000991258j 7.82812e-17+0.000872013j 1.5912e-16+0.00119279j 4.27289e-17-0.000227908j 2.95114e-18+0.000285478j 5.60015e-17+0.00123476j -7.36482e-17-6.26853e-05j -6.66288e-17-0.0011315j -3.1427e-16-0.000530402j 1.46545e-15-0.000763881j 
6.32388e-16-0.00106582j 1.37228e-16+0.000913505j 1.29142e-17+0.0014735j -1.4271e-17+0.000235082j 1.71615e-17+0.00166013j 6.58204e-19+0.000407554j 1.14133e-17-0.000543569j 4.42206e-17+0.00115405j 2.46142e-17+0.00102559j 3.19022e-18+0.0014402j -2.41533e-17-0.000531661j 1.01084e-17+0.000611642j -1.81174e-17+0.000403223j 4.67991e-17+0.00203128j 2.14606e-17+0.00158213j 4.05022e-17-6.57301e-05j -2.00511e-17-0.000743019j 1.65704e-16+0.00127824j -2.95149e-17-0.000373911j -3.26217e-18+0.000212793j -3.24448e-18-0.00149349j -3.44157e-17-0.00176304j -1.6759e-18+2.27581e-05j -2.36615e-17-0.000739251j 1.83512e-17-0.00153909j -6.1772e-17-0.00144103j -3.03671e-17-0.00237244j 8.29694e-18-0.000985771j 1.28478e-17+0.00021393j -2.73228e-17-0.00142349j -8.57568e-18-0.000337332j -1.25299e-16+0.000379541j 1.36965e-17-0.000653947j -2.57848e-17-0.000290151j -2.01749e-17-0.000345388j -3.25118e-17+0.000127316j -1.14181e-17-0.000466368j -9.67795e-16+0.00244348j 9.96125e-16-0.000164457j -1.31516e-15+0.00049645j -1.63914e-17-0.00193564j 4.30081e-17-0.00175001j -2.33685e-18-0.000781172j -2.24339e-20-0.000257539j -9.92538e-18-0.00103178j 5.11136e-18-0.000808329j 9.72673e-18+0.000436983j 3.31425e-17+0.000870067j -9.45285e-19+0.000264521j 9.62383e-18+0.000500641j 3.41678e-17-0.000857319j 9.2919e-17-0.00278661j -3.35622e-17-0.000378297j 1.20536e-16+0.00135144j 9.83609e-18-9.39642e-06j 3.60183e-17+0.000725939j 2.03186e-17-0.000511928j -1.39718e-17-0.00066625j 1.58076e-17+0.0017698j -2.25858e-17-0.000928543j -1.31773e-17-0.000335455j -3.9149e-17+0.00206005j 3.2708e-17-2.98061e-05j 4.63577e-17+0.000709081j -2.04375e-17-0.00160919j 1.18261e-17+0.000239824j -2.36438e-17-0.0010678j 4.90929e-18-0.000963523j 2.25525e-17+0.000365579j 4.49125e-17+0.00177529j 1.09309e-17+0.00130447j 6.13753e-18-0.000259749j 1.94791e-17-0.000529676j -2.14356e-17-0.00158299j -1.89724e-17+0.00025521j 1.38083e-16+0.00124394j -6.05824e-16+0.000534941j 
3.7539e-16-0.000457904j 5.98305e-17-0.000566164j 1.19882e-16+0.0012246j -1.34627e-16-0.00168801j 1.22391e-16+0.00108132j 1.54195e-17+0.000108332j 8.37658e-17+0.00103251j 3.20132e-16+0.00337155j 1.57778e-16+0.00151865j 5.07064e-17+0.000323933j -1.75518e-16-0.0018714j 9.41492e-17+0.000936646j -1.30078e-16-0.00155518j 3.05394e-16+0.00295101j 1.74283e-16+0.00158446j 1.02509e-16+0.00248033j -1.30822e-16-0.0012161j 4.8514e-16+0.00244666j -2.5805e-16-0.00255847j -3.27605e-17-0.000531123j -8.38039e-17-0.00090743j -2.65936e-16-0.00275488j 2.63231e-18+2.37879e-05j 1.07433e-16+0.000919937j -1.58426e-16-0.0020828j -4.62583e-16-0.00490806j -1.67627e-16-0.00140984j -4.70978e-17-0.000472564j 8.43932e-17+0.000611982j -2.35023e-16-0.00253964j 1.37315e-17+0.000173156j 1.27302e-16-0.000638072j 2.36984e-17+0.000563614j 1.1144e-18+1.98336e-05j -1.19914e-16-0.00127441j -1.58148e-16-0.00202515j -1.91756e-16-0.0028451j -1.81954e-15+0.00550827j 2.22605e-15-0.0003579j -2.86007e-15+0.00110409j -2.38599e-16-0.00256486j -1.00753e-16-0.00164665j -1.04821e-16-0.00123887j 1.08418e-17+8.81267e-05j -4.71245e-17-0.000295752j -4.55841e-17-0.000384735j 2.4948e-17+4.39667e-05j 2.6194e-16+0.00263309j 4.04762e-17+0.000702413j -4.28984e-17-0.000759741j 1.78485e-16+0.00193439j -2.01813e-16-0.00462203j -2.25818e-16-0.00226469j 1.10805e-16+0.000502917j 4.58741e-18+5.97725e-06j 2.62862e-16+0.00290699j 1.06311e-16+0.0012326j -6.4362e-17-0.000478629j 2.16022e-16+0.00223973j -2.11647e-16-0.00251204j -1.12618e-16-0.0012491j 1.49741e-16+0.00204974j 1.79869e-16+0.00189161j 3.22052e-16+0.00317762j -1.26572e-16-0.00114826j 9.00791e-17+0.000987875j -1.74374e-16-0.00176812j 4.76266e-17+0.000741217j 1.56995e-16+0.00162284j 3.19797e-16+0.00324024j 8.46408e-17+0.000696138j 1.15205e-17+0.000227665j 1.16841e-16+0.00145985j -1.48493e-16-0.00136233j -1.33924e-16-0.00152194j -3.6426e-16+0.000186231j 1.7434e-15-0.000737288j 
-1.21274e-17-2.69958e-05j -1.30488e-17+4.06967e-05j 5.85852e-17+2.64865e-05j -6.50078e-17+3.87229e-05j 5.41843e-17+3.53067e-05j 7.05891e-18+1.15457e-05j 3.69702e-17-3.69574e-05j 1.41027e-16-2.34432e-05j 6.70435e-17+6.23085e-06j 2.26465e-17+4.18783e-05j -7.75265e-17+1.66277e-05j 4.109e-17+3.14908e-06j -5.86129e-17+4.18717e-05j 1.30539e-16+1.33818e-05j 7.329e-17+2.35016e-05j 9.99137e-17-4.76133e-05j -5.30569e-17-2.39194e-06j 1.05294e-16-2.37939e-06j -1.0302e-16+3.44493e-05j -1.95975e-17+1.67926e-05j -4.61634e-17-3.29597e-05j -1.20955e-16-8.06936e-06j 1.02659e-18+3.19808e-07j 2.93941e-17-4.13917e-05j -9.22274e-17-1.29447e-05j -2.03566e-16+4.20597e-05j -7.22495e-17-5.29366e-05j -2.51319e-17-2.40698e-05j 2.53086e-17-4.10737e-06j -1.10102e-16-7.39383e-07j 4.09882e-18-1.43704e-05j -2.97407e-17+2.42873e-05j 1.828e-17-3.20332e-05j -2.14247e-18-9.99571e-06j -5.27924e-17+1.18766e-05j -7.96693e-17+4.13204e-05j -1.15956e-16+3.66301e-05j 2.4277e-16-1.97744e-05j -2.34411e-17+1.09586e-06j 5.71946e-17-3.74202e-06j -1.14359e-16-1.72799e-05j -7.62265e-17-2.79356e-05j -5.41443e-17-3.24139e-06j 1.54623e-18-1.01639e-05j -1.88712e-17-2.88359e-05j -2.04241e-17-1.97878e-05j 4.77688e-18+1.37016e-05j 1.0965e-16-1.93448e-05j 2.96959e-17-4.08428e-06j -2.62292e-17+3.05361e-05j 7.04437e-17-6.38927e-05j -2.01183e-16-7.84994e-06j -9.18232e-17+2.89226e-05j 3.20895e-17+3.56533e-05j 4.18572e-19-4.21424e-07j 1.19843e-16-2.91465e-05j 4.52199e-17-3.95719e-05j -2.35188e-17-1.33513e-05j 1.00339e-16+1.77296e-05j -1.05714e-16+1.51864e-05j -5.15928e-17+1.17428e-05j 9.4073e-17+3.08451e-05j 7.45413e-17-3.56373e-05j 1.29993e-16-3.46631e-05j -5.6576e-17-3.23894e-05j 4.06494e-17-1.01329e-05j -7.71588e-17-3.06274e-06j 2.25642e-17-4.55635e-05j 6.65128e-17-1.75884e-05j 1.40152e-16-4.14234e-07j 3.6456e-17+3.05548e-05j 7.39984e-18-1.27932e-05j 5.41186e-17-4.43237e-05j -6.47301e-17-2.75989e-05j -5.82761e-17+3.63492e-05j 2.77207e-17+3.78851e-05j -7.8221e-17+3.12635e-05j 
1.1012e-16+0.0003657j 4.0745e-17-0.00206999j -1.10168e-16+0.000578344j 1.19405e-16-0.00335876j -8.68869e-17+0.000104852j -1.07217e-17-0.000262172j -5.85529e-17+0.00250634j -2.22969e-16+0.00487341j -9.9731e-17+0.00162344j -3.32811e-17-0.00103436j 1.23236e-16-0.00282811j -6.07901e-17+0.0010249j 9.75841e-17-0.00330541j -1.96253e-16+0.00311126j -1.00676e-16+0.00111494j -3.82608e-16+0.00461914j 6.91217e-17-0.00138845j 1.33987e-16+0.00303829j 1.18194e-16-0.00426537j 4.859e-17-0.00121373j 9.86878e-17+2.54222e-05j 2.02865e-16-0.00305507j 8.13053e-19+1.78634e-05j 5.56853e-17+0.00252125j 1.89031e-16-0.00207674j 3.1903e-16-0.00736444j 1.15324e-16+9.83456e-05j 4.1537e-17+0.000248354j 2.07563e-18+0.000879552j 1.93078e-16-0.00304449j 1.06445e-17+0.000698584j 4.9633e-16-0.00159818j -6.74313e-17+0.00177192j 3.78006e-17+0.000364312j 8.68017e-17-0.00194476j 1.72594e-16-0.00385469j 2.83579e-16-0.00468608j -3.50189e-15+0.00733114j 3.03515e-15-0.000469906j -4.00723e-15+0.00146192j 1.98642e-16-0.00251179j 1.8202e-16-0.00103914j 1.03007e-16-0.00138706j 1.07739e-17+0.000452586j 2.62269e-17+0.000624345j 2.26244e-17+0.000208717j 9.0679e-18-0.000413377j -1.49542e-16+0.00384128j -8.3911e-17+0.00098807j 5.32916e-17-0.00195801j -9.0672e-17+0.00451356j 6.11428e-16-0.00531937j 1.1956e-16-0.0037221j -9.05244e-17-0.000606068j -3.632e-18+2.15736e-05j -2.03932e-16+0.00450608j -7.10109e-17+0.00283721j 2.44392e-17-0.000123928j -1.64066e-16+0.00210349j 2.06221e-16-0.00355338j 8.65117e-17-0.00190961j -1.93852e-16+0.00142729j -1.08274e-16+0.00349978j -1.64047e-16+0.00502101j 9.52532e-17-0.000285092j -6.72008e-17+0.00153905j 1.22815e-16-0.00203284j -3.98446e-17+0.00244728j -9.63448e-17+0.00256038j -2.19643e-16+0.00393058j -5.38856e-17-0.000198926j -2.45172e-17+0.000710767j -9.84009e-17+0.00327368j 1.00731e-16-0.000706939j 8.99631e-17-0.00307721j -9.09534e-16-0.00106484j 4.01603e-15-0.00195564j 
6.96641e-16-0.0013885j 1.61227e-16+0.00212055j -3.31048e-17+0.00134542j 3.83597e-17+0.00204274j -3.27838e-17+0.00180545j -6.43094e-18+0.000595744j -2.31131e-17-0.001937j -8.75852e-17-0.00128787j -4.09016e-17+0.000289704j -1.99912e-17+0.00216238j 4.79659e-17+0.000902126j -3.10323e-17+0.000142734j 3.4011e-17+0.00220296j -7.98134e-17+0.000628949j -5.56157e-17+0.00118295j 7.17592e-17-0.00252055j 3.7079e-17-9.74247e-05j -7.59932e-17-0.000176547j 9.17177e-17+0.00184031j 5.86767e-18+0.000881483j 2.76244e-17-0.00168766j 7.2821e-17-0.000358021j -4.29371e-18+1.6049e-05j -1.12452e-16-0.00216426j 8.84926e-17-0.000625217j 1.3036e-16+0.00228573j 3.53124e-17-0.00271159j 3.3411e-17-0.0012366j -3.30876e-17-0.000226104j 6.63258e-17+1.70088e-05j -2.33881e-17-0.000748204j -3.62566e-16+0.00127206j 1.9022e-17-0.0016717j -4.67061e-17-0.000518243j 2.67525e-17+0.000643005j 1.51657e-17+0.00218464j 4.60268e-17+0.00195953j 3.46095e-16-0.00114435j -4.63512e-16+6.45642e-05j 5.63352e-16-0.000217895j 8.38568e-17-0.000839295j 9.13424e-17-0.0014113j 4.10921e-17-0.000140933j -8.7964e-18-0.000528445j 9.0431e-18-0.00148735j 3.13603e-17-0.0010167j -2.5203e-18+0.000708831j -8.25976e-17-0.00105947j -1.00935e-17-0.000226877j 3.05401e-17+0.00159842j -4.10685e-17-0.00335199j 1.45325e-16-0.000305989j 6.55302e-17+0.00154761j 1.30207e-16+0.00183601j 1.26411e-17-2.19614e-05j -6.83161e-17-0.0015732j -2.1218e-17-0.0020768j 1.39308e-17-0.000681215j -7.75262e-17+0.000869671j 5.64956e-17+0.000841416j 3.2818e-17+0.000635519j -1.13426e-16+0.00155324j -4.07029e-17-0.00188733j -9.69707e-17-0.00186487j 2.88216e-17-0.00165287j -2.47065e-17-0.000546431j 4.81075e-17-0.000120152j -1.42435e-17-0.00237649j -4.41699e-17-0.000946481j -8.69843e-17-9.20285e-05j -2.52798e-17+0.00156768j 6.86535e-18-0.000667687j -2.36578e-17-0.00232791j 3.9761e-17-0.00140005j 3.65722e-17+0.00191616j 6.07691e-16+0.00195852j -2.76056e-15+0.00163561j 
-6.75968e-16+0.000783402j -1.87764e-16+1.25235e-05j 2.24338e-16-0.00150511j -2.47976e-16+0.00110365j 1.97231e-16-0.00148286j 2.69685e-17-0.000251926j 1.34591e-16-0.000503768j 5.12629e-16-0.00290006j 2.38087e-16-0.00152299j 8.51074e-17-0.000848232j -2.8219e-16+0.00156303j 1.50492e-16-0.000930367j -2.15051e-16+0.000936822j 4.65373e-16-0.00297589j 2.62434e-16-0.00180841j 4.34447e-16-0.00174152j -1.84391e-16+0.00118604j 1.5082e-16-0.00229337j -3.61208e-16+0.00198565j -8.02157e-17+0.000287769j -1.87529e-16+0.00128738j -4.47113e-16+0.00272102j 4.74777e-18-2.67239e-05j 1.01492e-16-0.000339602j -3.95164e-16+0.00214554j -7.40894e-16+0.0041193j -2.55747e-16+0.00202247j -1.0724e-16+0.000759561j 7.23955e-17-0.000528308j -4.13764e-16+0.00242195j 1.81003e-17+2.09986e-05j -1.58641e-16+0.000292627j 7.26473e-17-0.000121922j 3.63687e-18+0.000110176j -1.89673e-16+0.00105727j -2.99088e-16+0.00139036j -4.80662e-16+0.00222978j 2.97537e-15-0.00497709j -2.09733e-15+0.000325825j 2.85746e-15-0.00100048j -4.40381e-16+0.0026594j -3.62014e-16+0.00192472j -2.16801e-16+0.00121864j 1.39651e-18+4.74755e-05j -6.35353e-17+0.000653123j -8.16547e-17+0.000620864j 3.69699e-18-0.000218612j 3.91271e-16-0.00225149j 1.30757e-16-0.000614507j -1.16368e-16+0.000327546j 2.37314e-16-0.00101281j -9.82658e-16+0.00449179j -3.20168e-16+0.00177792j 2.66894e-17-0.000937902j -6.56762e-18-2.38423e-07j 4.42239e-16-0.00238516j 1.58416e-16-0.000660086j -7.47397e-17+0.000626977j 3.81414e-16-0.00235636j -4.08123e-16+0.00219018j -1.92124e-16+0.00103495j 4.22694e-16-0.00234518j 2.58752e-16-0.00133686j 4.52492e-16-0.00257102j -2.05175e-16+0.00150879j 1.4967e-16-0.000807598j -2.81282e-16+0.00171907j 8.55448e-17-0.000115989j 2.37038e-16-0.00131452j 5.07846e-16-0.00307256j 1.31653e-16-0.00105564j 2.78604e-17-5.11364e-05j 1.98921e-16-0.000814624j -2.33647e-16+0.0016503j -2.104e-16+0.000976531j 2.86773e-16-0.000665889j -1.1211e-15+0.000296829j 
1.66846e-15-0.00303084j 3.6188e-16+0.00339202j 4.29901e-17+0.00369999j -4.62385e-17+0.00215085j 4.69766e-17+0.00441586j 1.57907e-18+0.00121427j 3.0916e-17-0.00259476j 1.19603e-16+0.000898932j 6.3693e-17+0.00202319j 7.46985e-18+0.00433973j -6.56317e-17-0.000150506j 2.54226e-17+0.00118095j -5.126e-17+0.00257878j 1.21919e-16+0.00405421j 5.10613e-17+0.00374941j 2.12757e-16-0.00226549j -4.74477e-17-0.00136976j 3.10091e-16+0.00206266j -5.92982e-17+0.000923535j -1.6913e-17+0.00112095j -2.05871e-17-0.00402677j -9.84285e-17-0.00335846j -5.65157e-18+5.31076e-05j -1.10926e-16-0.0031276j 2.97658e-17-0.00319876j -1.6578e-16-0.000544022j -8.26344e-17-0.00642281j 2.16082e-17-0.00276257j 1.54094e-17+0.000177421j -8.26324e-17-0.00245036j -3.10601e-17-0.00122282j -5.45302e-16+0.0017431j 5.47456e-17-0.00255941j -8.55446e-17-0.000944818j -5.60979e-17-4.91608e-05j -1.09358e-16+0.00208539j -7.69486e-17+0.000865206j -1.18468e-15+0.00325418j 1.31644e-15-0.000229654j -1.75713e-15+0.000673633j -5.25337e-17-0.00406818j 8.80478e-17-0.00423503j -1.43199e-17-0.00147296j -6.13394e-18-0.000897057j -2.51857e-17-0.00305629j 1.82632e-17-0.00226759j 1.86692e-17+0.00136176j 7.8696e-17+0.000602163j 1.44279e-17+0.000264362j 2.05929e-17+0.00223139j 8.2898e-17-0.00434595j 1.16493e-16-0.00508643j -7.90044e-17+0.000666076j 3.44265e-16+0.00390743j 2.79657e-17-3.5018e-05j 1.0406e-16-8.59501e-05j 5.47316e-17-0.00265931j -3.19318e-17-0.00173518j 4.52512e-17+0.00380694j -7.90474e-17-0.000889561j -3.79115e-17-3.83518e-05j -8.51373e-17+0.00489305j 8.40613e-17-0.00166274j 1.06324e-16-0.00036413j -5.7943e-17-0.0041974j 3.33333e-17-5.11905e-05j -6.43275e-17-0.00195154j 1.51944e-17-0.00369711j 5.69469e-17-0.00017494j 1.20581e-16+0.00299548j 2.78404e-17+0.00359704j 2.24883e-17-0.00101975j 5.85824e-17-0.0029044j -5.72364e-17-0.00393622j -5.03155e-17+0.00207765j 7.71196e-16+0.00382587j -3.4268e-15+0.00232254j 
2.67225e-16-0.00017779j 5.94922e-17-0.000817832j -1.2704e-17+0.00084449j 1.25263e-17-0.00177142j -1.57552e-18+0.000649463j -4.06457e-19+4.14121e-07j -7.66486e-19+0.00119067j -2.47511e-18+0.003103j 3.55294e-18+0.00126214j -3.12442e-19-5.81361e-05j 1.7849e-18-0.00175153j 6.73762e-19+0.000784041j 3.8694e-18-0.00168204j 5.37664e-18+0.00244228j 6.708e-18+0.00117958j -1.24425e-16+0.00252792j -8.49539e-18-0.00103166j 2.11464e-16+0.00213365j -2.22663e-17-0.00248917j 1.11814e-17-0.000594571j 1.90164e-17-0.00051813j 9.82826e-18-0.00231567j 6.67534e-19+1.7976e-05j 4.55206e-17+0.00112918j 4.1873e-17-0.00169549j 2.69489e-18-0.00458116j -7.38662e-19-0.000791046j 6.94509e-18-0.000214082j 2.47924e-17+0.000562043j 1.50187e-17-0.00218883j 6.16784e-18+0.000265656j 2.12722e-16-0.000747502j -1.91905e-17+0.000745688j 1.07775e-17+9.78359e-05j 1.56385e-18-0.00119724j 2.49528e-17-0.00208374j 6.66401e-17-0.00275449j -2.1048e-15+0.00491997j 2.02003e-15-0.000318149j -2.64702e-15+0.000984379j 1.86064e-17-0.00207709j 5.85024e-17-0.00119753j 1.56674e-17-0.00104448j 7.2023e-18+0.000158214j -3.05116e-18-2.28007e-05j -1.14324e-18-0.000172747j 1.20177e-17-7.26164e-05j 1.09924e-17+0.00243173j -2.4701e-17+0.000640008j 1.31425e-17-0.000903098j 1.44589e-17+0.00218754j 2.2078e-16-0.00393105j -1.43523e-17-0.00219067j 1.468e-17+0.000146799j 1.62579e-18+8.56779e-06j -1.07275e-17+0.00274756j 1.56251e-18+0.00138469j -8.96467e-18-0.000305854j -1.0116e-17+0.00179247j 2.73274e-17-0.00229355j 4.69137e-18-0.00117429j -5.02317e-17+0.00152241j 7.22598e-18+0.00192245j 2.28448e-17+0.00302598j 3.32678e-18-0.000730865j -2.66792e-18+0.000935539j 2.0023e-18-0.00150331j -3.46652e-18+0.00100841j 4.34472e-18+0.00154447j -1.04386e-18+0.00280361j 1.29166e-18+0.000354944j -6.01062e-18+0.00030003j -7.28557e-18+0.00161945j -1.52296e-19-0.000954536j -4.31995e-19-0.00160873j -4.41291e-16-0.000144903j 1.98346e-15-0.000889565j 
4.28906e-16-0.00121677j 9.38546e-17+0.00285306j 2.24327e-17+0.000565169j -2.18658e-17+0.00364656j 9.33276e-18+0.00120019j -7.14875e-19+0.000591344j 5.35721e-18-0.00301121j 2.05953e-17-0.00411275j 6.19081e-18-0.000864806j -2.57213e-18+0.00220087j -1.18878e-17+0.00249548j -6.70685e-19-0.000574195j -1.34952e-17+0.00372408j 1.3291e-17-0.00160552j -6.48588e-18+9.78042e-05j 2.5765e-16-0.00481196j 4.90408e-18+0.000845315j -1.89867e-16-0.00212374j 3.41006e-17+0.00410093j -1.89331e-17+0.00141848j -2.43971e-17-0.00120312j -2.6953e-17+0.001759j -4.05551e-18-4.74514e-07j -1.29977e-16-0.00318079j -1.96851e-17+0.000927277j -2.50743e-17+0.00645369j -1.80752e-17-0.00197092j 7.81606e-18-0.00103276j -3.63623e-17-0.00073782j -3.00442e-17+0.00201567j -2.55053e-17-0.000985743j -5.71208e-16+0.00194607j 4.96429e-17-0.00234136j -5.71494e-17-0.000604085j -1.41993e-17+0.00173195j -6.67435e-17+0.00407271j -1.01394e-16+0.00446163j 2.44077e-15-0.0056294j -2.31642e-15+0.000354653j 3.01184e-15-0.00111533j -1.93012e-17+0.00106311j -2.02785e-17-0.000308212j -1.40434e-17+0.000813813j -1.40496e-17-0.000669354j -2.28657e-18-0.00145649j 1.66717e-17-0.000852083j -9.92059e-18+0.000770357j -9.98043e-18-0.0032729j 3.45993e-17-0.000809783j -1.46563e-18+0.00241231j -1.4262e-18-0.00532695j -2.07893e-16+0.00328581j 9.49786e-18+0.00353762j 1.37736e-16+0.00168956j 1.11987e-17-2.9637e-05j 3.13643e-17-0.00407158j 1.11729e-17-0.00332724j 4.47052e-18-0.000397319j 7.39615e-18-0.000773038j -4.76734e-17+0.00293014j -1.02334e-17+0.00170355j 4.27525e-18+0.000152529j 8.56313e-18-0.00363012j -1.98662e-17-0.00461552j -1.65765e-17-0.000974303j 8.24946e-18-0.00139705j -1.16765e-17+0.00125344j 5.87513e-18-0.00328129j 1.87635e-18-0.00235046j 1.92302e-17-0.00265158j 9.76409e-19+0.00123297j 1.76727e-17-0.000937158j 2.34346e-17-0.00379103j -8.70673e-18-0.000518937j -6.80997e-18+0.00337227j 1.01849e-15+0.00207762j -4.57213e-15+0.0024369j 
