-0.0187916+3.66923e-17j 0.0406673+6.91633e-18j -0.00385486-2.87956e-18j 0.00239797+1.77273e-17j 0.013692-5.06348e-18j -0.00260461+1.8323e-17j -0.0237847+5.19488e-18j 0.021128+1.9724e-17j 0.00229339+3.57502e-18j -0.00770498-1.54001e-17j -0.00179823+4.19277e-18j 0.00145588+1.07264e-17j 0.0141249-9.38727e-18j -0.0142736+5.80355e-18j -0.00385729+1.06894e-17j -0.000990698-3.08609e-17j -0.00632393-2.97824e-17j -0.0143512+3.08672e-16j -0.00835948+1.06407e-16j 0.00118845+1.46997e-16j 0.0277356-3.18282e-17j 0.00471787+2.24501e-16j -0.00150342+1.81769e-17j -0.000867689+5.51169e-17j 0.013015-3.1292e-17j 0.00226451-1.61232e-18j -6.61154e-05-5.08958e-17j -0.0124036+3.86346e-16j -0.0103726+3.49088e-16j 0.0121444-2.91243e-16j 0.0147588+5.20503e-16j 0.00106464-7.64281e-17j -0.00131544+6.63042e-17j -0.00111892-1.14857e-16j 0.00190721+1.34508e-15j -0.00132002-1.09914e-16j 0.0053429+2.12553e-16j 0.00609185+1.33726e-16j -0.00561622-1.14852e-16j 0.0144814+1.20163e-15j -0.000258801+1.90308e-15j -0.00339832-2.45711e-16j -0.0253795-1.54966e-16j -0.0130143+4.46161e-16j -0.0116228+2.04704e-15j 0.000239028+1.10234e-16j 0.0169451+4.72464e-16j 0.0125223+3.51274e-16j 0.0216428-2.07785e-15j -0.00634918-1.41343e-16j -0.00394651+5.23663e-17j -0.0165489+3.93408e-17j -0.00178696+3.8742e-17j 0.0107416+1.23763e-15j -0.00268913-1.94413e-16j 0.00327574+2.28093e-15j -0.0142597-4.40173e-17j 0.0198641-8.23276e-17j -0.0097061+5.94381e-17j 0.00803216+1.18382e-17j -0.00703232-2.15746e-17j 0.0155815-3.50318e-17j 0.0127221-1.59748e-18j 0.00488195-1.57439e-18j -0.0165116-1.79e-17j 0.0283389-1.14751e-17j 0.00810936+4.15851e-19j -0.00133976-2.78166e-18j -0.00652234-2.26511e-17j -0.0126047-5.98081e-18j 0.0429617-2.90325e-16j 0.00819436+6.59293e-16j 
-0.00758886+7.00244e-16j -0.000622919+3.12597e-16j -0.0131375+3.46273e-17j 0.00563968+2.23706e-17j 0.0117195-5.97645e-17j -0.00817874+5.8738e-17j 0.00239215+1.24433e-17j 0.00697672+3.69445e-17j -0.00147586+2.5185e-17j -0.00348505-4.21649e-17j 0.00136842-2.63564e-17j -0.00533031-2.87951e-17j 0.00313721+4.59626e-18j 0.00330171-4.56545e-17j 0.000722073+1.91767e-17j -3.31478e-05-3.75039e-17j -0.00450266-2.07723e-17j 0.00766337-1.35166e-16j 0.00365004-7.25057e-17j 0.00692952+3.62976e-17j 0.00985082-6.44702e-18j -0.00180014+2.83243e-17j -0.00980556+5.48118e-17j 0.00187683-6.48091e-17j 0.00659749-3.75253e-17j -0.0048815-2.13277e-17j -0.00289886+5.82738e-17j 0.0107283-5.22009e-17j -0.00275667+2.63831e-17j 0.00962916-6.99787e-17j 0.0093028+3.96904e-16j 0.000493197-9.26124e-17j -0.00406748+3.25097e-17j -0.00705957-5.59665e-18j 0.0046589+3.24485e-15j -0.00551978-1.61159e-16j 0.00169685+1.0118e-16j -0.00058843+2.2432e-17j 0.00326784-5.21659e-17j 0.00294088+2.35431e-15j 0.0168376+3.70459e-15j 0.000652526-2.40282e-16j -0.00307957-1.81643e-18j -0.00675457-9.51323e-17j 0.00479937-4.74328e-16j 0.00702881+1.62482e-17j -0.000631039+2.35673e-17j 0.000819152-1.73764e-17j 0.000786856-1.63432e-16j 0.00246573-7.27189e-17j 0.00438962-5.62011e-17j -0.00318623-9.27723e-18j 0.00439837-4.14454e-17j 0.0121857+1.40679e-15j -0.0122841-5.82874e-16j 0.0056348+3.99994e-15j 0.00120037-1.00924e-17j -0.00623233-3.1956e-17j -0.00699485+3.3196e-17j 0.00178383+7.51885e-18j -0.00311969-3.64172e-17j 2.68615e-05+2.53196e-17j 0.000824711+5.32655e-17j 0.000677584+2.91055e-17j 0.00663706-6.23843e-17j 0.00573717-3.10976e-17j 0.00778073-4.66907e-17j 0.00890416-1.82745e-17j -0.00821022+1.94199e-17j -0.0117741+2.92395e-17j 0.00187227-2.30368e-16j -0.00738911+5.61676e-16j 
-0.00689911-6.32215e-17j 0.0169869+1.91466e-17j -0.00219176+3.96222e-17j -0.00521004-2.87379e-17j 0.0101371-1.30366e-17j -0.000833511+2.82098e-17j -0.0150647-3.84422e-17j -0.00116-1.13346e-17j -0.00525214-4.36782e-18j -0.000757637+5.9036e-18j 0.00370139+1.43563e-17j -0.00157918-1.3798e-17j -0.000270322-1.09569e-18j 0.00170546-1.79795e-17j -0.00692132+3.44818e-17j 0.00706902-9.6561e-17j 6.04006e-05-1.49515e-17j -0.00333705+1.22437e-16j -0.00971336+7.57969e-17j -0.0045697+7.93519e-18j 0.0168193-2.05843e-17j -0.000837979+2.71915e-17j 0.000981542+1.08953e-17j 0.00119353+3.00013e-19j 0.0060286+1.09493e-17j -0.00300443-1.01622e-16j 0.00558075+7.24141e-17j -0.0110916+1.71423e-16j 0.00313433+1.94446e-16j 0.0052273+3.29037e-17j 0.00322077+2.36727e-17j 0.00986355+5.78945e-17j -0.00109181-3.48287e-17j -0.00738932+5.45692e-17j 0.0132874+9.35815e-15j 0.000592099-2.04344e-16j 0.00805218+2.73551e-16j -0.00767695-1.13877e-16j -0.00556762+3.82987e-17j 0.00639362-1.88036e-16j -0.00548708-2.98333e-16j -0.000455522+1.32788e-17j -0.0113959-1.11833e-16j -0.00716488+5.63144e-17j 4.23333e-05+1.71917e-16j -0.00712993-1.21748e-17j 0.0100882+2.40703e-16j 0.00329771+1.74874e-16j 0.0170883-1.65729e-15j 0.000946816-8.36217e-17j 0.0111799-3.04478e-17j -0.00737546-5.87173e-17j 0.00424393+7.71401e-18j 0.00943753+1.07114e-15j -0.00111266-9.6655e-17j -0.00833219-5.94851e-15j -0.0035106-5.4784e-17j 0.0115084-5.46758e-18j -0.0130467+6.60935e-17j 0.000620537+2.99966e-17j 0.00767292-3.33324e-17j 0.00337904-4.93051e-17j -0.00183091-1.30492e-18j -0.00590868+4.26428e-18j 0.00219404-1.92579e-17j 0.0158077+1.96858e-17j 0.00248794-2.21799e-17j -0.00608351-3.5123e-17j -0.00807382-1.07742e-17j -0.0034268+1.41863e-17j 0.0176307-8.27458e-17j 0.00299974+3.27468e-16j 
0.000734735-5.2591e-16j 0.0122933-3.80852e-16j 0.00896204-5.28241e-17j -0.00452879+2.39221e-17j -0.00370101+1.0782e-17j 0.00575504-5.61189e-17j -0.00834409+9.08669e-17j -0.000238225-7.32654e-18j 0.00105178-5.90859e-19j 0.00298408-2.04129e-17j 0.00157073-1.69282e-17j 0.000694092+3.3693e-18j 0.00197993-1.85156e-17j -0.00463744+4.60694e-17j -0.00685345+9.22585e-17j -0.00102789-3.4938e-17j 0.000113688-3.84329e-18j -0.00864973+2.32098e-16j -0.00176103+1.10985e-16j -0.00527069+3.47332e-17j 0.00135197-7.97624e-17j 0.00253037+3.36828e-17j 0.00244815-3.28479e-17j -0.000690608+2.1739e-18j 0.000261497-3.88594e-17j 0.00654489-1.26122e-17j 0.00346789-1.28215e-16j -0.00807744+1.70049e-16j 0.0022051-8.005e-18j -0.00382314-1.89432e-17j -0.00223859-9.048e-17j -0.00439957+2.37772e-17j 0.002337+3.18063e-17j 0.00707263-2.04116e-17j 0.00333932+2.27908e-15j 0.00543515-2.97911e-18j 0.000514965-3.58886e-17j 0.00325482+5.27032e-17j -0.00587344+3.76023e-17j 0.00102153-1.35414e-15j -0.0111099-2.02129e-15j 0.00418185+6.35791e-17j -0.00745668+7.16586e-17j 0.000142491+1.95985e-16j -0.00543548+8.04801e-16j -0.00517152+8.03889e-17j 0.00546078+7.20258e-17j 0.00604054+9.60055e-17j 0.00448035-4.61978e-16j -0.00418625+1.91755e-17j 0.000521546-2.3737e-17j -0.00582921+7.34127e-17j -0.00142255+1.30097e-17j -0.00650486-7.90732e-16j 0.00927188+3.79446e-16j -0.00579822-4.05516e-15j -0.00712869+5.00169e-17j 0.0126507-1.39354e-16j 0.00162336+4.77458e-17j -0.00108001+1.59694e-17j 0.00189044-2.98582e-17j 0.00161927-3.64608e-17j 0.000969228-1.56233e-17j -0.000936679+1.93546e-17j -0.00671658+5.22622e-17j 0.0052963-7.79484e-17j -0.00423784+3.76736e-17j -0.00811706+7.18721e-17j 0.00344143+2.4828e-18j 0.00551543-2.22656e-17j 0.0110055-3.22586e-17j 0.00819858-2.9419e-16j 
-0.00185007-4.94539e-17j 0.00499335-8.12573e-18j -0.00018671-5.84746e-18j -0.0012799+2.54132e-17j 0.00298921-1.1908e-17j -8.63015e-05-7.60024e-18j -0.00340647+5.33111e-18j -0.00057306+3.46203e-17j -0.00124579+1.79661e-17j 0.00311667-2.46707e-17j 0.00307004-3.57413e-17j -0.00198629+2.84922e-17j 0.00101275+1.72079e-17j 0.000395632-4.61489e-17j -0.00612614+7.98726e-17j 0.00121798-4.87813e-17j -0.000183253+6.26179e-18j -0.00150889+2.1083e-17j 0.000200921-1.47976e-18j -0.000988781+2.6046e-17j 0.00439237-1.16954e-17j 0.00113323+7.52714e-17j -0.0021458+4.5747e-17j 0.00201946-4.45696e-17j 0.00250056-2.53024e-17j 0.00122492-5.50177e-17j 0.0030422-1.87221e-17j -0.00107146+5.13348e-18j 0.00231898-2.60234e-17j 0.00135707+2.05293e-17j 0.00154812+7.78525e-17j -0.000937919+2.60276e-17j 0.00147674+4.06336e-17j 0.000575059+2.22711e-17j 0.00615176+4.23167e-15j 0.0019299-7.41896e-17j 0.00141573+3.15182e-17j 0.000312547+3.28226e-17j -0.00279365+8.9754e-18j 0.000486916-7.74765e-17j -0.000838421-1.3158e-16j 0.00324656-6.58244e-17j -0.00507326+5.84832e-18j -0.00308442+5.36558e-17j -0.00105699+2.03848e-16j -0.00160528+2.65269e-17j 0.00259282+7.38556e-17j 0.00398487+6.70889e-17j 0.00432757-4.15253e-16j 0.000684363-1.41609e-17j 0.0052933-8.46941e-17j -0.00452696+1.11141e-17j 0.00292918-2.17931e-17j 0.00282269+3.30869e-16j 0.000711383-5.93074e-18j -0.00317984-2.21034e-15j -0.00351317-7.90297e-18j 0.00584354-3.89588e-17j -0.00265734+5.08614e-17j -0.00125349+3.92946e-17j 0.00266548-4.4877e-17j -0.00106886+2.22953e-17j -0.00207404+3.23417e-17j -0.0022903+4.01633e-17j 0.00185467-4.46175e-17j 0.00504731-1.37107e-17j 0.000397659+1.38153e-17j -0.00180315+2.63249e-17j -0.00221638+8.0125e-18j -0.0012662-1.99051e-17j 0.00525689-2.12831e-17j 0.00107375+7.22093e-17j 
-0.00507795-5.78813e-17j 0.0122137-2.71597e-17j 0.000219639-3.54784e-17j 0.0027402+2.22846e-17j 0.00101364+2.54268e-17j 0.000189489-2.18706e-17j -0.00511682+2.80145e-18j 0.0116381+9.61555e-18j 0.0038113-5.57535e-18j -0.006552+6.41238e-18j -0.00349756-1.25179e-18j 0.000500865+2.49979e-17j 0.00654431-4.49735e-18j -0.00730585+1.1399e-17j 0.00343056-3.39811e-17j -0.00511147+7.92123e-17j -0.00487772+1.80275e-17j -0.00435905+5.7631e-17j 0.000357981-1.47923e-17j 0.00198456+4.98075e-17j 0.00531972+1.48405e-17j 0.000746865+4.53142e-17j -0.00187883+3.10646e-17j -0.00349262+8.56854e-17j 0.00323066-1.81624e-17j 0.0030802+6.21007e-17j -0.00466604-4.80136e-17j 1.85674e-06+3.90763e-17j -0.00660259+4.21449e-17j 0.00256775-1.46684e-16j 0.00492303+2.32579e-16j -0.00510003-1.72121e-17j -0.0034302+1.11983e-16j 0.00308631-1.347e-16j -0.00482579-3.40985e-15j -0.00167948+1.8772e-17j -0.000682681-1.08963e-20j 0.00578979+8.87232e-17j 7.79828e-05-7.34117e-17j 0.00507191+7.62593e-16j 0.00256254+1.19055e-15j -0.000598007-1.70797e-16j -0.00657526-2.46885e-17j -0.00151948+9.58854e-17j -0.00343059+5.26029e-16j 0.00360958+4.91291e-17j 0.00374309+1.23206e-16j 0.00334869+7.56077e-17j 0.000203276+5.99656e-17j -0.006238+1.59293e-17j -0.00811691+4.90761e-17j -0.00433236+5.52868e-17j -0.00464017+2.93047e-17j -0.00254921-2.45104e-16j -0.000246616-1.41954e-17j 0.00534689+3.79187e-15j -0.00423366+4.37629e-18j 0.00258032-1.38614e-17j 0.00109018-2.51469e-17j 0.00411404-8.77641e-18j -0.0080645+2.30819e-17j 0.00695492+1.40307e-17j 0.00897264-1.49965e-17j 0.00570374-1.35344e-17j -0.0104605+9.6717e-18j 0.0059913+6.25801e-18j 0.00178543+2.91072e-17j 0.0011882+2.03836e-17j 0.00146944-2.17096e-17j -0.00276803-3.06813e-17j 0.0125833-5.0615e-17j 0.00360874+9.11893e-17j 
0.00369384+1.26859e-17j 0.00490811+2.5033e-16j 0.009001+1.13118e-15j -0.00337256-4.57704e-16j -0.00740178-9.37429e-16j 0.00605765+7.40535e-16j -0.00363479-3.8846e-16j 0.000585931-1.49329e-17j 0.00237613+2.7285e-16j -0.00295561-3.2566e-16j -0.00244645-2.71229e-16j 0.00179058+2.03116e-16j 2.39507e-05-5.03932e-17j -0.00377704-3.7753e-16j 0.00204294+2.11782e-16j -0.00328122-3.59631e-16j -0.00105078-1.13206e-16j -0.00478426-4.6481e-16j -0.0015218-1.08251e-16j -0.00418118-5.68992e-16j -0.00430185-6.31202e-16j -0.000634459-1.76502e-16j 0.00372614+4.22332e-16j -0.00470353-5.03966e-16j -0.0028729-3.91525e-16j 0.00494488+7.10934e-16j -0.00176923-2.94021e-16j -0.00484383-5.38322e-16j -0.000278111-2.15529e-17j -0.00577114-7.93195e-16j -0.00449329-7.83207e-16j -0.00388313-4.86068e-16j -0.00213884-2.25642e-16j 0.00585469+6.93194e-16j -0.00306559-2.49604e-15j 0.00219882+3.62156e-16j -0.000786198-1.56914e-16j 0.00185134+2.2298e-16j -0.00195933-2.37945e-16j 0.00084305-9.70011e-16j -0.00866719-2.70293e-15j 0.00118329+2.74789e-16j -0.000348784+3.10693e-17j 0.00480321+6.61207e-16j -0.00155665-6.36053e-17j -0.00268536-3.28433e-16j 0.00184107+2.03036e-16j -3.73107e-05-5.28996e-18j -0.00306224-9.11752e-17j -0.00645177-7.53012e-16j -0.00569347-6.30847e-16j 0.000130916+7.87472e-17j -0.00566509-6.73103e-16j -0.0116445-2.87548e-15j 0.00789443+1.41559e-15j -0.00196239-1.66752e-15j -0.00145643-1.3447e-16j 0.00318139+3.56049e-16j 0.00421347+5.25448e-16j 0.000536064+1.80248e-17j -0.0018331-1.73979e-16j 0.0028807+2.90506e-16j 0.00425733+4.58242e-16j 0.00190812+1.9281e-16j -0.00853019-9.71648e-16j -0.00159803-2.70247e-16j -0.00513214-6.5064e-16j -0.00600038-7.52116e-16j 0.00618336+7.9018e-16j 0.00786207+1.02796e-15j 0.00309252+3.96072e-16j 0.00670287+4.56523e-16j 
-0.0133227+3.39843e-16j 0.0194205+1.9995e-16j -0.00728453-6.89482e-17j 0.0062978+5.05741e-17j 0.00934153+6.13092e-17j -0.00551794-1.78367e-17j -0.00955395-2.6526e-18j 0.0147579+3.87163e-17j 0.00244433-6.30548e-18j -0.00396719+1.24281e-17j -0.0034454+2.24725e-17j 0.00457815+1.24242e-17j 0.00957861+1.79828e-17j -0.0102737+3.48139e-18j 0.00204218-4.15071e-17j 0.000367448+1.23269e-17j -0.00133209-2.64448e-17j -0.00802011+1.68981e-16j -0.00500724+4.81269e-17j 0.00508665+1.66167e-16j 0.0152183+6.73827e-17j 0.0050696+2.20865e-16j 0.00139584-3.35967e-17j 0.00202974+4.62425e-17j 0.00718193+4.67505e-17j -0.00247067-4.82035e-17j -0.000831268+2.5414e-17j -0.00637344+2.96364e-16j -0.0106086+2.72076e-16j 0.010106-1.52139e-16j 0.011191+4.30339e-16j 0.00433062-6.16029e-17j 0.0028127-3.74274e-17j -0.00352123-9.68364e-17j -0.00727614-5.05211e-15j -0.00326136+9.11786e-18j 0.00104446+8.14875e-17j 0.00494128+1.04734e-16j 0.000430309-7.55769e-17j 0.00764608+1.25764e-15j 0.00425871+2.02257e-15j -0.00848666-1.71885e-16j -0.0114332-1.52067e-16j -0.00878264+3.01129e-16j -0.00978894+1.66579e-15j 0.00351757+7.53652e-17j 0.00719913+2.37756e-16j 0.0053309+1.76786e-16j 0.0134236-1.28196e-15j 0.000784878-7.48654e-17j -0.00716059+9.70271e-17j -0.0059224-5.80199e-18j -0.000778825+6.1728e-17j 0.0126612+1.58614e-15j -0.00652302-4.17733e-16j 0.00809966+5.71976e-15j -0.00646176-3.943e-17j 0.00722371-1.7984e-17j -0.0037724-2.33196e-17j 0.00654587-5.85063e-19j -0.00693047-1.0827e-18j 0.0100727-1.49215e-17j 0.0077242-1.27106e-17j 0.00545506-1.40857e-17j -0.00942669+2.01939e-17j 0.0139942+4.7848e-17j 0.00855176+3.62892e-17j 0.00551049+3.12549e-17j -0.00479829-6.84883e-17j -0.0127233-7.61336e-17j 0.0220166-2.11262e-16j 0.000353508+5.5636e-16j 
-0.00159424+1.79676e-16j -0.000909375+7.79493e-17j -0.00086113+3.91027e-18j 0.00658075+2.36511e-17j -0.00306401-1.41014e-17j -0.0013874+1.74512e-17j 0.00553621+2.15489e-17j 0.00865204+5.31228e-17j 0.00542467+2.5478e-17j -0.000317989-2.96452e-17j -0.00356373-5.02622e-18j 0.00261047-1.80359e-17j 0.00586113+2.26889e-17j -0.00703002-2.14933e-18j 0.00387858-4.33949e-17j -0.00582592+1.10945e-17j -0.00127318-4.68625e-17j -0.00261978+2.98956e-19j 0.00581322+1.3308e-17j 0.00549176+5.21634e-17j -0.00450049+7.45955e-18j 0.00374064+9.33779e-17j -0.00115886-5.43632e-17j 0.00035889-3.63987e-17j -0.000297863-6.30851e-18j 0.00274383+1.24711e-16j -0.00395442-9.42926e-17j 0.00528669+4.82512e-17j -0.00694887-1.28834e-17j 0.000810901-1.56608e-16j 0.00343069+1.99686e-16j -0.00754973-1.81899e-16j 0.00259939-9.63075e-18j 0.0056676-1.12957e-17j -0.0119224-8.35537e-15j -0.000909869+1.73954e-16j -0.00563781-1.84794e-16j 0.00962683+2.0563e-16j 0.00317732-1.00981e-16j -0.00100823+6.7724e-16j 0.00558678+1.06095e-15j -0.00178446-3.07384e-17j 0.000815571-3.12586e-18j 0.000489234+1.71663e-16j -0.00568516+8.43036e-16j 0.00683359+6.14201e-17j -0.0031842-2.98881e-17j 0.00221995+1.44053e-17j -0.00591068+5.14439e-16j -0.00114493-5.38737e-17j -0.0110731+4.13399e-17j 0.000567339+1.56873e-17j -0.00322345-1.37673e-17j -0.0016697-2.48271e-16j -0.00105241-1.10122e-17j 0.00935642+6.64228e-15j -0.00252525-5.38001e-18j -0.00253996-6.02935e-20j 0.00821735-1.49957e-17j 0.00226888-2.59501e-17j -0.00909986-7.9468e-18j 0.00216368+3.43379e-17j 0.00517523+3.58547e-17j 0.00693732+1.09664e-17j -0.00692562-3.13212e-17j -0.00356173-6.54767e-18j 0.00184851-9.54972e-18j 0.00628624+2.33218e-18j 0.00399436+2.72133e-17j -0.00334323+1.60859e-17j -0.000212891-2.3607e-17j -0.00085721+6.11208e-17j 
0.0021684+2.70295e-16j -0.0121848+1.20743e-16j -0.00115667-3.42257e-17j 0.00395759+2.01194e-18j -0.00464902+3.57345e-17j -0.00262729-1.49348e-17j 0.00787564-1.04778e-17j -0.00689123-5.06921e-17j 0.000570518-2.28958e-17j 0.00918186+3.50319e-17j -0.00263624+1.43257e-17j 0.0110964+7.22393e-17j -0.00257727-1.625e-17j -0.0026204+2.32112e-17j 0.0034157+6.37285e-18j 0.00599899+1.64578e-17j 0.01141+1.45845e-17j -0.00388426+6.30404e-17j -0.00381366-3.43851e-18j 0.00241828+6.23112e-17j -0.00957161+4.52441e-17j 0.00674121+1.55356e-16j 0.0127655-4.28564e-17j 0.0072416-5.2594e-17j -0.00623721+8.0777e-17j -0.00578583-1.35668e-16j 0.00505067+8.14214e-17j -0.00777435+1.24396e-16j -0.00290952+1.42698e-16j -0.00128782+7.35496e-17j -0.0033165-2.41773e-16j 0.0107291+7.84796e-17j 0.0138225-2.68162e-16j -0.00260174+6.06087e-17j -0.0156671-1.09376e-14j 0.000819527+2.50354e-16j -0.00437333-1.48373e-16j 0.000107826-4.49022e-17j 0.00381127+6.66127e-17j -0.00629085-1.12515e-15j -0.00568261-1.78558e-15j -0.0129557+1.74795e-16j 0.0102064-2.44612e-17j 0.00147387+2.57049e-16j -0.00918208+1.29116e-15j -0.00129246-6.44258e-17j -0.0055868-1.41807e-16j -0.00456164-1.23488e-16j 0.00432744-4.54181e-16j 0.0119055+5.62342e-18j -0.00635511+7.06069e-17j 0.0103746+4.54443e-19j 0.00147392+2.42524e-17j 0.00804646+1.01533e-15j -0.000850375-1.14382e-16j 0.00420158+2.94398e-15j 0.00343016+2.82808e-17j -0.00241834+3.95435e-17j 0.00699126-5.45217e-17j -0.000175327-9.54877e-18j 0.0024768+4.40873e-17j -0.00204946-1.18855e-17j -0.00614114-4.05811e-17j 0.000566427-3.18549e-17j 0.00208432+4.68497e-17j -0.00989819+2.16114e-17j 0.00171935+1.4776e-17j 0.00499993+2.07561e-18j 0.00183647-3.54717e-17j -0.0019862-2.65502e-17j -0.0113851-1.13335e-17j -0.00525178-1.363e-18j 
0.00111746-2.96438e-16j 0.00572343-1.46521e-16j 0.00248372+2.39504e-17j -0.0070164-6.05534e-17j 0.00352597+1.55466e-17j 0.00293642+5.07429e-18j -0.00678978-2.12828e-17j -0.00453876-7.13065e-17j -0.00411765-3.9052e-17j -0.000549626+4.28199e-17j 0.00559585+5.12271e-17j -0.00791087-8.53731e-17j -0.00278755-3.03512e-17j 0.00642704+4.37172e-17j -0.00812609-4.26807e-17j 0.00112909-2.09125e-17j -0.00385537+1.49435e-17j 0.00290558+6.50133e-18j -0.00029612+1.71003e-17j -0.00547774-1.01697e-16j 0.00630194-6.63472e-18j -0.00457725-1.16639e-16j -0.00620409+7.08936e-18j -0.00211124+2.48856e-17j 0.00305908-2.93936e-17j 0.00257818-1.44654e-17j 0.00226907+4.67064e-17j 0.000662386-8.61317e-17j 0.00817893-1.52691e-17j -0.000970861+8.20261e-17j -0.0014238-4.17686e-17j -0.00229447+5.88475e-17j -0.00623429+1.38179e-16j -0.000350678+1.47848e-17j 0.017791+1.25757e-14j 0.00226856-1.98381e-16j 0.00529422+1.92409e-16j -0.00526478-1.16729e-16j -0.00532238-9.33239e-18j 0.00199204-2.35316e-16j -0.00225584-3.50661e-16j 0.0100537+4.68454e-17j -0.00619907-9.24337e-19j -0.00132047-2.25066e-16j 0.00729973-1.00279e-15j -0.00476207-3.95573e-17j 0.00447982+9.98482e-17j 0.00277118+1.04283e-16j 0.00180641-1.13604e-16j -0.00409784+3.80653e-17j 0.0128965+4.13324e-17j -0.00671743-6.11539e-17j 0.00305811+4.30226e-17j -0.00311138-3.75075e-16j 0.00294158+1.60619e-16j -0.0101487-7.25477e-15j -0.00168255-2.87664e-17j 0.00542423+1.46542e-17j -0.00785527+5.04051e-18j -0.0031407-1.15282e-17j 0.00659733+4.67057e-17j -0.00274166-6.8226e-17j -0.00283674-5.81187e-17j -0.00620537-4.27916e-17j 0.00523526+7.29278e-17j 0.00682296+1.8579e-17j -0.00307433-1.9823e-17j -0.00766178-4.18566e-17j -0.0031623-2.41227e-17j 0.00413461+2.48567e-17j 0.00471051+3.31276e-17j 0.00355536-8.95603e-17j 
-0.00164937+1.61106e-16j -0.000387024+1.08448e-16j -0.00657411+3.87959e-17j -0.00522582-6.87817e-18j 0.00961205-4.23669e-17j -0.00258244+2.6141e-17j -0.00560961-2.26622e-17j -0.00531186+1.12786e-17j -0.00734873+1.24389e-17j -0.0078188-1.71303e-17j 0.00233812-2.52951e-17j -0.00599227+1.87448e-18j -0.00676351+1.77181e-18j 0.0112812-4.97071e-17j 0.00195332+5.54591e-17j 0.00625363-4.01127e-17j -0.00273988+1.87974e-17j 0.00995434-1.32045e-16j -0.00708835-3.91859e-17j -0.00306507-5.34603e-17j 0.0107183-3.13741e-17j -0.00885796-2.1328e-16j -0.0032567+7.85797e-17j -0.00324199+5.20162e-17j 0.00312664+7.90942e-19j -0.00775053-8.66207e-17j -0.000567221+1.24125e-16j -7.27511e-05-8.67556e-17j 0.00528238-7.32645e-18j 0.00402949+1.34151e-16j 0.000111158-6.20688e-17j 0.0115979+1.20262e-16j -0.0105059+9.20586e-18j -0.0133977+5.89494e-18j 0.0150947+1.05332e-14j -0.00479242-3.32283e-16j 0.00879594+3.02033e-16j -0.0148989-2.53427e-16j -0.000133697+1.21382e-16j 0.00483775+7.92324e-16j 0.00362817+1.25589e-15j 0.000300817-1.01406e-16j 2.25914e-05-1.31617e-17j -0.0020434-3.68433e-16j 0.0132733-1.89594e-15j -0.00376704-4.7264e-17j 0.0032642+1.76482e-17j -0.0064863-7.57946e-17j 0.00492617-4.86794e-16j 4.72185e-05-5.19862e-18j 0.0129434-1.31909e-16j 0.000353226-2.76135e-17j 0.0032575-4.44311e-17j 0.00591617+6.97849e-16j -0.00691603-3.29292e-16j -0.00685133-4.83477e-15j 0.00754929-7.28528e-18j -0.00568309-7.95611e-18j -0.0150189+5.24547e-17j 4.90997e-05+3.91323e-17j 0.00738849-6.18975e-17j -0.000170875-2.85636e-18j -0.00257941+3.35521e-17j -0.00671027+3.26155e-17j 0.0103079-5.67367e-17j 0.00601599-1.05937e-17j 0.00183556-2.39073e-17j -0.00257377-1.29539e-17j -0.00890582+1.13226e-17j -0.00117069+1.0583e-17j -0.000201721-5.42905e-17j -0.00314455+2.27635e-16j 
