-5.55017e-17+0.00528069j 1.81821e-16+0.00642088j -1.39961e-17+0.00283912j -1.70078e-18+0.00547813j 7.73811e-18-0.00200862j 1.62292e-17-0.00665583j -1.15019e-17+0.00333437j -8.90047e-18+0.00271666j 1.02649e-17-0.00493816j -8.33058e-18+0.000638312j -2.13702e-17-0.00257598j 9.05132e-17-0.00704374j 7.22668e-18+0.000491212j -1.84676e-17+0.00430305j -8.94949e-17-0.0060864j 1.41145e-15+0.00359991j 2.01909e-17-0.00288983j 5.19433e-17-0.00363781j 5.84841e-17-0.0018029j 2.10275e-17+0.00455908j -1.5889e-17+0.0016031j 3.16066e-18+0.00103342j -4.34153e-16+0.00422756j 1.25217e-16-0.00278654j -5.77817e-17-0.00669876j 1.75276e-17-0.000351449j 2.47355e-17-0.00746084j -1.82036e-16+0.00209666j -7.51752e-15+0.00220762j 1.58139e-16-0.0071273j 1.93904e-17+0.00109934j 6.43463e-17-0.00476902j -1.44732e-16+0.00541187j -5.27309e-17+0.00148662j 2.74195e-17+0.000893653j 2.97656e-17-0.00253236j 2.85343e-17-0.00626695j -1.28372e-16-0.000678514j 1.97194e-17+0.00259164j 3.08466e-17+0.0037266j -9.38795e-17-0.00166094j 9.34265e-18-0.00520532j -2.37591e-17+0.0049636j -1.69527e-17+0.00224424j -1.77234e-17-0.00674662j -4.31369e-17+0.00379795j 7.26092e-18+0.000662469j 1.29597e-17-0.0025107j -8.33892e-18+0.00368887j -1.48477e-17+0.00511962j 1.48125e-17-0.0057557j 3.35628e-18-0.000691912j 8.10928e-19-0.00452154j -1.25416e-17+0.00429111j -1.08234e-15-0.00593801j -2.48481e-16+0.00570066j 
7.90936e-18+0.00137329j 5.48595e-18+0.000210529j 9.339e-18+0.00254038j 2.40206e-18-0.000625997j -4.65178e-18+0.00161923j -3.9862e-18+0.000352144j 3.43886e-18+0.00308763j 5.13979e-18+0.00186299j -8.57136e-18+0.00282076j 9.69319e-18+0.000131058j 2.62786e-18-0.0023953j -1.54026e-17-0.0004311j -1.07011e-17-0.0038547j 1.30926e-17+0.00174768j 7.79488e-17+0.000336351j -8.79601e-16-0.00257482j 6.58187e-18-0.00159881j 4.73172e-18+0.000893961j -2.61927e-17+0.00113744j 3.3449e-17+0.00310926j 4.08028e-17+0.00179511j -1.10486e-17-0.00270817j 3.63973e-16-0.00341904j 2.66797e-16-0.00423665j -1.47711e-17+0.00183545j -7.95542e-18-0.00104102j -2.66691e-18-0.000504017j -2.99328e-17+0.000283319j -1.07671e-15+0.000315155j 2.48974e-17-0.00153613j 1.99386e-17-0.000799047j 4.0568e-17-0.00346127j 6.30607e-17-0.00309536j 2.53686e-19+0.00419814j 3.43063e-17-0.0026829j -1.73319e-17+0.00113668j -4.23952e-18+0.00162203j -1.71011e-16-0.00138571j 7.27681e-17+0.00181712j -1.0805e-17-0.000581348j -1.28627e-16-0.00333884j -1.46674e-17-0.00181219j 1.92856e-17-0.000407248j 1.10913e-17-0.00355995j -2.49585e-17-0.00144217j 6.82494e-18-0.00152281j -2.65796e-18+4.27254e-05j 1.39777e-18-0.00385363j 8.39024e-18-0.000959175j 1.01879e-17-0.00187408j -6.97133e-18-0.00207911j 1.21511e-18-0.0019916j -1.69197e-17-0.00201526j -5.02918e-19-0.00153414j -3.52646e-16-0.00151365j -6.54691e-17+0.000162563j 
2.54766e-17-0.00444376j -1.76117e-16-0.00538635j -1.99436e-18-0.00241003j -1.76842e-17-0.00458616j -1.2481e-18+0.00166547j 1.01549e-17+0.00557683j -6.52911e-18-0.00283164j -4.89109e-18-0.0022995j 5.75417e-18+0.00410796j 4.38365e-18-0.000536743j 3.03655e-17+0.00218771j -4.95705e-17+0.00591117j -2.69817e-18-0.000367226j -2.5732e-18-0.00362835j 9.58076e-17+0.00509954j -1.18303e-15-0.00298869j -4.42687e-18+0.00244164j -3.15603e-17+0.00303995j -4.36687e-17+0.00149855j -3.86293e-17-0.00385881j 4.68881e-18-0.001365j -2.74783e-18-0.000835148j 3.48919e-16-0.0035052j -9.24449e-17+0.00238559j 7.05615e-17+0.00559565j -1.1972e-17+0.00030675j 7.04645e-18+0.00626174j 1.44999e-16-0.00176133j 6.30748e-15-0.00185474j -1.04998e-16+0.00599403j -1.9442e-17-0.000912541j -3.25929e-17+0.00403892j 1.05003e-16-0.00450199j 3.3343e-17-0.00129517j -2.31395e-17-0.000718247j -1.70403e-17+0.00211021j -3.22676e-18+0.00523605j 1.1389e-16+0.000584986j -2.91584e-17-0.00219414j -3.85184e-17-0.00311802j 9.05905e-17+0.00143137j 1.3604e-17+0.00438565j 2.20001e-18-0.00415726j 1.05723e-17-0.00184055j 4.15344e-17+0.00567374j 2.42799e-17-0.00316694j -8.51941e-18-0.000555975j 3.25686e-18+0.00214986j -5.2544e-18-0.003082j -3.82259e-18-0.00427108j 1.12752e-17+0.00485023j 2.27941e-18+0.00060324j 1.85648e-17+0.00381466j -3.06584e-18-0.00358032j 9.35163e-16+0.00499655j 1.88191e-16-0.00478188j 
-4.98817e-17+0.00394418j -2.49803e-17+0.00149747j -1.93976e-17+0.00619362j -4.84655e-17-0.000543285j 5.2915e-18+0.00334027j 6.022e-17-0.000263073j -3.9395e-17+0.00750934j -2.43483e-17+0.00464307j 2.23378e-17+0.00558991j 1.35884e-17+0.000397784j 3.76015e-17-0.00582384j 5.30623e-17-0.00209512j -1.39397e-17-0.00863442j -2.36655e-17+0.00463486j 2.22837e-16-0.000208169j -1.79086e-15-0.00524696j 5.34391e-17-0.00407352j 5.28184e-17+0.00144176j -3.56582e-17+0.00228403j 2.10311e-17+0.00775309j 6.67616e-17+0.00431247j -2.51037e-17-0.00595672j 7.22957e-16-0.00705524j 6.66902e-16-0.0100192j 1.90756e-17+0.00308274j -7.79414e-18-0.00240888j 7.59064e-17-0.00232629j -1.19057e-16+0.00097397j -3.65344e-15+0.00106358j 1.59808e-16-0.00460607j 3.98556e-17-0.00163113j 1.63281e-16-0.00858212j 7.55966e-17-0.00613521j -3.83594e-17+0.00972537j 8.26036e-17-0.00592183j -1.27516e-17+0.00216626j 5.29872e-17+0.00266906j -3.94954e-16-0.00324001j 1.34506e-16+0.0045195j -5.54235e-17-0.000721052j -2.76489e-16-0.00781089j 2.81e-17-0.00492421j -9.36328e-18-0.000130725j 1.24969e-17-0.00768928j 1.49107e-17-0.00433312j -2.46287e-17-0.00283763j -1.17707e-17+0.000201975j 4.49558e-17-0.00910963j -1.65041e-17-0.00158104j -2.4731e-17-0.0034213j 5.29602e-17-0.00561509j 1.76338e-17-0.0046116j 1.54156e-17-0.00527441j -4.13157e-17-0.00278478j -9.03127e-16-0.00436603j -2.46294e-16+0.00127446j 
5.84798e-17-0.00790417j -2.1238e-16-0.0077045j 6.97772e-18-0.0066037j 3.00896e-18-0.00552087j -4.01258e-18+0.000208869j -1.8765e-17+0.00724131j 1.23495e-17-0.00789164j 6.27666e-18-0.0055771j -3.80342e-18+0.00202896j -2.47835e-18-0.000909785j 1.85617e-17+0.00610971j -9.03358e-17+0.00871334j 4.90846e-18+0.00446719j 8.18639e-18-0.00726206j -3.02054e-18+0.00660306j -4.81971e-16-0.00080178j -3.47155e-17+0.00543237j -6.89224e-17+0.00304142j -3.45638e-17+0.000600213j -6.35128e-17-0.00933699j -3.31302e-17-0.00419995j 1.08255e-17+0.00234206j 2.92634e-17-0.000425188j -4.9684e-16+0.00875877j 8.13494e-17+0.00535328j -1.04649e-17+0.00176658j -3.12155e-17+0.00929121j 2.51482e-16-0.00279612j 1.01068e-14-0.0029661j -2.21612e-16+0.0102536j -4.78365e-17-0.000228198j -1.32231e-16+0.0100397j 8.851e-17-0.00221836j 6.30627e-17-0.00720436j -7.6597e-17+0.00247076j -1.34899e-17+0.00144525j -3.20005e-17+0.00513244j 3.71e-16+0.00259531j -1.15297e-16-0.00537252j -1.87786e-17-0.00355254j 2.74383e-16+0.00628351j 3.69289e-18+0.00839032j 6.12966e-18-0.00521128j 5.89619e-18+0.00205375j 4.73338e-17+0.00969035j 4.35838e-17-0.00240522j -4.39012e-18-0.000822345j -1.99179e-17+0.00793924j 1.34891e-18-0.00301531j 7.40875e-18-0.00347562j -1.32037e-17+0.00937584j -6.5894e-18+0.00340231j 1.69931e-17+0.00786441j 1.81443e-17-0.00296104j 1.70787e-15+0.00884811j 3.77618e-16-0.00680848j 
-3.35176e-17+0.00459267j 6.401e-17+0.00317059j -5.12837e-18+0.00544988j -1.69799e-17+0.00137253j 1.19869e-18+0.00179538j 2.56529e-17-0.00234317j -1.64508e-17+0.00657275j -8.42889e-18+0.00427561j 5.43578e-18+0.00249507j 9.73551e-18+0.000497352j 8.16444e-18-0.00509425j 4.19942e-17-0.0038092j -1.10956e-17-0.00615995j -5.422e-18+0.00478221j 1.12537e-16-0.00211899j -8.44782e-16-0.00267651j 3.30815e-17-0.00391478j 4.34166e-17-0.000120379j -1.22518e-17+0.0010889j 4.2746e-17+0.00714686j 5.1864e-17+0.00367387j -1.71245e-17-0.00402521j 3.99651e-16-0.003797j 5.12897e-16-0.00823248j -2.6599e-17+9.14252e-05j -2.6666e-18-0.00187638j 3.58511e-17-0.00411315j -1.37981e-16+0.00139023j -5.09427e-15+0.00149166j 1.40224e-16-0.00567372j 3.83769e-17-0.000838438j 1.18502e-16-0.00782138j 2.41427e-17-0.00274105j -3.42672e-17+0.0075974j 6.90607e-17-0.00404484j -7.41256e-18+0.000767006j 2.73954e-17-7.17757e-05j -3.34767e-16-0.00259029j 1.16556e-16+0.00414479j -1.78436e-17+0.000676485j -2.43027e-16-0.0062527j 2.36548e-18-0.0052855j 2.9275e-18+0.00150819j 7.173e-18-0.00490186j -2.11363e-17-0.00535096j -2.01788e-17-0.000849378j -3.81159e-18+0.000361865j 2.29804e-17-0.0074777j -2.6519e-18+3.49539e-05j -6.78008e-18-0.000849443j 1.99844e-17-0.00596893j 8.89344e-18-0.00359835j -7.45997e-18-0.00532083j -2.07321e-17-0.000651349j -1.03412e-15-0.00511377j -2.3966e-16+0.00277466j 
2.66021e-18-0.00227837j -1.23563e-16-0.00323167j -8.27403e-18-0.000655235j -2.41653e-17-0.00301187j 1.56621e-18+0.00154369j 2.24672e-17+0.00353024j -1.48163e-17-0.000736617j -1.04247e-17-0.000806486j 1.12987e-17+0.00342838j 3.97838e-18-0.000286449j 2.86763e-17+0.000565933j -1.60154e-17+0.00348188j -2.71848e-18-0.00147099j -1.05831e-17-0.00165783j 9.991e-17+0.00323275j -1.01625e-15-0.0026632j 8.71602e-18+0.00097896j -8.89649e-18+0.00215127j -3.14725e-17+0.0012857j -2.80902e-17-0.00135888j 1.00278e-17-0.000255944j -5.42158e-18-0.00138703j 3.23344e-16-0.00325251j 4.11724e-17+9.19485e-05j 5.46732e-17+0.00402125j -7.95927e-18-0.000148588j 2.39757e-17+0.00367308j 7.32488e-17-0.000987425j 3.50974e-15-0.00103436j -3.56554e-17+0.00317544j -7.64785e-18-0.00081732j 9.28749e-18+0.00135543j 7.31578e-17-0.00375853j 1.24725e-17+0.000563608j -2.90185e-18-0.00130724j -1.03358e-17+0.00166016j 1.19201e-17+0.00373196j 1.76482e-17-8.956e-05j -3.05046e-18-0.000756769j -3.6537e-17-0.00209805j 2.15944e-17-0.000202401j 1.93167e-17+0.0021009j -5.35549e-18-0.00267841j 7.46392e-18-0.00227828j 3.68833e-17+0.00300961j 8.34773e-18-0.00243234j -7.89842e-18-0.000326784j 1.2901e-17+7.13496e-05j -9.48919e-18-0.00219811j -1.0992e-17-0.00322229j 2.21129e-17+0.00229923j 5.56547e-18-0.00027423j 1.9987e-17+0.00168546j -1.20866e-17-0.00268924j 4.76301e-16+0.00257165j 7.86596e-17-0.00287687j 
-1.35231e-16+0.00800674j 2.08131e-16+0.00951591j -5.46321e-17+0.00457598j -5.16915e-17+0.00799747j 2.41944e-17-0.00272321j 8.49446e-17-0.00977826j -5.83571e-17+0.00538987j -4.42917e-17+0.00429314j 5.08982e-17-0.00686956j -1.73086e-17+0.00096257j 1.22209e-18-0.00416546j 1.99257e-16-0.0104691j 1.74687e-17+0.00014541j -7.17957e-17+0.00661903j -6.42039e-17-0.00893954j 1.92721e-15+0.00492986j 6.34724e-17-0.00450917j 1.08718e-16-0.00523883j 9.55983e-17-0.00249185j -1.74135e-17+0.00720214j -3.85167e-17+0.0026381j 2.41997e-18+0.00111886j -6.14805e-16+0.00572991j 2.65717e-16-0.00475361j -3.06111e-17-0.00961843j 3.15275e-17-0.000675801j 1.08194e-16-0.0110962j -2.94119e-16+0.0031396j -1.1288e-14+0.00330829j 3.09737e-16-0.0107589j 2.39781e-17+0.00150357j 1.57829e-16-0.00756522j -2.44856e-16+0.00752795j -1.06067e-16+0.00282772j 4.63111e-17+0.000916214j 6.13934e-17-0.00356944j 9.51203e-17-0.00901273j -2.0427e-16-0.00121078j 9.49491e-18+0.00410157j 1.07619e-17+0.00541703j -1.31073e-16-0.00295587j 6.68068e-17-0.00796147j -7.76204e-17+0.00727039j -3.24942e-17+0.00277915j 3.85618e-17-0.0101824j -9.33537e-17+0.00538072j 3.93351e-18+0.000984957j 5.60618e-17-0.00428852j -4.25961e-17+0.00530443j -6.2337e-17+0.00728008j 8.21373e-17-0.0088146j 1.84008e-17-0.00132176j 4.81046e-17-0.00698203j -5.38767e-17+0.00610745j -1.59067e-15-0.00899879j -4.31188e-16+0.00844485j 
1.98791e-17-0.00107593j 9.86645e-17+0.00143997j 1.13101e-17-0.0039722j 4.10799e-17+0.00274573j -1.55304e-18-0.00362393j -4.51349e-17-0.00256683j 2.92018e-17-0.00486117j 1.747e-17-0.00273152j -1.5369e-17-0.00672463j -1.46252e-17-6.42517e-05j -4.11971e-17+0.00377424j -8.25631e-18-0.00120272j 1.44006e-17+0.00739993j 1.3311e-17-0.00206064j -2.24733e-16-0.00237422j 2.0837e-15+0.00587871j -3.70039e-17+0.00218447j -2.31565e-17-0.00272403j 5.38172e-17-0.00265775j -7.19905e-18-0.00455162j -6.16747e-17-0.00292217j 2.22564e-17+0.0053958j -7.83302e-16+0.00764812j -5.04413e-16+0.00718177j -4.17014e-17-0.00537258j 1.36365e-17+0.00186j -5.49428e-17-0.00118469j 2.35925e-17+6.61048e-05j -1.02e-16+3.78858e-05j -6.90204e-17+0.000854462j -2.48736e-17+0.00181925j -1.10726e-16+0.0051545j -1.22417e-16+0.00737727j 1.06922e-17-0.00748104j -5.73675e-17+0.00530822j 2.25141e-17-0.00286496j -3.37311e-17-0.00484715j 2.75031e-16+0.00241561j -1.02948e-16-0.00268089j 6.00356e-17+0.00216069j 1.90311e-16+0.0058129j -2.10738e-17+0.00192405j -8.50885e-19+0.00218661j -1.72491e-17+0.00734622j -2.17916e-17+0.00078638j 3.3371e-18+0.00395412j 1.30287e-17+0.000109011j -3.30776e-17+0.00653933j 1.11584e-17+0.00286145j 1.55845e-17+0.00499367j -3.96714e-17+0.00226933j -1.36652e-17+0.00355283j -1.39123e-17+0.00250206j 3.01789e-17+0.00411651j 2.9771e-16+0.00115228j 1.02751e-16+0.00132431j 
1.42026e-17-0.000258631j 1.01595e-19-0.000399848j 8.0558e-18-3.3623e-05j 9.51087e-18-0.000388272j -3.28596e-18+0.000223668j -1.27854e-17+0.000447849j 8.76955e-18-3.3397e-05j 6.83888e-18-6.53924e-05j -8.08204e-18+0.000482015j 2.30994e-18-3.33066e-05j -4.52989e-18+2.52194e-05j -1.94007e-17+0.000426926j -2.66115e-18-0.000257049j 1.06419e-17-0.000173971j -2.11397e-19+0.000410372j -1.37345e-16-0.000381722j -7.01611e-18+9.19642e-05j -8.90508e-18+0.000285817j -7.74561e-18+0.000182276j 1.06098e-17-0.000110748j 7.36802e-18+2.11696e-06j -7.39784e-19-0.000224777j 5.44537e-17-0.000471403j -1.98128e-20-6.89919e-05j -7.80334e-18+0.000537385j -2.86827e-18-3.83443e-05j -1.52146e-17+0.000449434j 1.38091e-17-0.000118012j 4.23658e-16-0.000123272j -2.22299e-17+0.00036764j 1.35455e-18-0.000117316j -1.23524e-17+0.00010363j 2.0563e-17-0.000528488j 8.67461e-18+0.000150182j 1.26083e-19-0.000214327j -6.67012e-18+0.000229057j -1.21017e-17+0.000497181j -3.83679e-18-3.75159e-05j 8.70891e-18-6.00508e-05j 3.58954e-18-0.000273227j -6.53791e-18-8.87201e-05j -1.17796e-17+0.000228115j 1.11459e-17-0.000342446j 3.44253e-18-0.000352334j -1.31274e-17+0.000348701j 8.90061e-18-0.000332887j 5.73235e-19-4.00252e-05j -7.61247e-18-6.42899e-05j 6.92253e-18-0.00029291j 9.38921e-18-0.000438277j -1.28194e-17+0.000247828j -2.62325e-18-7.21031e-05j -1.02867e-17+0.000172342j 7.37013e-18-0.000365206j 3.74205e-17+0.000292613j 2.22721e-17-0.000356422j 
8.80911e-18+0.000656229j 1.77707e-16+0.00379406j 1.16152e-17-0.00334708j 4.99865e-17+0.00489106j -5.86265e-19-0.00464665j -5.07808e-17-0.00510397j 3.2747e-17-0.0041447j 1.96932e-17-0.00203689j -1.75269e-17-0.00904186j -1.80751e-17+0.000151063j -5.61019e-17+0.00322241j 1.44196e-17-0.00375117j 1.72207e-17+0.00823766j 1.35477e-17-0.000755961j -2.82583e-16-0.00469673j 2.76355e-15+0.00765605j -3.71647e-17+0.00138051j -1.09081e-17-0.00422991j 7.73938e-17-0.00352204j 5.6887e-18-0.00338298j -7.02663e-17-0.00263048j 2.54275e-17+0.00624055j -1.00105e-15+0.00980251j -5.11289e-16+0.00686441j -7.21359e-17-0.00817771j 2.01395e-17+0.00190605j -5.97526e-17-0.00387599j -3.49137e-17+0.00079835j -2.71271e-15+0.000806022j -2.89296e-17-0.00153734j -1.9505e-17+0.00236418j -1.0505e-16+0.00396753j -1.78855e-16+0.00991747j -3.31145e-18-0.00764097j -5.31204e-17+0.00609666j 3.25145e-17-0.00400063j -3.31553e-17-0.0074553j 2.5408e-16+0.00239849j -1.0183e-16-0.002025j 8.0014e-17+0.00364651j 1.7181e-16+0.00576195j -2.61915e-17+0.000294512j -3.84858e-18+0.00410326j -2.36115e-17+0.00878636j -3.79021e-17-0.0014797j -7.72079e-18+0.00562644j 1.74662e-17+0.000348324j -3.58626e-17+0.00625957j 1.29627e-17+0.00439741j 1.67486e-17+0.0072176j -4.52841e-17+0.000480285j -1.52851e-17+0.00363367j -2.0666e-17+0.00116152j 3.26797e-17+0.00597431j -5.74952e-17-0.000800693j 3.22938e-17+0.00341848j 
-2.57281e-17+0.00559426j 2.35369e-16+0.00692292j 6.78148e-18+0.00285859j 2.97384e-17+0.00597312j 1.1284e-19-0.00230512j -2.16206e-17-0.00722344j 1.41482e-17+0.00334862j 1.04267e-17+0.00278228j -1.19439e-17-0.00557109j -5.66166e-18+0.000679108j -4.40929e-17-0.00258617j 5.55725e-17-0.00757792j 3.30601e-18+0.000849937j 8.77236e-18+0.00450655j -1.39268e-16-0.00660663j 1.61462e-15+0.00410422j 3.32847e-19-0.00299132j 3.56906e-17-0.0040061j 5.6946e-17-0.00204288j 5.42802e-17+0.00467062j -6.96084e-18+0.00158425j 4.70635e-18+0.00134113j -4.81243e-16+0.00485252j 8.72255e-17-0.00266138j -9.77686e-17-0.00739259j 1.522e-17-0.000293736j -1.92615e-17-0.00802272j -1.80991e-16+0.00224284j -8.02257e-15+0.00236014j 1.22432e-16-0.00757679j 2.4225e-17+0.0012544j 2.9842e-17-0.00486842j -1.35642e-16+0.00610585j -3.89194e-17+0.00125949j 2.6384e-17+0.00118797j 2.07572e-17-0.00283129j -3.19229e-18-0.00690819j -1.31716e-16-0.000618736j 3.49099e-17+0.00265094j 5.55149e-17+0.0040762j -1.08119e-16-0.00151901j -2.41023e-17-0.00547648j 1.86085e-18+0.00539887j -1.33906e-17+0.0027204j -6.1026e-17-0.00717309j -2.75237e-17+0.00423122j 1.21678e-17+0.000712529j -9.65256e-18-0.00239492j 1.05229e-17+0.00406668j 1.00077e-17+0.00568889j -2.27347e-17-0.00604929j -4.97796e-18-0.000583079j -2.94427e-17-0.00472058j 9.11134e-18+0.00476522j -1.17991e-15-0.00629315j -2.28334e-16+0.0061484j 
8.43637e-17-0.00534585j -1.08439e-16-0.00554269j 3.34796e-17-0.00405646j 3.88365e-17-0.00420032j -1.40559e-17+0.000628322j -5.94931e-17+0.00537128j 4.03823e-17-0.00483237j 2.92344e-17-0.00350895j -3.21503e-17+0.00230584j 5.73727e-18-0.000623264j -9.22417e-18+0.00373979j -1.19491e-16+0.00621167j -5.67518e-18+0.00211559j 4.35332e-17-0.0047686j -2.00775e-17+0.00490234j -5.91079e-16-0.00134077j -4.70101e-17+0.00348139j -7.14389e-17+0.00247548j -4.23924e-17+0.00077126j 2.45704e-18-0.00587742j 3.27542e-18-0.00252712j 5.04943e-18+0.000906975j 1.48902e-16-0.00131519j -3.12392e-16+0.00512512j 1.35078e-17+0.00443423j -1.49118e-17+0.000978827j -7.577e-17+0.00661059j 1.89173e-16-0.00195068j 7.05127e-15-0.00206496j -2.06414e-16+0.00700701j -2.33724e-17-0.000401083j -1.25374e-16+0.00628508j 1.12368e-16-0.00252441j 6.64204e-17-0.00400569j -4.60965e-17+0.00100804j -2.94476e-17+0.00138576j -6.34195e-17+0.00421079j 2.1153e-16+0.00148028j -4.02757e-17-0.00337363j 7.22868e-18-0.00275532j 1.42202e-16+0.00358864j -4.16858e-17+0.00557037j 4.30906e-17-0.00391075j 1.41707e-17+0.000446651j -2.26034e-17+0.00662494j 5.59589e-17-0.00219769j 6.61351e-19-0.000585643j -4.07096e-17+0.00464164j 2.63325e-17-0.00247567j 3.88128e-17-0.00307969j -5.61332e-17+0.00620876j -1.40561e-17+0.00188907j -2.84936e-17+0.00512806j 3.86431e-17-0.00260535j 1.0943e-15+0.00599122j 2.94835e-16-0.00490499j 
-1.20761e-17+0.00371266j 1.04011e-16+0.00333403j 6.42162e-18+0.00345357j 9.18009e-18+0.00219292j -2.14436e-18+0.000319924j -5.264e-18-0.0029947j 3.94146e-18+0.00414021j 4.97437e-18+0.00284536j -7.9101e-18-0.000151744j 4.78852e-18+0.000420514j -1.36843e-17-0.00320658j 2.10762e-17-0.00381932j -6.46425e-18-0.00287564j 9.06752e-18+0.00353376j 9.77819e-18-0.0027269j -1.18442e-17-0.000308735j 9.94866e-18-0.00271702j 2.43221e-17-0.00106942j 5.48803e-18+3.16188e-05j 4.61362e-17+0.00476115j 2.8626e-17+0.00224178j -7.28326e-18-0.00168117j 8.50746e-17-0.000682274j 2.70864e-16-0.0047996j -4.97023e-17-0.00181616j 1.08791e-18-0.00101514j -1.71502e-18-0.00408381j -1.10525e-16+0.00126223j -4.57138e-15+0.00134266j 8.62543e-17-0.00475424j 2.69299e-17-0.000104591j 5.5278e-17-0.0051493j -1.36983e-17+0.000163058j -2.11773e-17+0.00412795j 4.11518e-17-0.0017296j -2.61749e-18-0.000328419j 1.89201e-18-0.00177601j -2.03373e-16-0.00145508j 7.35564e-17+0.00274666j 1.18677e-17+0.00136601j -1.54684e-16-0.00351884j -1.62597e-17-0.0040305j 1.12964e-17+0.00211633j 2.10457e-18-0.00177348j -4.00845e-17-0.00449068j -1.07365e-17+0.000639712j 2.46975e-18+0.000360974j 1.53245e-18-0.0043539j 7.81857e-18+0.00104183j 7.7603e-18+0.00100683j -8.33316e-18-0.00451758j 4.75024e-19-0.00195173j -2.13462e-17-0.00385783j -8.36274e-19+0.00087354j -8.28479e-16-0.00415007j -1.66533e-16+0.00294036j 
6.14077e-17-0.00603928j -1.47707e-16-0.0059795j 1.60985e-17-0.00493108j 1.64073e-17-0.00434866j -7.27487e-18+0.000295739j -3.21694e-17+0.00566525j 2.16199e-17-0.00588855j 1.4243e-17-0.00418773j -1.40299e-17+0.00181123j 6.77143e-19-0.000697354j 5.59622e-18+0.00455851j -9.0581e-17+0.00674659j 5.87721e-19+0.00316003j 2.04618e-17-0.0055087j -1.16881e-17+0.00516717j -4.40417e-16-0.000835821j -3.56214e-17+0.00409681j -6.2013e-17+0.00244082j -3.27391e-17+0.000560719j -3.17064e-17-0.00701175j -1.65002e-17-0.00312141j 7.68139e-18+0.00160022j 6.06328e-17-0.000612128j -3.76141e-16+0.00646898j 4.61588e-17+0.00431768j -1.07129e-17+0.00128941j -4.46873e-17+0.00719038j 1.99082e-16-0.00215306j 7.78421e-15-0.00228275j -1.90712e-16+0.00785455j -3.34485e-17-0.000243332j -1.15451e-16+0.0075298j 8.5433e-17-0.00198123j 5.70045e-17-0.00526227j -5.69791e-17+0.00170248j -1.75337e-17+0.00121839j -4.02633e-17+0.00412824j 2.71602e-16+0.0019061j -7.51959e-17-0.00403227j -6.21837e-18-0.00281294j 1.95443e-16+0.0046162j -1.37878e-17+0.00638158j 1.90738e-17-0.0040897j 8.05518e-18+0.00130577j 1.56156e-17+0.0074239j 4.30684e-17-0.00199734j -1.8465e-18-0.00063656j -2.56639e-17+0.0058626j 1.05692e-17-0.00242585j 1.83443e-17-0.00285938j -2.80119e-17+0.00712671j -8.74087e-18+0.00248441j -2.00811e-18+0.00595554j 2.3956e-17-0.0024309j 1.28322e-15+0.00676246j 3.03737e-16-0.00528602j 
-3.89286e-17+0.00541823j 2.16603e-16+0.00680112j -2.43171e-18+0.00265005j 1.72044e-17+0.00592012j 3.64925e-18-0.00237352j -6.21784e-18-0.00713323j 3.63213e-18+0.00309712j 2.25603e-18+0.00261862j -2.2999e-18-0.00566593j -7.75251e-18+0.000660038j -3.5783e-17-0.00239124j 7.20217e-17-0.00743165j 5.96582e-18+0.00108527j -3.38922e-18+0.00432338j -1.2859e-16-0.00652504j 1.64004e-15+0.00420613j 7.75712e-18-0.00284144j 4.23502e-17-0.00400113j 6.09086e-17-0.00208431j 3.84062e-17+0.00439706j -1.45793e-17+0.0014437j 5.20452e-18+0.00149484j -5.04002e-16+0.00499718j 7.84192e-17-0.00234652j -8.15889e-17-0.00739541j 1.7139e-17-0.000222j -1.45868e-18-0.00786479j -1.81216e-16+0.0021895j -7.83297e-15+0.00230292j 1.36325e-16-0.00735926j 2.07171e-17+0.00128633j 4.03894e-17-0.00456906j -1.47344e-16+0.00621004j -4.51134e-17+0.000969025j 2.39144e-17+0.00134244j 2.6369e-17-0.00286035j 1.0024e-17-0.00690481j -1.15961e-16-0.000519687j 2.23154e-17+0.00249229j 4.73656e-17+0.00404997j -9.16502e-17-0.00127992j -9.50087e-18-0.00527398j -1.03374e-17+0.00534073j -1.60906e-17+0.00290748j -4.19892e-17-0.00696794j -3.4908e-17+0.0042633j 1.06119e-17+0.000698634j -7.63646e-19-0.00210893j 2.23174e-18+0.00406497j -8.9182e-19+0.00572083j -7.18576e-18-0.00582062j -1.78949e-18-0.000445509j -1.5998e-17-0.0045168j 5.17763e-19+0.00478967j -1.12403e-15-0.00609714j -2.33602e-16+0.00604179j 
