-4.2293e-15-0.00800953j -2.79324e-16-0.0169359j 5.74547e-20+0.00186465j 1.02784e-18-0.00813576j -2.26018e-18+0.0086174j -1.03967e-17-0.012524j -3.18467e-18+0.00157311j 6.23862e-18+0.00953739j 6.04853e-18+0.00986214j -1.01026e-17-0.00310401j 4.27072e-17+0.00792116j -5.91635e-19-0.00533943j 2.14784e-18-0.00665589j -5.89346e-18+0.00532477j 3.13277e-18-0.00356968j -4.30395e-17+0.00836918j 1.11614e-16-0.0131998j 5.87892e-17-0.00170285j 1.09081e-17+0.0024455j 3.4424e-17+0.00848731j 5.09873e-18-0.0011898j -4.19117e-17-0.00930195j 1.18818e-17+0.00719986j -4.39698e-17-0.0106883j -4.333e-17+0.00777526j -2.24231e-17+0.00272503j -7.91689e-19-0.00538863j -4.1178e-17-0.000318852j -1.49522e-17+0.005184j -5.61104e-17-0.0026054j -8.95611e-17+0.00590649j -2.20529e-16+0.0089004j 2.26804e-17-0.00587097j -1.57093e-16-0.00398964j -1.17886e-16+0.017209j -4.50834e-16-0.00545635j 5.44165e-17+0.00878476j -2.00841e-15+0.00620924j -4.21216e-14-0.00964316j -3.71895e-14-0.00639923j 3.55855e-17-0.00564161j 1.24469e-15-0.00919139j 8.13905e-18-0.00941525j -1.80562e-17-0.00362998j 9.72654e-17-0.00141724j -5.2108e-16+0.0072304j 2.89766e-17+0.0062315j -5.89964e-17-0.00477449j -2.61029e-17-0.00892221j -1.31339e-16+0.0039838j -8.32313e-17+0.000462545j -5.96732e-17+0.00476638j -3.1261e-17-0.00477992j -3.33769e-17+0.0166227j 1.31167e-17+0.00655051j 1.94389e-17+0.00596556j -1.49447e-16+0.0109233j 9.99831e-18-0.000860762j -2.05763e-17+0.00334885j -4.84848e-18-0.00496474j -1.3108e-17+0.00432255j 4.99778e-17+0.00937465j 4.17239e-19-0.00323676j 3.49105e-18+0.00782259j -5.96756e-19-0.0056062j 1.21871e-17-0.00326914j -1.58478e-17+0.0103747j -3.12548e-18-0.00131511j 4.57391e-18+0.00164767j 4.9543e-18+0.011618j 4.28406e-17+0.0118293j -4.32628e-18-0.00745003j -3.15646e-18+0.00274806j -1.58649e-17-0.00280973j 5.96642e-17+0.00994152j -4.29181e-16-0.0131012j 6.46032e-15+0.0126362j 
-1.55949e-15-0.00292526j -1.08354e-16-0.00697858j 1.9134e-17+0.000778282j -9.97069e-18-0.00497911j 1.0595e-17+0.0042644j -1.36505e-17-0.00751082j -1.91347e-17+0.00176867j -5.66828e-18+0.00036049j 1.40029e-17+0.00357073j 2.91979e-18+0.00196928j -6.57408e-18+0.00027799j -5.94112e-18-0.00318722j 1.38322e-18+0.00275236j 6.05816e-20-0.00272029j -5.83776e-18+0.00302977j -2.68267e-17+0.00610892j 5.29546e-17-0.00622644j 3.39478e-17-0.00448235j -7.82441e-19-0.00312571j 1.80165e-17+0.00201321j -5.2719e-17-0.00324575j -2.40782e-17+0.000501327j -3.42784e-18+0.00504584j -1.80545e-17-0.0075818j -3.56774e-17+0.010291j -7.02066e-18+0.00191871j -1.69575e-17+0.000860285j 1.92905e-16-0.00195835j 6.50611e-17+0.00493534j -3.7668e-17-0.00112287j -1.22092e-16+0.00382695j -1.54485e-16+0.00725599j 2.21126e-17-0.00453368j -1.5375e-16-0.00895709j 6.47142e-19+0.00189111j -2.42642e-16-0.00247856j 6.83387e-17+0.00739694j -4.61723e-15+0.00560342j -4.13617e-15+0.000551208j -1.56717e-15-0.00148964j 5.5009e-17-0.005625j 7.66736e-16-0.00572212j -1.28263e-16+0.00244594j 1.62096e-16-0.00867892j 1.19896e-16-0.00202j -4.61862e-16+0.00634824j -1.62496e-17+0.00398693j -6.53408e-17-0.00297828j -6.50618e-19-0.00297216j -1.74924e-16+0.00375832j -2.74546e-17+0.00427471j 3.31435e-17+0.0022407j -2.24933e-17-0.00854327j -2.52015e-17+0.0108136j 9.01593e-18+0.00471391j -4.27374e-18-0.00229368j -3.77203e-17+0.00351579j 5.49395e-18+0.00228586j -1.31764e-17+0.00628773j 3.08646e-18+0.000638626j -3.2245e-17+0.00128837j 4.23135e-17+0.00675804j 1.13248e-17+0.00330545j 6.04647e-18-0.00137721j 9.35176e-18+0.00320145j 2.68945e-18-0.00194566j 7.05204e-19+0.00168406j 2.62168e-17+0.002961j -1.22199e-17-0.00100348j 2.25738e-18+0.00155303j 4.32513e-17+0.00748987j 7.38764e-18-0.00466186j -1.20969e-17+0.000982777j 4.51851e-18-0.00199342j 5.66805e-17+0.0058196j -1.80636e-16-0.00483712j 2.79736e-15+0.00551435j 
3.12427e-15+0.00644158j 2.1455e-16+0.00437882j 1.97184e-17+0.00669186j 6.63939e-18-0.00146566j -1.74376e-18+0.000816592j 4.94733e-18-0.00014355j -1.44954e-18-0.00613563j -9.32857e-18-0.00816612j -5.12148e-18+0.000779369j 1.13724e-17+0.00284743j -5.13294e-17-0.00722872j -3.74285e-18-8.59729e-05j 2.31724e-18+0.00673186j 9.06755e-18-0.00780031j -6.39642e-18+0.00488887j 3.5255e-17-0.0018678j 6.96805e-17-0.00094127j 4.42592e-17-0.0066439j -4.21821e-18-0.000794984j -1.62248e-17+0.000264014j -1.19377e-16-0.00943412j 1.00008e-17+0.00528904j -1.16297e-17-0.00105541j 2.25041e-17+0.00538658j -2.32719e-17+0.00489209j -4.74147e-18+0.00416227j 8.87407e-17+0.000862042j 9.27899e-17+0.000639752j 9.57616e-17+0.00934357j -2.58538e-17-0.00358305j -7.2831e-17-0.00145884j 4.65403e-20+0.00046884j -1.85639e-17-0.00217485j -5.37607e-17-0.00486626j 4.36031e-18-0.00633678j -5.81224e-16-0.00719789j 1.47642e-17+0.00161466j -2.36703e-15+0.000208849j 2.78096e-14+0.00763671j 2.63574e-14+0.00353275j -6.98036e-17+0.00153838j 1.169e-15-0.00709449j -1.75681e-16+0.0140422j 1.82102e-16-0.00423369j 3.19776e-17+0.00192001j 8.91361e-17-0.00116014j -1.09158e-17-0.00095218j 2.59097e-17-0.00352721j 2.47767e-17-0.0048461j -1.58637e-16+0.00246282j -8.4805e-18+0.00698691j -2.1316e-17+0.00296241j -2.11584e-17-0.00169422j 4.71197e-18+0.000446626j -2.76154e-17-0.0011471j -2.92556e-17-0.00839574j -4.60525e-17+0.00233124j -5.87843e-18+0.0074528j -1.86247e-17+0.00629283j 2.88131e-18+0.000205183j 8.80477e-18-0.00774729j -6.39187e-18-0.000530024j 5.67281e-18+0.0054671j -4.09822e-18-0.00546766j 1.13987e-17+0.00744478j -9.63814e-18+0.00218328j -7.82976e-19-0.00476333j 2.9072e-17+0.00460343j -2.26143e-18-0.00722483j -7.29345e-18-0.00601588j 4.9237e-18+0.00386966j 3.15672e-18+0.00481523j -2.97878e-18-0.00490695j 1.10426e-19+0.00377099j 2.08391e-17+0.0048786j 8.16642e-17+0.00811034j -1.16512e-15-0.00188399j 
2.7994e-15+0.00596659j 1.45391e-16+0.00254124j -1.36809e-17+0.00794032j -1.94606e-18-0.00179981j 7.67085e-18+0.00172799j -2.34945e-17-0.000449367j 4.19015e-17-0.00754422j 3.98655e-17-0.00561472j 4.31756e-18+0.00266298j -2.08235e-18+0.000669387j 1.84408e-18-0.00516108j -1.48942e-17-0.000229822j -2.35767e-17+0.00312265j 3.73669e-17-0.00492554j -1.69338e-17+0.00211661j 7.41225e-17-0.00267j 6.43234e-17-0.00249336j 6.55993e-17-0.00537593j -3.39145e-18+0.00217126j -3.01331e-18+0.00252395j -7.15932e-17-0.00917626j -1.96503e-17+0.00184577j 2.02282e-17-0.00152648j -3.59219e-17+0.00670651j -3.5165e-18+0.00207665j -1.9151e-17+0.00464747j 1.06386e-16-0.00183142j -4.67647e-17+0.00189129j 4.15111e-17+0.0096285j -1.92333e-17-0.00445787j -1.73352e-17-0.00172632j 3.79077e-17-0.000524555j -3.64874e-17-0.00195983j -3.62276e-17-0.0013437j 3.85508e-18-0.00131866j -6.77757e-16-0.00890137j 1.83898e-17+0.000648133j -4.88526e-16-0.000858416j 1.69677e-14+0.0043624j 1.56849e-14+0.00235777j -1.29995e-16+0.00311357j 1.35908e-15-0.00820613j -1.73686e-16+0.0105541j 8.27088e-17-0.000651315j -1.70576e-17+0.00294084j 2.19504e-16-0.00249236j 3.2134e-17-0.0011149j 4.93197e-17-0.00407757j 2.06269e-17-0.00732808j -1.16732e-16+0.00201221j -4.23094e-17+0.00538762j -7.22931e-17+0.00391272j -4.54775e-17+0.00169061j 5.43976e-17+0.000333254j -7.02236e-18-0.00168428j 1.123e-17-0.00562166j -7.91222e-17+0.00492242j -3.11958e-17+0.00667969j -2.55044e-17+0.00447137j -4.50131e-18-0.00226132j 6.60781e-17-0.00792628j 1.70139e-17-0.00114347j -1.68052e-17+0.00273716j 1.89538e-17-0.00209169j -2.01785e-17+0.00408299j -2.57451e-17+0.0024195j 2.68287e-17-0.00223505j 3.14932e-18+0.00277719j 3.60123e-17-0.00693465j 3.3053e-17-0.00306521j 1.26437e-17+0.00444561j -4.41244e-17+0.00548029j 2.92096e-17-0.00512595j -3.37982e-17+0.00446375j 1.80935e-17+0.00591443j -2.74407e-17+0.00701185j -4.42829e-16-0.000512699j 
4.37744e-15+0.00868098j 2.84731e-16+0.0119182j 6.51833e-18+0.00471939j 7.01386e-18+0.00549365j -2.85681e-18-0.0047156j 6.44821e-18+0.00997525j 1.36129e-17-0.00785041j 7.34144e-18-0.00542275j -4.4096e-18-0.00329134j -3.61106e-18-0.00163808j -2.04976e-17-0.00484366j -1.24816e-18+0.00420645j -7.39828e-18-0.000473973j 6.66821e-18-0.000771642j 1.01502e-18-0.00182914j 7.04149e-17-0.0101825j -3.3579e-17+0.00696234j -2.05597e-17+0.00168103j 1.29182e-17+0.00519971j -1.60943e-17-0.0013659j -3.17091e-17-0.0026712j 2.66402e-17+0.00157674j 4.38651e-18-0.00793709j 4.27435e-17+0.015159j 4.3117e-17-0.0117534j 1.81924e-17+0.000826778j 8.79613e-17-0.00191613j -2.5438e-16+0.00381384j -4.06733e-18+0.00058005j 1.52239e-17-0.00167127j 1.31369e-16-0.00647774j 2.2538e-16-0.0100553j -6.07194e-17+0.00462858j 1.79673e-16+0.0103223j 5.13146e-18-0.00482258j -2.04333e-16-0.0030253j -8.02285e-17-0.00935512j 5.45573e-15-0.00803906j 2.13245e-14+0.00339661j 1.67911e-14+0.00412797j -1.43358e-16+0.00967271j -8.54918e-17+0.00178657j 7.85294e-17+0.00561164j -1.2832e-16+0.010459j -1.50294e-16+0.00475922j 7.52564e-16-0.0102426j 3.06696e-17-0.00625293j 1.03849e-16+0.00107137j -1.64258e-17-0.000954707j 1.45733e-16-0.00347298j 3.21329e-17-0.0013075j -7.06417e-17-0.000289914j 1.60775e-17+0.0121179j 6.32643e-17-0.0144663j -3.14253e-17-0.00758908j -1.35773e-17-0.0018625j 2.31977e-17-0.00165794j 7.34384e-19+0.00219298j 1.44114e-17-0.00470114j -1.95944e-17-0.00199911j 4.72438e-17-0.00779012j -5.73394e-17-0.00994392j -1.67678e-17-0.00173981j -1.94793e-18-0.000554062j -9.93667e-18-0.000411022j -8.70271e-18+0.00445078j 7.68218e-18-0.00463136j -1.91451e-17-0.0014612j 6.84454e-18-0.00401902j 4.52833e-18-0.00519279j -3.30402e-17-0.00694926j -7.68182e-18+0.0103969j 9.22879e-18-0.00521657j -3.73847e-18+0.00597108j -3.7454e-17-0.00365786j 2.8006e-16+0.0122432j -4.33308e-15-0.00825129j 
1.77908e-15+0.00365894j 9.00767e-17+0.003288j 6.95736e-18+0.0032603j -9.34782e-18+0.000229642j 1.27595e-17-0.000333526j -1.85837e-17+0.00137813j 8.64348e-18-0.00351278j 1.79676e-17-0.00373649j 1.3115e-17-9.48593e-05j -2.6119e-18+0.000729983j -4.55749e-18-0.00332292j -1.06453e-17+0.00057087j -1.41349e-17+0.00229176j 1.68257e-17-0.00290907j -9.92673e-18+0.00144183j 3.96356e-17-0.00221717j 4.88174e-19+0.000582072j 1.43062e-17-0.0021947j 4.06081e-18+0.000595801j 5.3492e-18+8.40846e-06j -4.55129e-17-0.00392312j -1.02089e-17+0.00205442j 9.84218e-18-0.00157031j -7.61785e-18+0.00428677j 9.51802e-18+1.75585e-06j 2.85068e-18+0.00170826j 3.8427e-17-8.14529e-05j -9.58996e-18+0.000853055j 3.75016e-17+0.00361155j -9.84676e-18-0.00163138j 4.40463e-18-0.00150074j 4.87975e-17-0.00132904j -2.52682e-17-0.000136471j 1.54612e-18-0.000166046j 3.16397e-17-0.00284446j -2.58479e-16-0.00322652j 7.75225e-18-0.000795305j 2.02499e-19-0.00113792j 1.30189e-14+0.00320926j 1.18298e-14+0.0018715j -5.98365e-17+0.00205603j 4.24425e-16-0.00246173j -7.45944e-17+0.00592933j 4.03588e-17+9.4511e-05j -1.52964e-17+0.00146069j 1.6115e-16-0.0019849j 1.28032e-17-0.00127262j 1.97043e-17-0.00119724j -5.29749e-18-0.00207871j -3.10132e-17+0.000401181j -1.83586e-18+0.00236215j -1.43303e-17+0.00111714j -1.43847e-17+0.00128076j 3.98782e-17-0.00193534j -2.89473e-18-0.00155746j 1.3345e-18-0.00329597j 6.90297e-19+0.000759211j -7.45738e-18+0.0030842j -1.99329e-18+0.00159843j -9.74958e-18-0.000329751j 2.28755e-17-0.00405182j 5.77639e-18-0.00167051j -8.22997e-18+0.00167425j 1.33989e-17-0.00197648j -9.98917e-18+0.00258075j -1.17976e-17+0.00147775j 2.02332e-17-0.0023431j 3.33337e-18+0.00143272j 7.36904e-18-0.00328619j 2.03459e-17-0.00287554j 1.48433e-17+0.000474825j -1.61367e-17+0.00335023j 8.11082e-18-0.0026123j -8.21304e-18+0.00231699j 1.61855e-17+0.0013534j 4.21165e-17+0.00477355j -1.01149e-15-0.00184009j 
-5.40192e-16-0.00128736j -4.69479e-17+0.00199011j -4.82462e-18-0.00363247j -7.1078e-18+0.00330885j 5.30946e-18-0.00274756j -5.13009e-18+0.00402743j -9.8955e-19+0.00208547j 7.48016e-18+0.00302906j 7.70548e-18-0.00254205j -8.7777e-18-0.00191824j 2.42276e-17+0.00273656j 2.99402e-19+0.00172279j -5.14323e-18-0.00381734j -4.31868e-18+0.00441074j 3.26962e-18-0.003282j -1.24978e-18-0.002198j -7.58444e-17+0.00393814j -4.59963e-17+0.00509285j 8.24749e-18+0.0014584j 8.48144e-18-0.00156663j 6.54492e-17+0.00588172j 1.52113e-18-0.00202707j 8.46183e-18-0.00206837j 2.35523e-18+0.00129201j 3.41589e-17-0.00705468j 1.48104e-17-0.00295437j -4.32933e-17-0.000357878j -1.15728e-16+0.000510069j -5.48417e-17-0.00681648j 2.35903e-17+0.002349j 9.20171e-17-0.00128886j 8.30667e-17-0.00381082j -7.95537e-18+0.00329837j 9.77414e-17+0.00622363j 2.00806e-17+0.000973732j 3.9133e-16+0.00482526j -3.28027e-17-0.00440368j 3.13954e-15-0.00282091j -8.43081e-15-0.00313764j -9.14158e-15-0.000603709j 9.82133e-18+0.00195723j -9.74546e-16+0.00636199j 1.39019e-16-0.00696348j -1.50977e-16+0.00578409j -6.71904e-17+7.86633e-06j 1.83198e-16-0.00254658j 1.21625e-17-0.00161829j 9.68736e-18+0.00323203j -2.67138e-17+0.0041635j 1.60532e-16-0.00298249j 2.71146e-17-0.0050802j 1.00208e-17-0.00266529j 2.31552e-17+0.00460764j 2.16793e-17-0.00580816j 1.02643e-17-0.00184272j 1.3228e-17+0.00447405j 6.36751e-17-0.00333597j 7.09991e-18-0.00440081j 2.20951e-17-0.00577665j -1.03628e-17+1.2368e-05j 2.47651e-18+0.00284166j -1.35099e-17-0.00317024j -8.15457e-18-0.00369273j 4.45846e-18+0.00257506j -1.0368e-17-0.00441516j 3.69044e-18-1.01156e-05j 7.29039e-18+0.000815653j -2.29834e-17-0.00328555j -1.78736e-18+0.00371656j 8.32425e-18+0.00137173j -9.09704e-18-0.00573832j -1.60011e-18+0.000145094j 1.68089e-18+0.00173177j 3.65131e-18-0.000779398j -2.23432e-17-0.0054038j 6.5252e-17-0.000931634j -1.04509e-15-0.0022663j 
7.68021e-15+0.010119j 1.95484e-15+0.00594587j 3.44019e-15+0.012206j -3.45084e-16-0.00122099j 4.08033e-16+0.00141747j 4.50937e-16+0.00169167j -3.46173e-15-0.0124373j -2.3522e-15-0.00846963j 9.11413e-16+0.00321811j 3.26521e-17+0.000110575j -2.21906e-15-0.00780493j 1.66165e-16+0.000655414j 9.5874e-16+0.0034652j -1.76058e-15-0.00636397j 5.32631e-16+0.00192925j -1.64166e-15-0.00621443j -4.94321e-16-0.00205307j -1.81905e-15-0.00670486j 1.34308e-15+0.00476526j 9.94971e-16+0.00355631j -3.82466e-15-0.0131217j 6.23517e-16+0.00223824j -1.11963e-15-0.00405664j 3.64669e-15+0.0130079j -1.24182e-16-0.000485567j 1.85904e-15+0.00663857j -8.06585e-16-0.00347066j 9.04694e-16+0.00372692j 3.83478e-15+0.0133476j -1.9084e-15-0.00665403j -1.10463e-15-0.00394497j -8.23217e-16-0.00328939j -5.03234e-16-0.00153981j 3.52691e-16+0.00128286j -5.79706e-16-0.0019866j -4.73747e-15-0.0132045j -4.25014e-16-0.00151604j 5.19775e-17-0.00328183j 2.79254e-14+0.00614035j 2.45082e-14+0.00397548j 1.7204e-15+0.00684726j -1.24563e-15-0.0110012j 4.08153e-15+0.0150844j 7.008e-16+0.0022727j 1.44696e-15+0.00534097j -1.22573e-15-0.00608714j -8.05536e-16-0.00303628j -1.44059e-15-0.0054225j -3.0094e-15-0.0107127j 4.05461e-16+0.00184026j 1.86442e-15+0.0067461j 1.421e-15+0.00545882j 1.58542e-15+0.005828j -7.58948e-16-0.00299469j -1.20845e-15-0.0042024j -2.14792e-15-0.00759286j 1.81889e-15+0.00682746j 2.65415e-15+0.00949882j 1.29144e-15+0.00464752j -1.14936e-15-0.00403439j -3.50031e-15-0.0127103j -1.13497e-15-0.0040361j 7.75262e-16+0.00280636j -6.49303e-16-0.00234474j 1.35102e-15+0.00483951j 1.21223e-15+0.00440575j -1.01028e-15-0.00366873j 8.81242e-16+0.00309963j -2.89041e-15-0.0103721j -1.339e-15-0.00485543j 1.29332e-15+0.00453725j 2.7939e-15+0.0100789j -2.30544e-15-0.00828187j 2.11825e-15+0.00764633j 2.11403e-15+0.00741197j 3.50374e-15+0.0122723j -2.18367e-15-0.0023942j 
5.22143e-15+0.0102305j 3.45954e-16+0.0156491j 1.9051e-17+0.00368539j 3.70932e-18+0.00687196j 7.10157e-19-0.00656179j 9.57511e-18+0.0119809j -4.68531e-19-0.0071955j -5.04469e-18-0.00861866j -2.13087e-18-0.00597533j 2.33399e-18+0.000317019j -4.42291e-17-0.00746847j -1.13059e-18+0.00507034j -3.44258e-18+0.0030071j 2.94155e-18-0.00357668j 1.37308e-19+0.000619586j 6.76293e-17-0.0108644j -6.0109e-17+0.00989963j -3.74743e-17+0.000988089j 9.70399e-18+0.00282985j -2.25496e-17-0.00411327j -5.35758e-17-0.00278695j 3.76021e-17+0.00530862j -5.77777e-18-0.00866551j 6.19412e-17+0.0158654j 4.50633e-17-0.0109061j 2.7599e-17+0.000155964j 7.3213e-17+0.00069282j -1.56823e-16+0.00301967j 2.82843e-17-0.000246997j 2.20542e-17-0.000746893j 1.17369e-16-0.00716292j 2.45841e-16-0.0106563j -5.77344e-17+0.00530099j 1.84516e-16+0.00845224j 4.79474e-17-0.01077j -7.43556e-17-0.00117289j -7.79638e-17-0.00994406j 4.45504e-15-0.00820628j 3.50325e-14+0.00709101j 2.96652e-14+0.00588553j -1.22454e-16+0.00943512j -3.79397e-16+0.00377626j 4.47362e-17+0.00949423j -6.20579e-17+0.00850426j -1.37853e-16+0.0042944j 7.55416e-16-0.0103934j 8.26682e-18-0.00704975j 9.63955e-17+0.00208846j -1.0156e-17+0.00195108j 1.37241e-16-0.00371116j 5.97273e-17-0.000207807j -2.73222e-17-0.00158341j 2.56539e-17+0.0104925j 5.85754e-17-0.0167735j -3.50117e-17-0.00818048j -2.75637e-17-0.00469852j 7.3835e-17-0.0049552j 4.85396e-18+0.00292888j 2.04376e-17-0.00387411j -1.66165e-17+0.0003874j 2.94474e-17-0.00838231j -6.45235e-17-0.0108823j -9.53124e-18+0.000639282j -4.6195e-18-0.00402984j -1.69747e-18+0.00276008j -8.41984e-18+0.00478665j 9.09198e-18-0.00789152j -6.38079e-18+1.93689e-05j -6.47538e-18-0.00453826j -2.77558e-18-0.00893261j -3.41382e-17-0.00899366j 5.0382e-18+0.0110746j 1.09269e-19-0.00552158j 1.00074e-17+0.0059506j -3.89976e-17-0.00573037j 3.86596e-16+0.0149667j -5.74577e-15-0.0110187j 
3.22736e-15+0.00697167j 2.17392e-16-9.2887e-05j 3.07565e-17+0.0125816j 1.28013e-17-0.00347185j -5.20976e-18+0.00414599j 9.43324e-19-0.00190554j 3.29388e-18-0.0119976j 1.57356e-18-0.00372751j -8.42819e-19+0.00675569j -3.39295e-18-0.00209159j -2.93607e-17-0.00384194j -5.27598e-18-0.000881877j -2.24024e-18-0.000822943j 6.49317e-18-0.00267531j -1.02805e-18-0.000906458j 5.97707e-17-0.00407239j 1.32487e-16-0.00634025j 7.1175e-17-0.00584949j 2.25174e-17+0.00693379j 4.47276e-18+0.00694771j -1.41034e-16-0.0122973j -3.53632e-18-0.00254629j 3.91713e-18-0.00217047j 2.75961e-17+0.010084j -1.78422e-17-0.000200449j -3.45697e-18+0.00716771j 1.66134e-16-0.00633238j -2.14192e-16+0.00416121j 7.44263e-17+0.0138962j -6.47888e-17-0.00739786j -1.80792e-17-0.00227646j 1.8528e-17-0.00134631j -5.81779e-17-0.00282594j -1.42631e-17+0.00237802j -1.03029e-16+0.00584774j -1.16603e-15-0.0147348j -1.68331e-17+0.000282434j 1.53468e-15-0.00209052j 6.40448e-15+0.00108458j 5.18747e-15+0.00126077j -1.71695e-16+0.00586253j 2.14018e-15-0.0132969j -6.21773e-17+0.00929003j 1.54665e-17+0.0034266j -2.93225e-17+0.00522186j 3.47785e-16-0.00458879j 4.81674e-17-0.00128357j 6.96768e-17-0.00661947j -2.57858e-17-0.0138286j -1.17215e-16+0.00246077j -5.08016e-17+0.00535289j -1.44984e-16+0.00690467j -2.96997e-17+0.00629221j 3.67098e-17+0.00150592j -4.58842e-17-0.00251732j -2.48215e-17-0.00370931j -1.55817e-16+0.0108242j 9.82891e-18+0.00807938j -1.89704e-17+0.00402429j -2.45593e-17-0.00659944j 3.7417e-17-0.0107508j -1.78545e-17-0.00167256j -1.05117e-17+1.96451e-05j -2.84547e-18+0.00201781j 1.45631e-18+0.000881214j -3.86088e-18+0.00337354j -9.00882e-18+0.000922185j 4.91227e-18+0.00136737j 4.15795e-18-0.00898835j 1.31668e-18+0.000416741j 1.48579e-17+0.0076625j -4.57217e-18+0.0078041j -2.82254e-19-0.00708794j -1.51669e-17+0.00678386j 4.19771e-17+0.0101219j -4.57443e-17+0.00723732j 7.04523e-16+0.00196028j 
4.2193e-15+0.00798883j 2.76004e-16+0.0169695j -4.43241e-19-0.0019823j -2.46419e-18+0.00806421j 3.74156e-18-0.00861969j 8.37338e-18+0.0123937j 3.69233e-18-0.00138478j -4.78512e-18-0.00978277j -4.74113e-18-0.00997886j 1.03287e-17+0.00336658j -4.24537e-17-0.00811972j -3.42349e-19+0.00528562j -3.2522e-18+0.007078j 7.45237e-18-0.00566995j -4.30114e-18+0.0039139j 4.34974e-17-0.00815369j -1.13448e-16+0.0132256j -5.80289e-17+0.00148308j -1.18955e-17-0.00281568j -3.39408e-17-0.00867559j -6.1045e-18+0.00110282j 4.03107e-17+0.00966003j -1.13596e-17-0.00704195j 4.10856e-17+0.0103846j 4.29608e-17-0.00727029j 2.19897e-17-0.00273749j -1.99691e-18+0.00568204j 5.80394e-17+0.000147933j 1.81186e-17-0.00511612j 5.642e-17+0.00267432j 8.47351e-17-0.00579527j 2.17355e-16-0.00864294j -2.15599e-17+0.00575349j 1.50571e-16+0.00344098j 1.24571e-16-0.0176757j 4.59497e-16+0.00558447j -5.00467e-17-0.00852814j 1.7222e-15-0.00597954j 4.31093e-14+0.0099827j 3.82187e-14+0.00648397j -3.25512e-17+0.00535773j -1.24737e-15+0.00918898j -2.02241e-17+0.00981116j 2.97942e-17+0.00308055j -9.21935e-17+0.00126734j 5.02298e-16-0.00695619j -3.05637e-17-0.00612807j 5.57934e-17+0.00477019j 2.77684e-17+0.00911708j 1.23915e-16-0.00385918j 8.34202e-17-0.000213672j 6.50173e-17-0.00481835j 2.97379e-17+0.00425113j 3.41529e-17-0.0163787j -1.13088e-17-0.00639289j -1.84982e-17-0.00629066j 1.5298e-16-0.0111152j -1.14223e-17+0.000981776j 2.00517e-17-0.0030332j 5.51631e-18+0.00523079j 1.29746e-17-0.00426885j -4.6948e-17-0.00916583j -2.48747e-19+0.00358201j -2.03611e-18-0.00819246j 3.69319e-20+0.00601195j -1.32419e-17+0.00320092j 1.79778e-17-0.0105926j 4.50648e-18+0.00156128j -4.05704e-18-0.00169186j -3.18678e-18-0.0118807j -4.07584e-17-0.0117308j 3.00263e-18+0.00727682j 3.76506e-18-0.00269964j 1.55472e-17+0.00269217j -5.79425e-17-0.00992707j 4.27259e-16+0.0131015j -6.46785e-15-0.012656j 
1.60456e-15+0.00373473j 1.1373e-16-0.00426257j 2.48173e-17+0.0100666j 9.13734e-18-0.00639872j -3.36167e-18+0.00605663j -1.09169e-18-0.00706319j -1.46377e-18-0.00756299j -4.95418e-18-0.00429458j -2.01199e-18+0.00706605j 6.1041e-18+0.00110632j -3.56487e-17-0.00415864j -5.57097e-18-0.00304834j 2.41786e-18+0.00359436j 8.65075e-18-0.00597139j -5.86562e-18+0.0032325j 2.52776e-17+0.00180745j 1.53036e-16-0.00894295j 8.98942e-17-0.00892038j 4.37786e-18+0.00147787j 1.73081e-18+0.0058137j -1.45601e-16-0.0126154j -1.28815e-17+0.000385477j -4.74135e-18+0.00234756j 3.09219e-18+0.00165033j -5.00669e-17+0.00934148j -1.79134e-17+0.00699046j 1.19794e-16-0.00287209j 4.5521e-17+0.00114291j 1.05288e-16+0.01487j -6.67392e-17-0.00633896j -1.27583e-16+0.00121395j -1.12871e-16+0.00500919j -1.69464e-17-0.00586665j -1.43354e-16-0.00698532j -7.15953e-17+0.00316449j -1.03723e-15-0.0128328j 4.28767e-17+0.00642406j -3.37624e-15+0.00319491j 8.58191e-15+0.00327331j 9.44689e-15+0.000602946j -8.29937e-17-0.000450838j 2.23625e-15-0.0144814j -1.96083e-16+0.0115105j 1.88145e-16-0.00595785j 8.08268e-17+0.00209747j -1.26535e-16+0.00188864j 1.15383e-17+0.00207938j 7.27607e-18-0.00730936j 9.32561e-18-0.0120014j -2.57487e-16+0.0051235j -6.13977e-17+0.0085588j -7.6379e-17+0.00674059j -4.45678e-17-0.0034062j -5.62148e-18+0.00949671j -2.87728e-17+0.00185359j -2.36866e-17-0.00642766j -1.5174e-16+0.00990552j -5.51971e-19+0.00876854j -3.39959e-17+0.00913983j -3.15567e-18-0.00339415j 9.67177e-18-0.00765483j 1.79224e-17+0.00413718j 4.19244e-18+0.00416906j -2.14306e-18-0.00143908j 1.12304e-17+0.0051714j -5.14773e-18+0.0011241j -9.43782e-18+0.000503624j 2.99126e-17+0.00445875j 1.73417e-18-0.00824354j -3.67823e-18-0.000261267j 3.05852e-17+0.0115648j -1.06612e-18+0.00240685j -3.92455e-18-0.00488472j -1.14682e-17+0.00358523j 6.02561e-17+0.0120198j -1.48158e-16+0.00287598j 2.27059e-15+0.00495085j 
