5.89989e-15+0.400063j -1.32714e-15+0.042249j 2.40466e-16+0.0465615j 5.43913e-16+0.0124928j 4.2336e-16-0.0342201j -6.59788e-16-0.0578906j -3.06703e-16+0.0198636j -3.77838e-16-0.0249253j 1.01951e-15+0.106065j -1.38007e-15+0.0791469j 1.07924e-15+0.117657j -3.07984e-16-0.0735629j -6.62816e-16+0.0437111j 6.45605e-16+0.0507127j 4.50399e-16+0.0382904j -4.9603e-16-0.0177589j 1.47886e-16-0.016615j 1.96733e-17-0.00972885j -2.63656e-16-0.0230508j 4.04143e-17+0.0187228j -1.67865e-16-0.021295j 2.57728e-16-0.000165264j -3.62058e-16+0.0040658j -2.74118e-16-0.01386j 4.21962e-17+0.00189782j -2.0558e-16+0.0066288j -8.93395e-16-0.0222263j -3.44179e-17-0.00208532j -4.98209e-16-0.000795117j 7.83763e-16+0.0182146j 3.10165e-15+0.00783407j 2.24167e-16+0.00420426j 2.02904e-16+0.00102933j -1.23634e-16+0.00923721j 1.72843e-16+0.00149054j 4.75827e-17+0.0118448j -1.35593e-18+0.0096676j 1.07228e-16+0.0032764j 7.5537e-17-0.00286228j 1.54567e-15+0.00523412j 1.16821e-15-0.000171772j -3.12654e-14+0.0207182j -7.02357e-16-0.019131j 1.33555e-16+0.00105132j 4.66485e-17+0.00221655j 1.6952e-16+0.00864687j 3.82e-16+0.0118044j 1.82743e-16+0.000421363j -1.04618e-16-0.00231581j 6.94877e-17-0.0157036j 9.96773e-17+0.011771j -1.30392e-16-0.0110372j 1.7187e-15+0.0157806j -2.05703e-16-0.0189913j -6.92174e-17-0.00203527j -2.92188e-17-0.00333482j -3.19908e-16-0.0117388j -9.51086e-17-0.012544j 3.60274e-16+0.0199332j 1.75012e-16+0.0179303j 4.17619e-16+0.0148472j -7.41687e-17-0.0212831j 5.15381e-17+0.00535658j 4.82978e-18+0.00749119j -8.55693e-17+0.0041569j -2.28547e-16-0.0220408j 9.36373e-17-0.00243676j 1.30427e-17+0.00762543j 2.41585e-16+0.0128778j 3.18195e-18+0.0191039j -1.17928e-16-0.0306912j -3.147e-16-0.0116764j 
1.23845e-16+0.0331927j 1.65885e-16+0.00379042j 5.28068e-19-0.0053713j -9.09961e-17+0.0313153j -2.23076e-17+0.00369465j 8.45687e-17+0.0115664j 9.51637e-17-0.0249503j 1.39259e-16+0.0135374j -6.97848e-17-0.00144232j -2.90752e-17+0.00643857j 3.96252e-17-0.000325643j 6.24069e-17+0.00735068j -2.26378e-16+0.0274196j 2.40121e-17-0.00921764j -9.49074e-17-0.00386933j -1.14016e-16-0.00520572j 9.44811e-18-0.0197236j 9.6154e-17+0.0157964j -1.19522e-17+0.002729j 8.9276e-17+0.0142589j 2.10327e-16-0.0130144j 4.61844e-17-0.0110533j 2.7048e-17+0.00640702j -1.11121e-16+0.0229368j 2.34553e-16+0.00251565j -1.11137e-16+0.0204754j 1.54976e-17-0.00968752j -3.58237e-17-0.00401375j -8.32271e-16+0.000914871j 8.40082e-16+0.0326633j 1.34575e-15+0.00338095j 4.36774e-16-0.0138511j 2.01015e-16-0.0113417j 6.66153e-17+0.0325034j 7.72966e-16+0.00976026j 4.54098e-16-0.00839501j 4.06938e-16-0.0127379j -1.38507e-15+0.0623637j 6.18949e-16+0.0139598j -1.58607e-14-0.0669229j -1.29813e-14+0.00957742j -4.57376e-14+0.0303366j -1.11457e-15-0.0393389j 6.25543e-16+0.0290896j -2.47113e-16+0.0256924j 3.05851e-16+0.00541343j -5.30062e-16-0.0430019j -5.49989e-16-0.0666322j -5.75676e-16+0.00659621j -2.93426e-16+0.00479816j -1.19667e-16-0.0571927j -3.2629e-16-0.0333977j -4.18051e-15-0.0444322j 1.56453e-17+0.101763j -1.35758e-16-0.0704506j 1.39591e-16-0.013389j 1.10507e-15+0.0640789j 4.3529e-17+0.00437639j -1.17015e-16-0.137255j -9.48501e-16+0.0199692j -5.22353e-16-0.120842j -5.72333e-16+0.119788j 2.41374e-17-0.120305j 2.18682e-17+0.0589897j -1.20872e-16+0.018202j 2.41233e-16+0.034855j -2.17223e-16-0.132147j 3.45353e-18+0.0256782j -2.26698e-16-0.00693404j 1.77644e-16+0.0367737j -5.18267e-16+0.617161j -7.26527e-16+0.14742j 
-8.82708e-17+0.00164233j -5.05762e-17-0.00404263j -7.17984e-17+0.0015857j -5.95352e-17-0.00707099j 6.54616e-18-0.00498099j 2.92846e-16+0.0195697j 7.2401e-16+0.045999j 2.17014e-16+0.00870054j 2.7386e-16+0.0269593j -1.02719e-18-0.000663629j -9.21968e-17-0.00665266j -2.17352e-16-0.0172894j 1.17264e-16+0.00674787j 4.92858e-16+0.0317736j 3.97082e-16+0.025019j -3.88768e-16-0.023634j 3.41228e-16+0.0144455j -1.3792e-17+0.0016489j 5.88327e-16+0.029999j 5.00349e-16+0.0164265j -1.32117e-16+0.00095059j 1.06781e-16+0.00641425j 1.99228e-16-0.00601859j 4.71086e-17+0.0162873j 3.6697e-17-0.00650744j -4.26041e-16-0.00110408j -1.76962e-15-0.0284204j -5.42966e-16-0.00126687j 3.22787e-16+0.0213469j 1.63269e-15+0.052374j -9.82002e-16-0.00619339j 1.69069e-17+0.0432825j -3.04996e-16-0.014761j 2.01072e-16+0.00628357j 1.00207e-15+0.0106036j 4.8212e-16+0.00599616j -3.69127e-16-0.0167898j 1.5801e-16+0.0145108j 5.98311e-16+0.0170824j 6.05875e-15+0.00491957j 6.10309e-15+0.0222605j -2.04111e-14+0.0137006j 1.08679e-15+0.0265516j 2.75891e-16+0.015809j 3.71964e-16+0.0189878j -4.87945e-16-0.011168j 1.96536e-15+0.0662299j -2.03584e-16-0.022582j 1.02675e-15+0.0532084j 4.66553e-16+0.026329j 9.45637e-16+0.0494162j 1.01445e-15+0.0384881j 6.66524e-15+0.0587598j 1.40119e-15+0.0641564j -5.59271e-16-0.0158035j 6.30485e-16+0.0338422j -5.27395e-15-0.156238j -8.23088e-16-0.0548758j -4.54e-16-0.0500743j 1.32763e-15+0.0597833j -8.95633e-16-0.0386775j -9.69542e-16-0.0530415j 5.39602e-16+0.052695j 8.83149e-16+0.0603583j -1.04666e-15-0.0612715j -1.00843e-15-0.0856058j -9.21684e-16-0.0483301j 2.78813e-15+0.136385j 6.46649e-16+0.0605663j 4.41178e-17+0.00162312j -2.62119e-15-0.184295j 6.41573e-15+0.365147j 
-4.91338e-16-0.0619095j -2.088e-16-0.00183193j -1.78551e-17-0.0648468j 3.85781e-17+0.0147541j 3.94088e-16-0.0254076j 4.5352e-18+0.03711j 1.17905e-16-0.0212634j 2.42623e-17+0.0259701j -1.87369e-16-0.0673863j -2.51514e-16+0.0425539j 3.9702e-17-0.00806081j -2.12893e-17+0.0286609j -6.76778e-17+0.0152535j -3.65168e-17+0.0101838j -6.15327e-17-0.0232693j 8.36088e-17+0.0258098j 5.6112e-17+0.0521708j -1.29484e-16-0.000736829j -1.21542e-17-0.0066594j 1.16572e-16-0.00249554j 3.94975e-17+0.0267016j -6.05357e-17+0.00743044j 2.29734e-16-0.00495251j -1.11567e-16-0.0107862j 3.3733e-16+0.0224864j -2.81293e-16+0.000606745j -9.82981e-16-0.022952j -8.34079e-16-0.000185139j 2.18461e-15+0.0278843j -1.09921e-15-0.020194j 8.96757e-15+0.0272416j 1.00314e-15-0.0183797j -1.25132e-16-0.0461806j 2.31837e-16+0.0312989j 1.27903e-15+0.0135886j 4.49477e-16+0.00616509j -3.4017e-16-0.0507381j -5.61846e-16+0.0279955j 9.06092e-16+0.0333223j 7.66853e-16-0.0125703j 1.41856e-15+0.0196106j -6.18855e-14+0.040986j -4.83568e-16+0.0041408j 3.29325e-16+0.0677262j -2.61459e-16-0.0361007j -5.41747e-16-0.0490719j 8.69095e-16+0.0423666j 4.75977e-16+0.0196094j 3.23096e-16+0.0116112j 6.34796e-17-0.0480085j 2.85539e-16+0.0398514j 1.98542e-17+0.0025743j -7.71588e-17-0.000846435j 2.13353e-16+0.0137011j -2.12081e-16-0.0499868j -4.17784e-16-0.0418346j -1.80723e-15-0.0877511j 8.43396e-17+0.150309j -3.35093e-16+0.0181046j 1.27678e-16-0.0308381j 4.24635e-16+0.0462919j 1.1521e-16+0.00787364j 3.85241e-17+0.00822174j 2.26013e-16+0.0417175j -7.83378e-17+0.0711149j 1.03353e-16+0.0630059j 3.9044e-17-0.0790357j 6.78876e-16+0.0996013j 7.93223e-17-0.118221j -9.4114e-17+0.0162118j -1.57993e-16+0.0122632j 1.13736e-15+0.177884j 
2.6344e-16-0.00872207j -8.95301e-16+0.0495958j -7.60364e-16+0.0428686j 6.77541e-16-0.0389416j -6.52069e-17+0.00156092j -8.92095e-17+0.00501699j -8.71293e-16+0.0509771j -1.12351e-16+0.00954863j -5.59986e-16+0.0284574j -6.18787e-16+0.0211001j 3.40518e-16-0.0185908j 6.42145e-16-0.0308877j -1.64904e-16+0.00901536j -2.89402e-16+0.0211086j -2.94102e-16+0.0205157j 1.42784e-16-0.00976014j 7.18929e-16-0.0375687j -1.83794e-18+0.00917863j -2.30073e-16+0.0186928j -9.17624e-17+0.00463828j 4.26641e-16-0.0285669j 1.00394e-17+0.00259503j -4.39568e-16+0.00708943j -5.03787e-17+0.00387695j -4.51549e-17-0.00436958j -1.3281e-16+0.00557664j -2.73116e-16-0.00971315j -1.58895e-16-0.0264779j -7.33672e-17+2.73148e-05j -1.39611e-16+0.0305586j -6.41321e-15-0.0196483j 1.10844e-16-0.0133213j 3.25948e-16-0.0135246j -2.08887e-16+0.0130736j 8.5704e-16+0.0213943j -9.17429e-17+0.00951336j -7.69676e-16+0.0411078j 7.43115e-16-0.0240513j -2.40321e-16-0.0128084j 3.24559e-15-0.0273539j 2.93262e-15+0.0473614j -5.71687e-14+0.0376047j 1.24944e-15+0.0495689j 1.74517e-16-0.0404026j -2.48887e-16+0.0341388j -3.00025e-16+0.0289697j -3.44024e-16-0.00197716j 6.58624e-17-0.00696587j -3.39258e-16+0.00910685j 2.19977e-16-0.025375j 2.58689e-16-0.0282293j 7.42062e-16-0.0381812j 3.31776e-16+0.00764882j -2.25003e-16+0.0235692j -5.75724e-16+0.0286536j 1.9646e-16+0.00111697j 2.98796e-17-0.0602158j 8.9648e-16-0.054156j -1.26348e-15+0.0702729j 1.10359e-15-0.0345775j 1.31702e-15-0.0354263j -4.415e-15+0.250646j -1.86988e-15+0.109053j 5.59456e-16-0.0386506j 3.34935e-16-0.0151359j 1.55065e-15-0.0854317j 5.78447e-16-0.0309025j 5.61752e-16-0.0546648j -3.68538e-16+0.0101763j -1.64461e-15+0.0749102j 2.55168e-15-0.133448j 8.10339e-16-0.0315311j 
3.73167e-16+0.0173787j 9.74411e-17+0.0470181j -1.20897e-16+0.00292435j 1.3291e-16+0.0321909j 6.28885e-16-0.0468101j -7.77365e-17-0.0354318j 4.16548e-17-0.00477246j -4.19852e-17-0.0432961j -1.26802e-16-0.00897578j -3.88297e-16+0.0542565j -4.29889e-17+0.022602j -4.00238e-17+0.00520333j -3.16138e-17-0.0105045j -1.05108e-16+0.0158525j -6.42194e-17+0.0481404j -1.61202e-16+0.0187417j -4.66825e-17+0.0456067j 2.59346e-17-0.0226601j -8.85339e-17-0.00380779j 9.61933e-17-0.00991866j -1.06664e-17+0.0165389j -3.72982e-16-0.00874557j -8.45309e-16+0.0316906j 1.28511e-16-0.0211282j -1.05527e-16-0.0223456j -3.24262e-16+0.0157992j -1.46409e-15-0.0437448j -1.4435e-15-0.020568j 6.79799e-16+0.0174117j 4.96227e-16+0.0312409j 7.37244e-15+0.0196055j 5.94296e-16+0.00070213j -2.8074e-16-0.00681071j -9.13775e-17+0.0134888j 5.46285e-16+0.0102422j 2.44845e-16-0.0184436j -2.26257e-16-0.0151529j 1.73203e-15-0.0459022j 7.31639e-16+0.0630452j -3.53821e-16+0.000522436j -8.41863e-16-0.0042378j 8.61814e-14-0.0570346j -3.95305e-16-0.0154144j 1.50081e-18-0.0311333j -7.14009e-17+0.00580168j -1.66911e-18+0.0340608j -6.12726e-18+0.032717j 1.87147e-16-0.00696121j 2.08952e-17+0.0269606j 3.21349e-17-0.00666945j 4.49604e-17-0.00340324j 2.81702e-17-0.0451701j 5.4441e-16+0.0083458j -2.21743e-16-0.0463806j 5.08283e-17+0.0211997j -3.27154e-16-0.0389435j 4.40336e-16-0.00586988j 1.59209e-16-0.0483067j -7.32579e-16+0.0572832j -8.13108e-16-0.154228j -1.61125e-15-0.188147j -1.02672e-15-0.0379152j -3.20898e-16-0.033579j 1.4629e-16+0.0440311j 7.15876e-17-0.00217364j 3.32616e-16-0.00219804j 1.09883e-16+0.0566537j 2.51377e-16+0.0627302j -1.52937e-17+0.00610578j 4.99936e-17+0.00336088j 5.111e-16-0.0941499j -3.90108e-16-0.209742j 
2.14132e-16+0.0348235j 1.43041e-16-0.00186468j -2.81106e-17-0.0218676j -1.8245e-17+0.0327434j 9.89573e-17-0.00642087j -4.53099e-17+0.00369118j -2.0395e-17-0.0304214j -4.87209e-17+0.00788317j 1.33176e-17+0.0283125j -1.10322e-16+0.0139991j -2.27135e-16+0.0316133j -4.4793e-17+0.00448406j -1.1269e-16-0.00580984j -5.49303e-18-0.028583j 8.23401e-18+0.00641881j -5.6136e-17-0.0135628j 2.74573e-17-0.0153018j -1.58773e-16+0.0109601j -4.95113e-17-0.0102265j -2.84719e-17-0.00303524j -4.72708e-17+0.00248533j 2.80964e-17+0.00870958j -7.7818e-17+0.00345482j -7.43604e-17+0.00123027j -6.74222e-17-0.0272585j -1.41197e-16+0.00503192j 1.17046e-16-7.37283e-05j 5.69109e-16+0.00634585j -1.86629e-15-0.0142967j 1.1622e-15+0.0285689j -3.75183e-15-0.0129282j -6.81891e-16+0.0223675j -5.23734e-17+0.0112436j -3.40403e-16-0.0120764j -1.80449e-15-0.0293736j -4.80676e-16+0.0172069j 1.89252e-16+8.8152e-05j -8.65003e-17-0.0126297j -3.79839e-16-0.0316121j 2.46929e-14+0.0691408j 2.09452e-14+0.0288721j -3.35678e-14+0.022082j -1.08957e-15-0.0326416j 3.80957e-17+9.53205e-05j -1.0959e-16-0.00554463j 1.05836e-16-0.0108446j -7.90702e-16-0.0509075j -6.43914e-16-0.0850862j -1.70778e-16-0.0150491j 6.77443e-17-0.0128303j -5.83122e-17+0.0232206j -2.83165e-16-0.0319869j -3.82353e-15-0.0381354j -2.23974e-16+0.0416179j 1.53674e-16-0.011758j -2.824e-16-0.00714338j 1.54983e-15+0.0757624j 1.72366e-16-0.0257718j -1.01235e-15-0.130469j -1.6224e-15-0.0922712j -2.85431e-16-0.016943j 2.46854e-16-0.0665844j -2.50716e-16+0.232456j -3.63243e-17+0.0138994j -1.70572e-16-0.00122667j 8.15141e-17+0.010864j 1.13002e-16-0.00425419j -4.54499e-17-0.0465735j 8.54223e-19-0.0646935j 5.71919e-17+0.0556981j 6.40621e-17+0.205473j -5.37299e-16-0.0976973j 
3.79917e-17+0.00389954j 1.65459e-17+0.00655817j -3.13566e-19-0.0309865j -1.4816e-17-0.0288702j -7.95467e-17+0.00466322j 4.66517e-18-0.0172987j 5.7947e-17+0.0268546j -3.11284e-18+0.0186169j -3.13393e-18+0.0355294j 2.5581e-17-0.0079389j 9.87545e-17-0.0111083j 8.88024e-17-0.0223692j -3.15623e-17+0.0037014j -4.05519e-17+0.0150914j 1.27551e-17-0.0301153j 4.4847e-17-0.0194401j 5.65003e-18-0.00500243j -1.20806e-16-0.00509342j 2.18555e-16+0.029204j 6.19488e-17+0.0191244j 5.93374e-18-0.0403135j 3.18574e-16-0.00193989j 7.9885e-16-0.0194323j 7.14137e-17+0.0202316j 1.54639e-16-0.0133691j 3.546e-16+0.0153451j 7.9287e-16+0.0180872j 3.98763e-16+0.00925719j -1.27914e-15+0.00296648j 7.55385e-16+0.0415646j -5.35842e-15-0.0159917j -2.66459e-16-0.00809208j 5.22068e-18-0.0277278j -1.97745e-16+0.0324959j 1.57817e-16-0.00526259j -1.73681e-16+0.0523534j -5.706e-17-0.00301727j -4.99402e-16+0.011698j -8.29886e-16-0.0611096j -3.4165e-16+0.0399832j -9.29114e-16-0.0489424j -2.60736e-14+0.0169267j 1.46819e-15+0.0286616j -4.55879e-16-0.0399478j -4.4793e-17+0.020484j 1.55995e-16-0.0140373j -6.42463e-16-0.045351j -3.95493e-16-0.0432619j 3.0305e-16+0.0622333j -2.89034e-17-0.00212325j -9.2657e-17-0.00226073j 1.53247e-16-0.0385979j 3.53551e-15+0.0368677j 1.14803e-16-0.00507545j 4.06692e-17-0.00487102j -2.7324e-16+0.00645807j 5.83569e-16+0.0187106j 5.39333e-17+0.0551809j 1.16204e-16-0.0236981j 3.13666e-16+0.0382494j -4.16243e-16-0.0499909j -3.12027e-16-0.0262862j -1.51589e-18-0.00955633j -9.93996e-18-0.260472j -5.6585e-17-0.00635254j 4.2823e-17-0.0171541j -2.87128e-17-0.0067927j -8.34968e-18+0.00996704j -4.32151e-17+0.0637138j -2.10768e-16+0.129965j -1.51992e-17+0.0390169j 1.99581e-16+0.0979367j 
2.51565e-16+0.0392778j 1.5255e-16+0.00452362j 4.35736e-18+0.0459404j 7.83218e-18-0.0189368j -2.81332e-16+0.0205398j -1.17484e-17-0.0117364j -3.08831e-17+0.00694546j -6.18328e-18-0.0137585j -4.69788e-17+0.0377398j 1.13883e-16-0.0196925j -2.26847e-17+0.0124j 5.90981e-17-0.0232326j -6.89389e-18-0.000862644j 2.59106e-17+0.00195197j 9.10579e-17+0.0126031j -6.51032e-17-0.00664671j -1.23099e-17-0.0329348j 9.94149e-18-0.000988888j 6.45784e-17-0.00356637j -8.4821e-17-0.00586093j 2.79465e-17-0.0287526j 2.27405e-16-0.010546j 1.57597e-16-0.00722044j 3.83697e-17+0.000254824j -1.0618e-16+0.00916393j 2.57448e-16-0.0102912j 5.45739e-16+0.0206173j 3.87785e-16-0.00569529j -1.83089e-16-0.0169877j -3.39371e-16-0.0230718j -4.44038e-15-0.0120191j -3.22911e-16-0.000190465j 2.21637e-16+0.014421j -3.49639e-17-0.0129128j -1.34934e-16-0.00112295j 1.20801e-16+0.0122625j 1.86429e-16-0.00145286j -4.0504e-17+0.000727692j 1.07451e-16-0.00565756j -6.70527e-16-0.0128998j 1.35097e-16+0.0127787j -6.4333e-14+0.0425094j -2.0563e-15-0.068028j 5.56157e-16-0.0237622j -2.38081e-16-0.00442097j 1.60195e-17+0.0426364j 4.82302e-16+0.0146937j 3.10231e-16+0.0842981j 3.72162e-17-0.0370782j -3.36329e-17+0.0585998j -6.75839e-18-0.0275575j 1.00294e-16+0.0124414j 1.25248e-15+0.0130343j -3.51479e-18+0.00126952j -4.26258e-18-0.011013j 3.15806e-16+0.0387408j 3.11151e-16+0.0213557j -1.35527e-17-0.0363022j 2.03773e-16-0.00816541j 7.7143e-17+0.0222322j 2.9054e-16+0.0322797j 1.05384e-16+0.00416299j -4.00786e-17+0.0125675j 3.23111e-17+0.025016j -3.39315e-17+0.29567j -6.12406e-17-0.0329529j 7.91576e-18-0.0094307j -1.66433e-16-0.030128j -6.62534e-17+0.115952j -4.83749e-17-0.0546618j 3.00693e-17-0.0103905j -3.51123e-17-0.0320752j 
1.06891e-16-0.0169593j 8.60898e-17+0.0497943j -3.75423e-17+0.019454j -3.37251e-18-0.0369726j 7.9341e-17-0.00501828j -3.41617e-17+0.010088j 1.49522e-16+0.0316658j -3.8574e-17+0.00513691j -1.1145e-16+0.0246605j -2.38968e-16+0.0398608j 1.53005e-16-0.0265215j -3.99535e-17-0.0180194j -1.2803e-16+0.0174803j 9.88023e-17+0.0177594j 1.084e-16+0.0100733j -7.34026e-17+0.000140883j -1.82684e-17-0.037286j 2.73644e-17+0.00126035j 1.83122e-16+0.00953296j -4.11875e-17-0.011693j -1.2574e-17-0.0347866j 8.8772e-17-0.00439675j -3.76241e-16+0.0116316j -6.01759e-17+0.00560269j 1.55618e-17-0.00329799j -2.41302e-16+0.00800229j -7.93115e-16-0.0207176j 3.04854e-16-0.0101079j -1.72144e-15-0.0177653j 1.22835e-15+0.0267561j -4.46826e-15-0.0121362j 5.2221e-17-0.0257008j 2.37376e-17-0.0243775j -2.50165e-16+0.0188922j -3.56858e-17-0.00326473j -1.72608e-16+0.0273722j 3.37721e-18+0.022712j 4.28228e-16-0.0343931j -4.45409e-16-0.038877j -6.64024e-16-0.0272313j 1.40489e-17+0.0290201j -2.88101e-14+0.0193329j -8.72095e-16-0.0240375j 9.44612e-17-0.0139903j -8.45881e-17-0.0625993j -6.63998e-16-0.0369924j -5.747e-16-0.0365432j 7.7116e-16+0.0291807j 7.73485e-16+0.0765025j -2.18405e-16-0.00233818j 2.6193e-17+0.0117542j -7.22658e-18-0.0497709j 1.05984e-15+0.0143382j -1.49548e-16+0.0157468j 5.99948e-17+0.0283415j 4.77885e-16+0.0488918j -3.18479e-17-0.00352756j -1.21792e-16-0.0364261j 3.26777e-16+0.0485462j 2.80486e-16+0.00273851j -4.60042e-17-0.00408835j -1.11079e-16-0.00204878j -9.48792e-17+0.0425848j 7.04253e-17-0.0015908j -5.6377e-17+0.0411932j 1.93889e-16+0.330823j -1.94633e-16+0.00759985j 1.86901e-16+0.0231609j 1.39571e-17+0.0384287j 4.10606e-17+0.0641464j -1.95119e-16-0.0906026j 6.14392e-18+0.00980628j 
2.2146e-16+0.029835j 1.41109e-16+0.0267444j -5.03569e-17+0.0088717j -7.25319e-17+0.0303137j 4.93843e-16-0.0344317j -9.32394e-17-0.0222184j 8.54531e-17+0.0122815j 5.04186e-17-0.0188671j -7.5913e-17+0.00600407j -1.13724e-16+0.0154508j -2.00333e-16+0.0276327j 4.55081e-17-0.0218393j -6.12971e-17+0.000940947j 2.21355e-17+0.00642204j -5.72432e-17+0.0334303j -1.08287e-16+0.0078035j -2.57207e-17+0.0261381j 4.19482e-17+0.00946225j 3.57671e-17+0.00906365j 4.56779e-17+0.0200147j -1.14454e-16+0.0053129j 1.3153e-16-0.00786821j 6.17959e-16-0.0131917j -1.45931e-16-0.00903903j -7.78712e-17+0.0033525j 3.84771e-17+0.0127942j -6.0722e-16-0.0167493j -1.31338e-15-0.0251794j 1.40476e-15+0.00994343j -2.59194e-16+0.00431265j -2.69705e-15-0.00819134j -3.59724e-16+0.00975353j 1.17806e-16-0.00274633j -1.18033e-16+0.00633657j 1.5559e-16-0.00241246j 3.93657e-17+0.0326949j -1.03117e-16-0.00490854j -2.43215e-16+0.0175863j 4.10084e-16+0.0229961j 1.0198e-15+0.0112853j 1.09337e-15-0.00728295j -7.86858e-14+0.0518706j -1.4028e-16+0.0149308j 3.4373e-16+0.0650945j -1.18881e-16-0.0203693j 7.75215e-16+0.0716165j -3.04132e-16-0.00358353j -2.04232e-16-0.00951524j -1.07729e-16-0.00341773j 1.24273e-17+0.000911765j 5.2619e-18-0.0197081j 8.07781e-17+0.00824668j 1.77094e-15+0.0172457j 1.03568e-17-0.0937016j 1.55106e-16-0.00873057j 2.65967e-16+0.0339404j 5.68059e-16+0.0275282j 1.7062e-16-0.0429622j -1.3317e-16+0.00458117j -2.60292e-16-0.0406215j -1.33138e-16+0.0104863j -2.19432e-17-0.0495685j -4.62701e-18-0.0187458j 1.11803e-16-0.0345143j -1.44793e-17-0.0023062j 3.90732e-16+0.00114934j 7.0498e-16-0.340846j 4.5725e-18+0.0122059j -3.96194e-17+0.00645212j 1.35548e-16-0.0133485j 4.47032e-17-0.0341528j 8.40145e-18-0.0994371j 
1.72499e-16+0.0272553j 9.88809e-17-0.00222988j 3.68049e-18-0.0100851j 1.3137e-17-0.00811054j -2.70496e-16+0.0190848j 2.34988e-17-0.030105j -1.81531e-17-0.00847839j 4.38208e-17+0.0105718j 9.5665e-18+0.0145994j -1.87783e-17-0.00392805j -7.02463e-17+0.0188805j -6.87843e-17-0.0143715j 1.40641e-17-0.0124942j -5.34107e-17-0.00547179j 4.68489e-17-0.0221699j 6.07299e-17-0.00283934j 2.52564e-18-0.00920352j -9.88818e-17-0.0195745j 6.85039e-17-0.000302179j -8.33363e-17+0.0163167j 1.12113e-16-0.0266448j 3.24613e-16-0.00513487j 3.08657e-16-0.0127122j 5.98677e-17-0.00847328j -2.59793e-17+0.00571003j 3.286e-16-0.0254698j 4.45341e-16+0.0248985j 2.56915e-16+0.000894756j 6.4706e-16-0.00440596j -9.63794e-16-0.0308255j 2.05699e-16+0.0014992j -1.25599e-17+0.00364013j 1.17366e-16-0.00868353j -3.90805e-20+0.0102013j 7.44158e-16+0.00771305j 1.79471e-16+0.0161723j 1.26079e-17-0.0168864j -2.08053e-16+0.000128291j -6.80819e-16-0.0371637j -6.22881e-16+0.00559423j -8.64266e-16-0.01068j 1.82841e-14-0.0122735j -2.99654e-15-0.0822842j 8.52955e-16+0.0235999j 1.33605e-16+0.0478062j -3.73471e-16-0.0038851j 1.43868e-15+0.0985195j 2.61453e-16-0.00354125j 8.59868e-18+0.0228619j 3.20583e-17+0.0269695j 9.52087e-17-0.0073985j 1.13068e-16-0.0212817j -4.64852e-16-0.00459558j -2.20224e-16-0.0131842j 1.50802e-17+0.0261465j 1.70575e-16+0.0109087j 1.44722e-15+0.0847548j 1.7625e-16-0.0228956j -1.16063e-16-0.0338593j -1.49932e-16+0.0205203j 4.64323e-16+0.0335712j 2.78584e-16+0.0421427j 1.01853e-16+0.0070979j -5.8676e-17-0.0118087j -2.13293e-18+0.0228068j -2.89555e-17-0.00958982j 1.09549e-17+0.023003j 1.33717e-15+0.357269j 4.92174e-17+0.0156947j -3.0689e-17-0.00115805j 8.73931e-17+0.0581011j -1.19825e-16-0.0482122j 
1.45083e-16-0.0029017j 7.64224e-17+0.0391959j -1.754e-17+0.0030312j -8.76795e-18-0.0180004j 2.8718e-17-0.00105081j -1.34351e-17-0.0161666j 7.40052e-17+0.0228662j 2.35978e-17+0.0137832j -4.22778e-18+0.00937553j -2.17402e-16+0.034298j -1.89565e-17-0.00861709j -2.04694e-17-0.0248146j -1.36643e-16+0.00545836j 1.52209e-17+0.00792076j 5.81373e-17-0.00252991j -1.14266e-17+0.00325021j 3.78702e-17-0.0204516j -8.52738e-17-0.00913881j 1.25377e-16+0.00938038j 8.24017e-18+0.0211335j 5.46854e-17-0.0296422j 3.29544e-16-0.0022499j 5.90211e-17-0.00452043j -7.20133e-17-0.00701911j 1.95522e-17+0.0010481j -9.74502e-17-0.0125874j -5.92513e-16-0.00741626j 1.46426e-16-0.00713357j -3.33697e-16-0.00633837j 1.81727e-16+0.00350108j -1.20131e-15-0.00308707j 1.31286e-17-0.00559798j 7.29282e-17-0.0244449j -1.44183e-16+0.0252428j 7.87649e-16+0.00641085j 3.52413e-18+0.0265391j -8.52249e-17+0.0074818j -1.34449e-16-0.0103482j -6.37765e-16-0.0385503j 2.10902e-15-0.00431152j 1.96723e-15+0.0149489j -6.8273e-15+0.00454971j -1.56598e-15-0.0375674j 4.77115e-16+0.0303463j 6.46445e-18+0.00856482j -2.47661e-16-0.026274j 3.21424e-16+0.0177623j -5.33027e-17-0.0338259j -7.22522e-17-0.0108023j -3.11827e-17-0.0792476j 1.34168e-16+0.031003j -3.40233e-16+0.0154599j -7.10372e-15-0.0721258j 1.55369e-18-0.0205768j 2.3786e-17+0.0505467j -9.83402e-17-0.0202662j -5.26575e-16-0.0214341j -8.01357e-17-0.0768232j 2.42659e-16+0.0304714j 2.12129e-16-0.00281922j 9.38e-17+0.0136774j 1.23885e-16-0.00877094j -3.27749e-18+0.000203156j -5.02801e-18-0.0389286j 5.31181e-17+0.0674055j 2.72431e-17-0.00501718j -3.25747e-17+0.00912464j 2.88419e-17+0.0145438j -9.95185e-17-0.362402j 2.01716e-16+0.0313102j -4.12302e-17-0.0678148j -4.5596e-17-0.0307691j 
