0.0118401-0.0151835j 0.00433838+0.00318351j -0.00757754+0.00314522j -0.00759427-0.00783398j -0.00710419-0.0100461j -0.0165107+0.0100012j -0.00162526-0.00672999j 0.00696654-0.00521268j -0.0084983+5.12801e-05j 0.0158139+0.00370323j 0.00831759+0.00647314j 0.00695719+0.0475444j 0.00214435+0.00498201j -0.00098314+0.024325j -0.0337787+0.00972406j -0.0116362-0.0222055j 0.000622195-0.00368323j 0.00772651-0.00281954j -0.00850701+0.0124632j -0.0102091-0.00566003j -0.00313726-0.00398904j 0.000632245-0.00424983j 0.000545702+0.00397784j -0.00130836-0.00195436j 0.0143009-0.0182714j -0.00938895-0.00143048j 0.00132491-0.000622579j 0.000485068+0.00762163j -0.00150398-0.00160536j 0.00382936+0.00325929j 0.00543938+0.0184118j -0.00230954+0.00300634j 0.00132661+0.00658972j -0.00496998-0.00559315j -0.00825215+0.00465931j 0.00921411+0.00476023j -0.0130106+0.00702113j -0.0101956-0.00445133j -0.0255696+0.00185091j 0.00165966-0.0087038j -0.00933229+0.0251377j 0.045255+0.0114688j -0.0207121+0.0377982j 0.0171173+0.024205j 0.00686193-0.00813256j 0.0290225+0.00386477j -0.00766622-0.00961945j -0.011051-0.00158313j -0.00938317-0.000735455j 0.0010988+0.000744093j 0.00321411+0.00321878j 0.00205116-0.00183006j -0.00348188-0.00252507j 0.0066576+0.00104705j 0.00536139-0.00369718j -0.00591842-0.0143282j 0.00248427+0.00942033j -0.00649417+0.00625154j 0.0107354+0.00199182j 0.0161048+0.000229763j -0.0115096-0.00943565j 0.0212701+0.00588366j 0.0100647+0.0100082j -0.0144507+0.0053976j -0.00578531-0.000951j 0.02064+0.00310121j 0.0187398-0.00638641j 0.0414798+0.0186471j 0.0134668-0.0384321j 
0.00892803+0.0319566j 0.0651572-0.0103112j -0.0173826+0.022212j 0.00246625+0.011934j 0.0011605+0.0142948j 0.000828505+0.0022161j 0.00954782-0.00989622j 0.00289075+0.0140472j -0.00795504-0.00370241j 0.00093728+0.0018552j -0.000598874+0.00408523j 0.0177281-0.0056925j -0.0381543+0.00458242j 0.00222828+0.0199494j 0.0172897-0.0222274j -0.0220325+0.0253976j 0.0302267-0.0106884j 0.00902997+0.0167547j -0.00445966+0.0286958j -0.00586514-0.0107705j 0.0177721+0.0129183j 0.0604688-0.0139674j 0.00311836+0.0214295j -0.0271975+0.0142599j 0.00622659-0.0355706j -0.0434956+0.0442686j 0.000732355+0.0240249j -0.0102033+0.0112341j 0.00899046-0.00927907j -0.00270417-0.00489387j -0.0270228+0.0408127j 0.00801003-0.0176866j -0.000586847+0.019148j -0.00349401-0.0112699j -0.00146033-0.00478926j 0.00742878+0.0309306j -0.00549114-0.00423774j 0.00965189+0.00597826j 0.00607938+0.017517j 0.014155+0.00240408j 0.00339978-0.0137873j -0.0029862-0.0134653j -0.00608662-0.0066906j 0.00811111-0.00217928j 0.0199876-0.000558784j 0.0198608+0.00395323j 0.00238699-0.0090102j 0.00224761-0.0063558j -0.00015265-0.0113824j 0.0086499+8.3802e-05j 0.00457441+0.00228096j 0.00787295+0.0034718j 0.000334376-0.00321961j 0.0217177+0.00367541j 0.0401463+0.0179148j 0.0132653+0.00210721j -0.0135589-0.00353514j -0.0142136-0.000903573j -0.0065449-0.00656368j 0.00308421+0.00436656j -0.0131008-0.00575563j -0.013254-0.00784815j -0.0104427+0.00200134j 0.000531602-0.00331652j 0.00216071-0.00163748j 0.000142211+0.00479374j -0.0150489-0.0111206j 0.00982415-0.00393205j 0.00960086+0.0162742j 
0.0310068+0.00795678j 0.0129671-0.0287153j -0.00536634+0.00049277j 0.0241734+0.0209836j 0.00840965+0.00443334j 0.015002-0.0152494j -0.00605067-0.0136464j 0.000447198-0.0179887j 0.00303157+0.0054031j -0.0102056+0.0143615j 0.0107776-0.000286611j 0.0103232-0.0158623j -0.0293568+0.00549698j 0.0213208-0.0166688j -0.00992144-0.0145515j 0.0179997+0.0166602j 0.00151067-0.0234362j -0.0179714-0.036902j 0.0297123-0.0065442j 0.0116668+0.00452829j -0.0105536-0.011933j 0.0241108-0.041396j 0.027149-0.0182944j 0.0158416-0.0216389j 0.00277779-0.0220287j 0.0121514-0.0115654j 0.00278002+0.00110015j -0.0185738+0.00876648j -0.00177694+0.000595154j 0.00237302-0.00488825j -0.020117+0.00410471j -0.0238239+0.000850174j 0.0372695+0.0220149j 0.00552409+0.00318348j -0.0184097-0.0186412j 0.01294-0.00649475j -0.018555-0.00783319j 0.0167065-0.00356823j 0.00682501+0.0102687j -0.014701-0.00886782j -0.00991182+0.0126293j 0.00425737-0.00364299j -0.013545+0.0131186j -0.0311733-0.00513495j -0.0427325-0.000204382j 0.00501346-0.0125876j 0.00648098+0.00665591j -0.0142609-0.0040511j 0.0062161-0.00529824j -0.0381953-0.00429521j -0.009809-0.00165626j -0.0105161-0.0038231j 0.00696155+4.54695e-05j -0.010962-0.00262596j -0.0359367+0.00240845j -0.0138517+0.00973083j 0.0042811-0.00677348j 0.0239799-0.00995569j 0.00774835-0.00383979j 0.00794652-0.00617897j 0.000530104+0.00286791j 0.00791644-0.0135514j 0.00523074-0.0256731j -0.00579457-0.000310513j -0.0148527-0.00104298j -0.00354392-0.00438608j 0.0119762+0.0108291j 0.00437219-0.00200069j -0.00380583-0.00286729j 
-0.0158572+0.00194967j -0.0029502+0.00426298j 0.0237675+0.0179852j -0.00308125+0.0062249j 0.0326535+0.00774734j 0.0107288-0.00461856j 0.00707342+0.03179j 0.00532984-0.0280239j -0.00170951+0.00544198j -0.00690993+0.0282103j -0.00721002-0.0248072j -0.0139655-0.00934536j 0.0294195+0.00450151j 0.0182211+0.00572241j 0.00285003+0.00451979j -0.0132165-0.0143348j 0.023788+0.00518428j -0.00263116+0.0397096j -0.0387738+0.0289771j -0.00305532+0.00177374j 0.00406008+0.0082946j -0.0141297+0.0167104j 0.0337993+0.0197568j -9.11782e-05+0.00531576j 0.00623755+0.00328526j 0.00755625-0.0184547j 0.0126369+3.67251e-05j 0.00299566-0.00354888j -0.00316666+0.00521767j 0.00197756+0.0175556j 0.0172604+0.022359j 0.011172+0.00376375j -0.00173983-0.0100831j -0.0118876-0.00190375j 0.000355136+0.0198349j 0.0232249+0.00950238j -0.00667923+0.0157325j -0.0241177+0.0161471j 0.00588698+0.0100959j 0.0108105-0.0178465j 0.000870562+0.0105308j 0.00472315-0.016262j -0.00767827-0.0100672j -0.0178268+0.0160013j -0.00361846-0.00297311j 0.000531066+0.0165904j 0.0134406-0.0122431j -0.000240453-0.00522373j 0.00960887+0.00503124j -0.0171326-0.00287961j -0.00477382-0.00349106j -0.00297978-0.00660721j 0.000900637+0.00222564j -0.000671614-0.00907518j -0.000465026-0.00747521j -0.00140937+0.00630295j -0.0136509-0.00290616j 0.015412-0.000497115j 0.00766335-0.000749846j 0.0184857-0.00091838j 0.0178905+0.00552323j 0.000179742-0.0117165j -0.0217397-0.0161113j -4.22326e-05-0.00203345j 0.0122548-0.00216566j 0.0110042+0.00144316j -0.00449944-0.000496359j 0.000748696+0.00217413j -0.00747808-0.00762024j 
0.0333286-0.0137111j -0.00958308-0.0304522j 0.0175545-0.0152839j 0.00189837-0.00255464j 0.00268767+0.0101875j -0.0197069-0.00939879j 0.00170082+0.0141535j 0.0147701+0.00407441j -0.00769684+0.0100264j 0.0043926-0.0187458j 0.00130949-0.0102384j -0.00136664-0.00628429j -0.00558142+0.0312426j 0.0202675-0.0103434j -0.013632+0.0149254j -0.00887561-0.0033299j -0.00278504+0.0010718j -0.0194958+0.0137015j 0.0290237-0.0124833j -0.0321925+0.00447087j 0.0236646+0.0115433j -0.00184417-0.0154691j 0.0303714+0.0134355j 0.00624016+0.0140038j -0.0131551+0.0223571j 0.0132162-0.00426051j -0.0168618+0.00348176j -0.014282+0.00860079j 0.00133729-0.0016523j 0.00585017+0.0130577j -0.00263686+0.0311918j -0.018797+0.0106716j 0.0171147-0.0335052j 0.0022092-0.0165842j 0.0121873+0.0142656j 2.01833e-06+0.00630654j 0.0126353+0.0115102j -0.0160917-0.00738829j 0.0126236-0.016807j 0.00996085+0.00683279j -0.00976513+0.00944686j -0.00510277-0.00119189j -0.00483967+0.0013045j -0.00405542+0.00770454j 0.0154254-0.00298279j -0.0223385-0.00942654j -0.027744+0.0011222j 0.00378614+0.000789889j 0.000288583-0.0100121j 0.021658+0.00245948j 0.0102499-0.000381838j 0.00412218-0.00061351j 0.0232003+0.00159577j -0.0289887+0.00152671j -0.0203868-0.00322186j -0.00355467+6.26447e-05j -0.00699149+0.000167747j -0.00628858-0.00475302j 0.00524311+0.00477762j 0.00923896+0.00342347j 0.00601037+0.00715421j 0.00953854+0.0041335j -0.00269194-0.00691718j 0.00144989+0.00200517j 0.0332328+0.000120485j 0.0311126+0.000643885j 0.00882476+0.00408053j -0.00123319-0.00128021j -0.000933548-0.00872312j 
-0.0258071+0.0251408j 0.0270852+0.00621179j -0.0198805-0.0106704j 0.0100553+0.0276376j 0.00140941+0.00475583j 0.0217782-0.00738055j 0.000811371+0.00437648j -0.0240319+0.017535j -0.00321598-0.00101902j 0.00580507-0.0113371j 0.0125772-0.00504442j -0.00035377-0.00927279j -0.0111327+0.00550071j -0.0247875+0.0109083j 0.00494465-0.00709703j 0.02233-0.000867878j 0.0288292-0.00339355j -0.0325303+0.0182519j -0.028183+0.0226467j -0.00374593+0.00176202j -0.00970754+0.00359997j 0.0215024+0.0290013j -0.0183664+0.0204737j 0.0167494+0.015237j 0.0261178-0.00421658j 0.00587681+0.0110838j -0.0139513+0.00531692j -0.000769105-0.00607283j 0.00198997-0.00285245j 0.00806155-0.000383748j 0.0137227-0.00240828j 1.43574e-05-0.00110381j 0.0232062+0.0213j 0.0130201+0.00785134j 0.00868213-0.00792951j -0.00169622+0.0106927j -0.00220896-0.0185597j 0.00201982-0.00119034j 0.0115161+0.00656309j -0.00888756-0.0122633j 0.0128527-0.0151275j 0.00674932-0.00668072j -0.00516058+0.00101593j 0.00861693-0.00871335j 0.000565648-0.00315401j -0.0222233-0.010729j 0.00348524-0.00398337j 0.0124653-0.00643768j 0.00225371+0.000157358j 0.00577038+0.00399709j 0.0054318-0.00146801j 0.00587847-0.00489107j 0.0119557+0.00246457j 0.0156065-0.00606651j 0.0338179-0.0246737j 0.00552232-0.00625226j -0.0017339+0.00541311j -0.0232622-0.000282809j 0.00116563+0.00470461j -0.00181488+0.001717j -0.0155971-0.00583578j 0.00173858-0.00114482j -0.00956725+0.000995616j 0.00204364-0.00588951j 0.0144503-0.00294691j 0.0052437+0.00598175j -0.00474007+0.00791403j 0.0130286+0.00134529j 0.0050538-0.00081203j 
-0.0340358-0.0212551j 0.00380983+0.0203352j 0.00254668-0.000353987j 0.000243673+0.0184499j -0.000845684+0.0395774j 0.00274664+0.0140666j 0.00167471-0.00229201j 0.000105749-0.00884235j 0.00204833+0.00557767j -0.00816114-0.00406766j 0.00751886-0.00791152j 0.0147988+0.00847718j -0.023353-0.00297111j -0.00632786+0.00589959j 0.00684679+0.00758398j -0.00974706+0.000219966j 0.0154947+0.0216746j -0.03079+0.0177616j 0.0066545-0.00634438j 0.0125543-0.00907958j -0.00317252-0.0079478j 0.0132813+0.0313146j -0.00137957+0.00132178j 0.00262972-0.0190158j 0.00971476+0.00361824j -0.00904486-0.0406765j -0.034076+0.0121634j -0.00883616-0.00546676j 0.00728496+0.00170402j 0.00615336+0.0152448j -0.0168499+0.0100596j 0.00639295-0.0110658j -0.0103581+0.0305367j 0.00639639-0.00840472j 0.0129093-0.00415886j -0.00600981+0.0107258j 0.0124709+0.00258979j -0.00502662+0.00743457j -0.0221779-0.0122614j 0.0181274+0.0214505j 0.0116941+0.00272989j 0.0150774+0.0056078j -0.00635473-0.0144515j 0.0139145+0.0107912j -0.0390218+0.00141243j 0.00697622-0.00662413j -0.00316494+0.00366162j -0.00614545+0.00311779j 2.49767e-05-0.00630754j -0.0219921-0.00194537j -0.0104598+0.00395196j -0.00553737+0.00735325j 0.0310083+0.00261748j -0.0106719+0.0224104j 0.00542144+0.0238423j -0.00414274-0.00195836j 0.0124882+0.001049j 0.00254683+0.00354297j 0.00767525+0.00025687j 0.0195709+0.0121432j -0.00156113+0.000862019j 0.00393353+0.0112561j 0.00857979+0.0168962j -0.0045997+0.00303599j -0.000815359+0.000605948j 0.0115591+0.00423226j -0.00542735-0.0262876j -0.00524461+0.0059318j 0.00268115+0.00981189j 
-0.0230595-0.0215911j 0.00139771+0.00891288j -0.02687-0.000699443j 0.0157175-0.010887j 0.00534682-0.0229235j 0.0311265+0.00820739j 0.0163572+0.00137121j -0.0159693-0.0079182j -0.00179719+0.0106512j -0.0013447-0.0134046j -0.00288595+0.000536548j 0.0195641+0.015631j -0.041798+0.00594759j 0.0138977-0.0100569j 0.0170833+0.0192562j -0.0204885-0.0101395j 0.0200167-0.000967516j 0.00487463-0.0199631j -0.0232571-0.0233481j 0.00126453+0.00291808j -0.0143762-0.00765406j 0.0411546-0.0204375j -0.0104527-0.0117174j -0.0080739-0.0098489j 0.0350215+0.0257341j -0.042468-0.0371106j 0.00870152-0.0198742j -0.0107023-0.0123351j 0.00148904+0.00721087j 0.0123443+0.0112403j -0.00626929-0.0218381j -0.00192296+0.00360851j 0.0108335-0.0288829j -0.00275018+0.000329372j 0.00417258+0.0132174j 0.0106969-0.0262753j -0.0124069+0.019174j -0.0066463+0.00442163j -0.0149891-0.024562j 0.0043678+0.00388702j -0.00274363-0.0020789j -0.00393433+0.0137295j -0.00173059-0.00468682j 0.000227224+0.00556509j 0.024662-0.00128223j 0.0115808+0.00656786j 0.00797635-0.00999215j 0.00103906-0.00681886j 0.010145+0.00342168j 0.0218661+0.00213508j 0.0147699-0.00478788j 0.00726821-0.0105131j -0.0340829+0.000933659j 0.00639887-0.0253237j -0.0104012-0.0535038j 0.00695574-0.0117335j -0.0171671+0.0103915j 0.0086252+0.0233889j -0.00703037+0.00274643j -0.00601004-0.00190456j 0.00915317+0.0171582j -0.00611112+0.0185514j -0.00199136+0.0270222j -0.00153041+0.00416868j -0.00596325+0.00228387j 0.000448511-0.00109306j -0.00721833+0.00870811j -0.00665531-0.00734585j -0.00052271-0.0139413j 
0.0170303-0.0131074j -0.0126856-0.0265574j -0.0191059+0.00232333j -0.0212932-0.031772j -0.00909275+0.00236659j -0.00135524-0.0057729j -0.000176747+0.00342419j -0.00265854+0.00676387j -0.00357134+0.00695082j -0.000105187-0.0165135j 0.0105499-0.00569021j 0.000548694+0.00248054j 0.0243443+0.0256456j -0.0293648+0.00642308j 0.00674152+0.000936706j 0.010045+0.012081j 0.00619284-0.00345446j -0.00464681+0.00910269j -0.0323958-0.0277823j -0.00520411-0.0145885j 0.00464712-0.0243581j -0.0148782-0.0498095j 0.00213181+0.0112936j -0.000577024+0.0114477j -0.00728764+0.00411769j 0.00572847+0.00394116j -0.00956047+0.00486951j 0.00324198+0.00879477j 0.00199601-0.000599542j -0.00363249+0.012659j 0.00745596+0.0193025j 0.00415612+0.0128402j -0.0183825-0.0111743j -0.00252738-0.0188689j -0.00112344+0.0244258j 0.00108165-0.0137138j 0.00319828+0.0399189j 0.0031341+0.000120399j 0.00496765-0.0243086j 0.00165031+0.00767509j 0.0101363-0.00867895j -0.00665331+0.00150183j 0.00157214+0.00342644j 0.00473566-0.00835998j -0.00315081-0.0034601j 0.00326896-0.0017212j 0.00743926-0.00412651j 0.00513835-0.000785747j -0.0209345+0.0101487j 0.00467492+0.00198963j -0.018795+0.00156519j -0.0096664-0.00431728j 0.0209261-0.00147808j -0.000531527-0.0126586j 0.0256091-0.0454784j 0.0166557-0.0200908j 0.0234698+0.0145319j -0.010272+0.0220711j 0.0153945+0.0053781j 0.0120924+0.00245715j -0.00224796+0.013786j -0.00685211+0.0132956j 0.00239493+0.0124465j -0.00247166+0.00114864j -0.038618-0.00253698j -0.0326797+0.000526762j -0.00295118+0.0189877j -0.000376603-0.0095256j 0.00362802-0.0124474j 
-0.00368173+0.00550797j 0.0175404+0.0155721j -0.00511724+0.0013366j 0.0275294+0.017831j 0.00792816-0.00338153j 0.00723711+0.0112368j 0.00966014-0.000871575j 0.00815184-0.00303495j -0.00528805+0.00325083j 0.00511541-0.00534292j -0.0050638+0.00208254j 0.00166169+0.00548616j -0.0210236-0.0107501j 0.0265688-0.00112345j -0.0100081+0.00251282j -0.00699719-0.00540678j -0.00476357-0.00260014j 0.0110584-0.00969941j 0.00608345+0.0109422j -0.0107769+0.00974577j -0.00079651+0.00471923j 0.023605+0.0161537j 0.00631845-0.00794449j -0.00224325+0.00145587j -0.00616742+0.020136j -0.00427491-0.0129431j -0.00756166-0.0172559j -0.0052188-0.016365j -0.00221153-0.000607576j -0.00666646-9.28866e-05j -0.0126832-0.0209897j -0.00774143-0.0179389j 0.0167416-0.000977601j 0.00400114+0.0243717j -0.0105377-0.012105j 0.0029019+0.00471295j -0.013932-0.0343674j 0.00358303-0.00565993j 0.00391914+0.00382813j -0.00866809-0.0154749j -0.0178397-0.0131731j -0.00519747+0.00193479j 0.000809547+0.00469002j -0.000972669+0.00961884j 0.00157801-0.00497264j 0.0164214+0.00614572j 0.00955059-0.010284j 0.00772602-0.0017999j -0.0106098+0.00691938j 0.0375235-0.000372423j -0.0102395+0.00141056j -0.0059668-0.00198213j 0.0170649+2.03689e-05j -0.00611338-0.0108866j 0.00143027-0.0223401j 0.0177927-0.00373579j 0.0301005+0.00707586j 0.0168413+0.00552419j 0.0166582-0.000776912j 0.0257147-0.00179164j 0.000221287+0.00181012j -0.0118831-0.000449199j -0.00153663-0.00048239j 0.00297003-0.00276756j -0.0193653-0.00180067j -0.0239107+0.00152118j -0.00223572+0.00866891j 0.00078052-0.00105235j -0.00261289-0.00431569j 
-0.00771698+0.0216194j 0.0313364+0.0251988j 0.00953346-0.0163471j 0.0335688+0.0298098j 0.0122379-0.00700893j 0.000552704-0.00965431j 0.00586914+0.000203345j 0.0124182-0.00723232j -0.00340677+0.00794671j 0.00497198-0.0094595j -0.0101424+0.0037228j -0.00471988+0.00799721j -0.00977903-0.0277059j 0.0313301+0.0181022j -0.012403-0.00106181j -0.0121583-0.00341889j -0.00508725-0.0089053j 0.0156177-0.0278707j 0.0172942+0.0128282j -0.0102117+0.00134687j -0.00180859-0.0365571j 0.0288996+0.0427441j 0.000159935-0.00356571j -0.00629773-0.00189994j -0.0108255-0.0123935j -0.000223855-0.0138827j 0.00220523-0.00050058j -0.0014144-0.00577602j 0.00150435+0.00750198j -0.00555437-0.00128344j -0.0121492-0.043451j -0.0101906+0.0088105j 0.0307058+0.0597545j 0.0082621+0.000666955j -0.010334-0.00848914j 0.00410179-0.0234122j -0.0129736+0.012702j 0.00432741+0.0241822j 0.0134736-0.00453197j -0.00882977-0.00184252j -0.0234784-0.0146647j -0.00409173-0.00300571j -0.00388552-0.00858136j -0.00230236-0.00786573j 0.00729302+0.00318023j 0.0053993+0.015475j 0.00168302-0.00464221j 0.00313526-0.00191813j 0.00137159+0.0118889j 0.0236485-0.000475888j 0.0111158-0.00576261j 0.00724844-0.00699795j -0.00160195+0.00065246j -0.00404837-0.0170005j -0.00681467-0.0195462j 0.00590752+0.000430305j -5.15609e-05+0.00166853j 0.00339259-0.00081751j -0.00618849+0.000788718j -0.00219798-0.00205392j 0.00183828-0.00128478j 0.000889691-0.0090999j -0.00985297-0.00636811j 0.0041755-0.00311899j 0.0232652-0.00267649j 0.0132224+0.00226566j 0.00347723+0.0160394j 0.0049181+0.00010562j -0.00376577-0.00185154j 
0.00638612+0.00780413j 0.00834423+0.00175015j -0.0157328+0.00587295j 0.00577377+0.00128698j 0.00066859-0.011315j -2.57501e-05+0.00891047j -0.000178626+0.00774848j 0.00334429+0.0110384j -0.00462285-0.00177924j 0.00682416+0.00231268j 0.0015415-0.0191347j 0.00131621+0.0031605j -0.0124661+0.00705212j 0.0134877+0.0038241j -0.0119955-0.00475208j 0.012185-0.0155213j -0.00723052-0.00826892j 0.00905973+0.0391591j 0.0125284-0.0149617j 0.00186714-0.0113634j -0.00914848-0.00632019j 0.0046262+0.00885455j 0.00319922-0.0190807j -7.63791e-05-0.000221491j -0.00234259-0.00554043j 0.00348121+0.0143701j -0.000686169+0.000908018j -0.00887128-0.0183395j 0.00114763-0.000213518j 0.00612898+0.0098911j -0.00541936+0.00307694j -0.00508148-0.0270876j 0.00769938+0.0106362j 0.003308+0.0332199j -0.0058491+0.0356298j 0.00191715-0.00191287j 0.000216956+0.0184095j -0.003679-0.0159567j 0.00231731+0.0166974j -0.00521938+0.00704019j -0.00131011-0.00110306j -0.000775009+0.0055426j -6.41438e-05-0.003541j -0.0115552-0.00709156j -0.00450645-0.00770368j 0.00151089-0.00639652j 0.00743476-0.000953363j 0.00163933-0.00342937j 0.00200365-0.00139175j 0.00173552-0.00633599j 0.00252667-0.00167643j 0.00342949-0.00333497j 0.00485835-0.003259j 0.0105573-0.00285387j -0.00480976-0.0103384j -0.00129674-0.00594765j 0.00313207+0.00145951j 0.0118995+0.00350526j -0.00710659+0.00636047j -0.000452033+0.00174338j -0.00402801+0.000256592j -0.00215514-0.00404413j -0.0109735+0.00373044j 0.0108245+0.00129824j 0.0581897-1.42223e-05j 0.0339406-0.00254257j 0.00306422+0.00264631j 0.00302273-0.000962659j 0.000474521-0.0025889j 
-0.00639371-0.016821j -0.0137404-0.0115369j 0.0163127-0.0244239j -0.0103861+0.0154359j -0.00626107+0.00999919j 0.00737482-0.00558796j 0.000174576-0.0224022j -0.00546205-0.00541233j 0.00944951+0.000498554j -0.00885045-0.00320468j -0.00360321+0.0132839j 0.00284416+0.000102765j 0.024228-0.00440645j -0.0314877-0.00553404j 0.0216556-0.00812877j -0.0141102+0.0153785j 0.00765098+0.00420703j 0.00467473-0.031313j -0.0319336-0.00483218j 0.00367327+0.00113555j 0.00585286-0.000770388j -0.004874-0.0330572j -0.0164552-0.0181575j -0.0126029-0.0187917j 0.000621245-0.00622989j 5.53851e-05-0.0117788j -0.000949856-0.0049245j 0.00764026-0.00400743j 0.000830473+7.5136e-05j -0.00244791-0.00309326j 0.0151997-0.00643987j 0.00589917-0.0101789j -0.00737372-0.00748312j 0.00548896+0.00164911j 0.0104794-0.0060965j -0.00128516-0.00117357j 0.00451599-0.00253286j 0.0068962-0.00338937j 0.00265341+0.000654883j 0.0117887+0.00514071j 0.00359334+0.00587206j -0.000887699-0.000983095j -0.0028181+0.0015645j 0.0120678+0.0021613j -0.0208832+0.00218187j 0.0212172+0.00343603j 0.0118183-0.0108608j -0.00887593+0.00186999j -0.0179403+0.0102418j 0.00916614-0.00166251j 0.013773-0.00534055j 0.0143606-0.0035509j 0.0217062-0.00096701j 0.00260675-0.00482845j -0.00282802+0.0070963j 0.00802639+0.00235383j 0.0107016-0.00300356j 0.0169044-0.00229464j -0.0306134+0.0018668j -0.0125362+0.00318758j -0.00501218-0.000110644j -0.00696356+0.00221024j -0.0200995-0.00198175j 0.0212605+0.00109085j 0.114168+0.00190864j 0.0651773+0.000581459j 0.0090212+0.0033101j -0.00411683-0.00152013j 0.00153176+0.00164859j 
0.000621163-0.0158561j -0.00192933-0.000789983j -0.00189012+0.0167952j 0.0106884+0.00630402j -0.00677401+0.00394587j 0.00413672+0.0206215j 0.00203156-0.000524639j 0.00379316-0.00647686j -0.00204693+0.00643813j -0.00502806-0.0107163j -0.0012042+0.00766059j 0.00728501+0.000440762j -0.0128497+0.00222313j -0.00279237-0.00770521j -0.000312749+0.00440086j 0.00233824+0.0132973j -0.000742051-0.00184839j 0.0120668-0.0157291j -0.0119656-0.0161382j -0.00535416+0.00884329j -0.00753742-0.0207781j 0.00811306+0.00866837j 0.00107589-0.00832588j -6.82033e-05+0.0244879j -0.00282411+0.0233586j -2.56882e-05+0.0146605j -0.014165-0.01198j 0.000832489+0.0093514j -8.36592e-05-0.00117736j -0.00127363+0.0048828j -0.00362321+0.0122352j -0.00341199+0.0131454j -6.83239e-05+0.0146238j -0.000241695+0.00718356j -0.00460682+0.00438904j -0.00443277-0.00317497j -0.00164242-0.00974245j 0.000582762+0.00191423j -0.00533622-0.0149371j -0.00652359-0.0104013j -0.00736869-0.010189j -0.00900899+0.0090869j -0.00102646+0.00498879j 0.015298+0.00952464j 0.0227038-0.00511205j 0.0068428-0.00456223j 0.00103145-0.00585232j -0.00304217+0.00253817j -0.00541433+0.00996715j -0.0336823+0.0011122j -0.00606948-0.00525068j -0.000626569-0.00767036j 0.0268948+0.000241069j 0.0124466-0.017151j -0.0123835-0.0283246j -0.0219076-0.00796952j -0.00951015+0.00491687j 0.0265231+0.0168149j -0.0197237+0.00285968j -0.00245475+0.00283586j -0.00335466+0.00620496j -0.00802824+0.0121994j -0.0087667+0.0119119j 0.011794-0.00126152j 0.0477372+0.000744512j 0.023433+0.00210588j 0.00193764+0.00562504j -0.00351075-0.0048421j 0.000845686-0.00517732j 
0.0158875+0.00738294j 0.0359024+0.00152576j 0.00222778+0.0154411j 0.00245846+0.00176485j 0.00016174+0.0270866j -0.0108233+0.0239858j -0.0120902-0.0177724j 0.0151254+0.0166349j -0.00403013+0.0089992j -0.00548636-0.0263254j 0.00562425-0.000486429j -0.000481646+0.0213509j 0.0070623+0.00707265j 0.00651786+0.0348992j -0.0162199-0.00784462j 0.01663+0.00802861j -0.00256097-0.00981236j 0.00415367+0.0191718j 0.0250111+0.0290397j -0.00109018-0.0132182j -0.00885037-0.00388517j 0.0126435-0.0237603j 0.00369497+0.0213577j 0.00470704+0.00432469j -0.0125518+0.0140907j 0.00549752-0.0261304j -0.0109354-0.00974906j -0.00853731-0.0260037j 0.000479814-0.00253805j -0.00343774+0.016137j -0.0147849-0.0251872j -0.00791656-0.0388243j 0.0155294+0.00303447j 0.00385592+0.0014019j -0.00834503-0.0128116j -0.000856593-0.012675j 8.23493e-05-0.00729552j -0.000438844+0.0118515j 0.00744938-0.020797j -0.00955324-0.000688326j -0.0125593-0.0411588j -0.00918139+0.00182061j -0.0083551+0.00079961j 0.00219094-0.00774445j 0.00338732-0.00220995j -0.0049655+0.00313129j -0.00635609-0.018337j -0.00344173-0.00628371j 0.00165874+0.0177114j -0.0329564+0.00545556j -0.0094208-0.00802409j -0.00642343-0.0163045j 0.0129358+0.000949877j -0.00231057-0.0432239j -0.0071575-0.0920278j -0.0153264-0.0282196j -0.00597584+0.0169518j 2.65587e-05+0.0437139j -0.00398378+0.00897502j -0.00362583+0.00574887j -0.00287815+0.00942407j 0.00590717+0.0218793j -0.00168789+0.0238279j -0.000961395-0.0053578j 0.00908075-0.00525663j 0.00907189+0.0098315j 0.0023132+0.0262888j 0.00238365-0.0109775j 0.000953116-0.0157903j 
