-0.0669592-4.14112e-14j -0.0141897-8.91216e-15j 0.134595+2.83815e-16j -0.0581453-3.90476e-16j -0.120131-1.2404e-15j -0.125277-4.63991e-15j -0.104708+4.27653e-16j -0.0748645-7.82261e-16j -0.201874+7.70493e-16j -0.161389-4.74848e-15j 0.217346-5.60312e-15j -0.0708899+1.81113e-15j 0.0805882+1.36984e-16j 0.308021+3.96201e-15j 0.295607-4.43672e-14j -0.063888+5.5776e-14j -0.0553386+2.38723e-14j 0.164882-1.12789e-13j 0.000252305-1.57418e-14j 0.129765+5.40473e-15j -0.104856-4.59407e-15j 0.0627572-1.01322e-14j -0.00666074+6.48166e-15j -0.0182288-1.20151e-15j 0.0953366-5.0695e-15j 0.159464+2.84701e-14j 0.108728+3.69404e-15j -0.376888-2.69711e-14j -0.00744132-9.954e-15j -0.0894862-2.33406e-14j -0.12348+3.6998e-14j 0.06439+1.23768e-14j 0.0152021-5.16837e-15j 0.0271911+4.82158e-15j -0.0779342+1.62156e-14j -0.113735-1.08938e-14j -0.132003-3.86304e-14j -0.103324-1.8523e-13j -0.141203-1.63219e-13j -0.0350735-3.17698e-14j -0.203836-9.25949e-14j 0.183633+6.17065e-13j -0.243476+4.33239e-16j 0.0922743-3.36886e-15j 0.104645-1.49497e-15j 0.156368+4.95869e-15j -0.116497+2.66992e-15j 0.137277+3.55473e-15j -0.0702878-4.54454e-16j -0.087528-3.80193e-16j -0.108728+4.55165e-15j -0.102479+1.2366e-15j 0.0543818-8.62517e-17j 0.119803-4.06088e-17j -0.013549+1.59807e-15j 0.0626664-7.23619e-15j 
-2.19512e-05-1.35758e-17j -4.6518e-06-2.92167e-18j 4.41242e-05+9.3043e-20j -1.90618e-05-1.2801e-19j -3.93825e-05-4.06641e-19j -4.10696e-05-1.5211e-18j -3.43265e-05+1.40198e-19j -2.45428e-05-2.56449e-19j -6.61803e-05+2.52591e-19j -5.29081e-05-1.55669e-18j 7.12525e-05-1.83687e-18j -2.32398e-05+5.93742e-19j 2.64192e-05+4.49074e-20j 0.000100978+1.29887e-18j 9.69088e-05-1.45449e-17j -2.09444e-05+1.8285e-17j -1.81416e-05+7.82605e-18j 5.40534e-05-3.69758e-17j 8.27131e-08-5.16062e-18j 4.2541e-05+1.77183e-18j -3.43749e-05-1.50607e-18j 2.05737e-05-3.32163e-18j -2.18359e-06+2.12488e-18j -5.97594e-06-3.9389e-19j 3.12542e-05-1.66193e-18j 5.22769e-05+9.33336e-18j 3.56444e-05+1.21102e-18j -0.000123555-8.84194e-18j -2.43949e-06-3.26322e-18j -2.93363e-05-7.65175e-18j -4.04804e-05+1.2129e-17j 2.1109e-05+4.05749e-18j 4.9837e-06-1.69434e-18j 8.91406e-06+1.58066e-18j -2.55492e-05+5.31595e-18j -3.72856e-05-3.57133e-18j -4.32746e-05-1.26642e-17j -3.38727e-05-6.07241e-17j -4.62905e-05-5.35079e-17j -1.14981e-05-1.04151e-17j -6.68236e-05-3.03554e-17j 6.02005e-05+2.02292e-16j -7.98186e-05+1.42029e-19j 3.02503e-05-1.10441e-18j 3.43059e-05-4.90095e-19j 5.12622e-05+1.62561e-18j -3.81912e-05+8.75279e-19j 4.50033e-05+1.16534e-18j -2.30424e-05-1.48984e-19j -2.86943e-05-1.24639e-19j -3.56443e-05+1.49217e-18j -3.35958e-05+4.05394e-19j 1.7828e-05-2.82759e-20j 3.9275e-05-1.33128e-20j -4.44175e-06+5.23894e-19j 2.05439e-05-2.37224e-18j 
0.000228463+1.41294e-16j 4.84147e-05+3.0408e-17j -0.000459234-9.68368e-19j 0.00019839+1.33229e-18j 0.000409883+4.23222e-18j 0.000427442+1.58312e-17j 0.000357261-1.45914e-18j 0.000255435+2.66905e-18j 0.000688787-2.6289e-18j 0.000550654+1.62017e-17j -0.000741577+1.91177e-17j 0.000241874-6.17951e-18j -0.000274964-4.67385e-19j -0.00105096-1.35183e-17j -0.0010086+1.5138e-16j 0.000217984-1.90306e-16j 0.000188814-8.14515e-17j -0.000562574+3.84834e-16j -8.60856e-07+5.37104e-17j -0.000442756-1.84408e-17j 0.000357765+1.56748e-17j -0.000214126+3.45707e-17j 2.27262e-05-2.21152e-17j 6.2196e-05+4.09951e-18j -0.000325286+1.7297e-17j -0.000544085-9.71392e-17j -0.000370978-1.26039e-17j 0.00128593+9.20246e-17j 2.53895e-05+3.39627e-17j 0.000305324+7.96375e-17j 0.000421309-1.26236e-16j -0.000219697-4.22294e-17j -5.18691e-05+1.76343e-17j -9.27752e-05-1.64511e-17j 0.000265909-5.53271e-17j 0.000388059+3.71695e-17j 0.000450391+1.31806e-16j 0.000352539+6.32e-16j 0.00048178+5.56897e-16j 0.00011967+1.08398e-16j 0.000695483+3.15931e-16j -0.000626551-2.10541e-15j 0.000830732-1.4782e-18j -0.000314837+1.14944e-17j -0.000357047+5.10078e-18j -0.000533524-1.69189e-17j 0.000397484-9.10968e-18j -0.000468383-1.21286e-17j 0.00023982+1.55058e-18j 0.000298643+1.29721e-18j 0.000370976-1.55301e-17j 0.000349656-4.21923e-18j -0.000185549+2.94288e-19j -0.000408764+1.38556e-19j 4.62286e-05-5.45255e-18j -0.000213816+2.46897e-17j 
2.90916e-17+1.79918e-29j 6.16496e-18+3.87205e-30j -5.84772e-17-1.23308e-31j 2.52622e-17+1.69649e-31j 5.2193e-17+5.38915e-31j 5.44289e-17+2.01589e-30j 4.54924e-17-1.85802e-31j 3.25262e-17+3.39867e-31j 8.77077e-17-3.34754e-31j 7.01183e-17+2.06306e-30j -9.44298e-17+2.43438e-30j 3.07994e-17-7.86876e-31j -3.5013e-17-5.95151e-32j -1.33825e-16-1.72137e-30j -1.28432e-16+1.92761e-29j 2.77573e-17-2.42329e-29j 2.40428e-17-1.03717e-29j -7.16361e-17+4.90034e-29j -1.09618e-19+6.83929e-30j -5.63789e-17-2.34818e-30j 4.55565e-17+1.99597e-30j -2.7266e-17+4.40211e-30j 2.89388e-18-2.81607e-30j 7.91982e-18+5.22016e-31j -4.14207e-17+2.20253e-30j -6.92818e-17-1.23694e-29j -4.7239e-17-1.60494e-30j 1.63746e-16+1.17181e-29j 3.23301e-18+4.32469e-30j 3.88789e-17+1.01407e-29j 5.3648e-17-1.60744e-29j -2.79754e-17-5.37733e-30j -6.60482e-18+2.24549e-30j -1.18137e-17-2.09482e-30j 3.38599e-17-7.04515e-30j 4.9414e-17+4.73302e-30j 5.73511e-17+1.67837e-29j 4.4891e-17+8.04766e-29j 6.13481e-17+7.09132e-29j 1.52383e-17+1.38029e-29j 8.85602e-17+4.02295e-29j -7.97828e-17-2.68095e-28j 1.05782e-16-1.88228e-31j -4.00902e-17+1.46366e-30j -4.5465e-17+6.49515e-31j -6.7937e-17-2.15439e-30j 5.06141e-17-1.15999e-30j -5.96422e-17-1.54441e-30j 3.05378e-17+1.97446e-31j 3.80281e-17+1.65182e-31j 4.72388e-17-1.97755e-30j 4.4524e-17-5.37262e-31j -2.36271e-17+3.74736e-32j -5.20506e-17+1.76432e-32j 5.88658e-18-6.94308e-31j -2.72265e-17+3.14389e-30j 
4.86641e-18+3.00965e-30j 1.03127e-18+6.47711e-31j -9.78199e-18-2.06269e-32j 4.22584e-18+2.83787e-32j 8.73078e-18+9.01491e-32j 9.1048e-18+3.37216e-31j 7.60991e-18-3.10807e-32j 5.44094e-18+5.68526e-32j 1.46716e-17-5.59973e-32j 1.17293e-17+3.45106e-31j -1.57961e-17+4.0722e-31j 5.15208e-18-1.31628e-31j -5.85693e-18-9.95562e-33j -2.23861e-17-2.87948e-31j -2.14839e-17+3.22449e-30j 4.6432e-18-4.05364e-30j 4.02186e-18-1.73497e-30j -1.19832e-17+8.19723e-30j -1.83368e-20+1.14407e-30j -9.431e-18-3.92801e-31j 7.62063e-18+3.33884e-31j -4.56102e-18+7.3638e-31j 4.84085e-19-4.71069e-31j 1.32482e-18+8.73223e-32j -6.92881e-18+3.68437e-31j -1.15894e-17-2.06913e-30j -7.90208e-18-2.68472e-31j 2.73912e-17+1.96019e-30j 5.40814e-19+7.23429e-31j 6.50361e-18+1.69633e-30j 8.97418e-18-2.68891e-30j -4.67969e-18-8.99514e-31j -1.10485e-18+3.75623e-31j -1.97618e-18-3.50419e-31j 5.66405e-18-1.1785e-30j 8.26592e-18+7.91735e-31j 9.59363e-18+2.80755e-30j 7.50932e-18+1.3462e-29j 1.02622e-17+1.18623e-29j 2.54905e-18+2.30894e-30j 1.48143e-17+6.72954e-30j -1.3346e-17-4.48466e-29j 1.76952e-17-3.14866e-32j -6.70624e-18+2.44839e-31j -7.60534e-18+1.0865e-31j -1.13644e-17-3.60384e-31j 8.46667e-18-1.94042e-31j -9.97688e-18-2.58348e-31j 5.10833e-18+3.30285e-32j 6.36129e-18+2.76314e-32j 7.90205e-18-3.30802e-31j 7.44792e-18-8.98725e-32j -3.95232e-18+6.26853e-33j -8.70696e-18+2.95134e-33j 9.84701e-19-1.16143e-31j -4.55442e-18+5.25907e-31j 
1.56998e-17+9.70962e-30j 3.32703e-18+2.08962e-30j -3.15583e-17-6.65457e-32j 1.36332e-17+9.15542e-32j 2.81669e-17+2.90835e-31j 2.93735e-17+1.08791e-30j 2.45508e-17-1.00271e-31j 1.75534e-17+1.83416e-31j 4.73331e-17-1.80656e-31j 3.78406e-17+1.11337e-30j -5.09608e-17+1.31376e-30j 1.66214e-17-4.24652e-31j -1.88954e-17-3.21184e-32j -7.22212e-17-9.28967e-31j -6.93105e-17+1.04027e-29j 1.49797e-17-1.30777e-29j 1.29752e-17-5.5973e-30j -3.86597e-17+2.64456e-29j -5.91575e-20+3.69095e-30j -3.04259e-17-1.26724e-30j 2.45854e-17+1.07716e-30j -1.47146e-17+2.37568e-30j 1.56173e-18-1.51974e-30j 4.27407e-18+2.81716e-31j -2.23534e-17+1.18864e-30j -3.73892e-17-6.67535e-30j -2.54934e-17-8.66135e-31j 8.83683e-17+6.32388e-30j 1.74475e-18+2.3339e-30j 2.09817e-17+5.47264e-30j 2.89521e-17-8.67485e-30j -1.50974e-17-2.90198e-30j -3.56441e-18+1.21182e-30j -6.37546e-18-1.13051e-30j 1.82731e-17-3.80205e-30j 2.66672e-17+2.55426e-30j 3.09506e-17+9.05761e-30j 2.42263e-17+4.34307e-29j 3.31076e-17+3.82696e-29j 8.22363e-18+7.44902e-30j 4.77932e-17+2.17106e-29j -4.30562e-17-1.44682e-28j 5.70874e-17-1.01581e-31j -2.16354e-17+7.89891e-31j -2.4536e-17+3.50522e-31j -3.66635e-17-1.16266e-30j 2.73148e-17-6.26012e-31j -3.2187e-17-8.33471e-31j 1.64803e-17+1.06555e-31j 2.05226e-17+8.91433e-32j 2.54933e-17-1.06722e-30j 2.40282e-17-2.89943e-31j -1.27508e-17+2.02233e-32j -2.809e-17+9.5215e-33j 3.1768e-18-3.74696e-31j -1.46933e-17+1.69666e-30j 
-0.000190287-1.17684e-16j -4.03248e-05-2.53269e-17j 0.000382497+8.06556e-19j -0.000165239-1.10967e-18j -0.000341392-3.52502e-18j -0.000356017-1.31859e-17j -0.000297564+1.21532e-18j -0.000212753-2.22306e-18j -0.000573693+2.18962e-18j -0.000458641-1.34944e-17j 0.000617662-1.59232e-17j -0.000201458+5.14693e-18j 0.000229019+3.89286e-19j 0.000875345+1.12594e-17j 0.000840067-1.26084e-16j -0.000181559+1.58506e-16j -0.000157263+6.78412e-17j 0.000468569-3.20529e-16j 7.17009e-07-4.47356e-17j 0.000368772+1.53594e-17j -0.000297983-1.30556e-17j 0.000178346-2.8794e-17j -1.89287e-05+1.84198e-17j -5.18032e-05-3.41449e-18j 0.000270931-1.44067e-17j 0.000453169+8.09075e-17j 0.000308989+1.04979e-17j -0.00107105-7.66475e-17j -2.1147e-05-2.82876e-17j -0.000254305-6.63302e-17j -0.00035091+1.05142e-16j 0.000182986+3.51729e-17j 4.32019e-05-1.46877e-17j 7.72727e-05+1.37021e-17j -0.000221476+4.60821e-17j -0.000323215-3.09585e-17j -0.000375131-1.09781e-16j -0.00029363-5.26395e-16j -0.000401276-4.63841e-16j -9.96732e-05-9.02846e-17j -0.000579269-2.6314e-16j 0.000521856+1.7536e-15j -0.000691919+1.23119e-18j 0.000262228-9.57374e-18j 0.000297385-4.24845e-18j 0.000444374+1.40918e-17j -0.000331065+7.58747e-18j 0.000390118+1.0102e-17j -0.000199747-1.29149e-18j -0.00024874-1.08045e-18j -0.000308987+1.29351e-17j -0.00029123+3.51421e-18j 0.000154544-2.45113e-19j 0.000340461-1.15404e-19j -3.85039e-05+4.54144e-18j 0.000178088-2.05641e-17j 
3.32636e-05+2.0572e-17j 7.04906e-06+4.42733e-18j -6.68633e-05-1.40992e-19j 2.88851e-05+1.93978e-19j 5.96778e-05+6.162e-19j 6.22344e-05+2.30498e-18j 5.20164e-05-2.12447e-19j 3.71907e-05+3.88607e-19j 0.000100286-3.82761e-19j 8.01738e-05+2.35892e-18j -0.000107972+2.78349e-18j 3.52162e-05-8.99721e-19j -4.00341e-05-6.805e-20j -0.000153017-1.96823e-18j -0.00014685+2.20405e-17j 3.17379e-05-2.7708e-17j 2.74908e-05-1.18591e-17j -8.19093e-05+5.60309e-17j -1.25338e-07+7.8201e-18j -6.44641e-05-2.68493e-18j 5.20896e-05+2.28221e-18j -3.11762e-05+5.03341e-18j 3.30888e-06-3.21992e-18j 9.05558e-06+5.96877e-19j -4.73608e-05+2.51839e-18j -7.92173e-05-1.41432e-17j -5.40134e-05-1.8351e-18j 0.000187228+1.33985e-17j 3.69665e-06+4.94489e-18j 4.44544e-05+1.1595e-17j 6.13416e-05-1.83796e-17j -3.19873e-05-6.14849e-18j -7.55201e-06+2.56751e-18j -1.35078e-05-2.39523e-18j 3.87157e-05-8.05548e-18j 5.65004e-05+5.41178e-18j 6.55757e-05+1.91906e-17j 5.13287e-05+9.20176e-17j 7.01459e-05+8.10828e-17j 1.74236e-05+1.57824e-17j 0.00010126+4.59987e-17j -9.12243e-05-3.06542e-16j 0.000120952-2.15222e-19j -4.58394e-05+1.67356e-18j -5.19851e-05+7.4266e-19j -7.76798e-05-2.46335e-18j 5.78726e-05-1.32635e-18j -6.81954e-05-1.76589e-18j 3.49171e-05+2.25761e-19j 4.34816e-05+1.8887e-19j 5.40132e-05-2.26114e-18j 5.09091e-05-6.14309e-19j -2.70155e-05+4.28476e-20j -5.9515e-05+2.01734e-20j 6.73077e-06-7.93877e-19j -3.1131e-05+3.59475e-18j 
2.06135e-18+1.27485e-30j 4.36831e-19+2.74362e-31j -4.14353e-18-8.73729e-33j 1.79001e-18+1.20209e-32j 3.69824e-18+3.8186e-32j 3.85668e-18+1.4284e-31j 3.22346e-18-1.31654e-32j 2.30471e-18+2.4082e-32j 6.21472e-18-2.37198e-32j 4.96838e-18+1.46183e-31j -6.69103e-18+1.72493e-31j 2.18236e-18-5.57558e-32j -2.48092e-18-4.21707e-33j -9.48247e-18-1.21971e-31j -9.10031e-18+1.36585e-30j 1.9668e-18-1.71707e-30j 1.70361e-18-7.34912e-31j -5.07593e-18+3.47224e-30j -7.76724e-21+4.84613e-31j -3.99485e-18-1.66385e-31j 3.228e-18+1.41429e-31j -1.93199e-18+3.11921e-31j 2.05052e-19-1.99539e-31j 5.61176e-19+3.69886e-32j -2.93495e-18+1.56065e-31j -4.90911e-18-8.76457e-31j -3.34722e-18-1.13721e-31j 1.16025e-17+8.3031e-31j 2.29082e-19+3.06435e-31j 2.75485e-18+7.18544e-31j 3.80135e-18-1.13899e-30j -1.98226e-18-3.81023e-31j -4.67999e-19+1.59109e-31j -8.37083e-19-1.48433e-31j 2.39922e-18-4.99199e-31j 3.50134e-18+3.35369e-31j 4.06374e-18+1.18924e-30j 3.18085e-18+5.70235e-30j 4.34695e-18+5.02471e-30j 1.07974e-18+9.78038e-31j 6.27513e-18+2.85055e-30j -5.65318e-18-1.89964e-29j 7.49544e-18-1.33373e-32j -2.84068e-18+1.03711e-31j -3.22152e-18+4.60228e-32j -4.81383e-18-1.52654e-31j 3.58637e-18-8.21938e-32j -4.22608e-18-1.09433e-31j 2.16382e-18+1.39904e-32j 2.69456e-18+1.17043e-32j 3.34721e-18-1.40123e-31j 3.15484e-18-3.80688e-32j -1.67415e-18+2.65527e-33j -3.68816e-18+1.25015e-33j 4.17107e-19-4.91967e-32j -1.92919e-18+2.22767e-31j 
4.9998e-18+3.09215e-30j 1.05953e-18+6.65465e-31j -1.00501e-17-2.11923e-32j 4.34167e-18+2.91566e-32j 8.97009e-18+9.26201e-32j 9.35436e-18+3.46459e-31j 7.8185e-18-3.19326e-32j 5.59008e-18+5.84109e-32j 1.50738e-17-5.75322e-32j 1.20508e-17+3.54566e-31j -1.62291e-17+4.18381e-31j 5.2933e-18-1.35236e-31j -6.01747e-18-1.02285e-32j -2.29997e-17-2.95841e-31j -2.20728e-17+3.31287e-30j 4.77047e-18-4.16475e-30j 4.13209e-18-1.78253e-30j -1.23117e-17+8.42191e-30j -1.88394e-20+1.17543e-30j -9.6895e-18-4.03568e-31j 7.82951e-18+3.43036e-31j -4.68604e-18+7.56564e-31j 4.97353e-19-4.83981e-31j 1.36113e-18+8.97157e-32j -7.11872e-18+3.78536e-31j -1.1907e-17-2.12585e-30j -8.11868e-18-2.75831e-31j 2.81419e-17+2.01391e-30j 5.55638e-19+7.43258e-31j 6.68187e-18+1.74283e-30j 9.22016e-18-2.76261e-30j -4.80796e-18-9.24169e-31j -1.13513e-18+3.85918e-31j -2.03034e-18-3.60024e-31j 5.8193e-18-1.21081e-30j 8.49249e-18+8.13436e-31j 9.85658e-18+2.88451e-30j 7.71514e-18+1.3831e-29j 1.05435e-17+1.21874e-29j 2.61891e-18+2.37223e-30j 1.52203e-17+6.914e-30j -1.37118e-17-4.60758e-29j 1.81802e-17-3.23496e-32j -6.89006e-18+2.5155e-31j -7.8138e-18+1.11628e-31j -1.16759e-17-3.70262e-31j 8.69874e-18-1.99361e-31j -1.02503e-17-2.65429e-31j 5.24834e-18+3.39338e-32j 6.53565e-18+2.83888e-32j 8.11864e-18-3.39869e-31j 7.65206e-18-9.23359e-32j -4.06065e-18+6.44035e-33j -8.94561e-18+3.03223e-33j 1.01169e-18-1.19326e-31j -4.67926e-18+5.40322e-31j 
0.000127639+7.89389e-17j 2.70487e-05+1.69885e-17j -0.000256568-5.41014e-19j 0.000110838+7.44333e-19j 0.000228996+2.36448e-18j 0.000238806+8.84469e-18j 0.000199597-8.15202e-19j 0.000142708+1.49116e-18j 0.000384816-1.46873e-18j 0.000307643+9.05165e-18j -0.000414309+1.06808e-17j 0.000135132-3.45241e-18j -0.000153619-2.61122e-19j -0.000587156-7.55247e-18j -0.000563492+8.45737e-17j 0.000121785-1.06321e-16j 0.000105488-4.55058e-17j -0.000314302+2.15002e-16j -4.80949e-07+3.00073e-17j -0.000247362-1.03026e-17j 0.000199878+8.75731e-18j -0.000119629+1.93142e-17j 1.26968e-05-1.23555e-17j 3.47481e-05+2.29034e-18j -0.000181733+9.66358e-18j -0.000303973-5.42703e-17j -0.00020726-7.04165e-18j 0.000718431+5.14129e-17j 1.41848e-05+1.89745e-17j 0.00017058+4.44924e-17j 0.00023538-7.05263e-17j -0.000122742-2.3593e-17j -2.89786e-05+9.85204e-18j -5.18323e-05-9.19099e-18j 0.00014856-3.09105e-17j 0.000216803+2.07661e-17j 0.000251627+7.36381e-17j 0.000196959+3.5309e-16j 0.000269164+3.11131e-16j 6.68578e-05+6.05602e-17j 0.000388557+1.76506e-16j -0.000350046-1.17626e-15j 0.000464119-8.25848e-19j -0.000175895+6.42178e-18j -0.000199477+2.84974e-18j -0.000298073-9.45236e-18j 0.000222069-5.08945e-18j -0.000261679-6.77609e-18j 0.000133984+8.6629e-19j 0.000166848+7.24732e-19j 0.00020726-8.67646e-18j 0.000195348-2.35723e-18j -0.000103664+1.64415e-19j -0.000228371+7.74094e-20j 2.58273e-05-3.04626e-18j -0.000119456+1.37938e-17j 
-0.000173529-1.0732e-16j -3.67735e-05-2.30965e-17j 0.000348812+7.35526e-19j -0.000150688-1.01194e-18j -0.000311327-3.21459e-18j -0.000324665-1.20246e-17j -0.000271359+1.10829e-18j -0.000194017-2.02728e-18j -0.00052317+1.99679e-18j -0.000418251-1.2306e-17j 0.000563267-1.45209e-17j -0.000183716+4.69366e-18j 0.00020885+3.55003e-19j 0.000798258+1.02678e-17j 0.000766086-1.14981e-16j -0.00016557+1.44547e-16j -0.000143414+6.18667e-17j 0.000427305-2.92302e-16j 6.53866e-07-4.07959e-17j 0.000336296+1.40067e-17j -0.000271741-1.19058e-17j 0.00016264-2.62583e-17j -1.72618e-05+1.67977e-17j -4.72412e-05-3.11379e-18j 0.000247072-1.3138e-17j 0.000413261+7.37823e-17j 0.000281777+9.57335e-18j -0.000976731-6.98975e-17j -1.92847e-05-2.57965e-17j -0.00023191-6.04888e-17j -0.000320007+9.58828e-17j 0.000166871+3.20754e-17j 3.93973e-05-1.33942e-17j 7.04677e-05+1.24955e-17j -0.000201972+4.20238e-17j -0.000294751-2.82322e-17j -0.000342095-1.00113e-16j -0.000267772-4.80038e-16j -0.000365937-4.22993e-16j -9.08954e-05-8.23336e-17j -0.000528256-2.39966e-16j 0.000475899+1.59917e-15j -0.000630985+1.12277e-18j 0.000239135-8.73063e-18j 0.000271196-3.87431e-18j 0.00040524+1.28508e-17j -0.00030191+6.91928e-18j 0.000355762+9.21232e-18j -0.000182156-1.17775e-18j -0.000226835-9.85297e-19j -0.000281776+1.17959e-17j -0.000265582+3.20473e-18j 0.000140934-2.23527e-19j 0.000310478-1.05241e-19j -3.51131e-05+4.1415e-18j 0.000162404-1.87531e-17j 
-1.33828e-05-8.27668e-18j -2.83603e-06-1.78123e-18j 2.69009e-05+5.67249e-20j -1.16212e-05-7.80427e-20j -2.401e-05-2.47914e-19j -2.50386e-05-9.27358e-19j -2.09276e-05+8.54732e-20j -1.49628e-05-1.56347e-19j -4.03477e-05+1.53995e-19j -3.22561e-05-9.49058e-19j 4.344e-05-1.11987e-18j -1.41685e-05+3.61982e-19j 1.61068e-05+2.73784e-20j 6.15628e-05+7.91871e-19j 5.90817e-05-8.86748e-18j -1.2769e-05+1.11477e-17j -1.10603e-05+4.77125e-18j 3.29544e-05-2.25427e-17j 5.04271e-08-3.14624e-18j 2.59357e-05+1.08022e-18j -2.09571e-05-9.18196e-19j 1.2543e-05-2.02508e-18j -1.33125e-06+1.29546e-18j -3.64331e-06-2.4014e-19j 1.90545e-05-1.01322e-18j 3.18713e-05+5.6902e-18j 2.17311e-05+7.38311e-19j -7.53269e-05-5.3906e-18j -1.48726e-06-1.98946e-18j -1.78852e-05-4.66499e-18j -2.46794e-05+7.39462e-18j 1.28694e-05+2.4737e-18j 3.03838e-06-1.03298e-18j 5.43457e-06+9.63668e-19j -1.55764e-05+3.24094e-18j -2.27317e-05-2.17731e-18j -2.63829e-05-7.72089e-18j -2.0651e-05-3.70212e-17j -2.82216e-05-3.26218e-17j -7.00999e-06-6.34969e-18j -4.07399e-05-1.85065e-17j 3.6702e-05+1.2333e-16j -4.86625e-05+8.65895e-20j 1.84425e-05-6.73319e-19j 2.0915e-05-2.98792e-19j 3.12527e-05+9.91072e-19j -2.32837e-05+5.33625e-19j 2.74369e-05+7.10468e-19j -1.40481e-05-9.08298e-20j -1.74938e-05-7.59875e-20j -2.1731e-05+9.09719e-19j -2.04821e-05+2.47153e-19j 1.08691e-05-1.72387e-20j 2.39445e-05-8.11631e-21j -2.70797e-06+3.19398e-19j 1.25249e-05-1.44627e-18j 
-5.90894e-20-3.65441e-32j -1.2522e-20-7.86471e-33j 1.18776e-19+2.50458e-34j -5.13114e-20-3.44583e-34j -1.06012e-19-1.09462e-33j -1.10553e-19-4.09458e-33j -9.24019e-20+3.77391e-34j -6.60656e-20-6.90322e-34j -1.78147e-19+6.79937e-34j -1.42421e-19-4.19039e-33j 1.91801e-19-4.94458e-33j -6.25581e-20+1.59826e-33j 7.11166e-20+1.20884e-34j 2.71819e-19+3.49636e-33j 2.60864e-19-3.91527e-32j -5.63792e-20+4.92206e-32j -4.88346e-20+2.10666e-32j 1.45504e-19-9.95332e-32j 2.22651e-22-1.38916e-32j 1.14514e-19+4.76951e-33j -9.2532e-20-4.05412e-33j 5.53813e-20-8.94135e-33j -5.8779e-21+5.71986e-33j -1.60863e-20-1.06029e-33j 8.41317e-20-4.47367e-33j 1.40722e-19+2.5124e-32j 9.59495e-20+3.25987e-33j -3.32592e-19-2.38012e-32j -6.56673e-21-8.7841e-33j -7.89688e-20-2.05974e-32j -1.08967e-19+3.26496e-32j 5.68222e-20+1.09222e-32j 1.34154e-20-4.56092e-33j 2.39953e-20+4.25489e-33j -6.87746e-20+1.43098e-32j -1.00367e-19-9.61348e-33j -1.16489e-19-3.40901e-32j -9.11804e-20-1.6346e-31j -1.24607e-19-1.44035e-31j -3.09513e-20-2.80359e-32j -1.79879e-19-8.17121e-32j 1.62051e-19+5.44541e-31j -2.1486e-19+3.8232e-34j 8.14292e-20-2.97291e-33j 9.23463e-20-1.31926e-33j 1.3799e-19+4.37589e-33j -1.02805e-19+2.35612e-33j 1.21142e-19+3.13694e-33j -6.20268e-20-4.01042e-34j -7.72407e-20-3.35509e-34j -9.59491e-20+4.01669e-33j -9.04349e-20+1.09126e-33j 4.79903e-20-7.61144e-35j 1.05723e-19-3.58361e-35j -1.19565e-20+1.41024e-33j 5.53011e-20-6.38572e-33j 
0.000196366+1.21443e-16j 4.1613e-05+2.6136e-17j -0.000394716-8.32323e-19j 0.000170518+1.14512e-18j 0.000352299+3.63764e-18j 0.000367391+1.36071e-17j 0.00030707-1.25415e-18j 0.000219549+2.29408e-18j 0.00059202-2.25957e-18j 0.000473293+1.39255e-17j -0.000637394+1.64319e-17j 0.000207893-5.31136e-18j -0.000236335-4.01722e-19j -0.00090331-1.16191e-17j -0.000866904+1.30112e-16j 0.000187359-1.6357e-16j 0.000162287-7.00085e-17j -0.000483538+3.30769e-16j -7.39915e-07+4.61647e-17j -0.000380553-1.585e-17j 0.000307503+1.34727e-17j -0.000184043+2.97139e-17j 1.95335e-05-1.90083e-17j 5.34582e-05+3.52357e-18j -0.000279587+1.48669e-17j -0.000467647-8.34922e-17j -0.00031886-1.08332e-17j 0.00110527+7.90962e-17j 2.18226e-05+2.91913e-17j 0.000262429+6.84493e-17j 0.00036212-1.08501e-16j -0.000188832-3.62966e-17j -4.45821e-05+1.51569e-17j -7.97413e-05-1.41399e-17j 0.000228552-4.75542e-17j 0.000333541+3.19476e-17j 0.000387116+1.13288e-16j 0.000303011+5.43211e-16j 0.000414095+4.78659e-16j 0.000102857+9.31689e-17j 0.000597775+2.71546e-16j -0.000538528-1.80962e-15j 0.000714023-1.27053e-18j -0.000270606+9.87959e-18j -0.000306886+4.38417e-18j -0.00045857-1.4542e-17j 0.000341642-7.82987e-18j -0.000402581-1.04247e-17j 0.000206128+1.33274e-18j 0.000256687+1.11496e-18j 0.000318858-1.33483e-17j 0.000300533-3.62648e-18j -0.000159481+2.52944e-19j -0.000351337+1.19091e-19j 3.9734e-05-4.68653e-18j -0.000183777+2.1221e-17j 
