5.04719e-13+0.0275736j 1.11051e-13+0.160709j 6.92323e-16-0.0876491j -7.36595e-16+0.00597353j 1.94087e-16-0.0155932j 3.84133e-15-0.0353028j 4.45448e-16-0.0325082j -7.32901e-16-0.037382j -1.86419e-16-0.0024562j 9.16746e-16+0.0799208j -2.41984e-15+0.00543519j 2.59702e-16-0.0797053j 2.35733e-15-0.0240249j 1.41371e-15-0.00637218j 1.26656e-15+0.0501786j 6.52308e-15+0.0424504j 1.06765e-14-0.0414547j 3.58719e-15-0.0203392j -1.14754e-14+0.109181j -1.272e-15+0.0409449j -2.16465e-14+0.0562113j 1.28808e-14-0.0929821j 1.00742e-14-0.0588473j -7.11791e-14-0.0764676j -5.67075e-16+0.0605514j -4.4193e-14-0.0647056j -4.9946e-15-0.0226562j 1.55132e-14+0.0865129j 1.07342e-14+0.0217377j -1.20638e-14-0.0988592j -1.03724e-14-0.00860356j 1.30613e-14+0.0211727j 1.89034e-14+0.013484j -2.29555e-14-0.0135674j 4.09889e-15-0.0237025j -6.91908e-15+0.0628636j 7.7774e-15+0.0456469j 1.52565e-14+0.0246729j -1.04641e-14-0.0163144j -1.04118e-14-0.0469373j -6.25262e-15+0.00229431j 2.39481e-14+0.0995717j 3.08502e-15-0.0207711j 2.0152e-14+0.0160004j 9.5284e-15+0.105464j -1.47988e-14+0.0565026j -6.40148e-15-0.0159331j 3.10725e-14+0.0983279j 1.9146e-15+0.0204577j -1.76552e-15-0.00963147j 1.7744e-15+0.000384315j 9.25918e-17-0.00373587j 2.78242e-15-0.0125569j 1.1701e-15-0.000695997j 2.05972e-17+0.01695j -6.03968e-16-0.0264951j 8.82872e-15-0.0609416j 3.00288e-15-0.00218027j -1.10777e-14-0.04738j 3.23129e-14-0.0210463j 9.32762e-15+0.0283304j -1.27022e-15+0.047229j 5.27647e-16+0.0310724j 2.42648e-16-0.00270719j -3.99436e-16-0.0376149j -1.47235e-16+0.0110176j 2.73338e-16+0.0167306j 2.86216e-15-0.030151j -4.7895e-16-0.00322453j 1.39145e-16-0.0382523j 8.51001e-16+0.0460918j 2.82485e-15+0.0307356j -9.49035e-16+0.0461768j -8.63067e-16-0.11866j -8.79445e-16+0.010756j 1.86523e-13+0.0456792j -8.33231e-13+0.123515j 
-9.83976e-15-0.00115531j -2.25768e-15-0.000406664j 7.92976e-17+0.00024433j 7.927e-17-0.000118786j 1.63393e-16-0.00100354j -4.38197e-16+0.000528544j 3.32178e-17-0.000507683j 1.63824e-16+0.000819567j -8.51338e-17-0.000733757j -2.21416e-16+0.00238125j -1.6947e-16+0.000543287j 9.17453e-17+0.00180767j -1.63591e-16+0.000681986j 1.04773e-17-6.90654e-05j -1.32336e-16-1.06181e-05j -2.15588e-16-0.000253888j 5.41098e-18+0.000484743j -6.28111e-16+0.000981657j -8.46803e-17-0.000663373j -2.32009e-16+0.00279858j 8.17014e-17-0.00225508j -1.20162e-16-0.000202181j -2.39704e-17-0.000574678j 1.24598e-15+0.00134646j 1.62163e-16+0.00148543j 4.19846e-16+0.000978259j -5.39761e-17-0.000106705j -3.45745e-16+6.98154e-05j 1.91322e-16-0.000415568j 9.99657e-18-0.00130556j 2.0974e-16+0.000781351j -2.44985e-16-2.07322e-05j -2.81013e-16-0.000490997j 2.1504e-15+0.00140228j -6.74485e-17+0.00146732j 3.6632e-17-0.00147563j -1.37896e-16-0.000880199j -5.27604e-17+0.000332973j 1.87881e-16+0.000480541j 1.54077e-16-0.000831742j 2.40497e-16-2.01603e-05j -4.83676e-16-0.00225465j 5.94059e-17-0.00191878j 3.7148e-16-2.03832e-05j -1.78551e-16-0.00110765j 6.83554e-17-0.000174791j -3.01671e-16+0.00188195j -1.15174e-16+0.00044757j 4.6592e-17+8.62764e-05j -1.0225e-16-0.00101111j 1.65613e-17+0.000577529j 4.37178e-16-0.0003961j 3.25007e-16-0.00231084j 1.5421e-16+0.000433284j 9.66152e-18+0.000757373j 1.2751e-16+0.000958326j 2.00379e-16-0.00163162j 1.62062e-16+0.00242586j 4.06769e-17+0.000263706j 1.01578e-15-0.000737514j 1.60543e-16+0.000545823j 9.84038e-17-0.000699111j -1.30192e-16-0.000773586j 2.14152e-16-0.000640078j -2.32317e-19+0.00067725j 9.00523e-17-0.00130966j -2.45798e-16+0.000142374j 3.52034e-16-0.00238766j -2.92424e-17+0.00126232j 1.54623e-16-0.000587455j -1.33474e-16+0.000415573j -3.45985e-16+0.0011042j 2.15561e-16-6.39976e-05j 2.28183e-17+0.00092795j 2.66611e-17+3.85172e-05j -2.0229e-15+0.000881172j 8.6299e-15-0.000964908j 
7.43104e-15+0.000839006j 1.68157e-15+0.000408554j -5.33168e-17-0.000389631j 7.90139e-17+0.000674214j 1.25843e-16+0.00172253j 1.27619e-17-0.00363409j -6.53452e-20+0.000316194j 2.23166e-16+0.00154064j -7.29093e-17-2.84649e-05j -1.08096e-16-0.00203424j -2.11196e-16-0.00233408j -2.68358e-17-0.000516184j 9.34644e-18-0.00141366j -2.60331e-17-0.00053294j -9.41156e-17-0.000462038j -2.5954e-16-0.000946889j -1.29475e-16+0.000309518j 6.74623e-16-0.00102198j -5.34569e-17-0.000695724j -2.01662e-17-0.00214466j -9.55915e-17-0.00086164j -4.63896e-17+0.000399952j 1.32053e-16-0.000464934j -2.0625e-15-0.00202877j 3.07343e-16+0.000872671j -1.02735e-15-0.00142141j -3.59441e-16-0.00145417j 2.3842e-16-0.000432813j 1.66187e-16+0.00112761j 2.25186e-17+0.000772279j 1.46937e-17+0.000507476j 6.52035e-16-0.000815831j 1.97854e-15+0.00238589j -4.28879e-15-0.00226574j 4.15308e-16+0.000269288j -2.56294e-16-4.0042e-05j -2.17665e-17+0.000109375j -1.6281e-16+0.000380471j 5.23621e-16+0.00180248j 3.0284e-16+0.0013708j 3.44823e-16+0.00165237j 8.22915e-16+0.00287114j 3.45312e-16+0.00282221j 6.49713e-16+0.000930934j 5.34138e-16+0.00157849j -1.9753e-16-0.00108546j -1.94998e-17-0.00186992j 1.61305e-16-0.000134292j 2.08356e-17+0.000665105j 9.73704e-16+0.0030163j -8.37428e-16-0.00192361j -8.57134e-16+0.00139204j 7.36594e-17+0.00180167j 1.16555e-17+0.00139163j -8.68155e-17-0.00118059j 1.50637e-16+0.00228731j -2.69935e-16+0.00142231j -3.84112e-17-0.000498136j -1.39254e-16-0.000763259j 2.54845e-15-0.0018117j -2.68223e-16-0.000840147j 2.09965e-17+0.000673256j -1.48572e-16-0.000119694j 1.54017e-17+0.00165464j 3.34295e-17-0.000733254j -4.74051e-17+0.000355224j -2.1229e-16-0.00221254j -2.00627e-16+0.00117381j 4.22878e-17-0.000242744j 1.38579e-16+0.00177313j -1.06185e-16-0.00079065j -6.08793e-16-0.00354801j 2.73623e-16+0.00260844j -7.06774e-17-0.000818952j -5.12486e-17-0.000240535j 1.89899e-15-0.000438263j -8.26966e-15+0.0010325j 
1.01571e-14+0.00108874j 2.26598e-15+0.00085053j -7.55731e-17+0.000320698j 6.23601e-17-0.000228209j -6.12571e-17+0.0006053j -3.83902e-17+0.000468749j 1.11161e-17-0.00155867j 8.14668e-17-0.00168764j -2.71666e-17-0.000426076j 1.24514e-17+0.00164723j -2.47204e-17+0.00168234j -4.48095e-17-0.000515639j -2.9594e-17+0.00223542j -4.30573e-16+0.00228532j 3.78598e-17-0.00142582j 7.1828e-17+5.10294e-05j 5.79949e-18-0.000399537j 1.19319e-15-0.00156707j -1.03229e-16+0.00114113j 4.35678e-17-0.00136066j -5.85209e-16+0.00342381j 3.85325e-16-0.00107795j -1.87558e-16+0.00212864j 1.67751e-15+0.00181365j 5.13387e-17-0.000753063j -5.20474e-16-0.00115753j -2.2238e-16+0.000636762j 3.52419e-16+0.000454441j 5.57419e-17+0.000750869j -1.18646e-16-0.000409785j -1.41852e-16-0.000991559j 2.112e-16-4.42513e-05j 3.8124e-16+0.000479389j -1.48073e-15-0.000733837j 6.32424e-17+0.000523729j 4.12107e-17+0.000106594j 5.56649e-16+0.00223149j 7.58994e-16+0.00127067j -8.41215e-16-0.00214883j -5.9515e-16-0.00404545j -1.92796e-16-0.00234713j 2.74575e-16+0.000205892j -2.01426e-16-0.000582035j 5.88576e-16+0.000336422j -2.06746e-16-0.00140881j 1.61721e-16+6.97988e-05j 1.43012e-16+0.000161911j -2.87672e-16-0.000535364j 1.34166e-16+0.000153361j -7.6696e-16-0.00400766j 7.82519e-16+0.000939781j 8.10809e-16-0.000806194j -1.85475e-16-9.46898e-05j -4.47029e-17-0.00167601j -7.0166e-18+0.000741837j 2.46301e-16-0.00348196j 7.9508e-17+0.000570181j 3.09125e-17-0.00137474j -2.49256e-16-0.000388016j -2.70123e-15+0.00171965j -4.93163e-17-0.000208276j 1.85236e-17+0.000729481j 4.58921e-17+0.000689718j 6.79017e-17-0.0028505j 3.95574e-17-0.0011483j 8.34698e-18+0.00111977j -4.0784e-17+0.00121216j 3.31436e-16-0.00209692j 4.83481e-17-0.00132708j -3.44654e-17-0.000743737j -1.50767e-17+0.00103643j 9.88186e-17+0.000308271j 1.54309e-16-0.00206506j -1.16428e-17-0.00077791j -5.25231e-17+0.000312673j 1.41658e-15-0.000232637j -6.18846e-15+0.000787869j 
3.1992e-15+0.000610593j 7.19635e-16-0.000979305j 6.44929e-17-0.000593935j -5.63404e-17+0.00167247j -4.72307e-17-0.00058408j -3.701e-16+0.00329998j -4.7802e-17+0.00079177j -2.3763e-17-0.00161056j -1.97449e-17+0.000968446j 3.94387e-18-0.00083892j 4.15364e-17+0.00217284j 8.05454e-17-0.000717016j -3.38781e-17+0.000893505j 1.17537e-16-0.000730155j 7.11314e-17+0.00066122j 1.1759e-16+0.000726547j 3.76012e-16-0.00104139j -1.2417e-15+0.00141982j -8.32797e-17+6.19481e-05j -1.7158e-17-8.87394e-05j -1.31288e-16+0.00184552j 4.12952e-17+0.00071489j -8.61434e-17+0.00132343j 7.82128e-16+0.00079619j -8.41061e-17-0.000710298j 1.04148e-15+0.00166142j 1.56672e-16+0.00102538j -1.8039e-16+3.29617e-05j 6.14225e-17-0.000354412j 3.3382e-16+0.00183566j 2.96773e-16-0.000508775j -1.05194e-15-0.000914412j -2.11384e-15-0.00214239j 4.0032e-15+0.00186787j -2.06458e-16-0.00281517j 1.83788e-16-0.000294714j -8.49824e-17+0.000227732j -1.02557e-16-0.000598754j -2.91992e-17-0.000586434j 1.74801e-17+0.000305213j -4.16865e-17-0.000376231j -2.29345e-16-0.000536401j 2.54153e-17-0.00157657j -1.69721e-15-0.00184636j -2.92464e-16-0.00151321j -4.23927e-16+0.00179894j 1.82674e-16-0.00026288j -1.45632e-16-0.00111917j 6.01989e-17+0.000403062j -4.23347e-17+0.000171667j 2.84604e-17-3.32239e-05j 5.41534e-16-0.000709534j -1.27765e-16+0.00160036j -7.06032e-18-0.000428746j -7.3928e-17-4.19587e-05j -8.10457e-17-0.000791803j 5.22636e-17+4.86278e-06j 2.18448e-16-0.00220637j 2.24854e-16+0.00158681j -3.37753e-15+0.00209598j 2.70098e-16+0.00146407j 5.55491e-17-0.00103867j -4.39934e-17+0.00107813j 7.00981e-17-0.00125653j -2.44231e-17+0.000685996j -3.20186e-17-0.000562002j 8.88469e-17+0.00214772j -2.38734e-16+0.00203655j -1.55359e-17+0.000265262j -2.68598e-17-0.00111591j 3.13964e-17-9.82468e-05j 1.72838e-16+0.00216839j -7.07429e-18-0.00180932j 1.53499e-17-0.000478029j 4.40877e-17-0.00177224j -4.32415e-16-0.00177274j 1.97037e-15-0.000659495j 
-3.82806e-15+0.000306693j -8.57004e-16-0.00355222j -1.02371e-16+0.00436589j 6.8933e-17-0.00394317j 1.02889e-16+0.00231686j 1.00328e-16-0.00153647j 2.79342e-17+0.000712527j -4.70037e-18-0.00092542j 5.51114e-17+3.33816e-05j -1.79903e-17-0.00368609j 4.37711e-17-0.00105002j 5.5431e-19+0.0025851j -6.45929e-17-0.000806543j -3.68639e-16+0.00217213j -1.29245e-16-0.00288275j -2.25611e-16-0.00148564j -6.06278e-16+0.00187609j 1.3844e-15-0.0012879j 1.55922e-16-0.00211158j 9.66628e-17-0.00414856j 2.64944e-16-8.74633e-05j -1.7703e-16+0.00112215j -3.74645e-16+0.0018929j 1.67895e-15+0.00182051j 5.73017e-18-0.00413178j -1.16827e-15-0.00266219j -6.3325e-17+0.00293848j 3.00912e-16-0.00313045j -5.57169e-16+0.000348289j 2.2739e-16+0.00233743j -7.63838e-17+0.00117304j 8.71028e-16+0.0022927j 1.68702e-15+0.00102469j -5.84831e-15-0.00276334j 1.53188e-16+0.00315628j -5.41854e-16+0.00237525j -2.63665e-17-0.000678277j 1.30951e-16-0.00067685j -2.77181e-16-0.00300886j 1.51051e-16+0.00213599j -3.35366e-17-0.000472783j 2.18992e-17-0.00124767j -1.62897e-16+0.00221553j 5.92481e-16+0.000847388j 3.40763e-17-0.00090983j 7.73354e-16-0.00386311j -5.53245e-17-0.000329621j -6.96745e-16-0.00133991j 1.08738e-16-0.00157658j -8.06191e-16-0.0036705j 8.50692e-16+0.00157412j 6.57959e-16-0.000700281j -2.33113e-16+0.00132142j 8.67955e-17-0.00171339j 1.44818e-16+0.00207769j 2.25679e-16-0.00288409j -3.00657e-16+0.00279667j -1.78347e-16+0.00162458j -9.20869e-17-0.000165292j -2.60999e-15+0.00178511j -1.03033e-15-0.00360635j -4.02135e-17+0.000652986j 1.33191e-16-0.00187378j -3.23225e-17+0.00199659j 3.53887e-17+0.000621899j -4.78487e-17+0.00194713j 8.35735e-17-0.000295329j 1.72576e-17-0.000277131j -1.85904e-16-0.00398439j 7.63884e-17+0.00291539j -1.09461e-16-0.00209876j -2.73405e-16-0.0030282j 4.62646e-17-0.00291856j 4.88489e-19+0.003372j 1.49089e-17+0.00332577j -3.35082e-15-0.000279361j 1.49277e-14-0.00209714j 
1.31243e-14+0.00138184j 2.91423e-15+0.00118535j -1.28094e-17-0.00156089j 4.66194e-17+0.00223234j -6.82791e-17-0.000812092j -2.38871e-16+0.00165877j -4.95321e-17+0.000163105j 1.26705e-16-0.00164825j -2.73907e-17+5.61639e-05j -1.75371e-17-0.000218684j -4.63259e-17+0.00171041j -4.78964e-18-0.00115536j 5.73259e-17+0.000821534j 1.78465e-16-0.00147547j 9.98927e-17+0.00149381j 1.10868e-16+0.000600716j 3.78247e-16-0.00137383j -1.6578e-19-0.000205798j -5.54221e-17+0.00121094j -2.38354e-18+0.00166822j -4.31337e-16+0.00226895j 3.96673e-16-0.000795803j -4.50942e-18+0.000818309j 6.30498e-16+0.00069472j -5.3119e-17-0.000503016j 5.53965e-16+0.00102695j -3.23568e-17-6.24696e-06j 2.75106e-16+0.00165228j 2.73879e-16+0.000995643j -4.78819e-17-0.000551596j 2.46015e-17-0.00132996j -7.69273e-16+0.000163043j -1.75863e-15-0.00225821j 2.82614e-15+0.00135859j -7.24706e-17-0.00143192j 2.49492e-16-0.00195141j 7.09423e-18+0.000390112j -1.54222e-17-0.00139344j 9.3895e-17-0.00191427j -7.03771e-17+0.000455046j -9.72702e-18+0.000455726j -8.67028e-17+4.91785e-05j 1.02315e-16-0.00176769j -8.82527e-17-0.000220882j -2.92156e-17+0.000819288j 8.02542e-18+0.000316039j -1.47176e-16+0.000783774j -2.47013e-16-0.00056832j 6.8003e-17+0.000964746j -3.98546e-16-0.00253861j 3.50305e-16-0.000281684j 9.28136e-18+0.000397466j -1.23424e-16+0.000969761j -4.99004e-18-0.00161871j -8.79504e-17+0.000771636j 2.08448e-16-0.00332139j 4.39249e-16-0.00206071j 1.82687e-16-0.00125823j 8.02278e-17+0.000857416j -1.12786e-15+0.000636324j 2.4688e-16+0.00103663j 1.49026e-17+0.000692727j -3.25401e-17+4.01297e-05j -1.21949e-17-0.00145481j -2.59311e-17+0.00118553j 1.11024e-17-8.76325e-06j 1.37879e-17+0.00216033j -1.39071e-16+0.00128125j 7.08821e-17-0.000290761j -2.07514e-17-0.00186899j 4.70124e-17-0.000110931j 5.40781e-17+0.00124958j 1.22181e-16-0.000618007j -2.55357e-17-0.00199509j -6.34571e-17-0.00146125j 2.93812e-15-0.00146233j -1.29765e-14+0.00143723j 
-8.96957e-15-0.00135712j -2.71055e-15+0.000607245j 1.19567e-15-0.00117721j 2.82526e-16-0.000710663j -6.23747e-16+0.000450092j -6.38975e-16+0.000926812j 2.34262e-16-0.000461139j 4.88661e-16-0.000352717j -1.05751e-15+0.00115064j -2.56445e-15+0.00374837j -4.33162e-16+0.000512446j -5.89803e-16+0.000767528j -5.15373e-16+0.000582903j -6.70594e-17+0.000443406j 2.37735e-16-0.000331352j -3.40055e-16+0.000651293j 7.28905e-16-0.000485393j -1.98494e-15+0.00130068j -2.90954e-16+0.000173029j -1.20517e-15+0.00142711j 7.64606e-16-0.00119751j 1.38477e-16-0.000338462j 1.60207e-15-0.00205655j 7.20345e-17-0.000217219j -1.74829e-15+0.00243027j 6.05587e-16-0.00118089j -4.06412e-16+0.000328774j -4.25779e-16+0.000199815j 8.2538e-16-0.00143006j 7.14588e-16-0.000948601j -1.24067e-15+0.00155086j 7.20911e-16-0.000951537j -2.95587e-16+0.000663245j 8.12115e-16+0.000614656j -1.93868e-16+1.93786e-05j -2.10937e-15+0.00235875j -2.02764e-16+0.000410721j -1.58292e-15+0.00276918j -8.79884e-16+0.000914169j 1.13822e-15-0.00231645j 1.14462e-16-0.000858214j -1.40797e-15+0.00150425j 1.75184e-15-0.00216971j 1.87675e-16-0.00197438j 5.38424e-16-0.00132608j -2.19367e-15+0.00250262j -5.92236e-16+0.000790059j -6.09974e-16+0.00155312j -1.36916e-16-0.000130794j -4.26313e-16+0.00158351j 2.71395e-16-0.000355634j 4.36471e-15-0.00304814j 6.80084e-16-0.00131995j -9.26996e-16+0.00160954j -7.85599e-16+0.0004205j -3.50246e-15+0.00429462j -2.44346e-16+0.00017423j -1.80483e-16+0.00049434j 1.04847e-16-0.000368299j -2.34442e-16+7.12088e-05j -6.58405e-16+0.00149182j 1.12498e-15-0.00155638j -1.06883e-15+0.00142394j 1.10486e-15-0.00121445j 2.12416e-16-0.000626384j 1.71427e-15-0.00210585j -2.30972e-16-5.96144e-05j 2.04848e-15-0.00242817j -6.9858e-16+0.00131058j -8.861e-16+0.000861521j -7.38456e-16+0.00125134j -1.27934e-15+0.00217584j 7.81185e-16-0.000884574j 1.17705e-15-0.000928876j 6.3586e-16-0.000545247j -3.12848e-15+0.00147503j 1.04399e-14-0.000999345j 
1.83877e-14+0.00200782j 4.01541e-15+0.00125733j 1.43556e-16-0.00357048j -5.39318e-17+0.00185445j 1.02789e-17+0.0042081j 1.05876e-16-0.0022941j 3.05655e-17+0.00141379j 7.50205e-18-0.00312227j -1.17039e-18+0.00304791j -2.58204e-16-0.00203346j -4.1498e-17+0.000152687j -3.61356e-17+0.00115774j -4.5557e-17+8.8858e-06j 5.26659e-16-0.00369685j 1.05974e-17-0.000269082j -1.02409e-17-0.000270752j 4.55308e-16-0.000956161j -1.8501e-17-0.000107694j -6.96864e-17+0.000670687j -1.75009e-16+0.000662001j -1.45177e-16+0.000724889j 1.97703e-17+4.08736e-06j 2.05937e-16-0.000446369j -2.69091e-16-0.000306822j -2.37762e-16-0.000188189j -2.60475e-15-0.00465744j -3.4595e-16+0.00150698j 1.15924e-15+0.00100882j 2.51156e-16+0.00308221j 4.74391e-16+0.000246554j -1.67133e-16+0.00181943j 1.81986e-16+0.000193629j 6.10077e-17-0.000132314j -4.47529e-15-0.00234469j 2.60573e-16+0.000784938j -5.16054e-16+0.00193986j 1.05836e-16+0.000524106j 6.0231e-16+0.00115737j -4.46334e-16-0.00377816j 1.32084e-16+0.00350032j -3.55779e-16+0.00313394j 1.64773e-15+0.00818201j 7.60022e-16-0.00113023j -1.41814e-15-0.00184609j 5.4876e-16+0.00312145j -4.99246e-18-0.000480983j -5.24877e-16+0.000451248j 1.07448e-16+0.000762211j 8.59181e-17+0.00240908j 3.45626e-16-0.00266488j 3.61357e-16-0.0033721j 3.22313e-15-0.00434109j -4.91203e-16+0.00434139j 3.1568e-16-0.000814592j -2.75665e-16+0.0053794j -5.23878e-16+0.00170959j 6.29072e-17+0.000363804j 1.39783e-16-0.000914407j 1.70964e-16+0.000721089j -1.86748e-15+0.00118418j -5.13594e-16-0.000841029j 1.09438e-16+0.000973446j -4.6293e-17-0.000428173j 1.16623e-16-0.00113946j 6.6519e-19+0.00316021j 1.48641e-16-0.00119375j 5.45578e-17+0.00178402j 1.16858e-16+0.000609673j -2.05064e-16-0.00300124j -1.41378e-17+0.00399695j -1.1216e-16-0.00218997j -3.06187e-16-0.00202818j 1.07322e-16-0.00169352j 9.50197e-18-0.00612849j 1.99403e-17-0.00223198j 2.11817e-15-0.00145494j -9.60702e-15+0.000990426j 
-3.24003e-14-0.00350584j -7.15541e-15-0.0024733j 7.39249e-17-0.00177067j -5.11889e-17+0.000450315j 5.84012e-18-1.13658e-05j -2.82188e-16+0.00249629j -3.56759e-18+0.000880105j -7.23417e-18+0.00155515j 1.6139e-17+0.00259739j 5.86129e-18-0.000867859j 4.5554e-17-0.0020662j 5.73147e-17-0.000758632j -1.03357e-16+0.00214915j 2.82085e-16-0.00243406j 6.79738e-17+0.000549199j 1.09182e-16+0.000756228j -2.58715e-16+0.000429126j 1.1806e-15-0.0014082j 1.03636e-16-9.30747e-05j 3.98973e-17+0.0011639j 3.91727e-16-6.89593e-05j -2.1886e-16+0.00300485j -1.0052e-16-0.00130769j 2.61879e-16+0.000163018j -5.28406e-17-0.00337437j 1.50979e-15+0.00299745j 4.37882e-16-0.00271711j -8.10959e-16-0.000478973j -5.23785e-18-0.00212179j -3.98209e-16+4.70519e-05j -8.44567e-17-0.00419828j -1.5644e-17-0.000787552j -3.7332e-16-0.000456082j -6.05665e-16-0.000581017j 1.87353e-16-0.00098417j 1.85689e-16-0.000361852j -2.97436e-17-0.00021921j 2.92056e-17+0.000627403j -1.28806e-16+0.00158231j 2.34782e-16+0.000326612j 2.37133e-17-0.00115457j 5.18071e-16+0.00289154j 2.21198e-16+0.00244038j -1.3712e-15-0.00119722j 1.75825e-16-0.000324486j -4.45283e-16+0.00159402j 4.48115e-16+0.00188736j -7.75649e-16-0.00275172j -1.39161e-16-0.00144687j 8.92039e-16+0.00382445j -8.8293e-16-0.00240214j 1.46222e-15-0.00241095j 1.09109e-16-0.00222036j 1.10844e-16-0.000855952j -1.1855e-16-0.00239854j -3.63616e-16+0.00451322j -2.32978e-16+0.00301224j 8.38243e-17-0.00532632j 1.36975e-16+0.000379828j 1.07505e-15-0.000729308j -3.30034e-16-0.000523676j -4.11814e-18-0.00107834j -2.08206e-16+0.00119609j 3.09775e-17-0.00243289j 8.43202e-17+0.00109952j -1.16041e-16+0.000156987j -3.12566e-17-0.00244706j -4.63033e-16+0.00298885j 1.10943e-16+0.00225462j 2.07854e-17+0.00175679j 5.31636e-18+0.000273682j 1.09077e-16+0.00186752j -5.66071e-17-5.17742e-05j 1.15405e-17+0.000263148j 3.53071e-17-0.00251009j -7.09786e-15+0.000901851j 3.15656e-14-0.00408568j 
1.13928e-14+4.95663e-06j 2.53651e-15+0.006435j 7.02651e-17-0.00747762j -1.33231e-16+0.00584209j 1.11414e-17-0.00112081j 4.07423e-17-0.000261479j 1.74172e-17-0.00240408j -4.40842e-17+0.00112969j 1.62937e-17+0.000564175j -2.41801e-17+0.00453116j -9.8109e-17+0.00149869j -2.64736e-17-0.00424063j 1.20287e-16+0.00309198j 1.93952e-16-0.00180892j 3.47396e-17+0.00227248j 3.75753e-16+0.00230659j 1.82183e-16-0.000435781j -1.17539e-15+0.000766043j -7.21528e-16+0.006099j 5.59485e-17+0.00451187j -3.95865e-16+0.00260705j 3.36757e-16+0.000279137j 4.5043e-16+0.000539824j -3.20626e-15-0.003217j -1.36326e-17+0.00323383j 4.2844e-16+0.00206781j -9.01276e-19-0.00349682j 3.43231e-16+0.0066325j 1.18469e-15+0.00105065j -3.37798e-16-0.00284621j 2.12499e-16-0.00229032j -5.96465e-16-0.00378855j -1.50963e-15-0.00024956j 2.05508e-15+0.000777477j 1.46205e-16-0.00193218j 7.14796e-16-0.00281804j 7.74652e-16+0.00356866j 8.07341e-16+0.00205861j -7.60821e-16+0.00171069j -7.40966e-16-0.00607149j -5.01763e-17-0.00101585j 1.25825e-15+0.00495803j 9.46315e-17-0.000185178j 8.36946e-16+0.00074177j 4.09519e-16+0.00345438j -1.26738e-15+0.00518468j 1.1364e-16-0.00117162j 1.38367e-15+0.00318941j 4.16123e-17+0.00299692j 4.29974e-16+0.00214418j -5.55673e-16-0.00185524j 3.3911e-16-0.000966512j 2.21168e-16-0.00153017j -1.43276e-16+0.0016883j -7.3618e-17-2.63034e-05j -3.30283e-16+0.00259487j 2.39382e-16-0.000405794j 2.53894e-16-0.00429317j 3.14642e-18+0.00047439j -1.38758e-15+0.000866115j 3.09511e-16+0.00158264j 1.01803e-16+0.00091841j -1.58912e-16+0.00267948j 2.9628e-17-0.00573567j 9.69631e-17-0.00183912j 4.88678e-17+0.000311708j -1.03587e-16+0.000408809j 2.12343e-16-0.00182644j 1.26928e-16+0.003953j 4.87498e-17-0.00225891j 2.47257e-17+0.00371151j 2.0203e-16+0.00207921j -7.69217e-17+0.00358004j -1.45046e-16-0.00772528j -6.72933e-17-0.00487074j 5.95873e-15+0.00118223j -2.64752e-14+0.00386594j 
9.58358e-15+0.000756509j 2.03519e-15+0.00197921j -2.10604e-18+0.000346653j 1.12597e-16-0.00287021j 2.12899e-17+0.000698498j -2.579e-16+0.00175063j -2.08796e-17-0.00107688j 7.18867e-17-0.00447362j -2.48575e-17+0.000541365j -4.19514e-18+0.0039713j -4.94641e-17+0.00291135j 3.78288e-17+0.00142653j -2.09935e-17+0.000938901j -3.68973e-16+0.00261466j -5.23233e-17-0.00138341j 7.49192e-17+0.000490583j 9.74931e-17+0.000205786j -5.45695e-16+0.000594228j -5.11712e-16+0.00273453j -2.84604e-17+0.000134242j -7.57798e-16+0.00243073j 4.84027e-16-0.00411771j -9.31384e-17+0.00047261j 1.89212e-15+0.00185389j -9.14698e-17-0.00040366j -1.72257e-15-0.00394445j -3.42518e-16+0.00353018j 4.94797e-16-0.000484941j -1.61015e-16-3.72548e-06j 5.19065e-17-0.00132826j -3.06296e-16+0.00127091j 2.60153e-16+0.000885001j 2.33233e-16-9.43723e-05j -2.38287e-15-0.00106639j -6.71139e-17+0.00170442j -1.05542e-15+0.00557231j 4.49629e-16+0.00152378j 1.19086e-15+0.00298893j -1.35013e-15-0.00314111j -7.83735e-16-0.00336112j -5.92364e-16-0.00257904j 4.1939e-16+0.00112368j -1.47928e-16-0.00254363j -5.08417e-16-0.00126635j -3.70329e-16-0.00102207j -3.51844e-16+0.00212441j -1.38967e-16+0.00158893j 3.71494e-16+0.00234651j 2.05656e-16-5.93799e-05j -9.53348e-16-0.00461138j 1.0441e-15+0.00220509j 3.38767e-15-0.00478785j -9.75848e-17-0.00197957j 2.62535e-16-0.000831939j -8.75588e-17+0.00428495j -3.86596e-17-0.00239553j 3.2659e-16-0.000871478j 1.76884e-16+0.000706512j -1.92866e-16+0.000365786j -4.5617e-15+0.00296178j -7.73216e-17-0.000146448j 6.00719e-17+8.35334e-06j 8.043e-17+0.00143627j 7.69092e-17-0.00170393j -2.01422e-17-0.000696303j 1.09955e-16-0.000453212j -5.21197e-17+0.00292651j 6.35158e-16-0.0043086j -7.0689e-17-0.00249382j -1.54292e-17-6.34581e-05j -2.29932e-17+0.00129493j 1.7446e-16+0.0030481j 1.47019e-16-0.00467207j 4.75898e-17-0.00152797j -4.29196e-17+0.00192846j 9.20257e-16+0.00121296j -4.43601e-15+0.000874054j 
