-5.63265e-05+0.00471706j -0.00409852-0.000541829j 0.00299513-0.000299111j -0.00191005-0.00381999j -0.00275132+0.000142268j 0.00257841+0.000605799j 0.000285572+0.0031201j -0.00277261+0.000501964j 0.00108876+0.000115775j -0.0011865-0.00019041j 0.00161552-0.0022493j -0.00171734-0.00186056j 0.0014171-0.0012764j 0.00042253-0.00111754j 0.000752172-0.00139292j -0.00134647-0.000939933j 0.000945621-0.000273955j -0.00127625-0.000495024j 0.00157875+0.000286024j -0.000334953-0.00401543j 0.00162157+0.000317735j 0.000649948+0.000177135j 0.00193532-0.000623118j -0.00186863-0.000546157j 0.000592737+0.000578035j 0.000328413+0.000578308j 0.000919053-0.00118591j -9.03644e-05-0.00194107j -0.00100543+0.000429353j -0.00182627+0.00156683j 0.000523377-8.49386e-05j 0.00194259+0.000321237j 0.00120242-0.000308746j -0.000573295+0.000624929j -0.000774569-0.000933743j -0.000960735-0.000782615j -0.00123183-0.0010422j 0.000203939-0.000524523j 0.000535567-0.000379184j 0.000103454+0.000487518j -0.000142959+0.000104204j 0.000639478-0.000346996j -0.000712768-0.000976088j 0.000419489-9.73959e-05j -0.000605271-0.00121569j 0.00103108-0.00235222j 0.000304667-0.000658834j 0.0012131+0.00163021j 0.000785278-0.000602367j 0.00105438+0.00198741j 0.00227503+0.000249448j 0.00109709-0.000718874j 0.000833126+0.00128402j 0.00330607+0.000192189j 3.34704e-05+0.00142062j 0.00177004+7.44841e-05j -0.00108337+0.000368358j 0.000471537+0.00397882j -0.00173171-0.000474629j -0.000126813-0.000425072j 0.000166782+0.000546521j -0.00105823-0.000251477j -0.00148981-0.00349764j 0.00307537+0.000592754j 0.000434309-0.000243765j -0.00108987+0.00106996j -0.000258588-0.000250191j -0.00245764-0.00284914j -0.000909599+0.00104477j -0.00142954+0.000294443j 0.000703177+0.00120501j -0.00101425+0.00170757j 0.000614087+0.00149541j 0.000359116-0.00128084j 0.00349627+0.000988567j -0.00554054-0.00787748j -0.00665331+0.00587114j 
0.000374446+0.000161956j 0.000937541+0.000502453j -0.000919723-0.000276134j 0.00135378-0.000583457j 0.000380023-0.00104161j 0.000689533+0.000858226j -0.00117084-0.00035979j -0.000834538-0.00048837j 0.00127041+0.0016373j 0.00106654-0.000533851j -0.000999241+0.000825078j 0.000864633-9.86288e-05j 0.00218981-0.00161759j -0.00048031-0.0013148j -0.00100148-0.00317099j 0.00183918-0.000624294j -0.000521846+0.000841366j -0.00157346+0.00129686j 0.000817164+0.00050327j 0.00442599+7.77662e-05j 0.00476569+0.00171191j 0.00106273+0.00218743j 0.00252181+0.00498013j 0.000792425-0.000746375j -0.00592633-0.000450392j -0.00351194-0.00160066j -0.00196215+0.00119931j -0.00295286-0.00209842j -0.000240232-4.36084e-05j 0.00210886-0.000213299j 0.00247022+0.00442265j 0.00342922+0.000309486j 0.00385634+0.00360843j -0.00216148+0.00384822j 0.00145404+1.0383e-05j 0.00104521+0.00448778j 0.00136015-0.00146784j 0.0022701-0.00132646j -0.000256712+0.000582598j 0.000415219+0.00320442j -0.00252398+0.00146712j 0.00208211-0.000994737j 0.000501312-0.00269835j 0.00293631-0.00484048j 0.00337982+0.00265773j 0.00141057-0.000708857j -0.00485201+0.000344109j 0.00269126+0.00132694j 0.000898363-0.00174709j 0.000177394-0.00111446j -0.00142955+0.00170474j 0.00365966+0.000232284j 0.00027457-0.00106404j -0.00539006+0.000658864j 0.0030009-0.00167985j 0.00113309+0.00381274j 0.00502081+0.00173616j -0.00192567-0.00316243j 0.000888171+3.2088e-05j -0.00297468-0.00410763j -0.000733391-2.97623e-06j -0.000523364+0.00335136j -0.000205805+0.00144316j -0.000240504-0.000135499j 0.000730408+0.000940333j 0.000165829+0.00188915j 0.00128702-0.000196863j -0.000231253+0.000823584j -0.000105751-0.00149686j 0.00143359+7.54589e-05j 0.000854017-0.000507464j -0.000844745+0.00031418j 0.000637406-0.00113696j -0.000305148-0.000902752j 0.000221203-0.00065333j 0.000215654+0.000218923j -0.000825294+0.000509881j 
0.00015243+0.000125261j 0.000924127+2.6803e-05j 0.000139066+0.000173019j 0.00102205+0.000290559j -0.00122475+4.69612e-05j -0.000216264-0.000606408j -0.000940955-0.000225514j -0.00116896+0.00108689j 0.000748621-0.000510948j -0.000355208+0.000169657j 0.00136411+0.000326817j -0.000202311+0.000362792j 0.000977091+0.0010242j -0.00254649-0.000173446j -0.00273908+0.00212705j 0.000636496+0.000142043j 0.00111336-0.000620078j -0.000182691+0.000363844j 0.00244986-0.00029335j -0.000471962-0.000126737j 0.0029623-0.00195544j -0.00102139-0.00222007j 0.00340658-0.00178478j -0.00231816-0.00298059j -0.000926654+0.00283157j -0.000927653-0.000660703j 0.0010974+0.0020198j -0.00124393-0.000169897j -1.74617e-05+0.000145911j 0.00177343+4.55157e-05j -0.000724323-0.00264649j -0.00153154-0.00060551j 0.00115206-0.00380857j -0.00347325+0.00104495j 0.000795295+0.00200493j 0.00117933-0.00193292j -0.000511962+0.000856192j 0.000529161+0.00240073j 7.47934e-05-0.00288545j 0.000690494-0.00216855j -0.000108246+0.00274082j 0.000640445-0.00212322j -0.000665058-0.000745929j -0.00083294+0.00168739j 0.00239031-0.00424007j 0.00245456+0.00258258j 0.000402042-0.00156551j 0.00173348-0.00123042j -0.000295706-0.000696242j -0.00137223+0.00340835j -7.03129e-05+0.00120198j 0.00185386+0.00103522j 2.48927e-05+0.0004342j -0.00326996+0.00049764j 0.00284679+0.000476711j 0.00123611-0.000607085j 0.00308148+0.00304922j 0.00114738-0.000154786j 0.00152409+0.000688092j -0.00088089+0.000594523j -0.000862573+0.000697538j 0.00183707-0.000486738j -0.00168545+0.000953811j -0.00182793+0.000746026j -0.00114771-0.00204852j -0.000377014-2.96485e-05j 0.00129076+0.000202867j -0.000542246+0.00086864j 0.000260008+0.000205943j 0.0011665+0.000424883j -0.000207288-0.00109547j -3.82819e-05+3.33853e-05j 0.00100904+2.38153e-05j -0.000699+0.000615679j 0.000547022-0.000553893j -0.00045415+0.00030746j -0.000163876+0.000359316j 
-0.000759839-0.00203544j -0.00123113+0.00133872j -0.000197221+2.24066e-05j 0.000109055+0.00045502j 0.000398742-0.000602253j 0.00105874-0.000340707j 0.0010853-0.0031407j -0.000193843+0.000670869j 0.000683849-0.00236096j 0.000525402+0.000780212j -0.00016488+0.00204769j -0.00119503-0.000968729j 0.000181981-8.11728e-05j -0.000645413+0.00145941j 0.00178089+3.79595e-05j -0.000964907-0.00137173j -0.00122134+0.00291603j 0.00144556-0.00152034j -0.000562205+0.000731712j 0.000306225-0.00381964j -0.00181933-0.00325037j 0.00132976-0.00107003j 0.00202908+0.00176356j -0.000112835+0.00122873j 0.000681562+0.000116827j -0.000270081+0.00169897j -0.00131687+0.0031738j -0.00013092-0.00353031j 0.000273834-0.00173732j -3.59376e-05-0.00195177j -0.00292569+0.00138004j 0.000378841-0.00110416j -7.60071e-05+0.00372708j 0.00329945-0.00056086j -3.8991e-05+0.00254971j 0.000879553+0.00081391j 5.48284e-05+0.0020584j -0.000429507+0.000993678j -0.00090648-0.00292361j 0.000247892+0.00195612j 0.000288511+0.0018711j -0.00148574-8.31973e-05j -0.0014261+8.5375e-05j -0.00185361+0.0014385j -0.00236182+0.000250913j 0.000849783-0.00109089j -0.000592277-0.00307543j -0.00121595-0.00320251j -0.00162333+0.00101453j -0.000185484+0.00151132j -8.82693e-05-0.00117888j 0.00110164-0.0026128j 0.00236337-0.000333027j 0.00149413+0.00245361j 0.000236551+0.000333696j 0.00372089-0.00183795j 0.000406675-0.00200406j -0.000957682+0.00187537j 0.00112078+0.00113497j -0.0003879+0.00189214j 0.00189456-9.49032e-05j 0.000556575-0.000385339j -0.000822238+0.00040383j 0.000567948+0.00134287j -0.000947509-0.00030716j 0.0016119-0.000590181j 0.00129251+0.000979143j -0.000316164-0.000273804j -0.000487859-0.00215341j -0.000756131+0.000416074j 0.000629443+0.000643151j -0.00022627-1.49574e-05j -0.000297743-0.000464684j -0.000442182-0.00164951j -0.000100997+1.02195e-05j -0.00140016-0.000336946j 0.000372472-0.00182823j 
0.000837809-0.000263751j -0.000964899-0.000503807j 0.000446168+0.000575734j -0.000666349+0.000718071j -0.000367306+0.000559579j -0.0010625-9.71426e-05j 0.0011059+0.00215388j 0.00141042-0.00149729j -0.000496181-0.000881877j -0.000463826-0.000215105j -0.000539094+0.000718511j -0.000693083-0.000432816j -0.00047015-0.00315464j -0.000864218+0.00248995j 9.29442e-05+0.00100466j 0.00236675+0.00209972j 0.0022317-0.00231211j -0.000338685-0.00106568j 0.000203526+0.00171151j 0.00236441-0.000216094j 0.0017698+0.00173345j 0.00068773-0.00137457j -0.00470049+0.000326305j -0.000322789-0.00190558j 0.000119144+0.00119994j 0.000447458-0.00106713j 0.00109987-0.00161906j 0.00222399-0.000643712j -0.000867626+0.000566185j -0.00222591-0.00346182j 9.43144e-05+0.000895439j 7.2799e-05-0.00382735j -0.00509493-0.0041536j -0.000757403+0.00159719j -0.00260438-9.01148e-05j -0.00201924-0.00273374j 0.000287466+0.00105529j 0.000255646-0.00434244j 0.00221493+0.00073398j -0.00108075-0.00156588j 0.000999221+0.0015296j -0.000529094+0.00145671j -0.000631687-0.00216212j -0.00175291-0.000626231j -0.00243844-0.000236269j 0.000935355-0.00059586j 0.00223401+0.00587433j -0.000847839-0.000635427j -0.000300824-0.00213684j 6.94231e-05+0.00240758j -0.000980723-0.002008j -0.000454325-0.00215671j 0.00161326-8.99132e-05j -0.00229363+0.00102823j -0.00165938-0.00042941j -4.80787e-05-0.00136839j 0.00195745-0.0028358j -0.00108737+4.08068e-05j -0.000940711-0.00136757j -0.00274178+0.00106195j -0.00227386-0.000929765j 0.00127918-0.000481219j 0.00156697-0.000532089j 0.00112161-0.00141033j -0.0014903+0.00139093j -0.000225124-0.00109763j -0.000130513+0.000422893j 0.000194552+7.71221e-05j -0.000487874+0.00170646j -0.000264126-0.00103721j -0.000751207+0.00158105j 0.0011394+0.000276809j 0.000484016+0.00117874j 0.000816968+0.00017004j 0.000388309+0.000247563j 0.000457318-0.000461461j 0.000756454-0.000133858j 
0.000500585+0.000295892j -0.000415742+0.000500076j 0.000491858+0.000100811j 0.00122373+0.000332411j 3.15833e-07-0.0020701j 0.000458284-0.000538168j 0.00146137-0.00202765j -0.00140492-0.000947587j 0.00236724+0.00202105j -0.000746633+0.0017974j -0.000386783+0.000132652j -0.000422795+0.000530121j 0.000820217-2.67005e-05j -0.00159858-0.000418704j -0.000457857-0.00144755j 0.000281695-0.00034092j -0.00183567+0.00259315j 0.000661325-0.00303981j 0.00155242+0.00136893j 0.000529559+0.00351809j 0.00244125+0.000521362j 0.00106134+0.00186906j 0.00041877-0.000540019j -0.00384103+0.00408006j -0.00406712+0.00253867j -0.00166232+0.00413114j -0.00178878-0.00179239j -5.85086e-05+0.0004325j 0.00323563-0.00439285j 0.00101983+0.000942399j -0.000649102+0.000998414j 0.00119379-0.0016572j -0.00191233-0.000451998j 0.00226532-0.00159265j 0.000382031+0.000584577j 0.00228609-0.0024715j 8.97448e-05-0.00116762j -0.00241947+0.00247746j -0.00177136+0.00459488j -0.000137828+0.00681023j -0.00109375-0.0024986j -0.00182089+0.00221876j -0.00115231+0.00285887j 0.000902092-7.77222e-06j -0.00155589+0.00267209j 0.00248772-0.00143983j 0.00217022+0.00198135j 0.00401818-0.000278083j -0.000179642+0.00400278j -0.00166205-0.000671903j 0.0033257-0.00327385j -0.00100562+0.0046173j 0.000990457-0.00106332j -0.00123478-0.00545966j -0.00243354+0.00146502j -0.000945528+0.00132998j 0.00177909+0.00245244j -0.00163548+0.00133134j 0.000581146+5.28403e-05j -0.00166951+0.0013225j 0.000218873+0.00106398j -0.00168606+6.6098e-05j 0.000503476-0.000388781j -0.000237437-0.000999122j 0.000893046+0.00122651j -0.000670803-0.000371928j 0.000229881-0.00041944j -0.00104388-0.00261475j 0.00239278-0.00250938j 0.00158452-0.000916189j 0.000187853-0.00104744j -0.000648639-0.000642429j 0.000104105-0.00104898j -0.000555533+0.00037528j 0.000341569+0.000776004j 0.000153482-8.23931e-05j 6.76045e-05-0.000558232j 
0.00025679-6.04992e-05j -0.000375426+7.57708e-05j -0.000781329+0.000313668j 0.000209922-0.000666149j 0.000181803-0.00104528j 0.000619795-0.000103415j -7.25196e-05-0.000815105j 0.000916105+0.000775736j 0.000658042+0.000476933j 0.00119587+0.00144414j 0.000341647+2.75296e-05j 0.000363211-0.000386028j 0.000118095-0.00187464j -0.00121189-0.000203486j 0.000633143-0.00100444j 0.000511317+0.000323469j -0.000590473+0.00133472j 0.000109157-0.000651898j 0.000560799+8.21462e-05j 0.00261159-0.00135717j -0.000213186-0.00029136j -0.00214374-0.0016841j 0.000248092+0.00282003j 0.000538993-0.00186772j -0.0003082-0.0013947j -0.000751211-0.00230615j -0.0011469+0.001091j 0.00104773-0.000340028j -0.00157438-0.00119282j 0.000424645-0.00203278j 0.00117643+0.00200735j 0.000702912-0.00150891j -0.000735417+0.00205135j -4.52373e-05+0.00235172j -0.00114937+0.000527196j -0.0018525+0.00167664j -0.000929586-0.000112502j 0.000158079-0.00190422j 0.000460106-0.00566908j 0.000536861+0.00223555j -0.000227113+0.00105573j -0.000866449-0.003453j 0.000248923-0.00159645j 0.00182519-0.00330854j -0.00129626-0.000306218j -0.000675356-0.00129569j -5.02842e-05+0.00220253j 0.00100706-0.000607059j 0.00102563+0.00031115j -0.000794254-0.0004118j 0.000618666+0.00214655j 0.00191991-0.00388896j 0.000654147+0.000899883j -0.00156965+0.00315945j 0.00104864-0.00179489j 0.00116768-0.00150273j 0.00101664-0.00200424j -0.00189082-0.0012071j 0.000443934-0.000899691j 0.000207634+0.00150445j 0.00191861+0.00124389j -0.000282879+0.00112548j 0.00159376+0.000830727j 4.13665e-05+0.000922045j -0.000521878+7.45742e-05j 0.000864837-0.000152441j 0.000116162+0.000413695j 0.000486795-0.00103647j 0.000306881+0.000189809j 1.93723e-06+0.000639105j -0.000922356-0.000925005j -0.000776805+0.000424822j -0.000771021-0.000584237j -0.000516891-0.000799496j -0.000599333-3.82411e-05j 0.000445327+5.3517e-05j 0.000192332-0.00016851j 
0.000818728+0.000803988j 0.000387662-0.00101614j -0.000158386-0.00077861j 0.000372087-0.000978713j -0.000215268-0.000419682j -0.00165715+0.000871312j 0.000598544+0.000308703j -0.000548542+0.0014444j -0.000199625+0.000540198j -0.000704437+0.000256792j 0.000423702-0.000264847j 0.000103088+0.000131521j 4.58038e-06+0.000317614j -0.000716936-0.0024791j -0.00221642+0.000379416j 0.00132061+0.000781457j -0.000309325-0.000662011j 0.00145071+0.000978555j 0.00120116+0.00081159j -7.2895e-05+0.00340338j 0.00195793-0.00158508j 0.00373771+0.00154805j -0.00278312-0.00441023j 0.00039506+0.00262053j 0.0019135+0.00451191j -0.000442311+0.00116146j 0.00255184+0.00041123j 0.000164276+0.00076083j 7.09533e-06-0.00182938j -0.000682857+0.00191254j 0.00380158-0.00169594j 0.00139844+0.00387117j -0.00298697-7.12025e-06j 0.00312777+0.000731923j -0.00209286-0.00136454j 0.0019458-0.00122301j 0.00154519-0.00125868j -0.00142804+0.000357368j 0.000848175+0.00295187j -0.00349559-0.000373182j 0.00174549+0.000102959j 0.000835481+0.00281061j -0.00186234+0.0020702j -0.00330229-0.000423337j 0.000776409-0.00143836j -0.00186319-0.000490393j 0.00408797-0.00103281j 0.00039518+0.00125985j -0.00239835-0.000481772j 0.00259014+0.00251943j -0.00145245-0.000976282j -0.00395531-0.000257882j 0.00139462+0.00224591j 0.0018808+0.00158376j -0.00298637-0.00164455j -0.000685133-0.00135631j -0.00253922-0.00245483j 0.00085558-0.00123054j -0.000181622+0.00145924j -0.00203993-0.000835132j -0.00209439+0.000541337j 0.000707568+0.00108989j 0.000382517-0.00123599j -0.000312747-0.00117574j 0.00121952-0.000379382j -0.00134471-0.00116904j -0.000253083+7.32712e-05j 0.00103632+0.000768645j -0.000532318+0.001574j -0.000632995-0.000232765j 0.00105682+0.000272896j -0.000717108+0.000540571j 0.000782388+0.000431725j 0.00122736-0.000124027j -0.000245417-0.000145611j 0.000817242-0.000213447j -9.31352e-05+0.000712403j 
0.00117788-0.000275424j 5.45321e-05-0.000921117j -0.000315151+0.00124893j 0.000179781-0.00116133j -0.000855185-0.00123046j -0.00139374-0.000521089j 0.00050956+0.00137631j 0.000180983+9.51179e-05j 0.000445886+0.000474809j 0.00180748-0.000382685j 0.000527927+0.0019135j 0.00232653-0.00120635j -0.0015295-0.00249107j -0.00101671+0.000703719j 0.000900638+0.0015945j 0.00174565+0.0014063j 0.00101523+0.00050839j -0.0013157-0.00099329j 0.000653415-0.00147081j 0.00284816+0.00176223j 0.00455841+0.00192984j -0.00385637-0.00135971j -0.00176392+0.00126177j 0.000449342-0.00277843j 0.00261762+0.0045685j -0.00159007-0.00165832j -0.00117865-0.000834051j 0.00278248+0.00153775j -0.0036163+0.000610866j 0.000789376+0.00174013j 0.00211734-0.00194238j -0.00221866-0.00388246j -0.00351485-0.00345978j 0.000129386-0.00114248j 6.3659e-05+0.000410153j -0.00438081-0.00147887j -0.00110464+0.000762459j -0.000987396+0.000111356j 0.00103868+0.00211706j 0.000872752-0.000738892j 0.00302904-0.00117112j 0.00167521-0.000756941j -0.000983514+0.000148242j -0.0012429-0.0031917j -0.0012817-0.00282972j 0.00136333+0.00146608j 0.00290415-0.000313274j -0.000618627+0.000765127j 0.0025536-0.00133736j 0.00225556-0.000155526j 0.000575092+0.00110559j -0.00223752+0.00521517j -0.00186914+0.000173233j -0.00196977-0.000239408j 0.00202693+0.00255517j -0.000993015+0.00264859j -0.00357677+0.00464221j 0.00198056-0.00295684j -0.00177968+0.000271572j 0.00121977+0.00067622j 0.000862252-0.00116289j 0.00149526+0.00246179j 0.000448981-0.000419481j 0.00102187-0.00116174j -0.00154076-0.000173398j -0.00189061-3.15083e-05j 0.000782741+0.000396129j -0.000903066+0.00103732j 0.000804856+0.00149448j -7.2965e-05-0.000997325j -0.00159966+0.000511236j -0.000197682+0.00114462j -0.000539838+0.00104572j 0.000799245+7.84481e-05j -7.32167e-05+0.000439216j 0.000937429-0.000815045j 0.000318487+0.00057607j 
0.000409964+0.00152746j -0.000546742+0.000692882j -0.000260903-0.00125949j -4.94448e-05+0.000606823j 0.00057269-0.000288016j 3.21002e-05-0.00104473j 0.00017386-0.000498104j 0.00110928-0.00110128j 0.00320132+0.00164916j 4.11053e-05+0.00101711j 0.000349512+0.000702823j 0.000278401+0.00186279j -0.000959118-0.000474023j 0.00168417+0.00142121j 0.00160935+0.000483364j -0.000712758+0.00141451j -0.00125782-0.00121867j 0.00121818-0.00181596j -0.00125426-0.000703169j 0.00192184+0.0014584j -0.00474982-0.00101877j -0.000104391+0.00125009j -0.000379142+0.00388114j 0.00140842-0.00258411j -0.00405135-0.00250955j 0.00355242+0.00209427j -0.00389568-0.000332078j 0.00136378-0.00531704j 0.00092242+0.000242832j 0.00112204-0.00375178j 0.00290139-0.00283594j 0.000148042+0.000896778j 0.000228991+0.000487939j 0.00156548+0.00055398j -0.00117122+0.00121303j -0.00295187-0.00158981j -0.00183152+0.00367422j -0.00131533-0.000455909j 0.00232664-3.89086e-05j 7.28714e-06+0.00460607j -0.00294282-0.00390593j -0.00265048-0.00338298j -0.00132107-0.00146999j -0.00026673-4.51094e-05j 0.00184174-0.00151084j -0.00084093+0.00166618j 0.000432937-0.00125254j 0.00160034+9.44166e-05j 0.00221722-0.00129234j -0.00156395-0.00312855j 0.00317318-0.000777507j -0.00135271+0.0013535j -0.00246874-0.000489871j 0.000353155+0.000298285j -0.00133167-0.00321293j 0.00162582+0.00291586j -0.00506862-4.10223e-05j -0.00107347+0.00102836j -0.00128684+0.000711286j 0.00013119+0.00133174j 0.00194512+0.000368993j -0.000796586+1.86366e-05j 0.00349105+0.000565157j 0.00148709-0.00110003j -0.000673781-0.000159403j -0.000630707-0.00113402j 0.000222442-0.000498409j -5.72509e-05-0.000158243j 0.00254882-0.000519321j -0.00034517-0.00151704j -0.000730511-0.0012165j -0.000613783-0.000609201j -0.000847986-0.00011917j -0.00026413+0.000678249j 4.45424e-05+0.000972785j 0.00105353+0.00114191j 3.67709e-05-0.00068273j 
-7.23063e-05-0.000687935j 0.0007471+0.00060913j -0.000138332+0.000236557j -0.000307161+0.000570446j 0.000412076-0.000176583j -0.000208098+0.000213168j -0.000145433+0.000631435j -0.000462-0.0010508j -0.00152006+0.00030213j -0.00116371+2.66402e-06j 0.000192568+0.000558333j 0.000705733+0.000104957j 9.46003e-05-0.000155312j 0.00178197-0.000795534j 0.00144849+0.000265948j -0.00251725+0.000452218j -0.000857984-0.000732714j 0.0010849+0.00048415j -0.000433111-0.000289715j -0.00148023+0.00151938j -0.0012444+0.00260182j 0.0015681-0.000615845j -0.000740954+0.000836973j 0.000407181+0.00331486j 0.0025856+0.00216562j 0.00195496-0.000637664j -0.00025438-0.00288736j -0.00202493+0.000944425j 0.000704902-0.00136817j -0.00176812+0.0016181j 0.000485224+0.00199163j 0.0012721+5.32159e-05j -0.000399037+0.00121979j 0.0022635-0.00211655j -0.000704536-0.00119802j -0.00120852-0.00145332j 0.000283321-0.00285411j -0.00125807-0.00268591j 0.00220007+0.00302394j 0.000451329-0.00139628j -0.000847804-0.000141933j 0.00137146+0.0026178j 0.000115141+0.000506563j 0.00287179+0.00105761j -0.00263486+0.00205738j -0.00103773-0.000411314j -0.00111398+0.000344408j -0.000274464-0.00035701j 0.000412732+0.000466663j -0.000195237-0.00082591j -0.000880288-0.000491096j -0.00033033+0.00144685j 0.000152974+0.000208316j 0.000194502-0.000465229j -0.00183966+0.00196777j -0.00117027+0.00186737j -0.0014649-0.00233955j 0.00216217-0.000781582j 0.000721274+0.000344015j 0.00175191+0.000938405j -0.000331767+0.000136519j -0.0023219-6.75452e-05j 0.000684083-0.00112692j 0.000102063-0.000398874j 0.00187225-0.00039736j 0.000536982-0.000489031j -0.00115218+0.000159289j -0.000169553+0.000640218j -0.000229446+0.00103179j 0.000351389-0.00144775j 0.00117531+0.000976106j 0.000405622-0.000450941j -0.000576904+0.000338288j -0.000646601+0.000797713j -0.000483604+0.000115273j -0.000428069+0.000128071j 0.000143885-1.22404e-05j 
0.000990815+7.42461e-05j -0.00106938-0.000236746j 0.0002786-0.000836285j -0.000246307-0.000550846j 0.000467735-0.000559155j -0.000907013+0.000877803j 0.0013376-5.73302e-05j -0.00132148+0.000483032j -0.000451346+0.000994726j -0.000467586+0.00155245j -0.00202043-0.000519633j -0.000770001+0.00129332j 0.000786295-0.000951853j 0.00101847-0.00070777j 7.88088e-05+0.00105054j -0.00103198-0.00168159j 0.000496907-0.00102059j 0.000206266-7.03798e-05j -7.95841e-05-0.000886952j -0.00544828+0.00172316j -0.00223892-0.00101248j 0.00203666+1.51932e-05j -0.00287693-0.0015732j -0.00298903+0.00175893j -0.00621553-0.000479735j 0.00331885+0.00127182j 0.000859235-0.00142999j -0.00062358+0.00147117j 0.0041494-0.00115704j 8.6547e-05+0.000937019j -0.00068318-0.00120887j -0.000331876+0.00169188j -0.00051824+0.00198058j 0.000389827-0.000793591j -0.000914405+0.000165414j -0.000251003-0.00245756j -0.000179619-0.000227761j -0.00158991+0.00141802j -0.000273554+0.00106195j -0.000549551+0.00163743j 0.00137378-0.00255399j -0.00112068+0.00108316j -0.0020607+0.00180523j 4.54041e-05+0.00108144j 0.000114088+0.000247197j -0.000107444+0.00166371j 0.00227559-0.0018238j 0.00178516+0.00167252j 0.000148939+0.00324392j 0.000170185-0.00142029j -0.00116929+0.000450362j -0.00442418-0.000593426j -0.00346356-0.00216848j -0.000756476-0.00181802j -0.004546+0.000868857j -0.00224444+0.000446752j -0.0026985-0.00204209j 0.00447698+0.00330885j -0.00117573+0.000517682j -0.00116401+0.00131213j -0.00139893-0.000452225j -0.00204034-0.0010625j -0.000789678-0.000394326j 0.000230434+0.000538753j 0.000256046+0.00110299j 0.00022828-0.00106692j -0.00113654+0.000111619j -0.000119761-0.00201684j 0.000106239-0.000158838j 0.000454065+0.000310995j 0.000551171+2.80567e-05j 0.000970041+0.00049226j 0.000699191-0.000933986j 0.00130124-0.000748136j -0.000318174+0.000881049j -2.74933e-05+2.22423e-05j 0.00145966-0.000107768j 
-0.00021953+0.000731695j -0.000658957+0.000401257j -0.000196814-0.00119888j -0.00133944-0.000271215j 0.000495078+0.000892723j 0.00178178+0.000988557j 0.000699297+0.000715992j 0.00269179+0.000572023j -0.00110423+0.000286603j 0.00130246+0.00141746j 7.87072e-05-0.000886754j -0.00211979+0.000556136j -0.000643457-0.00218586j 0.000566551-0.00107583j 0.00190605+5.93021e-05j 9.02328e-05+0.000398594j -0.000745057-0.0014574j -0.00148512-0.00018834j 0.000665776+0.0036009j 0.000503066+0.00195033j -0.00136703+0.00434449j -0.00180694-0.00396652j -0.00580982-0.00407285j 0.00264143+0.00388075j -0.00171966+0.00300967j 0.000401993-0.00628437j 0.00184964-0.00341294j -0.00199448+0.00363293j -0.000894852-0.00453108j 0.00060735+0.00329872j 0.00168209+0.000607749j 0.00220843-0.000983787j 2.70951e-05-0.000530549j -0.00181627-0.00387983j -0.000344905+0.00179976j -0.00182748-0.00493556j 0.00152085-0.00127252j 0.00205403-4.51477e-05j -0.00096654-0.00274416j -0.00136689-0.00171799j 0.00278401+0.00185341j -0.00244115+0.00265478j -0.000229295+0.00466312j 0.00242827+0.00312799j -0.00147615-0.0013922j -0.00178732+0.00112182j -0.0026886-0.00105166j 0.000929281+0.00397033j -0.00168321+0.00481637j 0.00137314+0.00263325j 0.000577343-0.00143301j -0.00327013-0.0064593j -0.000839812+0.00124858j 0.00214702-0.00256593j -0.00435174+0.00284167j -0.000169278-0.00290638j -0.00092011-0.00427356j -0.0022103+0.000751091j -0.000604764-0.00157443j -0.00205078+0.00150381j -0.000386224-0.000529055j 0.00060399-0.00113344j 0.00251692-7.05737e-05j 0.000458359-0.00141792j 0.000286206+0.00209535j -0.000683974-0.00173211j -0.000679374+0.00209625j 0.00192736-0.00154677j -0.000734045+0.00163353j -0.00210927+0.000875681j -0.000555819+0.00084644j -0.00129709-1.49769e-05j -0.000172354+0.000900033j 0.0008127-0.000725325j -0.000134264+0.000635497j 0.00125949+0.00037904j -0.000120972-0.00055555j 
