-0.00405637+6.72547e-16j -0.00854676+3.02918e-16j -0.00373353-2.00897e-17j 0.0113342+2.86279e-17j -0.000448338-5.1727e-20j 0.00779828-2.66329e-17j 0.00793434-1.34941e-18j 0.0053737+7.68879e-18j 0.00455262+1.07408e-17j -0.00231142+6.65005e-19j -0.0023624-7.23175e-18j 0.0070271+3.19415e-17j -0.00210915-7.32077e-18j 0.00545352-3.70331e-18j -0.0028545+3.64015e-17j 0.00144544-4.15671e-17j 0.00129208-1.0555e-17j -0.00835442+1.42927e-16j -1.56731e-05+3.2797e-17j 0.00397675+6.93102e-17j 0.010266-3.32314e-17j -0.00551117-1.05548e-16j 0.000500583+4.79042e-17j 0.0038894-8.54558e-17j 0.00510009+1.56773e-17j -0.000802376-4.69476e-17j 0.000829365+2.53029e-17j 0.000396265+4.57235e-18j 0.000987372+5.70444e-17j 0.00136157+6.87414e-18j 0.00641265+2.3363e-16j 0.00392712+9.3397e-18j -0.00519188+7.42671e-17j 0.00242805-6.57973e-17j 3.3662e-05-5.25617e-17j 0.00399077+8.84635e-17j -0.00418112-7.06334e-17j -0.00872295-1.22824e-16j -0.00399561+1.06937e-16j 0.00209407+6.83317e-17j -0.000523509+1.25719e-16j 0.00325336+3.74772e-19j -0.00125984+1.06225e-17j -0.00163605-1.31933e-16j 0.00556897-7.80298e-16j -0.00250479-6.49967e-17j -0.00545624-1.46599e-16j -0.00217117-9.29877e-18j 0.0131959-1.29432e-15j -0.00886718-6.34331e-17j -0.00106288-1.24735e-17j -0.00278786-1.06081e-17j 0.00439023+5.87199e-18j -0.00581892-6.77565e-16j -0.000960353-1.06822e-17j 0.00175027+1.24635e-15j -0.00354596-1.73395e-17j 0.0104023-3.21519e-17j -0.0052782+3.21743e-17j -0.00448822+2.53304e-17j 0.00402693+1.04557e-17j -0.00671145+1.40926e-17j 0.00544625-3.83742e-18j 0.00630848-1.61248e-17j -0.00456662-7.22947e-18j -0.00841397+4.12603e-18j 0.00881142-2.89344e-18j -1.3859e-05-2.55582e-18j 0.0114533+3.05705e-17j 0.00411241+2.11321e-17j -0.00858817+2.19015e-16j 0.00421881-5.05609e-16j 
0.0033834-5.48186e-16j 0.00696404-2.36162e-16j 0.00329704+2.34886e-17j -0.0101246-4.28268e-17j 0.000308472+7.05033e-19j -0.00702818+1.17594e-17j -0.00741321-1.10934e-17j -0.00730392-1.67726e-17j -0.00603108-1.33873e-17j 0.00100001+5.29795e-18j 0.00119834+1.46239e-17j -0.00576003-3.88443e-17j 0.00215601+7.18547e-18j -0.00349504-1.49126e-18j 0.00483931+1.89339e-19j 0.00353273+4.42934e-18j 0.00227873-5.66331e-18j 0.00373974-5.06161e-17j -0.0042696-1.14582e-17j 0.00273961+2.27816e-17j -0.0100567+2.82419e-17j 0.00780608+2.04013e-16j 0.00054482-6.9634e-17j -0.00617392+1.35308e-16j 0.000113308-5.97507e-17j 0.00271966+7.77501e-17j -0.0019062-6.07798e-17j 0.00051652-2.30975e-17j -0.00268517-7.96356e-17j -0.0039869-1.45837e-17j -0.00481955-2.23098e-16j -0.00201706-3.06722e-17j 0.00653762-5.65738e-17j 0.00205872+7.71719e-17j 0.00119563+9.61463e-16j -0.00801036-1.02026e-16j -0.00251476-3.95525e-17j 0.00672183+1.00868e-16j 0.00453876-6.04146e-17j -9.02975e-05-1.75689e-16j -0.00138512-2.39669e-16j -0.00240178+3.76451e-17j 0.0032911+6.49462e-18j -0.00556623+7.06539e-17j -0.00179029+4.11384e-16j 0.00322978+4.29097e-17j 0.00271955+1.19834e-16j 0.00512774+3.62153e-17j -0.0128604+1.26547e-15j 0.00313173+7.84529e-17j 0.00216061+6.04967e-18j -0.00030339+1.31088e-17j -0.00305242-7.41448e-18j 0.00271678+3.40399e-16j -0.000353787-2.59772e-17j -0.00119966-8.50606e-16j 0.00246815+1.55452e-17j -0.00909558+1.95282e-18j 0.00289014-1.88963e-17j 0.00240717-1.30146e-17j -0.00321369-1.73982e-17j 0.00568598-1.51728e-18j -0.00375391-5.99979e-18j -0.00600254+6.5951e-18j 0.00545864+1.42948e-17j 0.00733999+9.6001e-18j -0.00746796-1.23547e-17j 9.57663e-05+2.6121e-18j -0.00986141-4.42644e-17j -0.00350997-2.44394e-17j 0.00691637-1.64538e-16j -0.00346883+4.05021e-16j 
0.00361866-5.50689e-16j 0.00770327-1.60531e-16j 0.00324321+6.47263e-17j -0.00979047-1.6773e-16j 0.000431265+6.19782e-18j -0.00670643-7.49794e-17j -0.00669799-9.71174e-17j -0.00344483-6.04128e-17j -0.00299345-5.78583e-17j 0.00250562+3.30684e-17j 0.00247661+3.8678e-17j -0.00631723-1.19162e-16j 0.00169187+3.27263e-17j -0.0053688-7.45401e-17j 0.00137119-2.10608e-17j -0.00355476+6.812e-18j -0.00275729-1.90132e-17j 0.00899644-2.91806e-17j 0.00206142-1.40596e-17j -0.00644314-1.86609e-16j -0.00844399-1.02925e-16j 0.00338221+9.70541e-17j -0.000906644-4.04582e-17j -0.00206905+7.95759e-18j -0.00663763-8.43524e-17j -0.000264454+2.3577e-17j -0.000159281-8.52713e-18j -0.000758454-4.73836e-18j 9.16247e-06-3.92311e-17j 0.000148453-5.46003e-18j -0.00597368-2.8529e-16j -0.00410503-5.76607e-17j 0.00357647-9.55684e-18j -0.00411848-6.65486e-18j -0.000615052-3.98715e-16j -0.00132193-9.52287e-17j 0.00659945+1.98839e-16j 0.0080465+2.32372e-16j 0.00298788-6.09504e-17j -0.00265997-4.15462e-17j 0.00133797-3.09484e-17j -0.00305138-6.45553e-17j 5.28744e-05-1.14259e-17j 0.00477297+1.95421e-16j -0.00633283+7.19469e-16j 0.00168924+9.15794e-17j 0.00574306+2.1612e-16j 0.000351213+6.84962e-18j -0.0108857+8.95356e-16j 0.00994902+1.8796e-16j 0.00033909+2.10059e-17j 0.00374375+5.93617e-17j -0.00420785-6.72048e-17j 0.00621255+8.02635e-16j 0.00140881+4.54132e-17j -0.00168581-1.22747e-15j 0.00339735+6.59582e-17j -0.00907946-9.92806e-17j 0.00543167+4.75595e-17j 0.00464283+4.18658e-17j -0.00366179-6.09388e-17j 0.00594516+7.37256e-17j -0.00523565-7.0715e-17j -0.00527365-6.45848e-17j 0.0032852+5.61636e-17j 0.00735213+1.03293e-16j -0.007804-1.10068e-16j -2.78936e-05+1.79561e-18j -0.01007-1.73087e-16j -0.00363048-7.13352e-17j 0.00777952-8.54662e-17j -0.0037875+4.01158e-16j 
0.00371844-6.18306e-16j 0.00771301-2.8933e-16j 0.00355763+1.32484e-17j -0.0108855-9.57909e-18j 0.000362609-7.74861e-19j -0.0075355+3.77206e-17j -0.00786083+1.33266e-17j -0.00701066-2.84069e-18j -0.0058236-2.90143e-18j 0.00143332-3.6772e-18j 0.00159517+5.61081e-18j -0.00636689-1.87318e-17j 0.00222657+2.09305e-18j -0.00422074+1.62361e-17j 0.0044329-1.60728e-17j 0.00217557+2.48299e-17j 0.00129523+6.15319e-18j 0.00527318-1.06923e-16j -0.00314957-2.29418e-17j 0.000829021+1.3489e-17j -0.0105144+5.76749e-17j 0.00742295+1.70608e-16j 0.000252085-6.34236e-17j -0.00572984+1.33276e-16j -0.00144877-3.00642e-17j 0.00225032+7.15174e-17j -0.00165746-5.15079e-17j 0.000262523-1.64352e-17j -0.00228043-7.52303e-17j -0.00335455-1.21182e-17j -0.00548746-2.16702e-16j -0.00267018-1.32483e-17j 0.0063899-7.61258e-17j 0.000791351+8.7872e-17j 0.000873185+7.27502e-16j -0.00711702-9.59126e-17j -0.000601498-2.5989e-17j 0.00758701+8.66831e-17j 0.00455374-8.65382e-17j -0.00069594-1.42759e-16j -0.000865992-2.18235e-16j -0.00275196+3.70392e-17j 0.00280994+5.13265e-19j -0.0036206+7.99019e-17j -0.002996+5.56856e-16j 0.00313873+4.55156e-17j 0.00364864+1.15517e-16j 0.00444065+2.7084e-17j -0.0134661+1.35837e-15j 0.00497808+4.79113e-17j 0.00191558+6.63682e-18j 0.000613561+2.34334e-18j -0.00357424+5.56417e-18j 0.00375557+4.3668e-16j 2.71985e-05-1.9875e-17j -0.0014122-9.97789e-16j 0.00288891+6.35405e-18j -0.0098453+3.94553e-17j 0.00372116-3.98579e-17j 0.00312699-3.10809e-17j -0.00358422-4.69107e-18j 0.00621733-2.38426e-17j -0.0044098+1.26422e-17j -0.00633012+2.63912e-17j 0.0054049+1.85349e-18j 0.00795085-1.7098e-17j -0.00816482+1.60106e-17j 7.49143e-05+2.74939e-18j -0.0107269-1.05078e-17j -0.00382878-1.31049e-17j 0.00769024-2.11408e-16j -0.00383036+4.6288e-16j 
1.4601e-16+3.05338e-19j 3.02075e-16+6.48135e-19j 1.40569e-16+2.7572e-19j -4.30639e-16-8.33669e-19j 1.39256e-17+3.56514e-20j -2.98392e-16-5.71783e-19j -3.12464e-16-5.74132e-19j -2.88759e-16-3.22479e-19j -2.39339e-16-2.77764e-19j 5.18497e-17+2.00961e-19j 5.89489e-17+2.0027e-19j -2.49521e-16-5.31898e-19j 8.9324e-17+1.4723e-19j -1.60701e-16-4.41134e-19j 1.85804e-16+1.43412e-19j 1.08056e-16-2.46532e-19j 6.68884e-17-1.94821e-19j 1.91639e-16+7.22713e-19j -1.44125e-16+1.25663e-19j 6.14773e-17-4.75389e-19j -4.19995e-16-7.29333e-19j 3.06799e-16+3.21563e-19j 1.44944e-17-6.56531e-20j -2.38982e-16-2.0761e-19j -3.60312e-17-5.10844e-19j 9.81541e-17+7.99283e-22j -7.08824e-17-2.71299e-20j 1.43535e-17-5.44489e-20j -9.84347e-17-2.02122e-20j -1.45338e-16-1.96147e-20j -2.12945e-16-4.98086e-19j -9.88379e-17-3.3219e-19j 2.61449e-16+3.26658e-19j 5.05773e-17-3.01475e-19j 4.01309e-17-3.81028e-20j -3.01818e-16-1.64318e-19j -5.22835e-17+4.89192e-19j 2.95269e-16+6.72709e-19j 1.84568e-16+2.65708e-19j -1.94167e-17-2.05773e-19j -4.27046e-17+9.23595e-20j -1.0657e-16-2.53956e-19j 1.21035e-16+2.97154e-20j -1.75268e-16+3.24608e-19j -1.04008e-16-5.02175e-19j 1.28693e-16+1.55393e-19j 1.34522e-16+4.63946e-19j 1.90208e-16+6.7024e-20j -5.37619e-16-9.3942e-19j 1.75106e-16+7.91415e-19j 8.13025e-17+4.29741e-20j 1.15383e-17+2.8626e-19j -1.37437e-16-3.48183e-19j 1.37263e-16+5.0012e-19j -4.44708e-18+1.05856e-19j -5.42092e-17-1.39313e-19j 1.11099e-16+2.81146e-19j -3.8859e-16-7.70837e-19j 1.38894e-16+4.41269e-19j 1.16403e-16+3.76691e-19j -1.40046e-16-3.07341e-19j 2.44552e-16+5.02637e-19j -1.6939e-16-4.32886e-19j -2.52098e-16-4.53333e-19j 2.20109e-16+2.95797e-19j 3.13738e-16+6.23992e-19j -3.21168e-16-6.59826e-19j 3.34376e-18-1.40439e-21j -4.22677e-16-8.53167e-19j -1.50724e-16-3.07235e-19j 3.00788e-16+6.53642e-19j -1.50165e-16-3.1902e-19j 
4.27952e-17-4.69381e-18j 8.90138e-17-9.96348e-18j 4.0672e-17-4.23851e-18j -1.24282e-16+1.28156e-17j 4.27076e-18-5.48053e-19j -8.59454e-17+8.78976e-18j -8.92852e-17+8.82587e-18j -7.64823e-17+4.95732e-18j -6.36962e-17+4.26993e-18j 1.78781e-17-3.08928e-18j 1.95086e-17-3.07865e-18j -7.34267e-17+8.17663e-18j 2.50344e-17-2.2633e-18j -5.01455e-17+6.78135e-18j 4.73562e-17-2.2046e-18j 1.7981e-17+3.78982e-18j 9.90749e-18+2.99489e-18j 6.54973e-17-1.11099e-17j -2.98694e-17-1.93176e-18j 5.20267e-19+7.30794e-18j -1.18784e-16+1.12117e-17j 8.06501e-17-4.94324e-18j 1.46786e-18+1.00926e-18j -6.15805e-17+3.1915e-18j -2.31785e-17+7.85297e-18j 2.28448e-17-1.2287e-20j -1.72668e-17+4.17055e-19j 1.75974e-18+8.37019e-19j -2.34725e-17+3.10714e-19j -3.43606e-17+3.01527e-19j -6.39428e-17+7.65684e-18j -3.26054e-17+5.10661e-18j 7.02535e-17-5.02157e-18j 3.02485e-18+4.63443e-18j 8.2268e-18+5.85737e-19j -7.49361e-17+2.52599e-18j 2.01727e-18-7.52012e-18j 8.81433e-17-1.03412e-17j 5.06122e-17-4.08461e-18j -1.04765e-17+3.16326e-18j -7.25321e-18-1.4198e-18j -3.21365e-17+3.90395e-18j 2.90027e-17-4.56801e-19j -3.13462e-17-4.99005e-18j -3.87326e-17+7.71971e-18j 3.44246e-17-2.38878e-18j 4.47197e-17-7.13203e-18j 4.6167e-17-1.03033e-18j -1.52219e-16+1.44413e-17j 6.36436e-17-1.21661e-17j 2.01486e-17-6.60621e-19j 1.09767e-17-4.40055e-18j -4.20433e-17+5.35246e-18j 4.6405e-17-7.68811e-18j 2.03303e-18-1.62727e-18j -1.66405e-17+2.14159e-18j 3.39773e-17-4.32192e-18j -1.12684e-16+1.18497e-17j 4.50791e-17-6.78342e-18j 3.79787e-17-5.79069e-18j -4.14666e-17+4.72461e-18j 7.14236e-17-7.72681e-18j -5.19268e-17+6.65455e-18j -7.17495e-17+6.96888e-18j 5.97475e-17-4.54715e-18j 9.10261e-17-9.59235e-18j -9.37918e-17+1.01432e-17j 7.36762e-19+2.1589e-20j -1.22995e-16+1.31153e-17j -4.39462e-17+4.72299e-18j 8.88741e-17-1.00481e-17j -4.41579e-17+4.90415e-18j 
0.00482012-8.01403e-16j 0.0100488-3.71593e-16j 0.00455543+1.87332e-17j -0.0139044-1.75653e-17j 0.00049017-7.38642e-19j -0.00960708+4.45841e-17j -0.00994533+1.34742e-17j -0.00822032-4.74237e-18j -0.00686231-6.05574e-18j 0.00214322-3.92065e-18j 0.00230512+7.26799e-18j -0.00828434-2.75316e-17j 0.00276427+4.31929e-18j -0.00579514+1.6648e-17j 0.00499053-2.83387e-17j 0.00136355+3.82377e-17j 0.000647189+9.85916e-18j 0.00782797-1.50176e-16j -0.0027662-3.29718e-17j -0.000787175-1.35463e-17j -0.0131702+6.50017e-17j 0.00863564+1.89736e-16j 3.09404e-05-7.39555e-17j -0.00652681+1.50347e-16j -0.00322051-3.13475e-17j 0.00228673+8.08536e-17j -0.00177521-5.49293e-17j 7.99181e-05-1.60933e-17j -0.0023838-8.79312e-17j -0.00347194-1.32462e-17j -0.00727592-2.78783e-16j -0.00384816-1.45118e-17j 0.00760459-9.60316e-17j -0.000229607+1.03086e-16j 0.000755717+6.6046e-16j -0.00778644-1.17811e-16j 0.00106539+3.0192e-18j 0.0100051+1.21705e-16j 0.00553214-1.17527e-16j -0.0014113-1.51276e-16j -0.000562542-2.40236e-16j -0.00366314+3.3002e-17j 0.00295379-3.66365e-18j -0.00256273+1.19956e-16j -0.00476119+7.88837e-16j 0.00371804+6.45208e-17j 0.00529263+1.56599e-16j 0.00473671+2.7242e-17j -0.0168859+1.69131e-15j 0.00776381+6.46707e-17j 0.00209147+1.05073e-17j 0.00160342+5.49573e-18j -0.00482054+3.40343e-18j 0.00552509+6.41729e-16j 0.000390249-1.36457e-17j -0.00191059-1.35333e-15j 0.00389529+1.16044e-17j -0.0126334+4.86423e-17j 0.00528855-4.82994e-17j 0.00446425-3.78253e-17j -0.00469074-7.45884e-18j 0.00803231-2.74376e-17j -0.00595877+1.35182e-17j -0.00797787+3.03504e-17j 0.00649912+3.75541e-18j 0.0102075-1.79595e-17j -0.0105474+1.6609e-17j 7.1224e-05+3.39783e-18j -0.0138102-1.90819e-17j -0.00493861-1.8937e-17j 0.0100446-2.71015e-16j -0.00498058+6.00955e-16j 
0.000988909-1.81769e-16j 0.00208365-1.11647e-16j 0.000910178-1.11819e-17j -0.00276309+4.16391e-17j 0.00010931-2.06651e-18j -0.00190108+3.98381e-17j -0.00193421+3.38114e-17j -0.00130967+1.69325e-17j -0.00110958+1.358e-17j 0.000563634-1.1882e-17j 0.000576042-9.91695e-18j -0.00171316+2.32325e-17j 0.000514137-6.80119e-18j -0.00132967+2.66284e-17j 0.00069556-1.72417e-17j -0.000353048+2.45145e-17j -0.000315468+1.39363e-17j 0.00203719-7.69993e-17j 4.41967e-06-1.53259e-17j -0.000970345+1.0814e-17j -0.00250255+5.06328e-17j 0.00134313+6.96352e-18j -0.000122173-7.84591e-18j -0.000947794+3.29313e-17j -0.00124397+2.59746e-17j 0.000195326+1.13934e-17j -0.000202023-4.58101e-18j -9.67244e-05+2.0632e-18j -0.000240453-1.27238e-17j -0.00033154-5.30783e-19j -0.00156342-2.79071e-17j -0.000957576+1.70981e-17j 0.00126543-3.71556e-17j -0.000592509+3.36183e-17j -8.37759e-06+1.49078e-17j -0.000972261-1.19804e-17j 0.00102016-1.12938e-17j 0.00212666-9.28559e-18j 0.000973928-4.15692e-17j -0.000510749-4.64236e-18j 0.000127882-3.60163e-17j -0.000793186+1.47129e-17j 0.000306825-4.32469e-18j 0.000399823+1.32402e-17j -0.00135807+2.19548e-16j 0.000610487+6.78546e-18j 0.00133044+8.68479e-18j 0.000528849-1.64554e-18j -0.00321679+3.70302e-16j 0.00216234-3.06908e-17j 0.000258943+5.35499e-19j 0.000680023-1.41078e-17j -0.00107039+1.88732e-17j 0.0014189+1.36051e-16j 0.000234287-3.56392e-18j -0.000426737-2.95752e-16j 0.000864543-1.2168e-17j -0.00253593+5.27935e-17j 0.00128699-3.35777e-17j 0.00109438-2.81433e-17j -0.000981752+1.53749e-17j 0.00163618-3.27485e-17j -0.00132786+2.61807e-17j -0.00153785+3.03683e-17j 0.00111307-1.54882e-17j 0.00205121-3.7396e-17j -0.00214813+3.91854e-17j 3.36693e-06+7.04917e-19j -0.00279217+4.23025e-17j -0.00100256+1.27657e-17j 0.00209376-9.15138e-17j -0.00102852+1.41869e-16j 
-0.00150849+2.3226e-16j -0.00310655+7.94e-17j -0.00146817-2.14901e-17j 0.00450739+5.24215e-17j -0.000138182-1.74103e-18j 0.00312832+1.76402e-17j 0.00329729+2.7906e-17j 0.00322844+2.03396e-17j 0.00266679+1.70915e-17j -0.000455064-1.03831e-17j -0.000541944-1.4486e-17j 0.00256911+3.85811e-17j -0.000957317-9.1119e-18j 0.00156872+1.8354e-17j -0.00213321-5.54663e-18j -0.00152804+7.63613e-18j -0.00098266+1.02136e-17j -0.00169941-5.80654e-18j 0.0018611+2.14497e-19j -0.00116134+9.75443e-18j 0.00446893+1.67343e-17j -0.00344849-1.02735e-16j -0.000233356+3.33912e-17j 0.00272356-5.1345e-17j -7.17175e-06+4.67136e-17j -0.00119221-3.4314e-17j 0.000837825+2.77955e-17j -0.000221883+1.22956e-17j 0.00117871+3.59999e-17j 0.00174926+7.20284e-18j 0.00215405+1.19212e-16j 0.000911796+2.68029e-17j -0.00289289+1.21444e-17j -0.000877346-2.20659e-17j -0.000520924-4.18029e-16j 0.00352495+5.18141e-17j 0.00106163-3.00942e-18j -0.00300242-7.20321e-17j -0.00201163+1.65395e-17j 5.6699e-05+8.54255e-17j 0.000599475+1.01805e-16j 0.00107393-6.19773e-18j -0.0014451-3.93785e-18j 0.00241291-4.49419e-17j 0.000826535-1.65604e-16j -0.00142868-2.54906e-17j -0.00123069-7.21039e-17j -0.00225328-1.85586e-17j 0.00571543-5.24596e-16j -0.00143861-6.65413e-17j -0.000950661-4.46811e-18j 0.000109175-1.73106e-17j 0.00136697+1.72785e-17j -0.00123248-1.74104e-16j 0.000146274+6.98005e-18j 0.00053745+3.86719e-16j -0.00110528-1.82227e-17j 0.00405111+2.98718e-17j -0.00130358-9.2362e-18j -0.0010865-9.2607e-18j 0.00143426+2.00266e-17j -0.00253422-1.9429e-17j 0.00168151+1.99866e-17j 0.00266888+1.52165e-17j -0.00241736-1.8183e-17j -0.00326934-2.92366e-17j 0.00332841+3.18882e-17j -4.18616e-05-1.10338e-18j 0.00439365+5.38482e-17j 0.00156413+2.31802e-17j -0.00308611+4.72614e-17j 0.00154707-1.67919e-16j 
0.00270969-4.40912e-16j 0.00562213-1.90241e-16j 0.00259081+1.84199e-17j -0.00792627-3.34971e-17j 0.000264846+5.70689e-19j -0.0054864+9.27733e-18j -0.00572096-8.55784e-18j -0.00508266-1.22991e-17j -0.00422307-1.09666e-17j 0.00105308+3.70045e-18j 0.00116957+1.04213e-17j -0.0046406-3.05673e-17j 0.00161886+6.22921e-18j -0.00308548-2.25014e-18j 0.00320756-7.40374e-18j 0.0015415+1.04807e-17j 0.000912775-1.61978e-18j 0.00387255-5.5412e-17j -0.00225549-1.28419e-17j 0.000548037-6.13749e-18j -0.00764816+1.86723e-17j 0.00537951+1.33547e-16j 0.000174787-4.80451e-17j -0.0041483+8.98804e-17j -0.00109619-3.78321e-17j 0.00162086+5.17842e-17j -0.00119658-3.80359e-17j 0.000183461-1.35414e-17j -0.00164455-5.51719e-17j -0.00241812-9.3768e-18j -0.0040037-1.736e-16j -0.00195746-2.00783e-17j 0.00463599-4.50651e-17j 0.000538854+5.41749e-17j 0.000624974+5.20426e-16j -0.00514294-7.48928e-17j -0.000382741-2.36405e-18j 0.00553392+8.47206e-17j 0.00330722-5.48211e-17j -0.000522482-1.0952e-16j -0.000614193-1.54826e-16j -0.00200829+1.85086e-17j 0.00202691+1.18325e-18j -0.00257421+6.89838e-17j -0.00220967+3.9193e-16j 0.00227668+3.8248e-17j 0.00267579+9.90562e-17j 0.00320527+2.1619e-17j -0.00979583+9.58068e-16j 0.0036671+6.00164e-17j 0.00138412+6.25261e-18j 0.000471455+1.08335e-17j -0.00261026-7.06997e-18j 0.00275654+3.3631e-16j 3.05137e-05-1.07709e-17j -0.00103151-7.33316e-16j 0.00210973+1.36219e-17j -0.00717056+4.30164e-18j 0.00272568-1.49903e-17j 0.00229107-1.06636e-17j -0.00261323-1.31784e-17j 0.00452986-1.37607e-18j -0.0032208-4.56218e-18j -0.00460601+4.78056e-18j 0.00392337+1.07448e-17j 0.00579094+7.39835e-18j -0.00594875-9.32207e-18j 5.38116e-05+1.95412e-18j -0.007814-3.47998e-17j -0.00278936-1.93236e-17j 0.0056063-1.33296e-16j -0.00279172+3.27249e-16j 
5.17102e-17-7.68044e-18j 1.09434e-16-1.63031e-17j 4.70607e-17-6.93543e-18j -1.42529e-16+2.09701e-17j 5.90651e-18-8.96773e-19j -9.78831e-17+1.43826e-17j -9.88249e-17+1.44417e-17j -6.02668e-17+8.11162e-18j -5.1516e-17+6.98685e-18j 3.21743e-17-5.05495e-18j 3.23695e-17-5.03757e-18j -8.98764e-17+1.33793e-17j 2.5729e-17-3.70342e-18j -7.25967e-17+1.10963e-17j 2.92129e-17-3.60736e-18j -3.22575e-17+6.20125e-18j -2.62687e-17+4.9005e-18j 1.15926e-16-1.81791e-17j 1.27008e-17-3.16092e-18j -6.83743e-17+1.19579e-17j -1.26509e-16+1.83456e-17j 6.08881e-17-8.08858e-18j -9.19047e-18+1.65144e-18j -4.10298e-17+5.22222e-18j -7.77634e-17+1.28497e-17j 4.24352e-18-2.01051e-20j -7.02777e-18+6.82423e-19j -7.52404e-18+1.36961e-18j -7.15292e-18+5.08418e-19j -9.03449e-18+4.93386e-19j -8.32926e-17+1.25288e-17j -5.37362e-17+8.35589e-18j 5.97431e-17-8.21674e-18j -4.28735e-17+7.58328e-18j -4.00108e-18+9.58436e-19j -3.72081e-17+4.13325e-18j 7.08208e-17-1.23051e-17j 1.12816e-16-1.69213e-17j 4.74152e-17-6.68361e-18j -3.15299e-17+5.17601e-18j 1.19914e-17-2.3232e-18j -4.23837e-17+6.38799e-18j 9.521e-18-7.47459e-19j 4.10871e-17-8.16516e-18j -7.93257e-17+1.26317e-17j 2.86016e-17-3.90873e-18j 7.49017e-17-1.16701e-17j 1.79962e-17-1.68592e-18j -1.62809e-16+2.36301e-17j 1.25485e-16-1.99072e-17j 9.83054e-18-1.08097e-18j 4.32125e-17-7.20057e-18j -5.77452e-17+8.75817e-18j 8.04162e-17-1.258e-17j 1.56134e-17-2.66269e-18j -2.30718e-17+3.50427e-18j 4.66324e-17-7.07192e-18j -1.31384e-16+1.93896e-17j 7.17005e-17-1.10996e-17j 6.11165e-17-9.47525e-18j -5.17586e-17+7.73083e-18j 8.53e-17-1.26433e-17j -7.17306e-17+1.08888e-17j -7.82579e-17+1.14031e-17j 5.33996e-17-7.44045e-18j 1.06321e-16-1.56959e-17j -1.11981e-16+1.65972e-17j -6.91242e-20+3.5326e-20j -1.45105e-16+2.14605e-17j -5.21916e-17+7.72818e-18j 1.10202e-16-1.64417e-17j -5.39271e-17+8.02461e-18j 
-0.00134494+2.16482e-16j -0.00267157+9.70867e-17j -0.00141796-7.80252e-18j 0.00441832+1.15592e-17j -8.41869e-05+4.05609e-20j 0.00310112-9.91402e-18j 0.00341354+1.58755e-19j 0.00455948+6.33157e-18j 0.00370843+2.39457e-18j 0.000147099-1.54282e-18j -2.3186e-05-6.87141e-18j 0.00223024+1.20203e-17j -0.0010899-5.60562e-19j 0.000770879-5.49545e-18j -0.00336652-1.51531e-17j -0.00418528+1.10836e-17j -0.00287575+6.86615e-18j 0.000408336-5.76251e-18j 0.00421075-2.27565e-18j -0.00464369-6.58144e-17j 0.00487439-2.60439e-17j -0.00498652-1.42766e-16j -0.000781386+4.37919e-17j 0.00417371-9.54959e-17j -0.00260823+4.09818e-17j -0.00228449-5.35401e-17j 0.00147049+4.69062e-17j -0.000702458+1.9416e-17j 0.00215998+5.00673e-17j 0.00325824+1.06011e-17j 0.00160522+9.5342e-17j 6.31528e-05+1.90132e-17j -0.00389413+2.58346e-17j -0.00321527-4.97571e-17j -0.00119347-9.21509e-16j 0.00593192+5.38613e-17j 0.00452239+8.32464e-17j -0.00234688-2.57861e-17j -0.00251204+1.24099e-17j -0.000936238+1.35407e-16j 0.00161982+1.76228e-16j 0.000771718-4.22944e-17j -0.00262308-1.10024e-17j 0.00628041+1.49148e-18j -0.000963829-3.29797e-17j -0.00195327-7.33118e-18j -6.13766e-06-3.69709e-17j -0.00398498-2.97655e-17j 0.00620016-6.30818e-16j 0.00125789-3.04324e-17j -0.00160662+1.00583e-18j 0.00166342-2.01634e-18j 0.000855679-2.50272e-18j 0.000174137+6.54845e-18j 0.000818404+3.29078e-17j 0.000324144+2.24446e-16j -0.000693814-1.22124e-18j 0.00386154-1.51867e-18j -0.000261227+1.16305e-17j -0.000172506+7.90585e-18j 0.00119228+5.89411e-18j -0.00231188+4.59476e-18j 0.00102927-8.27407e-19j 0.00282077-7.6177e-18j -0.00313805-4.64805e-18j -0.00310666+9.43985e-19j 0.00303808+4.51337e-19j -8.74897e-05-1.34817e-18j 0.00410095+1.16355e-17j 0.0014421+7.60119e-18j -0.00260437+6.77623e-17j 0.00134951-1.57542e-16j 
