9.75395e-15-0.106775j -3.63631e-14+0.312657j 1.90485e-15-0.0569335j 5.0716e-15-0.106503j -1.31816e-15-0.115223j 3.75956e-17-0.0449625j 1.00315e-15+0.109059j -2.39191e-15+0.0645381j -5.99124e-16+0.0336133j 4.70192e-16-0.125388j 1.32822e-15-0.00742589j -4.52944e-16+0.0198816j -2.96228e-15-0.205727j 2.34419e-15+0.0928517j -1.74226e-14+0.0527922j -6.1123e-14+0.197192j -1.01563e-14-0.115831j 1.04425e-14+0.00954048j -1.85429e-12-0.0167318j -2.09825e-14-0.145923j -8.25912e-15-0.141728j 1.45337e-14+0.0754838j 2.56116e-13-0.184807j -3.57974e-14-0.000491364j -3.53131e-15-0.150957j 4.08844e-15-0.0360482j -2.67704e-14-0.0160959j 1.87043e-14-0.0728093j -4.7481e-13-0.171568j -1.77625e-14+0.0226279j -2.9833e-15+0.16626j -9.28826e-15+0.100294j -9.03392e-15+0.0383003j -1.24303e-14-0.00230593j -1.73641e-14-0.229748j -1.09593e-14-0.00252421j 5.99224e-15-0.0567547j 1.3197e-14+0.00528964j 5.24018e-15-0.0722888j -6.62661e-14-0.120955j -7.60655e-14-0.0584329j -6.38885e-14-0.115019j 4.23283e-15-0.114371j 6.80428e-15-0.167765j 4.31827e-15-0.120767j 2.64279e-15-0.0288416j 3.59204e-15-0.0249856j -1.60231e-15-0.012644j -7.2099e-16+0.0707572j 9.82923e-16+0.127962j -2.39853e-15+0.058701j -2.02038e-15-0.00214831j -3.20272e-15+0.0361195j -3.93283e-15+0.179537j -1.75291e-13-0.296081j -4.01858e-14+0.0732402j 
-1.64524e-19-0.000340013j -1.58365e-16+0.00123713j -2.95103e-17-0.000290293j -4.92356e-17+2.36127e-05j -5.30187e-18-0.000692931j -3.52811e-18-4.27853e-05j 2.6217e-17-3.66112e-05j 6.4422e-17-0.000480704j 2.54032e-17-0.000182854j -3.73234e-17-0.000751507j -7.43037e-18+0.000713896j 1.4085e-17+7.10194e-05j 6.20428e-17-0.00175956j -4.09784e-18+8.73738e-06j -4.87318e-17-0.00018307j -1.90069e-16+0.000524679j -1.89592e-16-0.000988355j -1.19286e-16+0.000659259j -1.52588e-13-0.00137525j -1.62319e-16-0.000877946j -9.06965e-17-9.13515e-06j 2.33282e-17+0.000331068j 1.5909e-15-0.00112968j -5.05278e-17+0.000434461j 3.29915e-17-0.000504933j -9.88933e-17-0.0008323j 3.31858e-17-0.00102144j 1.59237e-16-0.000832137j -2.74001e-15-0.000978345j -3.62611e-16+0.000980916j 7.24539e-17+0.000161563j -1.26076e-16+0.000469906j -6.27293e-17-0.000144449j 6.29549e-17+0.00130847j -5.07972e-18-0.00061065j 5.6149e-17-6.45862e-05j -4.53423e-17+0.000293392j 2.88193e-17+0.000523149j 5.87039e-17-0.000475693j -3.8168e-16-0.000564424j -2.1958e-16-0.00053401j -1.85853e-16+1.82844e-05j 8.69068e-17-0.0014476j 1.05873e-16-0.00118552j 1.39074e-17-0.000794598j 1.62221e-18+0.00055347j 9.26507e-19+0.000183612j -6.02904e-18+0.000122433j 5.26396e-17-0.000175246j 1.94058e-17+0.000250478j 2.5518e-17-8.42147e-05j 2.59112e-17+0.000183637j 2.30143e-17-0.000122274j 3.17412e-17+0.000640207j -6.4316e-16-0.00111278j -1.20993e-16+0.000257044j 
-2.6208e-16+0.000339274j 1.42682e-15-0.00173032j 1.14333e-16-0.000115364j -5.47575e-16+0.000766198j -5.05706e-16+0.000706595j -2.52058e-17+5.65448e-05j 1.0432e-15-0.00141827j 7.18947e-16-0.00101591j -3.12752e-17+2.03459e-05j -7.71302e-17+0.000161913j 2.97496e-17-4.04495e-05j 3.59981e-17-7.40224e-05j 2.84226e-16-0.00036197j 4.96927e-18-2.51111e-05j 5.0516e-16-0.000556809j 1.39444e-15-0.00137258j -1.63079e-16+0.000155059j -2.53479e-16+0.000136635j -4.09984e-14-0.000371206j -5.4175e-16+0.000944125j -6.98313e-16+0.00106634j 3.69238e-16-0.000743093j -2.59668e-15+0.00127484j 1.16899e-16+0.000272073j -2.13749e-16+0.000443216j 7.1905e-16-0.00116528j 6.43911e-16-0.000559107j 3.25435e-17-0.000332395j 1.95924e-15+0.00100037j 4.09335e-16-0.000379311j 1.09902e-15-0.00156898j 3.92102e-16-0.000555331j -7.15476e-17+6.19888e-05j -5.72551e-16+0.000957266j -7.38386e-16+0.00126325j 3.83073e-16-0.000357508j -5.65462e-16+0.000714703j 1.36605e-16-0.000291266j -1.34976e-17+9.70524e-05j -3.80797e-17+0.000382813j 5.10008e-17+0.000876604j 4.78114e-17+0.000905991j 1.25478e-16-0.000145319j 2.78419e-16-0.00038372j -1.78752e-16+0.000261304j -1.87225e-16+0.000255868j 1.50269e-17-3.79396e-05j -1.29471e-16+0.000167772j 6.90857e-16-0.0010062j 1.0311e-15-0.00142057j 1.9269e-16-0.000281482j -3.26174e-16+0.000410927j 3.88048e-16-0.00053211j 5.12225e-16-0.000740357j -1.6989e-16+0.00168564j 3.19467e-16-0.000153636j 
-3.20549e-17-0.000641479j 1.15087e-16-0.00133983j -3.86922e-18-0.00114843j -1.34458e-17-0.000656832j 2.15803e-18+6.25133e-05j 1.44171e-17+7.04081e-05j 2.38219e-17-0.000773978j 3.31295e-17+0.000580234j 1.77063e-17+0.000143669j -3.52868e-17-0.00131989j -1.43184e-17+0.000708397j -3.10224e-17+0.000613619j 6.06829e-17+0.00104068j -3.875e-17-0.0013204j 3.44145e-17-0.000497184j 2.33038e-16-0.00080647j -1.91951e-16-0.000574388j 2.8173e-16+0.00142593j 6.99759e-14+0.000627075j -2.06834e-16-0.000617984j -1.2432e-16-0.000285789j -1.9544e-16-0.00101332j 2.96663e-15-0.00205361j 1.09429e-16+0.000426227j -5.18995e-17+0.000304487j -7.1343e-17-0.00128606j 7.6943e-16-0.00163753j -2.32539e-16+0.00157901j 4.67662e-15+0.0018326j -9.77001e-17+0.000645842j 1.51138e-17+0.00141616j -6.05009e-17-0.000617755j -1.18875e-16-0.000122605j 2.16577e-16+0.00136685j 5.2279e-17+0.000542308j 1.00754e-16-7.88702e-05j -1.02298e-16+0.000856352j -4.68209e-16+0.00194367j -3.41062e-16+0.000851457j -7.81222e-16-0.00126186j 5.16758e-16+0.000649635j 6.9303e-16+0.000855722j 3.08846e-17-0.000231336j -4.65114e-19+0.00162519j 8.0854e-18-0.000568819j -6.16711e-18+0.000875846j 4.61214e-18+0.000203747j 2.83319e-18+0.000507781j 3.31306e-17+0.000910913j 1.07616e-17-0.000505601j 7.71023e-18+0.000337066j 1.37334e-17+0.00137727j 3.10445e-18+0.000374055j 4.24268e-18+0.000676947j 1.0358e-15+0.00150083j 2.28509e-16+0.0006067j 
-3.5364e-16+0.000507335j 4.74794e-16-0.000896763j -3.72402e-16+0.000429248j 1.26949e-17+0.000296991j -3.93825e-16+0.000589868j -2.93282e-16+0.00032362j 2.49366e-16-0.000581255j -1.37231e-16-0.000203674j 3.26715e-17-8.42603e-05j 1.25869e-16+0.00011042j -4.764e-17+3.53346e-05j 2.23594e-16-0.000266974j -1.22906e-16+0.000142879j 1.56139e-16-0.000187226j 4.16493e-16-0.000456408j 5.42973e-16-0.000699552j -4.59233e-16+0.00061609j -1.70386e-16+5.95453e-05j -1.13014e-14-0.000101072j -1.45611e-16+0.000547382j -1.26895e-16+0.000539626j -4.73274e-17-0.000134887j -1.07542e-15+0.000671666j -9.19136e-17+0.000323106j -1.95718e-16+0.000420093j -2.9819e-16+9.94075e-05j 4.52637e-16-0.000263576j -6.25354e-16+0.000336438j 1.48932e-15+0.000763601j 1.42438e-16-0.000145874j 5.11582e-16-0.00103768j -4.38143e-17-0.00011154j -3.0584e-17-1.05528e-05j 1.46481e-16+7.69022e-05j -3.70066e-16+0.000867588j -1.78048e-16+0.000148077j 6.42818e-17+9.70608e-05j -4.25908e-16+0.000149801j -4.63291e-16+0.00038962j 3.63867e-17+0.000509412j 2.03186e-16+0.000205646j 8.04762e-17+0.000373228j 3.36952e-17+1.28691e-05j -1.26448e-16+8.1251e-05j -1.41431e-16+0.000305089j -2.04783e-16+0.000239049j 3.48761e-16-0.000304914j -2.71685e-16+0.000269902j -1.87882e-16-0.000178086j 2.7522e-16-0.000631746j 1.6453e-16-0.000293445j -5.82054e-17+6.23382e-05j -2.69716e-16+7.22406e-05j 4.96095e-16-0.000802394j 1.34226e-16+0.000824098j 4.42704e-16-0.000443803j 
-1.62018e-16+0.000877339j 1.43718e-16-0.000436631j -1.95572e-16+0.00127484j 3.32657e-17-0.000943337j -1.29678e-16+0.00114301j -1.22922e-16+0.00123625j 5.61638e-17-0.000270831j -4.85807e-17+0.00154796j 3.98835e-17-6.97607e-05j 2.18681e-17-0.0012735j -5.39784e-17+0.000442936j 1.09851e-16-0.000713597j -2.71876e-17+0.000756796j 3.70786e-17-0.000981367j 2.40489e-16-0.00124642j 3.36356e-16-0.000414347j 3.98421e-17+0.00183464j 1.39891e-16+0.000852295j 7.25953e-14+0.000651975j -1.23083e-16-4.41867e-05j -6.87789e-17-0.000247761j 1.01351e-16+0.000399943j 1.44957e-15-0.00104532j 2.38956e-16+0.00133058j -1.76668e-16+0.000544717j -3.57419e-17+0.00150082j 1.01698e-15-0.00129095j -5.3399e-16+0.00279223j 5.71264e-15+0.00223925j 5.36648e-17+0.000206669j 1.59848e-16-0.000611762j -2.84372e-17+0.000610326j -1.09564e-16+9.94156e-05j 6.82946e-17-0.000642439j -6.32715e-17+0.00104206j -4.93122e-17+0.00125683j 3.61052e-17-0.000639586j -6.93811e-16+0.00229261j -7.38538e-16+0.00186083j 2.04033e-16+0.000391767j -8.7111e-17-0.000300329j -1.51613e-16+5.55874e-05j 1.24373e-17-0.000376235j -3.44023e-17+0.000988655j -5.94931e-17+3.41263e-05j -9.81526e-17+0.000962895j 1.26564e-16-0.00157198j -9.52034e-17+0.00125963j -8.15097e-17+0.00183455j 5.90206e-17-0.000281664j 7.03576e-17-0.000350388j 1.48261e-17+0.000421778j -1.40866e-16+0.00173353j 2.00786e-16-0.00120785j -4.37494e-19+0.000338322j 1.72987e-16-0.00111178j 
-2.16278e-17+0.00144344j -6.87745e-17+0.00169989j -6.53356e-17+0.00244856j 2.31048e-17-2.67954e-05j -4.61508e-17+0.000787733j -5.51751e-17+0.000951839j -6.43921e-19+0.000624966j -3.43561e-17+0.000467338j 8.45519e-18-0.000214017j 1.1527e-17+0.000232356j -2.07104e-17-0.000411068j 7.35948e-17-0.00139927j -1.28988e-16-0.00137972j 7.3766e-17+0.000964044j 7.87859e-17-0.000546319j -6.7796e-17+0.000794173j 3.37954e-16+0.00205828j -2.48402e-16-0.000901713j -6.15608e-14-0.000552163j 1.45371e-16+0.00055497j 9.56956e-17+0.000123501j 3.75871e-16+0.00168494j -2.13184e-15+0.00145202j 1.55916e-16+0.000784744j -5.34051e-17-0.000150412j 1.03654e-16+0.00254847j -1.18334e-16+0.000614058j -6.90668e-17+0.000160191j -1.44684e-15-0.000572432j 1.0049e-16-0.000520605j 9.32003e-18-0.00238734j 6.6333e-17+0.0014752j 3.8094e-17+0.000303242j -2.40031e-16-0.00191058j -5.76488e-17+1.57241e-05j -8.87353e-17+0.00114271j 1.09991e-16-0.00157008j 6.45909e-17-0.000387618j -1.16374e-16+0.000404346j 1.11353e-15+0.00174725j -7.79709e-16-0.00110418j -1.02004e-15-0.00104814j -4.91735e-17-0.000514603j -3.24413e-17-0.00176228j -4.48755e-17+0.000472837j -3.31936e-17-0.000156302j 3.06587e-18-0.00170098j -2.58762e-17+0.000520755j -5.64478e-17+0.000366009j 1.00767e-17+0.000351609j 1.63752e-17-0.000719968j -8.81401e-18-0.0012678j -4.94219e-17+0.00101312j 7.44354e-17-0.00169678j -1.52389e-15-0.00195486j -2.64088e-16-0.00164274j 
1.96229e-16-0.00116693j -1.82976e-16-0.000102958j 2.35364e-16-0.0016437j -3.82719e-17+7.77857e-05j 2.3325e-16-0.000966456j 1.7703e-16-0.00100141j -1.52903e-16+0.00024879j 7.73217e-17-0.000438055j -9.67449e-18+0.000216818j -1.14844e-16+0.000343199j 2.6359e-17-0.000150243j -1.66262e-16+0.000960528j 8.24858e-18+0.000487678j -5.98955e-17+8.63431e-05j -3.09502e-16+0.000970283j -3.32482e-16+0.000227745j 5.3083e-17-0.00166526j 1.74091e-16-7.7423e-05j 3.90734e-14+0.000351333j 4.6175e-17-0.000436871j 2.30539e-17-0.000368276j -1.65432e-16-0.000765894j 8.12055e-16-0.000520229j -1.31509e-16-0.00103928j 1.05137e-16-0.000344278j 6.67658e-17-0.00143548j -5.61502e-16+0.000532612j 4.53038e-16-0.00104323j -1.9454e-15-0.000843329j -1.02335e-16+4.10311e-05j -2.96372e-16+0.00185416j 3.77985e-17-0.000778546j 7.41906e-17-9.94392e-05j 1.69115e-18+0.000669633j 1.43998e-16-0.000863626j 9.03234e-17-0.0009532j -7.28056e-17+0.000699829j 3.90666e-16-0.00078488j 4.80641e-16-0.000945475j -5.77309e-16-0.0010949j 2.54417e-16+0.000504945j 3.86949e-16+0.000120119j -5.39082e-17+0.000565452j -2.15824e-17+0.000506209j 6.49982e-17-0.000286842j 1.26793e-16-0.000524394j -2.2443e-16+0.00133894j 1.68484e-16-0.000817818j 1.22524e-16-0.000565718j -1.6409e-16+0.000344667j -8.95597e-17+0.00063369j 4.01768e-17+0.000303422j 1.82532e-16-0.000977332j -2.83749e-16+0.00153202j 4.85032e-16+0.000265816j -1.34443e-16+0.00128585j 
3.23453e-16+0.00108395j 3.3952e-16+0.0026612j 5.22403e-16+0.00223279j -9.27704e-17-0.000589035j 5.53239e-17+0.000136119j 2.54563e-16+0.00106371j 2.44693e-16+0.0012671j 2.36917e-16+0.00107219j -9.5962e-17-0.000397737j -1.09465e-16-0.000449558j 8.13361e-17+0.000306021j -2.49963e-16-0.00119315j -3.61059e-16-0.00126512j 8.66924e-17+0.000317271j -1.72119e-16-0.000520581j -2.10827e-17+0.001487j 7.08507e-16+0.0015304j -1.67417e-16-0.000192748j -9.33751e-14-0.000838022j -1.41747e-16-0.000564991j -4.18855e-17-0.000484431j 9.41174e-16+0.00202875j 4.73954e-16-0.00044714j 2.93569e-16+0.000993131j -1.20077e-16-0.000313872j 8.54451e-16+0.00279589j -1.12253e-17-1.95002e-05j 2.63854e-16+0.000680928j -2.70363e-15-0.000941967j -5.29105e-17+0.000539228j -3.3438e-16-0.0010277j 4.32441e-16+0.00179951j -1.83182e-17+2.33277e-05j -5.50963e-16-0.00152924j -1.42166e-16-0.000603554j 2.83953e-16+0.00143154j -2.96974e-16-0.00160912j 1.78037e-16+0.000809938j -8.47018e-17+0.000537811j 1.00684e-15+0.00105461j -1.60449e-15-0.00183599j -1.5929e-15-0.00123507j -2.80229e-16-0.00105075j -2.53407e-16-0.00120141j -1.1079e-17-7.03029e-05j 9.71539e-17+0.000336125j -3.71457e-16-0.00147981j 1.82506e-16+0.000679358j 2.73126e-16+0.00124014j 2.37358e-16+0.00119869j -1.69364e-16-0.00060975j -2.4163e-16-0.00108139j 3.2255e-16+0.00145498j -2.71495e-16-0.00101402j -2.5878e-15-0.00280373j -7.70512e-16-0.00141699j 
-4.93694e-17-0.000803597j 1.40027e-17-0.00118579j -6.9228e-17-0.00121261j 4.82827e-17-0.000856622j -3.31783e-18+0.00035751j -2.91644e-17-0.000261939j -4.28655e-17-0.000706375j -6.07785e-17+0.000773051j 1.98043e-17+0.000612539j -8.72628e-18-0.00109589j -2.68655e-17-0.000321301j 9.23803e-18+0.00056415j 2.31105e-17+0.000909786j -1.97002e-17-0.000339402j 3.4257e-17-0.000124537j 1.45485e-16-0.000619536j -1.48246e-16-0.000255102j 3.63995e-16+0.000580787j 1.83603e-13+0.00165122j -5.88187e-17-3.47723e-05j -5.54711e-17-0.0006112j -3.01353e-16-0.00114202j 1.4485e-15-0.000986158j 2.94361e-17+5.9116e-07j -5.25938e-17-0.00010284j -1.58994e-16-0.00129146j 4.94821e-16-0.000680221j -3.27291e-16+0.00132479j 4.89461e-15+0.0018593j 2.21261e-16-0.00066068j 1.64014e-18+0.00125533j -6.21066e-17-0.000647111j -8.63737e-17+0.000408773j 1.4532e-16+0.000335505j 1.30383e-17+0.000135173j -4.51191e-17-0.000310487j 3.97311e-17+0.00044785j -3.44911e-16+0.000775956j -2.44696e-16+0.000659144j -7.0072e-16-0.00113089j 6.62827e-16+0.00129577j 8.02084e-16+0.000396429j 1.94365e-17+0.000431732j -8.17131e-18+0.0010294j 1.47389e-18-0.000366456j -9.48543e-18+1.40458e-05j 5.39547e-17-0.000206258j -2.45103e-17+0.000251797j -5.70889e-17+0.000749302j -5.01291e-17-0.000656319j 1.37095e-17+0.000662963j 3.24919e-17+0.00119054j -7.27958e-17+0.000301105j 1.99627e-17+0.00081172j 1.00556e-15+0.00128503j 2.40008e-16+0.000737239j 
-8.30481e-17+0.00139273j 3.03255e-16-0.00322346j -2.08874e-17+0.00122458j -2.5328e-17+2.24484e-05j 5.67436e-17+0.00250905j 2.08504e-17+0.0010538j -3.68836e-17-0.00192193j 4.38285e-17+0.000511843j 2.02394e-17+0.000301311j -4.82857e-17-0.000288092j -4.47287e-17-0.000647683j 1.03315e-17-0.000838715j 4.86228e-17+0.00126745j -5.57664e-17-0.000387013j 2.32561e-16-0.00150004j 8.03753e-16-0.00230177j 3.61749e-16+0.00268214j 1.15571e-16+3.41045e-05j 1.65465e-13+0.00148898j 2.84805e-16+0.00202384j 8.76634e-17+0.000969628j -1.62582e-16-0.000794671j -2.77516e-15+0.00199855j 7.41286e-16+0.00103451j 1.03125e-17+0.00116432j -1.31773e-17+0.000507j 8.96837e-16-0.000657978j -5.32926e-16+0.00245651j 1.05074e-14+0.00383887j 5.66568e-16-0.00158981j -3.21396e-17-0.00276517j 9.8379e-17-0.000431505j -2.94683e-17+0.000524626j 1.92414e-17-0.000805478j 2.73833e-16+0.0026961j 1.31338e-16+0.000625624j -2.16238e-18-0.000117393j -4.196e-16+0.000711635j -3.42074e-16+0.00198212j 8.49164e-16+0.00132576j 9.89584e-16+0.00145193j 8.87798e-16+0.000905913j -3.32741e-17+0.00075432j 1.27805e-17+0.000822414j -4.07101e-17+0.00100118j -1.09334e-17+0.000370868j -8.69392e-17-0.00179882j 4.12178e-17+0.0011217j 1.60978e-17+0.00039666j -5.39511e-17-0.00224057j 1.48051e-17-0.000472593j 3.66602e-17+0.000617893j 2.90899e-17+0.000931607j 1.21429e-18-0.00240365j 1.74542e-15+0.00295981j 3.71222e-16-0.00133266j 
1.63112e-17-9.72797e-05j -6.95627e-16+0.00392169j -1.6613e-16+0.000864079j -6.18466e-19-0.000490873j 1.09995e-16-0.00168672j -5.86741e-17+8.76256e-05j -2.54286e-16+0.00263195j -3.1234e-17+0.000729534j 9.05219e-17-0.000604648j -9.3454e-17+0.000234621j -5.56837e-17+0.000721074j 7.88851e-17-0.000213837j -1.24659e-17-0.000765594j 4.63599e-17+0.000144998j -2.53536e-16+0.000847474j -1.04116e-15+0.00270374j 4.35644e-17-0.000568905j -5.90012e-17-0.000242734j -1.45832e-13-0.00131377j -9.38421e-17-0.00185067j -7.26227e-19-0.00113594j 2.47685e-16+0.00205588j 2.54082e-15-0.00183629j -5.28904e-16-0.000225572j -6.99219e-17-0.000748595j -7.48904e-17+0.00228775j -7.66252e-16+0.000812572j 6.08073e-16-0.000799792j -8.54276e-15-0.00328103j -7.13588e-16+0.00163228j -3.78155e-17+0.00163199j -1.62105e-16+0.00145527j 1.28902e-16-0.000529629j -7.03358e-17-0.000979065j -9.84371e-17-0.00222164j -2.43885e-16+0.000724433j 1.70629e-16-0.00118791j 2.84826e-16+0.000219441j 1.24867e-16-0.000828274j -9.82747e-17-5.50456e-05j -1.32551e-15-0.00253779j -1.54126e-15-0.00156822j 4.15756e-17-0.000736814j 4.09561e-17-0.000522257j 7.44421e-18-0.000486748j 2.24287e-18-7.38185e-05j -7.38463e-18+0.000405266j 3.33236e-17-0.000387978j -2.50769e-17+0.00089933j -2.33185e-16+0.00274993j 4.82909e-17-0.000106303j 1.80999e-16-0.00136338j -4.76416e-17+0.000497571j 2.29481e-17+0.000835542j -2.1621e-15-0.00385985j -4.54292e-16-0.000156366j 
-7.67402e-17+0.00216233j 2.98166e-16-0.00288233j -1.77833e-17+0.00206673j -5.94961e-18+0.0016862j 3.33517e-17+0.00130122j -6.05831e-18+0.000952631j -6.5795e-17-0.000286641j -2.92209e-17-0.000735862j -2.0559e-17-0.000910768j 7.31031e-17+0.00260134j 8.8539e-18+0.000195769j 2.9399e-17-0.000816301j 4.62881e-17+0.00277027j -3.59775e-17-0.00104586j 1.94308e-16-0.000453573j 5.13283e-16-0.00174264j 3.38274e-16+0.00223084j -3.23969e-16-0.000788155j -5.28036e-14-0.000472994j 3.78151e-16+0.00185627j 2.38581e-16+0.00191711j 6.796e-17+0.00020512j -4.16441e-15+0.00299641j 3.45093e-16-8.89398e-05j 7.74036e-17+0.00212675j 9.07722e-17+0.00249336j -4.75764e-17+0.00119743j -4.45814e-17+0.000598375j 2.70959e-15+0.000890366j 1.1869e-16+0.000103837j -2.74753e-17-0.00273428j 1.42454e-16-0.000633648j 1.86841e-16-0.000810219j 4.68529e-17-0.00115945j 2.43557e-16+0.00272676j 6.63034e-17+0.000613198j -2.62647e-18-9.69359e-05j 1.14108e-17-0.000502336j -5.73953e-18+0.000743631j 1.55036e-15+0.00262294j 2.80907e-16-0.000531044j 5.02038e-18+0.000811884j -6.72567e-17+0.00164185j -7.36478e-17+0.00201385j -2.87799e-17+0.0020614j -2.87982e-17+0.000193276j -1.49425e-17+0.000262898j 1.81568e-17-1.38685e-06j -4.86501e-17-0.000870092j -5.34132e-17-0.000674551j 2.86651e-18-0.0012284j 1.84157e-17-0.00114901j 6.56735e-18-0.00026009j 6.07919e-18-0.00310458j 1.41576e-15+0.00254521j 3.05284e-16-0.00174164j 
4.12147e-17+0.000532526j -7.3241e-17+0.00172084j 2.5618e-17+0.000976456j 1.61535e-17+0.000969754j -4.43463e-17-0.00102035j -2.10055e-17-0.000106652j 2.04495e-17+0.00157397j -4.61075e-17-0.000798345j -3.6372e-17-0.000735589j 8.12353e-17+0.00183869j 4.3352e-17+0.000273113j 1.63749e-17-0.000280891j -7.54861e-17-0.000270901j 5.47348e-17+0.00038508j -6.64736e-17+0.000858953j -3.79664e-16+0.00122583j 4.30318e-17-0.000251773j -3.82643e-16-0.000989617j -1.81351e-13-0.00162963j 4.91579e-17-0.000273656j 9.56894e-17+0.000335759j 3.24094e-16+0.00133399j -1.31371e-15+0.000894727j -3.48485e-16-0.000705065j 2.79225e-17+3.98197e-05j 1.40089e-16+0.00171756j -8.96755e-16+0.00160379j 4.11207e-16-0.00191227j -7.94198e-15-0.00298106j -2.8706e-16+0.000894754j 4.04687e-18-0.000287237j 5.494e-17+0.000527914j 1.4513e-16-0.000651007j -1.29699e-16-0.000748906j -1.24734e-16-0.000788651j -8.70198e-17+0.000118093j 2.70078e-17-0.00054707j 4.61247e-16-0.0013799j 3.15028e-16-0.00122532j 6.0963e-16+0.00103844j -9.31549e-16-0.00172022j -1.07805e-15-0.000734193j -4.05103e-17+0.000140725j -6.44087e-17-0.000549173j 1.86015e-18+0.000508027j -8.36797e-18-0.000442014j 4.07497e-17+0.000960134j -2.32222e-17-0.000819765j -3.84487e-17-0.000889257j 4.3736e-17+0.00148694j -1.63343e-17-0.000507271j -4.61632e-17-0.00165158j -1.07352e-17-0.000672818j 8.72933e-18-0.000321359j -1.27866e-15-0.00179312j -2.65761e-16-0.000412865j 
5.90647e-18-0.000772124j -1.09851e-16+0.000603702j -2.06732e-17-0.00086764j 3.51678e-18-0.000649397j -1.99042e-18-9.65865e-05j -9.17469e-19-0.000214562j 4.63693e-18-0.000675645j 6.3531e-18+0.000106018j 2.22757e-17+0.000466386j -4.66753e-17-0.00157406j -1.87651e-17-1.32571e-05j -4.21244e-18+0.000220887j -8.97867e-18-0.00167233j 6.30228e-18+0.000383371j -3.33389e-17-0.000333821j -4.64176e-17+0.000134483j -1.78766e-16-0.000747944j 1.21547e-16+0.000670583j 8.49661e-15+7.48293e-05j -1.27477e-16-0.000503473j -8.87289e-17-0.000469312j -1.30723e-16-0.000380799j 1.59318e-15-0.00110572j 6.35674e-17+0.000500834j -1.38696e-18-0.000813707j -1.60964e-16-0.00166617j 3.0983e-16-0.0012372j -1.40664e-16-1.35687e-05j 1.0339e-15+0.000440541j -1.64756e-17-0.000186675j -2.23998e-19+0.000403223j -1.07065e-16+0.000212773j -1.25948e-16+0.000485441j 7.29052e-17+0.00104921j -2.84692e-19-0.000581287j 2.68721e-17-0.000256999j -2.04711e-18+0.000300436j -1.44418e-16+0.000561547j -7.0323e-17-1.66367e-06j -6.47036e-16-0.00108992j 2.23026e-16+0.000653001j 3.50057e-16+5.55303e-05j 4.93254e-17-0.00112447j 5.09044e-17-0.00121567j 8.82339e-18-0.000976775j 1.21993e-17+0.000251111j -2.0918e-18-0.000499776j -8.5746e-18+0.000357048j 3.84438e-19+0.00025218j -8.69327e-18-0.000463931j 7.61884e-18+0.000404399j 1.36164e-17+0.000896075j -1.4905e-17+0.000194501j 6.0622e-18+0.000996429j -1.83249e-16-0.000468174j -3.33719e-17+0.000596618j 
-2.07679e-17-0.000664657j 1.63719e-16-0.00173746j 2.89752e-17-0.00171074j -1.89569e-17+0.00195264j -2.15688e-17-0.000646887j 1.41941e-18-0.0013742j 1.51383e-17-0.00108132j -4.99833e-17-0.00279498j -3.51629e-17-7.54072e-07j 6.28273e-17+0.00186629j 4.27892e-17-0.000394507j -2.11161e-17+0.000893416j 1.89597e-17-0.000496069j 1.29106e-18+0.000712646j -9.15481e-18+0.000944194j 1.6147e-16-0.00112014j -3.90119e-16-0.0020119j -3.19798e-16-0.000742796j -1.14391e-13-0.00102773j 1.84403e-16+0.000994411j 8.77348e-17+0.0014418j -3.7989e-16-0.00138271j -3.24712e-15+0.00236325j -1.28076e-16-0.00140321j 2.06503e-16+0.000108741j -2.86922e-16-0.00282663j -8.12761e-16+0.000978419j 1.7555e-16-0.00333666j -3.64266e-15-0.00139845j 6.38774e-17-0.000407031j 3.85695e-17-0.000573971j -3.43099e-17-0.00153313j 1.09116e-16-0.000242382j 1.87814e-16+0.00177773j 6.74573e-17+0.000310315j 4.81738e-17-0.00183993j -2.71066e-17+0.00163098j 5.31446e-16-0.00276734j 6.94179e-16-0.00195987j -1.87392e-16-8.96806e-05j 9.0568e-16+0.00121459j 9.46814e-16+0.00104622j 2.3841e-17+0.000605842j -1.78133e-17-0.000791094j 8.41787e-18+0.000374406j 1.89502e-17-0.000773247j 3.66804e-17+0.00209781j -2.70738e-17-0.00135418j -4.80698e-17-0.0030956j 1.82288e-17-0.00106592j -1.68224e-18+0.000111064j -2.8368e-17-2.23615e-05j 1.3987e-17-0.00262028j -3.26484e-18+0.000607754j 1.30809e-15+0.00181335j 2.72083e-16+0.00118337j 
