1.95577e-14-0.0521745j 9.98052e-15+0.0465741j 1.1345e-16+0.0661617j -1.55763e-16+0.0481208j -2.43858e-16-0.0508094j -2.27293e-16-0.000938166j 9.75532e-17-0.00071944j 4.80097e-15+0.0196948j -2.52208e-15+0.0237554j 1.85023e-15+0.00302975j 6.45982e-16+0.0159252j 1.84307e-16-0.00452547j 1.3997e-17+0.00213707j -8.69855e-16-0.0158466j 3.79882e-16+0.035956j 1.30296e-15-0.0122624j -6.6248e-16-0.00237915j 3.18784e-16-0.00122388j -6.97758e-16+0.0169317j -3.93568e-17+0.0110426j 1.54959e-17-0.00185962j 2.95138e-15-0.00611377j 1.82341e-17-0.0124968j -1.45072e-15-0.00186914j -6.41625e-16-0.0115318j 1.27267e-15-0.0302575j 2.37861e-15-0.0459893j 1.41152e-15-0.00826909j -2.27414e-15+0.0446154j 3.55433e-14+0.00875681j 6.00069e-13-0.0985912j 2.86081e-14-0.0162589j 4.67168e-14+0.0664843j 3.18259e-15+0.165326j 2.61549e-16-0.0452351j -1.75698e-15-0.138549j 3.20983e-15+0.124204j -4.6959e-15-0.245359j -2.12096e-15+0.288137j -1.19359e-15+0.141707j 2.36369e-15+0.205906j -6.24141e-15-0.131217j -5.70799e-13+0.143818j -2.97904e-15+0.0107996j -6.87954e-15-0.207449j 3.45526e-15-0.166744j -1.70478e-15-0.289259j 4.95038e-15-0.168269j -8.43298e-15+0.0539125j 3.03388e-16-0.00997607j 1.86029e-15+0.00188807j 1.9063e-15-0.0168785j -2.35334e-15-3.31908e-05j 7.43851e-15-0.0678104j 1.13813e-14+0.19933j -2.45648e-14-0.232671j -3.23724e-14-0.227132j -9.94416e-15+0.16469j 1.36034e-16-0.0720455j -6.07802e-15+0.145191j -9.0255e-15+0.171689j -7.11935e-15+0.196071j 1.6066e-15+0.0782357j -2.71435e-16-0.277784j -3.72091e-15+0.211313j -5.71251e-16+0.0511101j 1.1715e-15+0.0299882j 2.91152e-16-0.153928j 4.08595e-17-0.135695j -1.12156e-16+0.117818j -1.89831e-14+0.0711854j 5.64786e-14+0.0596305j 
-1.49829e-17+3.99703e-05j -7.64595e-18-3.56799e-05j -8.6913e-20-5.06857e-05j 1.19328e-19-3.68648e-05j 1.86817e-19+3.89245e-05j 1.74126e-19+7.18718e-07j -7.47343e-20+5.51155e-07j -3.67796e-18-1.5088e-05j 1.93213e-18-1.81988e-05j -1.41744e-18-2.32105e-06j -4.94879e-19-1.22001e-05j -1.41195e-19+3.46691e-06j -1.0723e-20-1.63718e-06j 6.66385e-19+1.21399e-05j -2.91023e-19-2.75455e-05j -9.98178e-19+9.39405e-06j 5.07518e-19+1.82263e-06j -2.44216e-19+9.37602e-07j 5.34544e-19-1.29712e-05j 3.01507e-20-8.45962e-06j -1.18712e-20+1.42463e-06j -2.26102e-18+4.68369e-06j -1.39689e-20+9.57365e-06j 1.11138e-18+1.43193e-06j 4.91541e-19+8.83439e-06j -9.74977e-19+2.31799e-05j -1.82223e-18+3.52318e-05j -1.08135e-18+6.33485e-06j 1.74219e-18-3.41793e-05j -2.72293e-17-6.70848e-06j -4.59706e-16+7.55295e-05j -2.19163e-17+1.24558e-05j -3.57892e-17-5.09328e-05j -2.43814e-18-0.000126655j -2.00369e-19+3.46541e-05j 1.346e-18+0.000106141j -2.45901e-18-9.51513e-05j 3.59747e-18+0.000187966j 1.62484e-18-0.000220738j 9.14395e-19-0.00010856j -1.81079e-18-0.000157742j 4.78147e-18+0.000100524j 4.37282e-16-0.000110177j 2.28221e-18-8.27346e-06j 5.27034e-18+0.000158924j -2.64703e-18+0.00012774j 1.30601e-18+0.000221598j -3.79243e-18+0.000128908j 6.4604e-18-4.13017e-05j -2.32422e-19+7.64255e-06j -1.42514e-18-1.44643e-06j -1.46039e-18+1.29304e-05j 1.80286e-18+2.54271e-08j -5.69855e-18+5.19487e-05j -8.71906e-18-0.000152704j 1.88188e-17+0.000178247j 2.48001e-17+0.000174003j 7.6181e-18-0.000126167j -1.04214e-19+5.51932e-05j 4.6563e-18-0.000111229j 6.91433e-18-0.000131529j 5.45405e-18-0.000150208j -1.2308e-18-5.99354e-05j 2.07943e-19+0.000212807j 2.85054e-18-0.000161884j 4.37628e-19-3.91548e-05j -8.9747e-19-2.29736e-05j -2.23048e-19+0.000117923j -3.13019e-20+0.000103954j 8.59212e-20-9.02586e-05j 1.45427e-17-5.45343e-05j -4.32676e-17-4.56822e-05j 
7.86307e-18-2.09765e-05j 4.01262e-18+1.87249e-05j 4.56122e-20+2.66e-05j -6.26238e-20+1.93467e-05j -9.80419e-20-2.04277e-05j -9.13819e-20-3.77185e-07j 3.92208e-20-2.89247e-07j 1.9302e-18+7.91821e-06j -1.01399e-18+9.55076e-06j 7.43875e-19+1.2181e-06j 2.59714e-19+6.40265e-06j 7.40997e-20-1.81944e-06j 5.62744e-21+8.59199e-07j -3.49721e-19-6.37106e-06j 1.5273e-19+1.44559e-05j 5.23847e-19-4.93002e-06j -2.66347e-19-9.56523e-07j 1.28165e-19-4.92056e-07j -2.8053e-19+6.80731e-06j -1.58232e-20+4.43963e-06j 6.23004e-21-7.47649e-07j 1.18659e-18-2.45801e-06j 7.33094e-21-5.02428e-06j -5.83255e-19-7.51479e-07j -2.57962e-19-4.63631e-06j 5.11671e-19-1.21649e-05j 9.5631e-19-1.84898e-05j 5.67495e-19-3.32455e-06j -9.14307e-19+1.79374e-05j 1.429e-17+3.52063e-06j 2.41255e-16-3.96381e-05j 1.15017e-17-6.53683e-06j 1.87823e-17+2.67297e-05j 1.27955e-18+6.64687e-05j 1.05154e-19-1.81866e-05j -7.06387e-19-5.57031e-05j 1.2905e-18+4.99357e-05j -1.88796e-18-9.86452e-05j -8.52723e-19+0.000115844j -4.79877e-19+5.69726e-05j 9.5031e-19+8.27837e-05j -2.50933e-18-5.27552e-05j -2.29487e-16+5.78213e-05j -1.19771e-18+4.34193e-06j -2.76589e-18-8.3404e-05j 1.38917e-18-6.70385e-05j -6.85399e-19-0.000116295j 1.99028e-18-6.76515e-05j -3.39044e-18+2.16752e-05j 1.21976e-19-4.01083e-06j 7.4792e-19+7.59091e-07j 7.66419e-19-6.78592e-06j -9.46148e-19-1.33442e-08j 2.99062e-18-2.72628e-05j 4.57579e-18+8.01397e-05j -9.87618e-18-9.35444e-05j -1.30151e-17-9.13172e-05j -3.998e-18+6.62126e-05j 5.4692e-20-2.89655e-05j -2.44364e-18+5.83734e-05j -3.62866e-18+6.90266e-05j -2.8623e-18+7.88295e-05j 6.45925e-19+3.14543e-05j -1.09129e-19-0.000111682j -1.49597e-18+8.49574e-05j -2.29669e-19+2.05486e-05j 4.70995e-19+1.20566e-05j 1.17056e-19-6.18861e-05j 1.64273e-20-5.45555e-05j -4.50917e-20+4.73679e-05j -7.63207e-18+2.86198e-05j 2.27069e-17+2.39741e-05j 
-3.90014e-17+0.000104045j -1.99029e-17-9.28769e-05j -2.2624e-19-0.000131938j 3.10619e-19-9.59612e-05j 4.86295e-19+0.000101323j 4.53261e-19+1.87087e-06j -1.94538e-19+1.43469e-06j -9.57396e-18-3.92749e-05j 5.02946e-18-4.73725e-05j -3.68968e-18-6.04185e-06j -1.2882e-18-3.17577e-05j -3.6754e-19+9.02458e-06j -2.79125e-20-4.26169e-06j 1.73464e-18+3.1601e-05j -7.5755e-19-7.17026e-05j -2.59832e-18+2.44533e-05j 1.3211e-18+4.74443e-06j -6.3571e-19+2.44064e-06j 1.39145e-18-3.37648e-05j 7.84843e-20-2.20209e-05j -3.09015e-20+3.7084e-06j -5.88556e-18+1.21919e-05j -3.6362e-20+2.49208e-05j 2.89299e-18+3.72739e-06j 1.27951e-18+2.29965e-05j -2.53792e-18+6.03387e-05j -4.74337e-18+9.17106e-05j -2.81482e-18+1.649e-05j 4.53503e-18-8.89708e-05j -7.08796e-17-1.74626e-05j -1.19664e-15+0.000196608j -5.70495e-17+3.24232e-05j -9.31615e-17-0.000132581j -6.34664e-18-0.00032969j -5.21574e-19+9.02068e-05j 3.50373e-18+0.000276291j -6.40096e-18-0.000247685j 9.36445e-18+0.000489288j 4.22957e-18-0.000574595j 2.38023e-18-0.000282588j -4.71361e-18-0.000410613j 1.24465e-17+0.00026167j 1.13827e-15-0.000286798j 5.94073e-18-2.15363e-05j 1.3719e-17+0.00041369j -6.89038e-18+0.000332516j 3.39963e-18+0.000576833j -9.87192e-18+0.000335557j 1.68168e-17-0.000107511j -6.05008e-19+1.9894e-05j -3.70974e-18-3.76515e-06j -3.8015e-18+3.36587e-05j 4.69297e-18+6.61883e-08j -1.48337e-17+0.000135226j -2.26962e-17-0.000397499j 4.89866e-17+0.000463987j 6.45561e-17+0.00045294j 1.98304e-17-0.00032842j -2.71276e-19+0.000143671j 1.21206e-17-0.000289536j 1.79984e-17-0.000342377j 1.41972e-17-0.000391j -3.20384e-18-0.000156016j 5.41289e-19+0.00055395j 7.42014e-18-0.000421395j 1.13917e-18-0.000101922j -2.33617e-18-5.98016e-05j -5.80607e-19+0.00030696j -8.14809e-20+0.000270599j 2.23658e-19-0.000234949j 3.78556e-17-0.000141956j -1.12628e-16-0.000118914j 
-1.4132e-17+3.77002e-05j -7.21172e-18-3.36535e-05j -8.19769e-20-4.78071e-05j 1.12551e-19-3.47711e-05j 1.76207e-19+3.67138e-05j 1.64237e-19+6.77899e-07j -7.04899e-20+5.19853e-07j -3.46908e-18-1.42311e-05j 1.8224e-18-1.71652e-05j -1.33694e-18-2.18923e-06j -4.66773e-19-1.15072e-05j -1.33176e-19+3.27001e-06j -1.0114e-20-1.5442e-06j 6.28539e-19+1.14505e-05j -2.74495e-19-2.59811e-05j -9.41488e-19+8.86053e-06j 4.78695e-19+1.71912e-06j -2.30346e-19+8.84352e-07j 5.04186e-19-1.22345e-05j 2.84384e-20-7.97917e-06j -1.1197e-20+1.34372e-06j -2.13261e-18+4.41769e-06j -1.31756e-20+9.02994e-06j 1.04826e-18+1.3506e-06j 4.63625e-19+8.33266e-06j -9.19605e-19+2.18634e-05j -1.71874e-18+3.32309e-05j -1.01994e-18+5.97507e-06j 1.64325e-18-3.22381e-05j -2.56829e-17-6.32749e-06j -4.33598e-16+7.124e-05j -2.06716e-17+1.17484e-05j -3.37566e-17-4.80402e-05j -2.29967e-18-0.000119461j -1.8899e-19+3.2686e-05j 1.26956e-18+0.000100113j -2.31935e-18-8.97474e-05j 3.39316e-18+0.000177291j 1.53256e-18-0.000208202j 8.62464e-19-0.000102394j -1.70795e-18-0.000148784j 4.50991e-18+9.48148e-05j 4.12448e-16-0.00010392j 2.15259e-18-7.80358e-06j 4.97102e-18+0.000149899j -2.4967e-18+0.000120486j 1.23184e-18+0.000209013j -3.57704e-18+0.000121587j 6.09349e-18-3.8956e-05j -2.19222e-19+7.2085e-06j -1.34421e-18-1.36428e-06j -1.37745e-18+1.21961e-05j 1.70047e-18+2.3983e-08j -5.37491e-18+4.89984e-05j -8.22387e-18-0.000144032j 1.77501e-17+0.000168124j 2.33916e-17+0.000164121j 7.18544e-18-0.000119001j -9.82957e-20+5.20586e-05j 4.39185e-18-0.000104912j 6.52164e-18-0.000124059j 5.14429e-18-0.000141677j -1.16089e-18-5.65315e-05j 1.96133e-19+0.000200721j 2.68865e-18-0.000152691j 4.12774e-19-3.69311e-05j -8.46499e-19-2.16688e-05j -2.1038e-19+0.000111225j -2.95242e-20+9.80503e-05j 8.10414e-20-8.51325e-05j 1.37168e-17-5.14371e-05j -4.08103e-17-4.30877e-05j 
-1.2383e-17+3.30345e-05j -6.31919e-18-2.94885e-05j -7.18315e-20-4.18905e-05j 9.86219e-20-3.04678e-05j 1.54399e-19+3.21701e-05j 1.43911e-19+5.94003e-07j -6.17661e-20+4.55516e-07j -3.03975e-18-1.24698e-05j 1.59686e-18-1.50408e-05j -1.17148e-18-1.91829e-06j -4.09006e-19-1.00831e-05j -1.16694e-19+2.86531e-06j -8.86227e-21-1.35309e-06j 5.50751e-19+1.00333e-05j -2.40523e-19-2.27657e-05j -8.2497e-19+7.76395e-06j 4.19451e-19+1.50636e-06j -2.01839e-19+7.74905e-07j 4.41788e-19-1.07204e-05j 2.49189e-20-6.99167e-06j -9.81125e-21+1.17742e-06j -1.86867e-18+3.87095e-06j -1.1545e-20+7.91239e-06j 9.18527e-19+1.18345e-06j 4.06247e-19+7.30141e-06j -8.05794e-19+1.91576e-05j -1.50603e-18+2.91182e-05j -8.93708e-19+5.2356e-06j 1.43988e-18-2.82484e-05j -2.25044e-17-5.5444e-06j -3.79936e-16+6.24233e-05j -1.81133e-17+1.02944e-05j -2.95789e-17-4.20947e-05j -2.01507e-18-0.000104677j -1.656e-19+2.86408e-05j 1.11244e-18+8.77229e-05j -2.03231e-18-7.86402e-05j 2.97322e-18+0.000155349j 1.34289e-18-0.000182435j 7.55725e-19-8.97221e-05j -1.49658e-18-0.00013037j 3.95177e-18+8.30805e-05j 3.61403e-16-9.10588e-05j 1.88619e-18-6.83781e-06j 4.3558e-18+0.000131347j -2.18771e-18+0.000105574j 1.07939e-18+0.000183145j -3.13435e-18+0.00010654j 5.33936e-18-3.41348e-05j -1.92091e-19+6.31638e-06j -1.17785e-18-1.19544e-06j -1.20698e-18+1.06867e-05j 1.49002e-18+2.10149e-08j -4.70971e-18+4.29343e-05j -7.20609e-18-0.000126206j 1.55533e-17+0.000147317j 2.04966e-17+0.000143809j 6.29617e-18-0.000104274j -8.61306e-20+4.56158e-05j 3.84832e-18-9.19282e-05j 5.71452e-18-0.000108705j 4.50764e-18-0.000124143j -1.01722e-18-4.95352e-05j 1.7186e-19+0.00017588j 2.3559e-18-0.000133794j 3.61689e-19-3.23605e-05j -7.41737e-19-1.89871e-05j -1.84343e-19+9.74602e-05j -2.58703e-20+8.59156e-05j 7.10117e-20-7.45965e-05j 1.20192e-17-4.50713e-05j -3.57596e-17-3.77552e-05j 
-7.91029e-19+2.11025e-06j -4.03671e-19-1.88373e-06j -4.58861e-21-2.67597e-06j 6.29999e-21-1.94629e-06j 9.86306e-21+2.05503e-06j 9.19306e-21+3.7945e-08j -3.94563e-21+2.90984e-08j -1.9418e-19-7.96576e-07j 1.02008e-19-9.60811e-07j -7.48342e-20-1.22541e-07j -2.61274e-20-6.4411e-07j -7.45447e-21+1.83037e-07j -5.66124e-22-8.64359e-08j 3.51821e-20+6.40932e-07j -1.53647e-20-1.45428e-06j -5.26992e-20+4.95963e-07j 2.67946e-20+9.62268e-08j -1.28935e-20+4.95011e-08j 2.82215e-20-6.84819e-07j 1.59182e-21-4.46629e-07j -6.26745e-22+7.52139e-08j -1.19371e-19+2.47277e-07j -7.37497e-22+5.05445e-07j 5.86757e-20+7.55991e-08j 2.59511e-20+4.66415e-07j -5.14743e-20+1.22379e-06j -9.62052e-20+1.86008e-06j -5.70903e-20+3.34451e-07j 9.19798e-20-1.80451e-06j -1.43758e-18-3.54177e-07j -2.42704e-17+3.98761e-06j -1.15708e-18+6.57608e-07j -1.88951e-18-2.68902e-06j -1.28723e-19-6.68678e-06j -1.05786e-20+1.82958e-06j 7.10628e-20+5.60376e-06j -1.29824e-19-5.02356e-06j 1.8993e-19+9.92376e-06j 8.57844e-20-1.1654e-05j 4.82759e-20-5.73147e-06j -9.56017e-20-8.32808e-06j 2.5244e-19+5.3072e-06j 2.30865e-17-5.81686e-06j 1.2049e-19-4.36801e-07j 2.7825e-19+8.39049e-06j -1.39751e-19+6.7441e-06j 6.89515e-20+1.16994e-05j -2.00223e-19+6.80578e-06j 3.4108e-19-2.18054e-06j -1.22708e-20+4.03491e-07j -7.52411e-20-7.63649e-08j -7.71022e-20+6.82667e-07j 9.5183e-20+1.34243e-09j -3.00858e-19+2.74265e-06j -4.60326e-19-8.0621e-06j 9.93548e-19+9.41062e-06j 1.30933e-18+9.18655e-06j 4.02201e-19-6.66102e-06j -5.50204e-21+2.91395e-06j 2.45831e-19-5.87239e-06j 3.65045e-19-6.94411e-06j 2.87949e-19-7.93029e-06j -6.49804e-20-3.16432e-06j 1.09784e-20+1.12352e-05j 1.50496e-19-8.54676e-06j 2.31048e-20-2.0672e-06j -4.73823e-20-1.2129e-06j -1.17759e-20+6.22578e-06j -1.6526e-21+5.48831e-06j 4.53625e-21-4.76524e-06j 7.6779e-19-2.87916e-06j -2.28433e-18-2.41181e-06j 
-1.93637e-18+5.1657e-06j -9.88153e-19-4.61122e-06j -1.12325e-20-6.55055e-06j 1.54218e-20-4.76435e-06j 2.41439e-20+5.03054e-06j 2.25038e-20+9.28861e-08j -9.65856e-21+7.12305e-08j -4.75335e-19-1.94995e-06j 2.49706e-19-2.35198e-06j -1.83188e-19-2.9997e-07j -6.39575e-20-1.57673e-06j -1.82479e-20+4.48059e-07j -1.38582e-21-2.11587e-07j 8.61227e-20+1.56895e-06j -3.76114e-20-3.55994e-06j -1.29003e-19+1.21407e-06j 6.5591e-20+2.35555e-07j -3.15622e-20+1.21174e-07j 6.90837e-20-1.67638e-06j 3.89664e-21-1.09331e-06j -1.53422e-21+1.84117e-07j -2.92211e-19+6.05313e-07j -1.80533e-21+1.23729e-06j 1.43633e-19+1.8506e-07j 6.35261e-20+1.14174e-06j -1.26005e-19+2.99574e-06j -2.35502e-19+4.55331e-06j -1.39752e-19+8.18707e-07j 2.25159e-19-4.41729e-06j -3.51908e-18-8.66995e-07j -5.94118e-17+9.76134e-06j -2.83243e-18+1.60977e-06j -4.62535e-18-6.58249e-06j -3.15102e-19-1.63687e-05j -2.58955e-20+4.47865e-06j 1.73956e-19+1.37175e-05j -3.17799e-19-1.22972e-05j 4.64933e-19+2.42925e-05j 2.09993e-19-2.85279e-05j 1.18175e-19-1.40301e-05j -2.34025e-19-2.03864e-05j 6.1795e-19+1.29916e-05j 5.65138e-17-1.42392e-05j 2.94949e-19-1.06925e-06j 6.81131e-19+2.05392e-05j -3.42099e-19+1.6509e-05j 1.68787e-19+2.8639e-05j -4.90128e-19+1.666e-05j 8.34933e-19-5.33777e-06j -3.00379e-20+9.87712e-07j -1.84184e-19-1.86935e-07j -1.88739e-19+1.67111e-06j 2.33e-19+3.28616e-09j -7.36473e-19+6.71378e-06j -1.12684e-18-1.97353e-05j 2.43212e-18+2.30364e-05j 3.20513e-18+2.24879e-05j 9.84553e-19-1.63056e-05j -1.34685e-20+7.13309e-06j 6.01774e-19-1.43751e-05j 8.93598e-19-1.69986e-05j 7.04874e-19-1.94127e-05j -1.59066e-19-7.74597e-06j 2.68743e-20+2.75029e-05j 3.684e-19-2.09217e-05j 5.65585e-20-5.06031e-06j -1.15988e-19-2.96907e-06j -2.88264e-20+1.52402e-05j -4.04542e-21+1.34349e-05j 1.11043e-20-1.16649e-05j 1.87948e-18-7.04794e-06j -5.59184e-18-5.9039e-06j 
-3.08557e-17+8.23146e-05j -1.5746e-17-7.3479e-05j -1.78988e-19-0.000104382j 2.45744e-19-7.59191e-05j 3.84729e-19+8.01609e-05j 3.58595e-19+1.48012e-06j -1.53908e-19+1.13505e-06j -7.57438e-18-3.10721e-05j 3.97903e-18-3.74784e-05j -2.91906e-18-4.77997e-06j -1.01915e-18-2.51249e-05j -2.90777e-19+7.13974e-06j -2.20828e-20-3.37161e-06j 1.37235e-18+2.50009e-05j -5.99331e-19-5.6727e-05j -2.05564e-18+1.93461e-05j 1.04518e-18+3.75352e-06j -5.02938e-19+1.93089e-06j 1.10084e-18-2.67128e-05j 6.20923e-20-1.74217e-05j -2.44475e-20+2.93387e-06j -4.65633e-18+9.64557e-06j -2.87676e-20+1.97159e-05j 2.28877e-18+2.9489e-06j 1.01228e-18+1.81935e-05j -2.00786e-18+4.77366e-05j -3.75268e-18+7.25563e-05j -2.22692e-18+1.3046e-05j 3.58786e-18-7.03887e-05j -5.60759e-17-1.38154e-05j -9.46716e-16+0.000155545j -4.51343e-17+2.56514e-05j -7.37041e-17-0.000104891j -5.0211e-18-0.000260832j -4.1264e-19+7.13665e-05j 2.77195e-18+0.000218586j -5.06407e-18-0.000195954j 7.40862e-18+0.000387097j 3.3462e-18-0.000454587j 1.8831e-18-0.000223568j -3.72914e-18-0.000324854j 9.84693e-18+0.000207018j 9.00538e-16-0.000226899j 4.69997e-18-1.70383e-05j 1.08537e-17+0.000327288j -5.45128e-18+0.000263068j 2.6896e-18+0.000456358j -7.81011e-18+0.000265474j 1.33045e-17-8.50565e-05j -4.78648e-19+1.5739e-05j -2.93494e-18-2.97877e-06j -3.00753e-18+2.66289e-05j 3.71281e-18+5.23644e-08j -1.17356e-17+0.000106983j -1.7956e-17-0.000314479j 3.87554e-17+0.000367081j 5.10731e-17+0.000358341j 1.56887e-17-0.000259827j -2.14619e-19+0.000113665j 9.58916e-18-0.000229065j 1.42393e-17-0.000270869j 1.1232e-17-0.000309337j -2.53469e-18-0.000123431j 4.28237e-19+0.000438254j 5.87039e-18-0.000333384j 9.0125e-19-8.06353e-05j -1.84824e-18-4.73116e-05j -4.59343e-19+0.000242849j -6.44631e-20+0.000214083j 1.76946e-19-0.000185878j 2.99492e-17-0.000112308j -8.91051e-17-9.40777e-05j 
-1.19499e-17+3.18789e-05j -6.09815e-18-2.8457e-05j -6.93188e-20-4.04252e-05j 9.51722e-20-2.94021e-05j 1.48998e-19+3.10448e-05j 1.38877e-19+5.73224e-07j -5.96055e-20+4.39582e-07j -2.93342e-18-1.20336e-05j 1.541e-18-1.45147e-05j -1.1305e-18-1.85119e-06j -3.94699e-19-9.73039e-06j -1.12612e-19+2.76509e-06j -8.55227e-21-1.30576e-06j 5.31486e-19+9.68238e-06j -2.3211e-19-2.19693e-05j -7.96112e-19+7.49237e-06j 4.04779e-19+1.45367e-06j -1.94778e-19+7.47799e-07j 4.26334e-19-1.03454e-05j 2.40472e-20-6.7471e-06j -9.46805e-21+1.13623e-06j -1.80331e-18+3.73555e-06j -1.11412e-20+7.63562e-06j 8.86397e-19+1.14205e-06j 3.92036e-19+7.04601e-06j -7.77608e-19+1.84875e-05j -1.45334e-18+2.80997e-05j -8.62446e-19+5.05245e-06j 1.38951e-18-2.72602e-05j -2.17172e-17-5.35045e-06j -3.66646e-16+6.02398e-05j -1.74797e-17+9.9343e-06j -2.85442e-17-4.06223e-05j -1.94458e-18-0.000101015j -1.59808e-19+2.76389e-05j 1.07353e-18+8.46543e-05j -1.96122e-18-7.58894e-05j 2.86922e-18+0.000149915j 1.29592e-18-0.000176053j 7.2929e-19-8.65837e-05j -1.44423e-18-0.00012581j 3.81353e-18+8.01743e-05j 3.48761e-16-8.78736e-05j 1.82021e-18-6.59862e-06j 4.20344e-18+0.000126753j -2.11118e-18+0.000101881j 1.04163e-18+0.000176739j -3.02471e-18+0.000102813j 5.15259e-18-3.29408e-05j -1.85372e-19+6.09543e-06j -1.13665e-18-1.15362e-06j -1.16476e-18+1.03129e-05j 1.4379e-18+2.02798e-08j -4.54497e-18+4.14325e-05j -6.95402e-18-0.000121792j 1.50093e-17+0.000142163j 1.97797e-17+0.000138779j 6.07593e-18-0.000100626j -8.31178e-20+4.40202e-05j 3.7137e-18-8.87125e-05j 5.51463e-18-0.000104903j 4.34996e-18-0.000119801j -9.8164e-19-4.78024e-05j 1.65848e-19+0.000169728j 2.27349e-18-0.000129113j 3.49037e-19-3.12285e-05j -7.15791e-19-1.83229e-05j -1.77895e-19+9.4051e-05j -2.49653e-20+8.29103e-05j 6.85278e-20-7.19871e-05j 1.15988e-17-4.34947e-05j -3.45087e-17-3.64345e-05j 
1.66504e-17-4.44187e-05j 8.4969e-18+3.96508e-05j 9.65858e-20+5.63267e-05j -1.32609e-19+4.09675e-05j -2.07608e-19-4.32565e-05j -1.93505e-19-7.98706e-07j 8.30518e-20-6.12494e-07j 4.08729e-18+1.67672e-05j -2.14717e-18+2.02242e-05j 1.57519e-18+2.57937e-06j 5.49956e-19+1.35579e-05j 1.56909e-19-3.85275e-06j 1.19164e-20+1.81939e-06j -7.40549e-19-1.3491e-05j 3.23412e-19+3.06111e-05j 1.10927e-18-1.04395e-05j -5.64001e-19-2.02548e-06j 2.71396e-19-1.04195e-06j -5.94035e-19+1.44148e-05j -3.35063e-20+9.40112e-06j 1.31924e-20-1.58318e-06j 2.51265e-18-5.20495e-06j 1.55236e-20-1.06391e-05j -1.23507e-18-1.59129e-06j -5.46246e-19-9.8176e-06j 1.08349e-18-2.57597e-05j 2.02503e-18-3.91529e-05j 1.2017e-18-7.03987e-06j -1.93609e-18+3.79832e-05j 3.02598e-17+7.45509e-06j 5.10868e-16-8.39355e-05j 2.43554e-17-1.3842e-05j 3.97723e-17+5.66013e-05j 2.70949e-18+0.00014075j 2.22669e-19-3.85109e-05j -1.4958e-18-0.000117954j 2.73268e-18+0.000105741j -3.99785e-18-0.000208886j -1.80568e-18+0.000245305j -1.01616e-18+0.000120642j 2.01232e-18+0.000175298j -5.31361e-18-0.000111711j -4.85949e-16+0.000122439j -2.5362e-18+9.19424e-06j -5.85689e-18-0.000176612j 2.94163e-18-0.000141957j -1.45136e-18-0.00024626j 4.2145e-18-0.000143255j -7.1794e-18+4.58983e-05j 2.58289e-19-8.49311e-06j 1.58375e-18+1.60741e-06j 1.62293e-18-1.43695e-05j -2.00351e-18-2.8257e-08j 6.33276e-18-5.77302e-05j 9.68943e-18+0.000169699j -2.09132e-17-0.000198084j -2.75601e-17-0.000193368j -8.46594e-18+0.000140208j 1.15813e-19-6.13358e-05j -5.17451e-18+0.000123608j -7.68384e-18+0.000146167j -6.06105e-18+0.000166925j 1.36777e-18+6.66058e-05j -2.31086e-19-0.000236491j -3.16779e-18+0.000179901j -4.86333e-19+4.35125e-05j 9.97352e-19+2.55304e-05j 2.47871e-19-0.000131047j 3.47856e-20-0.000115524j -9.54836e-20+0.000100304j -1.61612e-17+6.06036e-05j 4.8083e-17+5.07663e-05j 
