-0.000483671+1.49333e-16j -0.000103582+3.24791e-17j -0.000949552+5.26814e-18j 0.00041958-5.85352e-18j -0.000828946+1.02707e-18j -0.000872286+6.88693e-18j -0.000715754-3.09923e-19j -0.00053821-1.89892e-18j -0.00126397+6.71167e-19j -0.00103682+2.79195e-18j 0.00142475-3.68638e-18j -0.000638739+5.65878e-18j 0.00066509+1.03965e-18j -0.00208046+9.72032e-18j -0.00216466+3.14166e-17j 0.000172703-2.03682e-17j -0.000363678-1.57653e-17j 0.00124207+1.46092e-17j -0.00033407-8.45759e-18j 0.000976733+2.89259e-19j 0.000822322+7.07211e-18j 0.000522858+2.74771e-18j -7.5076e-05-2.71151e-18j -0.000122086-3.83666e-19j 0.000597401-4.41409e-18j 0.00108174+6.70011e-18j -0.000716762+4.31912e-18j 0.00285973-1.84067e-17j -5.51777e-05-5.19942e-17j -0.000708402-1.4551e-17j -0.00106106-1.99921e-17j 0.000580077-1.21758e-17j 0.000120303+6.20161e-18j 9.4105e-05+6.07558e-19j -0.000531249+2.98191e-18j -0.000827428-6.44964e-18j -0.000978035+1.18036e-17j -0.000399799-1.33464e-17j -0.00122844-4.5603e-17j 0.000351858-4.49167e-18j 7.68548e-05-2.12543e-17j 0.00215427-1.09514e-17j -0.00204384-1.4714e-17j 0.000670969-3.94276e-18j 0.000658679+8.88579e-18j 0.00139043+9.72142e-18j -0.00101178-2.39235e-18j -0.00122794-1.6301e-18j -0.000535728-1.39338e-18j -0.000706206-9.26845e-19j -0.000863078+4.92348e-19j -0.000819146+4.94421e-19j 0.000417491-4.40249e-18j 0.000941297-3.86995e-18j -0.000103223+4.37462e-17j 0.000481274-2.00656e-16j 
-5.36157e-18+1.65538e-30j -1.14822e-18+3.60036e-31j -1.05259e-17+5.83982e-32j 4.65111e-18-6.48872e-32j -9.189e-18+1.13853e-32j -9.66943e-18+7.63427e-32j -7.93424e-18-3.43555e-33j -5.96614e-18-2.10498e-32j -1.40113e-17+7.43999e-33j -1.14933e-17+3.09492e-32j 1.57936e-17-4.08641e-32j -7.08053e-18+6.27285e-32j 7.37263e-18+1.15246e-32j -2.30622e-17+1.07751e-31j -2.39956e-17+3.48258e-31j 1.91445e-18-2.25784e-31j -4.03143e-18-1.74761e-31j 1.37686e-17+1.61946e-31j -3.70322e-18-9.37538e-32j 1.08272e-17+3.20649e-33j 9.11557e-18+7.83955e-32j 5.79597e-18+3.04589e-32j -8.32229e-19-3.00575e-32j -1.35335e-18-4.253e-33j 6.62228e-18-4.89309e-32j 1.19912e-17+7.42718e-32j -7.94542e-18+4.78782e-32j 3.17006e-17-2.04041e-31j -6.11654e-19-5.76364e-31j -7.85275e-18-1.61301e-31j -1.1762e-17-2.21615e-31j 6.43025e-18-1.3497e-31j 1.33358e-18+6.87458e-32j 1.04317e-18+6.73487e-33j -5.88898e-18+3.30549e-32j -9.17218e-18-7.14952e-32j -1.08417e-17+1.30845e-31j -4.43184e-18-1.47947e-31j -1.36175e-17-5.05517e-31j 3.9004e-18-4.97909e-32j 8.51948e-19-2.35607e-31j 2.38804e-17-1.21398e-31j -2.26563e-17-1.63107e-31j 7.4378e-18-4.37061e-32j 7.30156e-18+9.85004e-32j 1.54132e-17+1.07763e-31j -1.12157e-17-2.65196e-32j -1.36119e-17-1.80699e-32j -5.93864e-18-1.54458e-32j -7.8284e-18-1.02742e-32j -9.56736e-18+5.45775e-33j -9.08036e-18+5.48073e-33j 4.62796e-18-4.88023e-32j 1.04344e-17-4.2899e-32j -1.14424e-18+4.84933e-31j 5.335e-18-2.2243e-30j 
-0.00191955+5.92658e-16j -0.000411086+1.289e-16j -0.00376849+2.09077e-17j 0.00166519-2.32309e-17j -0.00328984+4.07615e-18j -0.00346184+2.73322e-17j -0.00284061-1.22999e-18j -0.00213599-7.53625e-18j -0.00501633+2.66366e-18j -0.00411483+1.10804e-17j 0.00565442-1.46301e-17j -0.00253497+2.2458e-17j 0.00263954+4.12604e-18j -0.00825671+3.85771e-17j -0.00859089+1.24683e-16j 0.000685409-8.08352e-17j -0.00144333-6.2568e-17j 0.00492943+5.79796e-17j -0.00132582-3.35657e-17j 0.00387636+1.14798e-18j 0.00326355+2.80671e-17j 0.00207507+1.09049e-17j -0.000297954-1.07612e-17j -0.000484524-1.52266e-18j 0.00237091-1.75182e-17j 0.00429308+2.65908e-17j -0.00284462+1.71413e-17j 0.0113494-7.30507e-17j -0.000218984-2.06349e-16j -0.00281144-5.77487e-17j -0.00421103-7.93426e-17j 0.00230215-4.8322e-17j 0.000477448+2.46123e-17j 0.000373475+2.41122e-18j -0.00210837+1.18343e-17j -0.00328382-2.55967e-17j -0.00388153+4.68452e-17j -0.00158668-5.29678e-17j -0.00487532-1.80985e-16j 0.00139642-1.78261e-17j 0.000305014-8.43521e-17j 0.00854965-4.34628e-17j -0.00811138-5.83956e-17j 0.00266288-1.56476e-17j 0.0026141+3.52651e-17j 0.00551822+3.85814e-17j -0.00401544-9.49453e-18j -0.00487331-6.46937e-18j -0.00212615-5.52989e-18j -0.00280272-3.67837e-18j -0.0034253+1.95398e-18j -0.00325095+1.96221e-18j 0.0016569-1.74722e-17j 0.00373573-1.53587e-17j -0.000409661+1.73616e-16j 0.00191003-7.96344e-16j 
-7.93437e-17+2.44973e-29j -1.6992e-17+5.32802e-30j -1.55769e-16+8.6421e-31j 6.88298e-17-9.60238e-31j -1.35984e-16+1.68486e-31j -1.43094e-16+1.12976e-30j -1.17416e-16-5.08412e-32j -8.82904e-17-3.11508e-31j -2.07348e-16+1.10101e-31j -1.70085e-16+4.58004e-31j 2.33723e-16-6.0473e-31j -1.04782e-16+9.28293e-31j 1.09104e-16+1.70548e-31j -3.41288e-16+1.59457e-30j -3.55101e-16+5.15373e-30j 2.83311e-17-3.34129e-30j -5.96594e-17-2.58622e-30j 2.03756e-16+2.39656e-30j -5.48023e-17-1.38742e-30j 1.60228e-16+4.74514e-32j 1.34898e-16+1.16014e-30j 8.57721e-17+4.50748e-31j -1.23158e-17-4.44808e-31j -2.00276e-17-6.29384e-32j 9.80004e-17-7.24108e-31j 1.77453e-16+1.09912e-30j -1.17581e-16+7.08529e-31j 4.69123e-16-3.01952e-30j -9.0516e-18-8.52937e-30j -1.16209e-16-2.38702e-30j -1.74061e-16-3.27959e-30j 9.51586e-17-1.99737e-30j 1.97351e-17+1.01734e-30j 1.54374e-17+9.96666e-32j -8.71485e-17+4.89166e-31j -1.35735e-16-1.05803e-30j -1.60441e-16+1.93632e-30j -6.55849e-17-2.1894e-30j -2.01519e-16-7.48093e-30j 5.77205e-17-7.36835e-31j 1.26076e-17-3.48666e-30j 3.53396e-16-1.79652e-30j -3.3528e-16-2.41376e-30j 1.10069e-16-6.46789e-31j 1.08053e-16+1.45767e-30j 2.28093e-16+1.59475e-30j -1.65976e-16-3.92452e-31j -2.01436e-16-2.67408e-31j -8.78834e-17-2.28576e-31j -1.15849e-16-1.52044e-31j -1.41583e-16+8.0767e-32j -1.34376e-16+8.1107e-32j 6.84872e-17-7.22205e-31j 1.54415e-16-6.34844e-31j -1.69331e-17+7.17633e-30j 7.89504e-17-3.29165e-29j 
-0.000638188+1.9704e-16j -0.000136673+4.28551e-17j -0.0012529+6.95113e-18j 0.000553621-7.72351e-18j -0.00109377+1.35519e-18j -0.00115095+9.08706e-18j -0.000944412-4.08933e-19j -0.000710149-2.50556e-18j -0.00166777+8.85581e-19j -0.00136805+3.68388e-18j 0.00187991-4.86404e-18j -0.000842794+7.46657e-18j 0.000877563+1.37178e-18j -0.00274509+1.28256e-17j -0.00285619+4.14531e-17j 0.000227876-2.68751e-17j -0.00047986-2.08018e-17j 0.00163887+1.92764e-17j -0.000440793-1.11595e-17j 0.00128876+3.81668e-19j 0.00108503+9.33141e-18j 0.000689894+3.62551e-18j -9.90601e-05-3.57774e-18j -0.000161089-5.06234e-19j 0.00078825-5.82424e-18j 0.00142731+8.84057e-18j -0.000945743+5.69893e-18j 0.00377331-2.4287e-17j -7.28051e-05-6.86045e-17j -0.000934711-1.91996e-17j -0.00140003-2.63788e-17j 0.000765392-1.60655e-17j 0.000158736+8.18281e-18j 0.000124168+8.01651e-19j -0.000700964+3.93453e-18j -0.00109176-8.51007e-18j -0.00129048+1.55745e-17j -0.000527521-1.76101e-17j -0.00162089-6.01716e-17j 0.000464265-5.92661e-18j 0.000101407-2.80443e-17j 0.00284248-1.445e-17j -0.00269677-1.94147e-17j 0.00088532-5.20234e-18j 0.000869103+1.17245e-17j 0.00183463+1.28271e-17j -0.001335-3.15662e-18j -0.00162022-2.15085e-18j -0.000706875-1.83851e-18j -0.000931814-1.22294e-18j -0.0011388+6.49636e-19j -0.00108083+6.52371e-19j 0.000550865-5.80893e-18j 0.00124201-5.10626e-18j -0.000136199+5.77216e-17j 0.000635025-2.64759e-16j 
0.000973849-3.00675e-16j 0.000208557-6.53952e-17j 0.00191188-1.06072e-17j -0.000844804+1.17858e-17j 0.00166904-2.06796e-18j 0.00175631-1.38665e-17j 0.00144114+6.24016e-19j 0.00108366+3.82339e-18j 0.00254495-1.35136e-18j 0.00208759-5.62145e-18j -0.00286867+7.42234e-18j 0.00128607-1.13937e-17j -0.00133913-2.09328e-18j 0.0041889-1.95714e-17j 0.00435844-6.32559e-17j -0.00034773+4.10104e-17j 0.000732248+3.17428e-17j -0.00250086-2.9415e-17j 0.000672633+1.7029e-17j -0.00196661-5.8241e-19j -0.00165571-1.42394e-17j -0.00105275-5.53239e-18j 0.000151162+5.45949e-18j 0.000245815+7.72494e-19j -0.00120284+8.88756e-18j -0.00217802-1.34904e-17j 0.00144317-8.69635e-18j -0.00575793+3.7061e-17j 0.000111098+1.04688e-16j 0.00142633+2.92978e-17j 0.00213639+4.02531e-17j -0.00116796+2.45154e-17j -0.000242225-1.24866e-17j -0.000189476-1.22329e-18j 0.00106964-6.00393e-18j 0.00166599+1.2986e-17j 0.00196923-2.37661e-17j 0.000804976+2.68723e-17j 0.00247341+9.18195e-17j -0.00070845+9.04377e-18j -0.000154744+4.27946e-17j -0.00433752+2.20501e-17j 0.00411517+2.9626e-17j -0.00135096+7.93856e-18j -0.00132622-1.78911e-17j -0.00279958-1.95736e-17j 0.00203716+4.81688e-18j 0.00247239+3.28212e-18j 0.00107866+2.8055e-18j 0.00142191+1.86616e-18j 0.00173777-9.91319e-19j 0.00164931-9.95492e-19j -0.000840599+8.8642e-18j -0.00189526+7.79195e-18j 0.000207834-8.80809e-17j -0.000969023+4.04011e-16j 
-0.000733367+2.26426e-16j -0.000157056+4.92465e-17j -0.00143976+7.98782e-18j 0.000636188-8.8754e-18j -0.00125689+1.5573e-18j -0.0013226+1.04423e-17j -0.00108526-4.69921e-19j -0.00081606-2.87924e-18j -0.0019165+1.01766e-18j -0.00157208+4.23329e-18j 0.00216028-5.58947e-18j -0.000968489+8.58013e-18j 0.00100844+1.57636e-18j -0.00315449+1.47384e-17j -0.00328217+4.76355e-17j 0.000261862-3.08833e-17j -0.000551426-2.39042e-17j 0.0018833+2.21512e-17j -0.000506533-1.28238e-17j 0.00148097+4.3859e-19j 0.00124685+1.07231e-17j 0.000792784+4.16622e-18j -0.000113834-4.11132e-18j -0.000185113-5.81734e-19j 0.000905809-6.69287e-18j 0.00164018+1.0159e-17j -0.00108679+6.54887e-18j 0.00433607-2.79092e-17j -8.36632e-05-7.88362e-17j -0.00107411-2.2063e-17j -0.00160883-3.0313e-17j 0.000879542-1.84615e-17j 0.00018241+9.40319e-18j 0.000142687+9.2121e-19j -0.000805506+4.52132e-18j -0.00125459-9.77926e-18j -0.00148295+1.78973e-17j -0.000606195-2.02364e-17j -0.00186262-6.91456e-17j 0.000533505-6.8105e-18j 0.000116531-3.22269e-17j 0.00326641-1.6605e-17j -0.00309897-2.23102e-17j 0.00101736-5.97821e-18j 0.000998721+1.34731e-17j 0.00210825+1.47401e-17j -0.00153411-3.6274e-18j -0.00186186-2.47163e-18j -0.000812298-2.11271e-18j -0.00107078-1.40533e-18j -0.00130864+7.46522e-19j -0.00124203+7.49665e-19j 0.000633021-6.67527e-18j 0.00142724-5.86781e-18j -0.000156512+6.63302e-17j 0.000729732-3.04245e-16j 
0.000535216-1.65247e-16j 0.00011462-3.59404e-17j 0.00105074-5.82956e-18j -0.000464294+6.47732e-18j 0.000917286-1.13653e-18j 0.000965244-7.62086e-18j 0.000792031+3.42951e-19j 0.000595566+2.10129e-18j 0.00139867-7.42692e-19j 0.00114731-3.08948e-18j -0.00157659+4.07923e-18j 0.000706809-6.26183e-18j -0.000735968-1.15044e-18j 0.00230217-1.07562e-17j 0.00239535-3.47647e-17j -0.000191108+2.25388e-17j 0.000402434+1.74454e-17j -0.00137444-1.61661e-17j 0.000369671+9.35891e-18j -0.00108082-3.20085e-19j -0.000909956-7.82578e-18j -0.000578579-3.04054e-18j 8.30767e-05+3.00047e-18j 0.000135097+4.24553e-19j -0.000661065+4.8845e-18j -0.00119701-7.41414e-18j 0.000793147-4.77941e-18j -0.00316449+2.03683e-17j 6.10579e-05+5.75351e-17j 0.000783895+1.61017e-17j 0.00117414+2.21226e-17j -0.000641895+1.34733e-17j -0.000133124-6.86251e-18j -0.000104134-6.72304e-19j 0.000587863-3.29969e-18j 0.000915607+7.13697e-18j 0.00108226-1.30615e-17j 0.000442405+1.47687e-17j 0.00135935+5.04629e-17j -0.000389355+4.97035e-18j -8.50452e-05+2.35194e-17j -0.00238385+1.21185e-17j 0.00226165+1.62821e-17j -0.000742473+4.36294e-18j -0.000728873-9.83274e-18j -0.00153861-1.07574e-17j 0.0011196+2.6473e-18j 0.00135879+1.80381e-18j 0.00059282+1.54187e-18j 0.000781465+1.02562e-18j 0.000955055-5.44816e-19j 0.000906441-5.4711e-19j -0.000461983+4.87166e-18j -0.00104161+4.28236e-18j 0.000114223-4.84082e-17j -0.000532563+2.2204e-16j 
3.4205e-17-1.05607e-29j 7.32526e-18-2.29691e-30j 6.71519e-17-3.7256e-31j -2.96725e-17+4.13958e-31j 5.86227e-17-7.26341e-32j 6.16876e-17-4.8704e-31j 5.06178e-17+2.19176e-32j 3.80619e-17+1.34291e-31j 8.93874e-17-4.74646e-32j 7.33233e-17-1.97445e-31j -1.00758e-16+2.60699e-31j 4.51713e-17-4.00186e-31j -4.70348e-17-7.35232e-32j 1.47129e-16-6.87417e-31j 1.53084e-16-2.22177e-30j -1.22135e-17+1.44043e-30j 2.57191e-17+1.11492e-30j -8.78389e-17-1.03316e-30j 2.36252e-17+5.98117e-31j -6.90741e-17-2.04563e-32j -5.81542e-17-5.00136e-31j -3.69763e-17-1.94317e-31j 5.30934e-18+1.91757e-31j 8.63388e-18+2.71327e-32j -4.22479e-17+3.12162e-31j -7.64998e-17-4.73829e-31j 5.06891e-17-3.05446e-31j -2.02239e-16+1.30171e-30j 3.90214e-18+3.677e-30j 5.00978e-17+1.02904e-30j 7.50377e-17+1.41383e-30j -4.10228e-17+8.61065e-31j -8.50779e-18-4.38575e-31j -6.65506e-18-4.29662e-32j 3.75696e-17-2.10879e-31j 5.85153e-17+4.56115e-31j 6.91662e-17-8.34748e-31j 2.82736e-17+9.43849e-31j 8.68747e-17+3.22502e-30j -2.48832e-17+3.17649e-31j -5.43514e-18+1.5031e-30j -1.52349e-16+7.74477e-31j 1.44539e-16+1.04057e-30j -4.74506e-17+2.7883e-31j -4.65814e-17-6.28399e-31j -9.83309e-17-6.87494e-31j 7.15523e-17+1.69186e-31j 8.6839e-17+1.1528e-31j 3.78865e-17+9.85388e-32j 4.99425e-17+6.55461e-32j 6.10365e-17-3.48186e-32j 5.79296e-17-3.49652e-32j -2.95248e-17+3.11342e-31j -6.65681e-17+2.73681e-31j 7.29987e-18-3.09371e-30j -3.40355e-17+1.41903e-29j 
-6.21519e-20+1.91893e-32j -1.33103e-20+4.17357e-33j -1.22018e-19+6.76957e-34j 5.39161e-20-7.52178e-34j -1.0652e-19+1.31979e-34j -1.12089e-19+8.84971e-34j -9.19745e-20-3.98252e-35j -6.916e-20-2.44012e-34j -1.62421e-19+8.62451e-35j -1.33231e-19+3.58766e-34j 1.83081e-19-4.737e-34j -8.20781e-20+7.27155e-34j 8.54642e-20+1.33595e-34j -2.67339e-19+1.24906e-33j -2.78159e-19+4.03704e-33j 2.21924e-20-2.61731e-33j -4.67327e-20-2.02585e-33j 1.59607e-19+1.87729e-33j -4.2928e-20-1.0868e-33j 1.2551e-19+3.71699e-35j 1.05669e-19+9.08768e-34j 6.71874e-20+3.53082e-34j -9.64728e-21-3.48429e-34j -1.56881e-20-4.93012e-35j 7.67661e-20-5.67212e-34j 1.39003e-19+8.60966e-34j -9.21041e-20+5.55008e-34j 3.67476e-19-2.36526e-33j -7.09034e-21-6.68126e-33j -9.10297e-20-1.86981e-33j -1.36346e-19-2.56898e-33j 7.454e-20-1.56459e-33j 1.5459e-20+7.96908e-34j 1.20925e-20+7.80713e-35j -6.82655e-20+3.83176e-34j -1.06325e-19-8.28779e-34j -1.25678e-19+1.51677e-33j -5.13742e-20-1.71501e-33j -1.57855e-19-5.85999e-33j 4.52139e-20-5.77181e-34j 9.87586e-21-2.73118e-33j 2.76824e-19-1.40726e-33j -2.62633e-19-1.89076e-33j 8.62196e-20-5.06646e-34j 8.46403e-20+1.14183e-33j 1.78671e-19+1.2492e-33j -1.30013e-19-3.07417e-34j -1.5779e-19-2.09468e-34j -6.88412e-20-1.79049e-34j -9.07476e-20-1.191e-34j -1.10906e-19+6.32668e-35j -1.0526e-19+6.35331e-35j 5.36477e-20-5.65721e-34j 1.20957e-19-4.97289e-34j -1.32641e-20+5.62139e-33j 6.18438e-20-2.57843e-32j 
8.81007e-05-2.7201e-17j 1.88674e-05-5.91606e-18j 0.000172961-9.59591e-19j -7.64264e-05+1.06622e-18j 0.000150992-1.87081e-19j 0.000158887-1.25445e-18j 0.000130374+5.64525e-20j 9.80348e-05+3.45888e-19j 0.000230232-1.22253e-19j 0.000188856-5.08553e-19j -0.000259518+6.71473e-19j 0.000116346-1.03075e-18j -0.000121146-1.89371e-19j 0.000378955-1.77056e-18j 0.000394293-5.72253e-18j -3.14579e-05+3.71006e-18j 6.62438e-05+2.87166e-18j -0.000226244-2.66107e-18j 6.08507e-05+1.54055e-18j -0.000177912-5.26886e-20j -0.000149786-1.28818e-18j -9.52386e-05-5.00496e-19j 1.36751e-05+4.93901e-19j 2.2238e-05+6.98847e-20j -0.000108816+8.04026e-19j -0.000197038-1.22042e-18j 0.000130558-7.86727e-19j -0.000520899+3.35278e-18j 1.00506e-05+9.47073e-18j 0.000129035+2.65047e-18j 0.000193272+3.64155e-18j -0.000105661+2.21782e-18j -2.19132e-05-1.12962e-18j -1.71412e-05-1.10667e-19j 9.67668e-05-5.43154e-19j 0.000150716+1.1748e-18j 0.000178149-2.15003e-18j 7.28233e-05+2.43104e-18j 0.00022376+8.30658e-18j -6.40909e-05+8.18158e-19j -1.39991e-05+3.87147e-18j -0.0003924+1.99479e-18j 0.000372284+2.68016e-18j -0.000122217+7.18173e-19j -0.000119978-1.61855e-18j -0.000253268-1.77075e-18j 0.000184295+4.35766e-19j 0.000223668+2.96922e-19j 9.75829e-05+2.53803e-19j 0.000128635+1.68825e-19j 0.00015721-8.9681e-20j 0.000149207-9.00586e-20j -7.6046e-05+8.01913e-19j -0.000171457+7.0491e-19j 1.8802e-05-7.96836e-18j -8.7664e-05+3.65495e-17j 
1.31466e-17-4.059e-30j 2.81545e-18-8.82812e-31j 2.58097e-17-1.43193e-31j -1.14046e-17+1.59104e-31j 2.25315e-17-2.79168e-32j 2.37095e-17-1.87193e-31j 1.94548e-17+8.42399e-33j 1.4629e-17+5.16144e-32j 3.43559e-17-1.82429e-32j 2.81817e-17-7.58877e-32j -3.87261e-17+1.00199e-31j 1.73615e-17-1.53811e-31j -1.80778e-17-2.82585e-32j 5.65487e-17-2.64207e-31j 5.88374e-17-8.53932e-31j -4.69424e-18+5.53626e-31j 9.88509e-18+4.28517e-31j -3.37607e-17-3.97092e-31j 9.08032e-18+2.29885e-31j -2.65485e-17-7.86233e-33j -2.23515e-17-1.92226e-31j -1.42118e-17-7.46854e-32j 2.04063e-18+7.37012e-32j 3.31842e-18+1.04284e-32j -1.62379e-17+1.19979e-31j -2.94025e-17-1.82115e-31j 1.94822e-17-1.17398e-31j -7.773e-17+5.00311e-31j 1.49978e-18+1.41325e-30j 1.9255e-17+3.9551e-31j 2.88406e-17+5.43402e-31j -1.5767e-17+3.30949e-31j -3.26995e-18-1.68565e-31j -2.55786e-18-1.6514e-32j 1.44398e-17-8.1051e-32j 2.24903e-17+1.75307e-31j 2.65839e-17-3.20834e-31j 1.08669e-17+3.62766e-31j 3.33901e-17+1.23953e-30j -9.56383e-18+1.22088e-31j -2.08898e-18+5.77712e-31j -5.8555e-17+2.97669e-31j 5.55533e-17+3.99941e-31j -1.82375e-17+1.07168e-31j -1.79035e-17-2.41524e-31j -3.77933e-17-2.64237e-31j 2.7501e-17+6.50263e-32j 3.33764e-17+4.43075e-32j 1.45616e-17+3.78732e-32j 1.91953e-17+2.51925e-32j 2.34592e-17-1.33825e-32j 2.22651e-17-1.34388e-32j -1.13478e-17+1.19664e-31j -2.55853e-17+1.05189e-31j 2.80569e-18-1.18906e-30j -1.30815e-17+5.45401e-30j 
-3.67472e-05+1.13456e-17j -7.86969e-06+2.46762e-18j -7.21428e-05+4.0025e-19j 3.18778e-05-4.44724e-19j -6.29797e-05+7.80325e-20j -6.62724e-05+5.23238e-19j -5.43798e-05-2.35466e-20j -4.08908e-05-1.44272e-19j -9.60309e-05+5.09923e-20j -7.87729e-05+2.1212e-19j 0.000108246-2.80074e-19j -4.85286e-05+4.29929e-19j 5.05306e-05+7.89876e-20j -0.000158064+7.38507e-19j -0.000164461+2.3869e-18j 1.31212e-05-1.54748e-18j -2.76306e-05-1.19778e-18j 9.43673e-05+1.10994e-18j -2.53811e-05-6.4257e-19j 7.42078e-05+2.19766e-20j 6.24764e-05+5.37308e-19j 3.97245e-05+2.08759e-19j -5.70394e-06-2.06008e-19j -9.27557e-06-2.91492e-20j 4.53879e-05-3.35363e-19j 8.21854e-05+5.09045e-19j -5.44564e-05+3.28148e-19j 0.00021727-1.39846e-18j -4.19216e-06-3.95029e-18j -5.38212e-05-1.10552e-18j -8.06146e-05-1.51891e-18j 4.40717e-05-9.25061e-19j 9.14011e-06+4.71171e-19j 7.14968e-06+4.61595e-20j -4.03619e-05+2.26552e-19j -6.28643e-05-4.90015e-19j -7.43068e-05+8.96789e-19j -3.03749e-05-1.014e-18j -9.33315e-05-3.46471e-18j 2.67326e-05-3.41257e-19j 5.83909e-06-1.61481e-18j 0.000163672-8.32038e-19j -0.000155282-1.11791e-18j 5.09772e-05-2.99554e-19j 5.00435e-05+6.75103e-19j 0.000105639+7.3859e-19j -7.68702e-05-1.8176e-19j -9.32931e-05-1.23847e-19j -4.07023e-05-1.05862e-19j -5.36544e-05-7.04176e-20j -6.55728e-05+3.74064e-20j -6.22351e-05+3.75639e-20j 3.17191e-05-3.34482e-19j 7.15155e-05-2.94021e-19j -7.84241e-06+3.32364e-18j 3.65651e-05-1.5245e-17j 
-1.20536e-17+3.72154e-30j -2.58138e-18+8.09416e-31j -2.36639e-17+1.31288e-31j 1.04564e-17-1.45876e-31j -2.06583e-17+2.55958e-32j -2.17383e-17+1.7163e-31j -1.78374e-17-7.72363e-33j -1.34128e-17-4.73232e-32j -3.14996e-17+1.67262e-32j -2.58387e-17+6.95784e-32j 3.55064e-17-9.18686e-32j -1.59181e-17+1.41023e-31j 1.65748e-17+2.59091e-32j -5.18473e-17+2.42241e-31j -5.39457e-17+7.82937e-31j 4.30396e-18-5.07598e-31j -9.06326e-18-3.9289e-31j 3.09539e-17+3.64078e-31j -8.32539e-18-2.10773e-31j 2.43413e-17+7.20867e-33j 2.04932e-17+1.76245e-31j 1.30302e-17+6.84761e-32j -1.87098e-18-6.75738e-32j -3.04253e-18-9.56139e-33j 1.48879e-17-1.10004e-31j 2.6958e-17+1.66974e-31j -1.78625e-17+1.07637e-31j 7.12677e-17-4.58715e-31j -1.37509e-18-1.29575e-30j -1.76542e-17-3.62628e-31j -2.64428e-17-4.98225e-31j 1.44562e-17-3.03434e-31j 2.99809e-18+1.54551e-31j 2.3452e-18+1.5141e-32j -1.32393e-17+7.43125e-32j -2.06204e-17-1.60732e-31j -2.43737e-17+2.9416e-31j -9.96344e-18-3.32606e-31j -3.06141e-17-1.13648e-30j 8.7687e-18-1.11938e-31j 1.91531e-18-5.29681e-31j 5.36868e-17-2.72921e-31j -5.09347e-17-3.6669e-31j 1.67213e-17-9.8258e-32j 1.6415e-17+2.21444e-31j 3.46512e-17+2.42269e-31j -2.52146e-17-5.962e-32j -3.06015e-17-4.06238e-32j -1.3351e-17-3.47245e-32j -1.75994e-17-2.3098e-32j -2.15089e-17+1.22699e-32j -2.0414e-17+1.23215e-32j 1.04044e-17-1.09715e-31j 2.34582e-17-9.64433e-32j -2.57243e-18+1.0902e-30j 1.19939e-17-5.00057e-30j 
-0.00109559+3.38261e-16j -0.000234628+7.357e-17j -0.00215088+1.19331e-17j 0.000950411-1.32591e-17j -0.00187769+2.32647e-18j -0.00197586+1.55999e-17j -0.00162129-7.02022e-19j -0.00121912-4.30134e-18j -0.00286308+1.52029e-18j -0.00234855+6.32418e-18j 0.00322728-8.35019e-18j -0.00144684+1.2818e-17j 0.00150653+2.35495e-18j -0.00471254+2.2018e-17j -0.00490328+7.11633e-17j 0.000391199-4.6137e-17j -0.000823784-3.57109e-17j 0.00281348+3.30921e-17j -0.000756718-1.91577e-17j 0.00221244+6.55216e-19j 0.00186268+1.60194e-17j 0.00118435+6.22398e-18j -0.000170058-6.14197e-18j -0.000276544-8.69061e-19j 0.0013532-9.99857e-18j 0.00245029+1.51768e-17j -0.00162357+9.78346e-18j 0.00647771-4.16939e-17j -0.000124986-1.17775e-16j -0.00160464-3.29603e-17j -0.00240346-4.5285e-17j 0.00131396-2.758e-17j 0.000272505+1.40476e-17j 0.000213162+1.37621e-18j -0.00120336+6.75447e-18j -0.00187425-1.46094e-17j -0.0022154+2.6737e-17j -0.000905604-3.02315e-17j -0.0027826-1.03298e-16j 0.000797011-1.01743e-17j 0.000174088-4.81442e-17j 0.00487974-2.48065e-17j -0.00462959-3.33295e-17j 0.00151984-8.93094e-18j 0.00149201+2.01276e-17j 0.00314954+2.20205e-17j -0.00229182-5.41903e-18j -0.00278146-3.69241e-18j -0.0012135-3.1562e-18j -0.00159966-2.09944e-18j -0.001955+1.11524e-18j -0.00185549+1.11994e-18j 0.00094568-9.97229e-18j 0.00213218-8.766e-18j -0.000233815+9.90916e-17j 0.00109016-4.54516e-16j 
