3.4359e-15-0.080297j -1.59905e-14+0.143808j 8.09697e-16-0.139435j -2.25105e-15+0.187095j -1.39145e-15-0.19564j -2.05253e-15+0.0062471j -8.40797e-16+0.107577j -2.32815e-15-0.138546j -3.11771e-16-0.185967j 2.11695e-15-0.151937j -2.09527e-15-0.0033352j 3.62963e-15-0.0930597j 8.20093e-15+0.249133j -3.55766e-15-0.0363759j -2.99912e-15-0.104099j 1.47212e-14-0.0427346j -3.18147e-14-0.174828j -5.36162e-14-0.156613j -1.77523e-11-0.159382j 3.79142e-14+0.183108j 2.19162e-15-0.251323j -1.96314e-14-0.0626221j -2.21583e-13+0.150505j 3.10816e-14+0.121715j -1.0605e-14-0.0442154j 1.24534e-14+0.15672j -5.03962e-15+0.0488607j -1.21792e-15+0.0271493j 2.74041e-14+0.00217917j 2.28317e-14-0.0369319j 4.96058e-15-0.168565j 9.12079e-15-0.0557536j 2.40808e-14-0.113112j -1.85961e-14-0.133749j -1.41845e-14-0.0415416j -2.12376e-14-0.26235j 1.85044e-14-0.148132j -2.91329e-14+0.0125897j -3.20399e-14+0.219583j -7.41754e-14-0.122077j -1.27785e-14-0.0731557j 1.98018e-15+0.0389278j -1.86049e-15-0.0591065j 5.85802e-15-0.199263j -1.50809e-16+0.0492357j 1.32196e-15+0.0684379j -3.18373e-15+0.145845j -7.35524e-16+0.173218j 4.07044e-15+0.129001j 6.97126e-16-0.100925j -1.84741e-16-0.0106182j -1.16494e-16+0.175896j -1.40832e-15+0.173195j -7.26941e-16+0.130787j 9.74122e-14+0.136912j 2.09119e-14+0.0768406j 
1.37099e-17-0.000320399j -6.3805e-17+0.00057382j 3.23084e-18-0.00055637j -8.98211e-18+0.000746544j -5.55215e-18-0.000780638j -8.18996e-18+2.49271e-05j -3.35493e-18+0.000429253j -9.28975e-18-0.000552824j -1.24402e-18-0.000742041j 8.44699e-18-0.000606256j -8.36049e-18-1.3308e-05j 1.44829e-17-0.000371325j 3.27232e-17+0.000994083j -1.41957e-17-0.000145146j -1.1967e-17-0.000415372j 5.87403e-17-0.000170519j -1.26946e-16-0.000697594j -2.13938e-16-0.000624912j -7.08348e-14-0.000635963j 1.51284e-16+0.000730633j 8.74495e-18-0.00100283j -7.83327e-17-0.000249873j -8.84154e-16+0.000600542j 1.24021e-16+0.000485666j -4.23157e-17-0.000176427j 4.96913e-17+0.00062534j -2.0109e-17+0.000194963j -4.85972e-18+0.000108331j 1.09347e-16+8.69528e-06j 9.11026e-17-0.000147365j 1.97936e-17-0.000672603j 3.63936e-17-0.000222467j 9.60867e-17-0.000451336j -7.42018e-17-0.000533684j -5.65989e-17-0.000165758j -8.47417e-17-0.00104682j 7.3836e-17-0.000591072j -1.16245e-16+5.0235e-05j -1.27845e-16+0.000876177j -2.95973e-16-0.000487108j -5.09883e-17-0.000291904j 7.90128e-18+0.000155329j -7.4237e-18-0.000235845j 2.33745e-17-0.000795095j -6.01754e-19+0.000196459j 5.27487e-18+0.00027308j -1.27037e-17+0.000581947j -2.93487e-18+0.000691169j 1.62418e-17+0.000514736j 2.78166e-18-0.000402709j -7.3715e-19-4.23685e-05j -4.64832e-19+0.000701857j -5.61945e-18+0.000691077j -2.90062e-18+0.000521862j 3.88692e-16+0.000546302j 8.34421e-17+0.000306608j 
4.17709e-18-9.76185e-05j -1.944e-17+0.00017483j 9.84363e-19-0.000169513j -2.73665e-18+0.000227455j -1.69162e-18-0.000237843j -2.4953e-18+7.59471e-06j -1.02217e-18+0.000130784j -2.83038e-18-0.000168433j -3.79025e-19-0.000226083j 2.57361e-18-0.000184712j -2.54725e-18-4.05466e-06j 4.41261e-18-0.000113134j 9.97002e-18+0.000302875j -4.32511e-18-4.42229e-05j -3.64608e-18-0.000126555j 1.78969e-17-5.19532e-05j -3.86777e-17-0.000212541j -6.51822e-17-0.000190397j -2.15818e-14-0.000193764j 4.60929e-17+0.000222607j 2.66439e-18-0.000305538j -2.38662e-17-7.61308e-05j -2.69382e-16+0.000182972j 3.77864e-17+0.000147972j -1.28926e-17-5.37535e-05j 1.51398e-17+0.000190527j -6.12676e-18+5.94009e-05j -1.48065e-18+3.30059e-05j 3.33156e-17+2.64926e-06j 2.77569e-17-4.48988e-05j 6.03066e-18-0.000204927j 1.10883e-17-6.77807e-05j 2.92755e-17-0.000137512j -2.26076e-17-0.000162601j -1.72444e-17-5.05029e-05j -2.58189e-17-0.000318943j 2.24962e-17-0.000180086j -3.54173e-17+1.53055e-05j -3.89515e-17+0.000266952j -9.01763e-17-0.000148411j -1.5535e-17-8.89367e-05j 2.40734e-18+4.73252e-05j -2.26184e-18-7.18568e-05j 7.1217e-18-0.000242248j -1.83341e-19+5.98567e-05j 1.60713e-18+8.32012e-05j -3.87052e-18+0.000177306j -8.94189e-19+0.000210584j 4.9485e-18+0.000156829j 8.47509e-19-0.000122696j -2.24593e-19-1.29087e-05j -1.41624e-19+0.00021384j -1.71212e-18+0.000210556j -8.83755e-19+0.000159j 1.18426e-16+0.000166446j 2.5423e-17+9.34165e-05j 
5.97071e-20-1.39535e-06j -2.77874e-19+2.49901e-06j 1.40704e-20-2.42302e-06j -3.91175e-20+3.25123e-06j -2.41799e-20-3.39971e-06j -3.56676e-20+1.08558e-07j -1.46109e-20+1.86942e-06j -4.04573e-20-2.40757e-06j -5.41777e-21-3.23162e-06j 3.6787e-20-2.64027e-06j -3.64103e-20-5.79571e-08j 6.30736e-20-1.61714e-06j 1.42511e-19+4.32928e-06j -6.18229e-20-6.32119e-07j -5.21168e-20-1.80896e-06j 2.55817e-19-7.42616e-07j -5.52857e-19-3.03805e-06j -9.31711e-19-2.72152e-06j -3.08489e-16-2.76965e-06j 6.5885e-19+3.18194e-06j 3.80846e-20-4.36735e-06j -3.41142e-19-1.08821e-06j -3.85053e-18+2.61538e-06j 5.40117e-19+2.1151e-06j -1.84287e-19-7.68349e-07j 2.16408e-19+2.72338e-06j -8.75756e-20+8.49072e-07j -2.11643e-20+4.71784e-07j 4.76211e-19+3.78683e-08j 3.96756e-19-6.4178e-07j 8.62019e-20-2.92922e-06j 1.58496e-19-9.68853e-07j 4.18462e-19-1.96559e-06j -3.23152e-19-2.32422e-06j -2.46491e-19-7.21886e-07j -3.69054e-19-4.55896e-06j 3.21559e-19-2.57414e-06j -5.06253e-19+2.18776e-07j -5.5677e-19+3.81579e-06j -1.28898e-18-2.12138e-06j -2.22056e-19-1.27126e-06j 3.44104e-20+6.76463e-07j -3.23306e-20-1.02712e-06j 1.01797e-19-3.46268e-06j -2.62066e-21+8.55588e-07j 2.29723e-20+1.18927e-06j -5.5325e-20+2.5344e-06j -1.27815e-20+3.01007e-06j 7.07336e-20+2.2417e-06j 1.21142e-20-1.75381e-06j -3.21032e-21-1.84517e-07j -2.02436e-21+3.05662e-06j -2.44729e-20+3.00967e-06j -1.26323e-20+2.27273e-06j 1.69277e-18+2.37917e-06j 3.63394e-19+1.33529e-06j 
-5.17949e-18+0.000121045j 2.41051e-17-0.000216785j -1.22059e-18+0.000210193j 3.39338e-18-0.000282039j 2.09756e-18+0.000294919j 3.09411e-18-9.41726e-06j 1.26747e-18-0.000162169j 3.5096e-18+0.000208853j 4.69982e-19+0.000280338j -3.19121e-18+0.000229039j 3.15853e-18+5.02768e-06j -5.47153e-18+0.000140284j -1.23626e-17-0.000375558j 5.36304e-18+5.48353e-05j 4.52105e-18+0.000156925j -2.21917e-17+6.44207e-05j 4.79594e-17+0.000263546j 8.08243e-17+0.000236087j 2.67609e-14+0.000240262j -5.71541e-17-0.000276028j -3.30378e-18+0.00037886j 2.95935e-17+9.44003e-05j 3.34027e-16-0.00022688j -4.68542e-17-0.000183481j 1.59866e-17+6.6653e-05j -1.8773e-17-0.000236249j 7.59703e-18-7.36556e-05j 1.83597e-18-4.09265e-05j -4.13105e-17-3.28501e-06j -3.44179e-17+5.56734e-05j -7.47787e-18+0.000254105j -1.37492e-17+8.40464e-05j -3.63009e-17+0.000170512j 2.80329e-17+0.000201622j 2.13826e-17+6.26224e-05j 3.20148e-17+0.000395482j -2.78947e-17+0.000223303j 4.39166e-17-1.89784e-05j 4.82989e-17-0.000331013j 1.11816e-16+0.000184026j 1.9263e-17+0.000110279j -2.98505e-18-5.86821e-05j 2.80462e-18+8.91007e-05j -8.83074e-18+0.000300381j 2.27338e-19-7.42209e-05j -1.99281e-18-0.000103167j 4.79935e-18-0.000219855j 1.10877e-18-0.000261119j -6.13602e-18-0.000194464j -1.05089e-18+0.00015214j 2.7849e-19+1.60065e-05j 1.7561e-19-0.000265157j 2.12299e-18-0.000261084j 1.09583e-18-0.000197156j -1.46845e-16-0.000206389j -3.15238e-17-0.000115834j 
1.12262e-17-0.000262357j -5.22463e-17+0.000469869j 2.64555e-18-0.000455579j -7.35493e-18+0.000611302j -4.54634e-18-0.000639219j -6.70629e-18+2.04113e-05j -2.74716e-18+0.000351491j -7.60685e-18-0.000452676j -1.01866e-18-0.000607614j 6.91675e-18-0.000496428j -6.84592e-18-1.08972e-05j 1.18592e-17-0.000304056j 2.67951e-17+0.000813998j -1.16241e-17-0.000118852j -9.79909e-18-0.000340125j 4.80991e-17-0.000139628j -1.03949e-16-0.00057122j -1.75182e-16-0.000511705j -5.80025e-14-0.000520753j 1.23878e-16+0.000598273j 7.16074e-18-0.000821156j -6.41422e-17-0.000204607j -7.23983e-16+0.000491749j 1.01554e-16+0.000397684j -3.46499e-17-0.000144466j 4.06893e-17+0.000512055j -1.64661e-17+0.000159644j -3.97934e-18+8.87057e-05j 8.9538e-17+7.12006e-06j 7.45987e-17-0.000120669j 1.62078e-17-0.000550756j 2.98006e-17-0.000182165j 7.86799e-17-0.000369573j -6.07596e-17-0.000437003j -4.63456e-17-0.00013573j -6.93901e-17-0.000857183j 6.04601e-17-0.000483995j -9.51866e-17+4.11346e-05j -1.04685e-16+0.000717451j -2.42355e-16-0.000398865j -4.17514e-17-0.000239024j 6.46991e-18+0.00012719j -6.07884e-18-0.00019312j 1.91401e-17-0.000651058j -4.92741e-19+0.000160869j 4.31928e-18+0.000223609j -1.04023e-17+0.000476523j -2.4032e-18+0.000565958j 1.32994e-17+0.000421488j 2.27774e-18-0.000329755j -6.0361e-19-3.46931e-05j -3.80624e-19+0.000574711j -4.60144e-18+0.000565884j -2.37515e-18+0.000427323j 3.18278e-16+0.000447336j 6.8326e-17+0.000251063j 
-1.41373e-17+0.000330389j 6.57944e-17-0.000591711j -3.33157e-18+0.000573717j 9.26215e-18-0.00076982j 5.72525e-18+0.000804976j 8.44531e-18-2.57042e-05j 3.45953e-18-0.000442636j 9.57939e-18+0.00057006j 1.28281e-18+0.000765176j -8.71035e-18+0.000625157j 8.62115e-18+1.3723e-05j -1.49344e-17+0.000382902j -3.37434e-17-0.00102508j 1.46383e-17+0.000149672j 1.23401e-17+0.000428323j -6.05717e-17+0.000175835j 1.30904e-16+0.000719343j 2.20608e-16+0.000644396j 7.30433e-14+0.000655791j -1.56001e-16-0.000753412j -9.0176e-18+0.00103409j 8.0775e-17+0.000257664j 9.1172e-16-0.000619265j -1.27888e-16-0.000500808j 4.3635e-17+0.000181928j -5.12406e-17-0.000644836j 2.0736e-17-0.000201042j 5.01123e-18-0.000111708j -1.12756e-16-8.96638e-06j -9.3943e-17+0.000151959j -2.04107e-17+0.000693574j -3.75282e-17+0.000229403j -9.90825e-17+0.000465408j 7.65153e-17+0.000550323j 5.83635e-17+0.000170927j 8.73838e-17+0.00107946j -7.61381e-17+0.0006095j 1.1987e-16-5.18013e-05j 1.31831e-16-0.000903495j 3.05201e-16+0.000502295j 5.2578e-17+0.000301005j -8.14763e-18-0.000160172j 7.65516e-18+0.000243199j -2.41033e-17+0.000819885j 6.20515e-19-0.000202584j -5.43932e-18-0.000281594j 1.30997e-17-0.000600091j 3.02637e-18-0.000712718j -1.67482e-17-0.000530785j -2.86838e-18+0.000415264j 7.60133e-19+4.36894e-05j 4.79324e-19-0.00072374j 5.79465e-18-0.000712624j 2.99106e-18-0.000538133j -4.00811e-16-0.000563335j -8.60437e-17-0.000316167j 
1.33726e-17-0.000312518j -6.22356e-17+0.000559706j 3.15137e-18-0.000542685j -8.76117e-18+0.000728181j -5.41558e-18-0.000761436j -7.98851e-18+2.43139e-05j -3.27241e-18+0.000418695j -9.06125e-18-0.000539226j -1.21342e-18-0.000723788j 8.23922e-18-0.000591343j -8.15484e-18-1.29807e-05j 1.41266e-17-0.000362191j 3.19183e-17+0.000969631j -1.38465e-17-0.000141576j -1.16726e-17-0.000405155j 5.72955e-17-0.000166324j -1.23824e-16-0.000680435j -2.08676e-16-0.000609541j -6.90924e-14-0.00062032j 1.47563e-16+0.000712661j 8.52985e-18-0.000978158j -7.6406e-17-0.000243727j -8.62406e-16+0.00058577j 1.2097e-16+0.00047372j -4.12748e-17-0.000172088j 4.8469e-17+0.000609958j -1.96144e-17+0.000190167j -4.74018e-18+0.000105666j 1.06657e-16+8.48139e-06j 8.88617e-17-0.00014374j 1.93067e-17-0.000656059j 3.54984e-17-0.000216995j 9.37232e-17-0.000440235j -7.23766e-17-0.000520556j -5.52067e-17-0.000161681j -8.26573e-17-0.00102107j 7.20199e-17-0.000576533j -1.13386e-16+4.89994e-05j -1.247e-16+0.000854626j -2.88693e-16-0.000475127j -4.97341e-17-0.000284724j 7.70693e-18+0.000151508j -7.2411e-18-0.000230044j 2.27996e-17-0.000775538j -5.86952e-19+0.000191627j 5.14512e-18+0.000266362j -1.23912e-17+0.000567632j -2.86268e-18+0.000674168j 1.58423e-17+0.000502075j 2.71324e-18-0.000392803j -7.19018e-19-4.13263e-05j -4.53398e-19+0.000684593j -5.48123e-18+0.000674079j -2.82928e-18+0.000509026j 3.79131e-16+0.000532865j 8.13897e-17+0.000299066j 
5.34805e-19-1.24984e-05j -2.48895e-18+2.2384e-05j 1.26031e-19-2.17033e-05j -3.50381e-19+2.91217e-05j -2.16582e-19-3.04517e-05j -3.1948e-19+9.72373e-07j -1.30872e-19+1.67446e-05j -3.62382e-19-2.1565e-05j -4.85277e-20-2.89461e-05j 3.29506e-19-2.36493e-05j -3.26132e-19-5.1913e-07j 5.64959e-19-1.44849e-05j 1.27649e-18+3.87779e-05j -5.53757e-19-5.66198e-06j -4.66818e-19-1.62032e-05j 2.29139e-18-6.65172e-06j -4.95202e-18-2.72123e-05j -8.34546e-18-2.4377e-05j -2.76318e-15-2.48081e-05j 5.90141e-18+2.85011e-05j 3.4113e-19-3.91189e-05j -3.05566e-18-9.74725e-06j -3.44897e-17+2.34264e-05j 4.8379e-18+1.89452e-05j -1.65068e-18-6.88221e-06j 1.93839e-18+2.43937e-05j -7.84427e-19+7.60526e-06j -1.89571e-19+4.22584e-06j 4.26549e-18+3.39192e-07j 3.5538e-18-5.74852e-06j 7.72123e-19-2.62374e-05j 1.41967e-18-8.67816e-06j 3.74822e-18-1.76061e-05j -2.89452e-18-2.08183e-05j -2.20785e-18-6.46603e-06j -3.30567e-18-4.08352e-05j 2.88025e-18-2.3057e-05j -4.53458e-18+1.95961e-06j -4.98707e-18+3.41786e-05j -1.15455e-17-1.90015e-05j -1.98899e-18-1.13868e-05j 3.08219e-19+6.05918e-06j -2.89589e-19-9.20004e-06j 9.11812e-19-3.10157e-05j -2.34737e-20+7.66363e-06j 2.05766e-19+1.06525e-05j -4.95554e-19+2.2701e-05j -1.14486e-19+2.69616e-05j 6.33571e-19+2.00792e-05j 1.08509e-19-1.57092e-05j -2.87553e-20-1.65274e-06j -1.81325e-20+2.73786e-05j -2.19208e-19+2.69581e-05j -1.1315e-19+2.03572e-05j 1.51624e-17+2.13106e-05j 3.25497e-18+1.19604e-05j 
7.3079e-18-0.000170785j -3.40106e-17+0.000305869j 1.72216e-18-0.000296567j -4.78781e-18+0.000397937j -2.95951e-18-0.00041611j -4.36557e-18+1.32871e-05j -1.78831e-18+0.000228809j -4.9518e-18-0.000294677j -6.63112e-19-0.000395537j 4.50258e-18-0.000323158j -4.45647e-18-7.0937e-06j 7.71994e-18-0.000197931j 1.74427e-17+0.000529885j -7.56687e-18-7.73687e-05j -6.37888e-18-0.00022141j 3.13109e-17-9.08931e-05j -6.76674e-17-0.000371845j -1.14037e-16-0.000333103j -3.77577e-14-0.000338993j 8.06404e-17+0.000389456j 4.6614e-18-0.000534545j -4.17544e-17-0.000133192j -4.71289e-16+0.000320112j 6.61081e-17+0.000258879j -2.25559e-17-9.40427e-05j 2.64874e-17+0.00033333j -1.07189e-17+0.000103923j -2.59042e-18+5.77444e-05j 5.82863e-17+4.63492e-06j 4.85612e-17-7.85512e-05j 1.05508e-17-0.000358524j 1.93992e-17-0.000118584j 5.1218e-17-0.00024058j -3.95525e-17-0.000284474j -3.01694e-17-8.83558e-05j -4.51707e-17-0.000557997j 3.93575e-17-0.000315064j -6.19633e-17+2.67772e-05j -6.81463e-17+0.000467037j -1.57765e-16-0.000259648j -2.71788e-17-0.000155596j 4.21169e-18+8.27963e-05j -3.95712e-18-0.000125715j 1.24595e-17-0.000423817j -3.20758e-19+0.00010472j 2.81171e-18+0.000145562j -6.77155e-18+0.0003102j -1.5644e-18+0.00036842j 8.6575e-18+0.000274375j 1.48273e-18-0.00021466j -3.9293e-19-2.25841e-05j -2.47773e-19+0.000374117j -2.99539e-18+0.000368371j -1.54615e-18+0.000278173j 2.07188e-16+0.0002912j 4.44779e-17+0.000163434j 
-1.59083e-17+0.000371777j 7.40364e-17-0.000665835j -3.74891e-18+0.000645586j 1.04224e-17-0.000866255j 6.44246e-18+0.000905816j 9.50325e-18-2.89242e-05j 3.89291e-18-0.000498086j 1.07794e-17+0.000641472j 1.44351e-18+0.00086103j -9.8015e-18+0.000703471j 9.70113e-18+1.5442e-05j -1.68053e-17+0.000430868j -3.79705e-17-0.00115349j 1.6472e-17+0.000168421j 1.3886e-17+0.000481979j -6.81596e-17+0.000197862j 1.47303e-16+0.000809456j 2.48244e-16+0.000725119j 8.21934e-14+0.000737942j -1.75543e-16-0.000847792j -1.01472e-17+0.00116363j 9.08937e-17+0.000289942j 1.02593e-15-0.000696841j -1.43908e-16-0.000563545j 4.91012e-17+0.000204718j -5.76595e-17-0.000725615j 2.33336e-17-0.000226226j 5.63899e-18-0.000125702j -1.26881e-16-1.00896e-05j -1.05711e-16+0.000170995j -2.29676e-17+0.000780458j -4.22294e-17+0.00025814j -1.11495e-16+0.00052371j 8.61004e-17+0.000619262j 6.56747e-17+0.000192339j 9.83304e-17+0.00121468j -8.56759e-17+0.000685852j 1.34886e-16-5.82904e-05j 1.48345e-16-0.00101668j 3.43433e-16+0.000565218j 5.91645e-17+0.000338712j -9.16828e-18-0.000180236j 8.61412e-18+0.000273664j -2.71227e-17+0.000922592j 6.98247e-19-0.000227962j -6.12071e-18-0.000316869j 1.47407e-17-0.000675264j 3.40549e-18-0.000802001j -1.88462e-17-0.000597277j -3.22771e-18+0.000467285j 8.55355e-19+4.91624e-05j 5.39369e-19-0.000814403j 6.52055e-18-0.000801895j 3.36575e-18-0.000605545j -4.5102e-16-0.000633904j -9.68224e-17-0.000355773j 
1.57898e-17-0.000369007j -7.3485e-17+0.000660875j 3.72099e-18-0.000640778j -1.03448e-17+0.000859803j -6.39447e-18-0.000899069j -9.43247e-18+2.87088e-05j -3.86391e-18+0.000494376j -1.06991e-17-0.000636694j -1.43275e-18-0.000854617j 9.72849e-18-0.000698231j -9.62887e-18-1.5327e-05j 1.66801e-17-0.000427659j 3.76876e-17+0.0011449j -1.63494e-17-0.000167167j -1.37825e-17-0.000478389j 6.76519e-17-0.000196388j -1.46206e-16-0.000803427j -2.46395e-16-0.000719718j -8.15812e-14-0.000732445j 1.74236e-16+0.000841478j 1.00717e-17-0.00115497j -9.02167e-17-0.000287782j -1.01829e-15+0.00069165j 1.42836e-16+0.000559347j -4.87355e-17-0.000203193j 5.723e-17+0.000720211j -2.31598e-17+0.000224541j -5.59699e-18+0.000124766j 1.25936e-16+1.00144e-05j 1.04924e-16-0.000169722j 2.27965e-17-0.000774645j 4.19149e-17-0.000256218j 1.10664e-16-0.000519809j -8.54591e-17-0.000614649j -6.51856e-17-0.000190906j -9.7598e-17-0.00120564j 8.50378e-17-0.000680744j -1.33881e-16+5.78563e-05j -1.4724e-16+0.0010091j -3.40876e-16-0.000561008j -5.87238e-17-0.00033619j 9.1e-18+0.000178894j -8.54996e-18-0.000271626j 2.69207e-17-0.000915721j -6.93046e-19+0.000226264j 6.07512e-18+0.000314509j -1.46309e-17+0.000670235j -3.38012e-18+0.000796027j 1.87058e-17+0.000592828j 3.20367e-18-0.000463804j -8.48984e-19-4.87963e-05j -5.35352e-19+0.000808337j -6.47198e-18+0.000795922j -3.34068e-18+0.000601034j 4.47661e-16+0.000629182j 9.61013e-17+0.000353124j 
9.03883e-18-0.000211237j -4.20663e-17+0.000378316j 2.13007e-18-0.000366811j -5.92185e-18+0.000492192j -3.6605e-18-0.00051467j -5.39959e-18+1.64342e-05j -2.21188e-18+0.000283004j -6.12468e-18-0.000364473j -8.20176e-19-0.000489223j 5.56905e-18-0.0003997j -5.51202e-18-8.7739e-06j 9.54847e-18-0.000244812j 2.15742e-17+0.000655393j -9.35914e-18-9.56941e-05j -7.88977e-18-0.000273852j 3.87271e-17-0.000112422j -8.3695e-17-0.000459919j -1.41048e-16-0.000412001j -4.67009e-14-0.000419286j 9.97408e-17+0.000481701j 5.76549e-18-0.000661156j -5.16443e-17-0.00016474j -5.82917e-16+0.000395933j 8.17663e-17+0.000320197j -2.78985e-17-0.000116317j 3.27611e-17+0.000412282j -1.32577e-17+0.000128538j -3.20398e-18+7.14217e-05j 7.20918e-17+5.73274e-06j 6.00634e-17-9.71567e-05j 1.30498e-17-0.000443443j 2.39941e-17-0.000146671j 6.33494e-17-0.000297563j -4.89208e-17-0.000351854j -3.73153e-17-0.000109284j -5.58697e-17-0.000690163j 4.86796e-17-0.00038969j -7.66398e-17+3.31196e-05j -8.42874e-17+0.000577658j -1.95133e-16-0.000321147j -3.36163e-17-0.000192451j 5.20927e-18+0.000102407j -4.8944e-18-0.000155491j 1.54107e-17-0.000524201j -3.96732e-19+0.000129524j 3.47769e-18+0.00018004j -8.37544e-18+0.000383674j -1.93494e-18+0.000455683j 1.07081e-17+0.000339363j 1.83393e-18-0.000265503j -4.85998e-19-2.79333e-05j -3.06461e-19+0.00046273j -3.70487e-18+0.000455623j -1.91236e-18+0.00034406j 2.56262e-16+0.000360174j 5.50129e-17+0.000202145j 
-8.21963e-18+0.000192093j 3.82538e-17-0.000344029j -1.93702e-18+0.000333567j 5.38514e-18-0.000447584j 3.32874e-18+0.000468025j 4.91022e-18-1.49448e-05j 2.01142e-18-0.000257355j 5.56959e-18+0.000331441j 7.45842e-19+0.000444884j -5.06432e-18+0.000363475j 5.01246e-18+7.97872e-06j -8.68308e-18+0.000222624j -1.96189e-17-0.000595994j 8.51091e-18+8.70213e-05j 7.17471e-18+0.000249033j -3.52173e-17+0.000102233j 7.61096e-17+0.000418236j 1.28265e-16+0.000374661j 4.24684e-14+0.000381286j -9.07011e-17-0.000438044j -5.24296e-18+0.000601235j 4.69637e-17+0.000149809j 5.30087e-16-0.000360049j -7.43557e-17-0.000291177j 2.537e-17+0.000105775j -2.9792e-17-0.000374917j 1.20562e-17-0.000116888j 2.9136e-18-6.49487e-05j -6.55581e-17-5.21318e-06j -5.46198e-17+8.83513e-05j -1.18671e-17+0.000403253j -2.18194e-17+0.000133378j -5.7608e-17+0.000270595j 4.44871e-17+0.000319965j 3.39334e-17+9.93791e-05j 5.08062e-17+0.000627613j -4.42677e-17+0.000354372j 6.96939e-17-3.0118e-05j 7.66483e-17-0.000525304j 1.77448e-16+0.000292042j 3.05696e-17+0.000175009j -4.73714e-18-9.3126e-05j 4.45082e-18+0.000141399j -1.4014e-17+0.000476693j 3.60776e-19-0.000117785j -3.1625e-18-0.000163722j 7.61637e-18-0.000348901j 1.75958e-18-0.000414384j -9.73761e-18-0.000308606j -1.66772e-18+0.000241441j 4.41952e-19+2.54017e-05j 2.78686e-19-0.000420792j 3.36909e-18-0.000414329j 1.73904e-18-0.000312878j -2.33037e-16-0.000327531j -5.0027e-17-0.000183824j 
-1.73236e-17+0.000404852j 8.06231e-17-0.000725071j -4.08243e-18+0.000703021j 1.13497e-17-0.000943321j 7.01561e-18+0.000986402j 1.03487e-17-3.14974e-05j 4.23924e-18-0.000542398j 1.17384e-17+0.00069854j 1.57193e-18+0.000937631j -1.06735e-17+0.000766055j 1.05642e-17+1.68158e-05j -1.83003e-17+0.0004692j -4.13485e-17-0.00125611j 1.79375e-17+0.000183405j 1.51213e-17+0.000524858j -7.42234e-17+0.000215465j 1.60408e-16+0.000881469j 2.70329e-16+0.000789629j 8.95058e-14+0.000803593j -1.9116e-16-0.000923216j -1.105e-17+0.00126715j 9.898e-17+0.000315736j 1.1172e-15-0.000758835j -1.56711e-16-0.00061368j 5.34695e-17+0.000222931j -6.27891e-17-0.00079017j 2.54094e-17-0.000246352j 6.14067e-18-0.000136885j -1.38169e-16-1.09872e-05j -1.15116e-16+0.000186208j -2.50109e-17+0.000849891j -4.59864e-17+0.000281106j -1.21414e-16+0.000570302j 9.37603e-17+0.000674354j 7.15175e-17+0.00020945j 1.07078e-16+0.00132275j -9.32981e-17+0.000746869j 1.46886e-16-6.34762e-05j 1.61543e-16-0.00110712j 3.73987e-16+0.000615503j 6.4428e-17+0.000368846j -9.98394e-18-0.000196271j 9.38048e-18+0.000298011j -2.95357e-17+0.00100467j 7.60367e-19-0.000248243j -6.66524e-18-0.000345059j 1.60521e-17-0.000735339j 3.70846e-18-0.00087335j -2.05228e-17-0.000650413j -3.51486e-18+0.000508857j 9.31451e-19+5.35362e-05j 5.87354e-19-0.000886856j 7.10065e-18-0.000873235j 3.66518e-18-0.000659417j -4.91145e-16-0.000690299j -1.05436e-16-0.000387425j 
1.52287e-17-0.000355894j -7.08735e-17+0.00063739j 3.58876e-18-0.000618006j -9.97717e-18+0.000829248j -6.16723e-18-0.000867119j -9.09727e-18+2.76885e-05j -3.7266e-18+0.000476807j -1.03189e-17-0.000614067j -1.38184e-18-0.000824246j 9.38277e-18-0.000673418j -9.28668e-18-1.47823e-05j 1.60873e-17-0.000412461j 3.63483e-17+0.00110421j -1.57683e-17-0.000161226j -1.32927e-17-0.000461388j 6.52477e-17-0.000189409j -1.4101e-16-0.000774875j -2.37639e-16-0.000694142j -7.86821e-14-0.000706416j 1.68044e-16+0.000811574j 9.71374e-18-0.00111392j -8.70106e-17-0.000277555j -9.82103e-16+0.000667071j 1.3776e-16+0.00053947j -4.70035e-17-0.000195972j 5.51962e-17+0.000694616j -2.23367e-17+0.000216561j -5.39809e-18+0.000120332j 1.21461e-16+9.65856e-06j 1.01195e-16-0.00016369j 2.19864e-17-0.000747116j 4.04253e-17-0.000247112j 1.06731e-16-0.000501337j -8.24221e-17-0.000592806j -6.2869e-17-0.000184122j -9.41297e-17-0.00116279j 8.20158e-17-0.000656552j -1.29123e-16+5.58002e-05j -1.42008e-16+0.000973243j -3.28762e-16-0.000541071j -5.66369e-17-0.000324242j 8.77661e-18+0.000172536j -8.24612e-18-0.000261973j 2.5964e-17-0.000883178j -6.68417e-19+0.000218223j 5.85923e-18+0.000303332j -1.4111e-17+0.000646416j -3.26e-18+0.000767738j 1.80411e-17+0.00057176j 3.08982e-18-0.000447322j -8.18813e-19-4.70622e-05j -5.16327e-19+0.000779611j -6.24199e-18+0.000767637j -3.22196e-18+0.000579675j 4.31752e-16+0.000606823j 9.26861e-17+0.000340574j 
